Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
CPCT02020940T	5	52	0	69	42	123	27	77	95	5
CPCT02010712T	381	988	208	0	0	144	162	87	67	56
CPCT02070294T	73	73	38	26	0	116	121	18	112	24
CPCT02070299T	449	282	55	53	542	30	140	88	35	23
CPCT02050437T	299	689	41	17	107	209	62	71	15	84
CPCT02050436T	59	0	206	110	1136	56	78	31	42	44
CPCT02020952T	278	254	34	23	66	234	32	32	100	37
CPCT02020642TII	311	179	411	1194	33	522	189	170	0	578
CPCT02020958T	15	22	198	9	489	0	49	40	23	26
CPCT02020684T	8	6	0	85	26	32	115	8	19	0
WIDE01010111T	31	277	84	88	408	34	46	79	82	190
CPCT02020958TII	21	33	203	10	483	0	53	40	28	21
CPCT02020972T	593	462	4	24	215	386	101	0	75	103
CPCT02020971T	40	110	5	18	193	32	26	22	16	21
CPCT02330103T	233	241	0	87	36	226	88	28	104	27
WIDE01010148T	344	541	25	34	11	79	61	518	83	49
CPCT02070480T	103	84	0	34	29	70	42	33	49	69
CPCT02360014T	7	324	74	419	0	13	376	30	13	1556
CPCT02140107T	83	136	130	878	27	377	69	16	0	62
CPCT02070485T	410	191	31	105	176	229	58	43	142	80
WIDE01010202T	245	302	54	18	100	91	55	65	102	46
CPCT02020583TII	347	781	27	47	203	233	113	63	84	33
CPCT02020703T	52	92	40	116	334	112	240	23	79	44
CPCT02020973T	92	232	89	21	368	0	54	72	45	25
CPCT02020940TII	11	163	0	50	37	158	47	93	119	15
WIDE01010230T	22	226	26	0	29	85	34	17	17	15
CPCT02320002T	123	67	18	101	0	124	109	61	132	49
CPCT02050351T	42	107	0	54	50	113	65	15	55	13
CPCT02020979T	105	243	11	48	21	42	30	24	64	52
CPCT02080315T	68	188	131	387	199	183	83	64	30	62
CPCT02120203T	36	122	137	496	65	264	58	21	39	58
DRUP01050023T	78	214	5	34	162	48	172	31	29	20
CPCT02020983T	70	265	0	23	21	82	52	19	36	16
CPCT02140034T	5	16	10	126	93	70	144	122	81	5
WIDE01010280T	260	198	27	17	29	58	22	54	42	33
CPCT02020984T	17	77	35	50	195	123	44	7	82	28
CPCT02070154TII	126	422	0	880	115	0	1136	59	0	5
CPCT02020986T	58094	0	8111	0	0	0	0	145	0	0
CPCT02020988T	236	223	0	59	36	172	50	57	124	52
CPCT02050445T	52	268	11	9	128	17	25	42	19	32
CPCT02070331T	230	409	0	0	8	44	42	35	73	21
CPCT02020989T	82	247	29	16	55	146	56	12	27	37
CPCT02050356T	80	81	10	41	13	113	168	24	23	39
WIDE01010412T	207	176	4	72	54	108	46	39	98	84
CPCT02140110T	44	199	46	4	116	14	20	58	4	23
CPCT02020717T	75	11	8	287	0	0	135	1598	0	79
CPCT02130095T	35	95	28	16	94	97	63	44	6	51
DRUP01030012T	699	792	50	67	192	162	126	106	197	36
CPCT02070336T	35	0	0	3179	351	0	81	387	183	279
CPCT02070332T	0	20	30	493	0	35	127	0	0	11
CPCT02050371T	44	204	0	31	107	209	83	0	67	44
CPCT02100178T	63	269	70	39	50	144	127	30	119	103
CPCT02020767T	41	64	42	25	27	49	95	22	30	13
CPCT02140072T	327	382	38	76	282	192	86	32	81	32
CPCT02060112T	0	260	16	10	0	32	58	19	87	24
CPCT02170032T	39	126	14	3	43	44	53	15	41	6
DRUP01070046T	87	141	0	54	89	140	52	23	11	16
WIDE01010565T	57	61	0	906	91	149	23	123	102	116
CPCT02020787T	6	93	27	34	0	0	56	0	503	31
CPCT02020778T	582	175	0	51	38	425	48	162	49	32
CPCT02050385T	132	271	119	72	160	333	170	58	161	85
CPCT02130142T	77	164	117	38	198	66	130	57	76	34
CPCT02020800T	56	146	0	37	21	64	113	25	58	32
CPCT02050395T	52	210	114	90	43	62	109	40	131	167
DRUP01070048T	53	87	40	85	247	7	197	46	51	9
CPCT02020817T	45	214	21	14	67	46	43	46	42	1
CPCT02080263T	35	188	18	39	50	53	140	13	22	0
CPCT02010944T	65	94	67	20	188	52	77	61	75	46
CPCT02020832T	109	281	44	72	97	107	120	66	46	36
CPCT02050351TII	67	155	0	47	78	187	54	22	75	41
CPCT02120168T	15	74	0	55	41	135	38	32	37	15
CPCT02440016T	95	191	0	24	251	0	229	17	47	90
CPCT02010935T	100	155	26	73	248	123	75	38	35	44
CPCT02010963T	165	274	55	75	173	141	87	72	93	30
CPCT02070401T	127	139	0	31	99	126	83	27	44	21
CPCT02230056T	2740	2128	0	1075	447	52	219	289	278	92
CPCT02040169T	10621	854	0	746	277	0	2	312	104	144
CPCT02020859T	66	10	19	54	74	83	109	36	21	15
CPCT02020633TII	198	98	0	88	273	264	109	75	50	55
CPCT02020621TII	37	140	62	123	630	0	143	54	4	0
CPCT02020586T	258	60	98	43	364	73	94	123	45	59
CPCT02070237T	646	280	0	109	129	116	60	67	212	35
CPCT02080273T	68213	13612	14876	0	0	0	0	362	0	0
CPCT02070410T	258	586	0	373	8	238	165	110	147	452
CPCT02020600T	414	179	125	27	597	29	102	118	64	45
CPCT02010963TII	120	265	316	7	84	385	86	94	48	51
CPCT02120056T	109	319	53	62	189	37	106	33	26	0
CPCT02020840T	19	168	71	48	173	27	10	42	32	23
CPCT02040164T	567	620	119	588	128	31	146	73	75	40
CPCT02070244T	8	160	0	214	253	190	54	285	179	0
CPCT02020619T	137	333	14	98	124	148	172	106	20	215
CPCT02020633T	106	89	30	11	199	73	59	70	45	52
CPCT02010663T	160	85	0	219	155	124	97	122	51	130
CPCT02020614T	357	326	21	42	265	152	56	108	105	61
CPCT02290020T	84	265	61	45	26	116	95	17	24	4
CPCT02020632T	431	418	24	82	63	146	175	21	221	58
CPCT02050103T	44	297	0	34	94	72	30	20	73	34
CPCT02100072T	55	221	13	20	70	85	24	19	44	33
CPCT02100076T	80	43	28	221	552	260	61	159	41	27
CPCT02100077T	85	96	15	65	82	19	32	15	39	16
CPCT02070154T	112	301	0	558	197	61	113	119	47	67
CPCT02330034T	64	0	0	155	228	0	37	66	1212	28
CPCT02070156T	432	207	0	56	50	149	52	41	82	53
CPCT02070162T	167	220	0	27	43	103	65	39	33	31
CPCT02070172T	39	34	0	154	114	48	38	49	67	74
CPCT02070188T	157	278	48	133	39	142	61	79	130	66
CPCT02270003T	44	219	0	25	74	45	43	19	75	12
CPCT02160026T	71	56	89	191	313	93	43	57	66	14
CPCT02070149T	184	73	12	60	73	9	45	53	160	328
CPCT02080119T	409	206	0	100	140	126	49	30	192	54
CPCT02110041T	569	633	100	57	69	347	88	82	179	107
CPCT02050216T	49	243	95	33	10	45	85	42	22	0
CPCT02070194T	71	103	0	37	92	107	88	27	10	18
CPCT02330046T	31	84	38	115	123	97	126	5	84	25
CPCT02070204T	238	264	55	786	253	74	152	131	121	62
CPCT02120020T	261	407	75	92	94	164	132	79	137	37
CPCT02260007T	0	157	7	35	44	0	81	36	22	6
CPCT02020583T	370	932	84	36	234	301	125	81	111	54
CPCT02070041T	10786	2378	927	0	0	14	216	0	0	0
CPCT02070043T	132	355	0	320	222	131	30	130	102	38
CPCT02050086T	73	138	0	16	11	74	45	5	50	21
CPCT02070044T	29	84	26	36	43	66	54	4	22	13
CPCT02220005T	173	127	2	15	76	233	40	50	33	28
CPCT02070057T	633	372	0	82	105	641	48	115	123	42
CPCT02330015T	336	318	28	112	151	127	79	132	61	100
CPCT02140037T	28	183	67	49	231	18	54	43	31	27
CPCT02070096T	65	260	57	60	248	105	54	63	4	47
CPCT02040064T	22	44	15	29	14	80	48	37	95	8
CPCT02070094T	110	168	63	68	397	77	67	46	98	55
CPCT02070102T	140	72	16	42	76	111	34	56	100	18
CPCT02050124T	80	401	58	53	59	95	59	54	113	69
CPCT02060073T	15	30	7	28	0	29	49	5	24	5
CPCT02060082T	193	380	236	0	0	367	91	128	170	56
CPCT02040105T	89	148	0	27	359	37	56	66	27	34
CPCT02010665T	20	0	0	203	90	18	141	59	8	916
CPCT02020629T	167	290	0	96	18	92	79	10	37	149
CPCT02080164T	26	161	0	336	14	29	257	13	86	999
CPCT02120080T	229	186	17	18	25	66	29	36	32	26
CPCT02050289T	124	103	74	274	41	107	126	51	3	37
CPCT02050297T	96	239	0	0	174	60	77	37	26	27
WIDE01010621T	57	36	60	39	421	0	66	98	45	61
WIDE01010461T	40	216	61	23	306	0	47	65	22	30
CPCT02120204T	169	472	0	32	269	239	45	37	19	23
CPCT02120206T	33	310	22	19	32	76	43	69	6	18
WIDE01010518T	160	446	12	295	185	133	67	152	127	112
CPCT02020991T	350	304	332	0	0	316	97	22	70	61
WIDE01010609T	164	71	0	277	453	122	41	96	80	56
CPCT02020993T	86	267	10	23	25	82	16	19	8	21
WIDE01010723T	153	200	71	76	114	304	82	46	121	121
