Samples	ID83A	ID83B	ID83C	ID83D	ID83E
SP36218	2.84E+00	4.62E-01	5.22E-01	1.87E+00	2.32E+00
SP43510	8.32E+00	7.76E-01	4.86E-01	1.68E+00	8.50E+00
SP43770	5.47E+00	6.71E-01	5.69E-01	2.01E+00	5.15E+00
SP43651	1.28E+01	1.25E+00	1.09E+00	2.83E+00	1.23E+01
SP106656	1.13E+01	1.09E+00	8.21E-01	2.25E+00	1.10E+01
SP97249	7.34E+00	1.04E+00	1.63E+00	2.67E+00	6.61E+00
SP106638	1.43E+01	1.06E+00	7.92E-01	2.37E+00	1.43E+01
SP97161	1.21E+01	1.12E+00	9.60E-01	2.07E+00	1.14E+01
SP43696	1.26E+01	1.14E+00	7.94E-01	1.13E+00	1.24E+01
SP97113	8.01E+00	8.77E-01	7.28E-01	1.59E+00	7.83E+00
SP97124	1.54E+01	1.09E+00	8.95E-01	2.61E+00	1.54E+01
SP43808	5.79E+00	8.56E-01	8.01E-01	2.04E+00	5.20E+00
SP43822	1.92E+00	7.08E-01	1.72E+00	1.46E+00	7.15E-01
SP43514	6.23E+00	8.01E-01	5.82E-01	1.72E+00	6.07E+00
SP97258	9.84E+00	8.47E-01	4.70E-01	1.73E+00	9.73E+00
SP97194	1.89E+01	1.34E+00	1.44E+00	3.21E+00	1.92E+01
SP109470	1.14E+01	1.30E+00	1.30E+00	2.56E+00	1.10E+01
SP97278	8.46E+00	8.76E-01	8.39E-01	1.76E+00	8.02E+00
SP109544	9.71E+00	1.23E+00	1.15E+00	1.66E+00	9.38E+00
SP97104	5.64E+00	6.62E-01	1.04E+00	7.03E+00	5.52E+00
SP106577	1.32E+01	1.05E+00	1.12E+00	3.00E+00	1.27E+01
SP109457	1.99E+00	7.68E-01	1.42E+00	1.68E+00	1.40E+00
SP109478	1.73E+00	3.46E-01	4.70E-01	1.32E+00	1.31E+00
SP43688	8.39E+00	1.03E+00	7.33E-01	1.98E+00	8.08E+00
SP97243	7.70E+00	7.90E-01	6.07E-01	2.02E+00	6.98E+00
SP97269	1.31E+01	9.06E-01	1.00E+00	1.94E+00	1.24E+01
SP113926	3.04E+00	3.94E-01	3.49E-01	1.50E+00	2.98E+00
SP106560	6.37E+00	6.82E-01	6.03E-01	2.07E+00	6.04E+00
SP43792	1.21E+01	1.04E+00	8.31E-01	1.55E+00	1.22E+01
SP106602	6.62E+00	7.90E-01	6.30E-01	2.07E+00	6.76E+00
SP97145	3.31E+00	4.53E-01	4.52E-01	1.93E+00	3.01E+00
SP43664	1.30E+01	1.26E+00	1.36E+00	3.62E+00	1.27E+01
SP43532	1.07E+01	1.07E+00	7.62E-01	1.79E+00	1.07E+01
SP102816	6.91E+00	8.06E-01	6.03E-01	2.13E+00	7.00E+00
SP102795	1.35E+01	1.21E+00	1.38E+00	2.36E+00	1.30E+01
SP103197	8.08E+00	7.89E-01	7.74E-01	2.13E+00	7.85E+00
SP102827	1.27E+01	1.12E+00	6.42E-01	2.45E+00	1.24E+01
SP103233	6.28E+00	7.91E-01	7.63E-01	2.44E+00	6.30E+00
SP103507	5.08E+00	8.54E-01	7.80E-01	2.03E+00	4.79E+00
SP103100	4.21E+00	7.96E-01	7.00E-01	7.81E-01	4.00E+00
SP103416	4.18E+00	6.47E-01	6.77E-01	1.39E+00	3.99E+00
SP103005	4.08E+00	7.77E-01	6.46E-01	1.36E+00	3.91E+00
SP102759	1.26E+01	7.89E-01	1.05E+00	2.28E+00	1.24E+01
SP102741	6.39E+00	6.91E-01	8.82E-01	1.72E+00	5.99E+00
SP102945	4.95E+00	7.04E-01	7.53E-01	1.97E+00	4.57E+00
SP103826	5.81E+00	3.97E-01	5.47E-01	1.26E+00	5.72E+00
SP103706	1.03E+01	8.09E-01	6.52E-01	1.83E+00	9.97E+00
SP102897	8.67E+00	4.08E+01	4.59E+01	8.80E+00	6.47E+00
SP102881	4.47E+00	6.08E-01	8.72E-01	1.84E+00	4.29E+00
SP103715	5.81E+00	6.95E-01	4.87E-01	1.64E+00	5.64E+00
SP102929	7.13E+00	5.82E-01	5.84E-01	1.81E+00	6.98E+00
SP103619	1.96E+00	1.94E-01	3.22E-01	1.03E+00	1.80E+00
SP103844	3.54E+00	1.00E-02	4.01E-01	1.07E+00	3.48E+00
SP103128	6.40E+00	7.70E-01	1.10E+00	2.02E+00	5.75E+00
SP103300	1.01E+01	7.69E-01	8.72E-01	1.86E+00	9.77E+00
SP103057	6.62E+00	9.03E-01	1.54E-01	1.23E+00	6.47E+00
SP103340	6.85E+00	9.12E-01	7.81E-01	1.67E+00	6.66E+00
SP102913	7.26E+00	7.68E-01	7.80E-01	1.71E+00	6.89E+00
SP102783	1.07E+01	1.03E+00	1.02E+00	1.64E+00	1.08E+01
SP103080	9.41E+00	1.07E+00	1.18E+00	2.41E+00	8.77E+00
SP103436	4.30E+00	4.01E-01	7.15E-01	1.45E+00	3.96E+00
SP102804	8.04E+00	3.64E-01	6.53E-01	1.96E+00	8.10E+00
SP102957	7.91E+00	5.27E-01	2.91E-01	2.44E+00	7.72E+00
SP102873	3.30E+00	6.33E-01	6.83E-01	1.69E+00	3.12E+00
SP103213	5.44E+00	6.49E-01	2.51E-01	1.42E+00	5.22E+00
SP103467	1.76E+00	2.54E-01	2.58E-01	9.70E-01	1.42E+00
SP103261	1.42E+01	1.17E+00	1.02E+00	2.05E+00	1.42E+01
SP103156	7.54E+00	9.02E-01	6.38E-01	1.90E+00	7.18E+00
SP103288	3.57E+00	4.06E-01	4.57E-01	1.45E+00	3.39E+00
SP103444	4.54E+00	5.55E-01	4.98E-01	1.33E+00	4.59E+00
SP103685	5.52E+00	5.84E-01	5.09E-02	1.62E+00	5.37E+00
SP103140	1.21E+01	1.04E+00	7.00E-01	1.92E+00	1.15E+01
SP103673	9.65E+00	9.85E-01	9.10E-01	2.36E+00	9.87E+00
SP102839	5.52E+00	6.69E-01	7.85E-01	1.87E+00	5.41E+00
SP103245	9.08E+00	8.72E-01	6.61E-01	1.84E+00	8.98E+00
SP103037	3.10E+00	1.36E-01	2.54E-01	1.18E+00	2.80E+00
SP103408	5.62E+00	8.40E-01	3.68E-01	1.20E+00	5.54E+00
SP103021	6.25E+00	7.76E-01	5.29E-01	1.75E+00	6.01E+00
SP103679	3.09E+00	6.05E-01	6.89E-01	1.96E+00	2.37E+00
SP103065	9.99E+00	1.04E+00	9.89E-01	2.19E+00	9.91E+00
SP102965	5.82E+00	6.60E-01	2.47E-01	1.10E+00	5.67E+00
SP103221	1.11E+01	1.19E+00	8.00E-01	1.96E+00	1.11E+01
SP103547	6.69E+00	7.95E-01	6.75E-01	1.86E+00	6.46E+00
SP102973	6.74E+00	1.07E+00	1.09E+00	2.37E+00	6.53E+00
SP103515	8.11E+00	3.73E-01	6.13E-01	1.94E+00	8.40E+00
SP102747	1.89E+00	4.14E-01	2.61E-01	7.39E-01	1.66E+00
SP103730	5.55E+00	7.20E-01	1.04E+00	2.20E+00	5.18E+00
SP103535	7.80E+00	9.65E-01	1.12E+00	1.89E+00	7.85E+00
SP102718	6.54E+00	8.77E-01	6.80E-01	1.84E+00	6.06E+00
SP103483	4.25E+00	5.40E-01	5.23E-01	1.38E+00	3.98E+00
SP103428	9.07E+00	8.11E-01	8.36E-01	2.30E+00	8.87E+00
SP102755	1.93E+01	1.43E+00	8.28E-01	2.83E+00	1.93E+01
SP103694	1.51E+01	1.04E+00	8.68E-01	2.73E+00	1.49E+01
SP103595	5.03E+00	5.63E-01	5.73E-01	1.68E+00	4.61E+00
SP103396	3.39E+00	1.09E-01	3.14E-01	5.15E-01	3.28E+00
SP102716	3.26E+00	4.55E-01	3.51E-01	6.65E-01	3.10E+00
SP102733	3.16E+00	5.54E-01	7.34E-01	2.28E+00	2.42E+00
SP102989	8.15E+00	8.50E-01	1.05E+00	2.33E+00	7.85E+00
SP103603	5.82E+00	9.05E-01	9.39E-01	2.07E+00	5.36E+00
SP102921	5.64E+00	6.11E-01	7.15E-01	1.40E+00	5.22E+00
SP103742	7.13E+00	8.52E-01	1.18E+00	2.30E+00	6.74E+00
SP103555	1.07E+00	4.26E-01	3.44E-01	8.63E-01	6.31E-01
SP103523	3.78E+00	3.34E-01	4.53E-01	1.53E+00	3.45E+00
SP103575	5.08E+00	6.81E-01	1.03E+00	1.87E+00	4.15E+00
SP103045	6.93E+00	6.75E-01	4.97E-01	1.87E+00	6.57E+00
SP103455	7.78E+00	8.79E-01	8.23E-01	2.59E+00	7.74E+00
SP103856	1.50E+00	2.41E-01	2.07E-01	1.05E+00	1.09E+00
CPCT02020340T	7.47E+00	6.66E-01	1.22E+00	3.07E+00	6.93E+00
CPCT02140010T	6.24E+00	8.10E-01	1.17E+00	1.87E+00	5.00E+00
CPCT02110007T	9.37E+00	9.55E-01	2.22E+00	2.12E+00	7.88E+00
CPCT02140015T	4.52E+00	9.94E-01	2.03E+00	2.26E+00	3.29E+00
CPCT02020376T	3.25E+00	7.00E-01	1.80E+00	2.02E+00	2.53E+00
CPCT02050051T	6.08E+00	8.61E-01	1.54E+00	1.92E+00	4.70E+00
CPCT02140017T	1.23E+01	1.36E+00	2.70E+00	2.83E+00	1.05E+01
CPCT02040048T	1.52E+01	1.15E+00	2.28E+00	2.98E+00	1.37E+01
CPCT02060029T	4.68E+00	9.92E-01	1.97E+00	2.29E+00	3.07E+00
CPCT02060039T	5.48E+00	8.28E-01	1.11E+00	2.04E+00	4.98E+00
CPCT02050077T	5.77E+00	1.21E+00	1.96E+00	2.54E+00	4.22E+00
CPCT02060050T	8.19E+00	1.02E+00	1.65E+00	2.30E+00	7.31E+00
CPCT02020866T	4.12E+00	8.29E-01	1.32E+00	2.35E+00	3.30E+00
CPCT02120177T	6.41E+00	8.84E-01	1.12E+00	1.53E+00	5.63E+00
CPCT02140095T	1.31E+01	1.22E+00	3.63E+00	6.79E+00	1.12E+01
CPCT02120176T	8.53E+00	2.01E+00	2.87E+00	3.11E+00	6.00E+00
CPCT02120085T	4.11E+00	7.87E-01	3.10E+00	2.26E+00	2.87E+00
CPCT02100138T	4.05E+00	9.43E-01	2.41E+00	2.27E+00	2.50E+00
CPCT02080177T	4.69E+00	9.69E-01	2.58E+00	2.11E+00	3.23E+00
CPCT02230079T	9.55E+00	1.22E+00	2.43E+00	2.83E+00	7.90E+00
CPCT02340107T	5.72E+00	1.72E+00	2.29E+00	2.29E+00	4.18E+00
CPCT02120096T	7.56E+00	8.84E-01	3.10E+00	1.96E+00	5.46E+00
CPCT02120102T	2.02E+00	3.88E-01	6.52E-01	8.63E-01	1.48E+00
CPCT02440023T	1.14E+01	1.15E+00	2.60E+00	3.72E+00	9.35E+00
CPCT02160060T	7.34E+00	9.32E-01	1.55E+00	2.33E+00	6.05E+00
CPCT02180055T	2.50E+00	7.62E-01	1.44E+00	1.98E+00	1.77E+00
CPCT02140104T	2.46E+00	8.89E-01	1.35E+00	1.96E+00	1.57E+00
CPCT02140105T	7.96E+00	1.06E+00	2.04E+00	2.32E+00	6.45E+00
CPCT02190055T	7.29E+00	1.30E+00	2.38E+00	2.93E+00	5.41E+00
CPCT02030551TII	5.01E+00	1.09E+00	7.53E+00	5.35E+00	7.94E+00
CPCT02050317T	2.38E+00	3.66E-01	2.47E+00	1.55E+00	2.94E+00
CPCT02180078T	6.73E+00	6.97E-01	1.01E+00	2.00E+00	6.20E+00
CPCT02220075T	5.53E+00	7.48E-01	1.16E+00	2.17E+00	4.88E+00
CPCT02230085T	9.07E+00	1.22E+00	2.71E+00	3.83E+00	7.68E+00
CPCT02120195T	6.93E+00	8.50E-01	1.26E+00	1.91E+00	6.31E+00
CPCT02080302T	9.20E+00	1.08E+00	1.94E+00	2.45E+00	8.40E+00
CPCT02070470T	2.56E+00	6.01E-01	1.03E+00	1.47E+00	1.89E+00
CPCT02300034T	8.73E+00	9.12E-01	2.45E+00	2.07E+00	7.05E+00
CPCT02020955T	4.31E+00	7.58E-01	1.27E+00	1.66E+00	3.55E+00
CPCT02020965T	5.87E+00	8.40E-01	1.37E+00	2.33E+00	5.50E+00
CPCT02140094TII	1.33E+01	1.53E+00	5.30E+00	9.32E+00	1.09E+01
CPCT02210083T	1.99E+00	2.07E-01	1.21E+00	1.65E+00	1.59E+00
CPCT02100200T	9.33E+00	1.11E+00	1.38E+00	2.42E+00	8.82E+00
CPCT02140106T	2.66E+00	7.00E-01	1.28E+00	1.64E+00	1.60E+00
CPCT02140059T	9.76E+00	1.16E+00	1.77E+00	2.57E+00	8.67E+00
WIDE01010156T	1.75E+00	4.48E-01	9.42E-01	1.54E+00	1.20E+00
CPCT02100174T	4.08E+00	1.00E+00	1.89E+00	2.85E+00	3.33E+00
CPCT02120200T	2.95E+00	6.20E-01	1.03E+00	1.85E+00	2.19E+00
CPCT02140070T	2.56E+00	1.05E+00	2.46E+00	1.89E+00	2.43E+00
CPCT02040248T	5.21E+00	7.55E-01	2.08E+00	2.64E+00	3.88E+00
CPCT02060149T	3.61E+00	7.46E-01	1.94E+00	1.90E+00	2.73E+00
CPCT02020718T	4.30E+00	8.51E-01	2.18E+00	1.76E+00	2.78E+00
CPCT02230096T	9.57E+00	1.54E+00	2.75E+00	3.14E+00	7.48E+00
CPCT02180064T	4.99E+00	8.47E-01	1.67E+00	2.23E+00	3.74E+00
CPCT02020764T	4.74E+00	8.89E-01	4.75E+00	2.38E+00	3.55E+00
CPCT02440012T	7.51E+00	8.74E-01	2.03E+00	2.92E+00	6.49E+00
CPCT02020752T	3.61E+00	7.91E-01	1.31E+00	1.42E+00	2.58E+00
CPCT02140071T	5.17E+00	7.97E-01	2.65E+00	1.78E+00	3.53E+00
CPCT02140074T	7.47E+00	1.07E+00	1.75E+00	2.15E+00	6.73E+00
CPCT02140017TII	1.17E+01	1.30E+00	3.23E+00	3.03E+00	9.82E+00
CPCT02120143T	4.95E+00	7.34E-01	1.58E+00	2.29E+00	3.81E+00
CPCT02030431T	3.56E+00	7.02E-01	1.53E+00	9.49E-01	2.71E+00
CPCT02180067T	3.18E+00	3.25E-01	2.19E+00	1.48E+00	2.26E+00
CPCT02160052T	8.49E+00	9.24E-01	1.40E+00	2.56E+00	7.36E+00
CPCT02140080T	2.20E+00	5.76E-01	1.64E+00	1.12E+00	1.51E+00
CPCT02170036T	5.55E-01	2.36E+00	2.68E+00	9.51E-01	3.85E+00
CPCT02290045T	3.42E+00	5.99E-01	1.53E+00	1.54E+00	2.73E+00
CPCT02060269T	4.53E+00	8.66E-01	1.77E+00	1.65E+00	3.24E+00
CPCT02230113T	1.46E+00	5.10E-01	1.47E+00	1.28E+00	1.75E+00
CPCT02050407T	3.80E+00	8.34E-01	2.30E+00	1.84E+00	2.47E+00
CPCT02030543T	6.66E+00	8.75E-01	3.10E+00	3.94E+00	5.11E+00
CPCT02190050T	7.01E+00	8.47E-01	2.20E+00	2.17E+00	5.69E+00
CPCT02140087T	6.19E+00	6.58E-01	1.50E+00	2.24E+00	5.37E+00
CPCT02100190T	4.92E+00	1.00E+00	3.42E+00	2.39E+00	3.75E+00
CPCT02140094T	5.84E+00	1.05E+00	4.85E+00	1.64E+00	5.83E+00
CPCT02130164T	5.49E+00	7.21E-01	1.24E+00	1.71E+00	4.67E+00
CPCT02140093T	9.01E+00	9.21E-01	1.25E+00	1.87E+00	8.67E+00
CPCT02020592T	2.90E+00	6.50E-01	2.85E+00	1.44E+00	3.32E+00
CPCT02180076T	2.64E+00	5.99E-01	1.01E+00	1.68E+00	2.22E+00
CPCT02020865T	1.29E+01	1.12E+00	1.40E+00	3.05E+00	1.19E+01
CPCT02230059T	3.92E+00	6.87E-01	2.20E+00	1.87E+00	2.60E+00
CPCT02180022T	4.30E+00	1.27E+00	2.19E+00	2.10E+00	2.94E+00
CPCT02120014T	8.99E+00	1.15E+00	2.60E+00	3.54E+00	7.36E+00
CPCT02180033T	5.42E+00	3.44E+01	3.46E+01	5.67E+00	4.55E+00
CPCT02140046T	3.77E+00	1.19E+00	1.65E+00	2.03E+00	2.68E+00
CPCT02080111T	2.48E+00	9.04E-01	2.52E+00	7.46E+00	6.63E+00
CPCT02120027T	6.23E+00	1.44E+00	2.26E+00	2.57E+00	4.31E+00
CPCT02140042TII	2.00E+00	6.72E-01	9.81E-01	1.65E+00	1.46E+00
CPCT02070169T	2.55E+00	6.28E-01	1.40E+00	1.32E+00	2.25E+00
CPCT02160024T	7.66E+00	1.09E+00	1.71E+00	2.72E+00	6.47E+00
CPCT02020566T	1.34E-01	1.16E-01	2.50E+00	6.95E-01	2.64E+00
CPCT02230033T	3.68E+00	6.84E-01	1.74E+00	1.73E+00	2.75E+00
CPCT02030356T	6.34E+00	9.92E-01	1.76E+00	2.06E+00	5.51E+00
CPCT02090021T	7.43E+00	1.06E+00	3.51E+00	1.95E+00	5.50E+00
CPCT02330047T	6.80E+00	8.05E-01	3.86E+00	1.96E+00	4.98E+00
CPCT02100107T	7.82E+00	1.09E+00	4.31E+00	2.74E+00	5.49E+00
CPCT02020580T	3.70E+00	8.31E-01	3.27E+00	2.01E+00	3.41E+00
CPCT02180003T	2.30E+00	5.11E-01	3.35E+00	1.80E+00	3.82E+00
CPCT02020414T	6.06E+00	9.47E-01	2.47E+00	2.11E+00	4.62E+00
CPCT02050087T	3.31E+00	7.36E-01	1.56E+00	1.99E+00	2.54E+00
CPCT02010458T	2.22E+00	6.22E-01	2.07E+00	2.27E+00	2.21E+00
CPCT02020447T	3.89E+00	9.69E-01	1.86E+00	2.37E+00	2.82E+00
CPCT02060067T	7.10E+00	8.81E-01	2.52E+00	4.64E+00	5.70E+00
CPCT02020480T	6.30E+00	1.03E+00	1.16E+00	1.93E+00	5.59E+00
CPCT02140042T	5.14E+00	1.04E+00	1.63E+00	2.49E+00	4.22E+00
CPCT02120002T	5.46E+00	7.26E-01	1.03E+00	2.20E+00	5.10E+00
CPCT02030332T	3.37E+00	8.09E-01	1.92E+00	2.68E+00	2.21E+00
CPCT02230015T	4.43E+00	1.12E+00	1.27E+00	2.19E+00	3.71E+00
CPCT02060138T	1.05E+01	1.00E+00	3.95E+00	2.95E+00	8.16E+00
CPCT02360007T	6.34E+00	8.29E+01	8.02E+01	2.43E+00	1.33E+01
CPCT02040181T	8.44E+00	1.09E+00	2.47E+00	2.56E+00	6.41E+00
CPCT02300027T	8.06E+00	1.04E+00	1.74E+00	2.06E+00	6.47E+00
CPCT02120090T	5.48E+00	6.49E-01	1.93E+00	1.66E+00	3.99E+00
WIDE01010520T	9.39E+00	1.27E+00	1.84E+00	3.45E+00	8.27E+00
WIDE01010600T	2.95E+00	4.79E-01	5.54E-01	1.70E+00	2.59E+00
WIDE01010710T	4.28E+00	2.22E+00	2.55E+00	2.83E+00	2.82E+00
WIDE01010727T	2.31E+00	5.47E-01	1.19E+00	1.28E+00	1.49E+00
