Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
SP96884	15	0	0	0	3	0	1	6	1	3	29	11	0	0	0	0	0
SP13385	0	0	17	0	4	0	0	0	0	30	0	3	132	0	0	0	0
SP13291	21	11	4	0	0	18	0	30	2	0	33	0	14	0	1	0	0
SP13514	13	0	29	0	79	0	4	15	4	1	22	1	0	0	0	0	2
SP115117	16	2	0	0	24	0	0	0	3	0	14	3	0	0	0	0	0
SP115114	84	41	0	14	16	14	4	5	0	0	18	5	2	11	0	0	0
SP13279	0	4	0	26	0	16	1	13	1	0	16	1	3	16	0	0	0
SP13487	0	9	25	0	0	14	2	10	0	6	5	8	7	0	0	0	0
SP13361	14	16	0	76	0	13	9	0	0	0	10	3	26	0	11	0	0
SP13421	0	26	0	92	15	24	5	0	5	0	4	3	2	0	0	0	0
SP116738	0	0	7	0	18	23	1	9	1	0	10	7	23	0	0	0	3
SP13293	12	0	4	0	0	25	0	29	1	18	0	10	0	0	0	0	4
SP13281	19	6	9	0	30	0	2	7	1	0	7	0	12	0	0	0	0
SP13677	0	5	0	0	0	0	10	19	2	6	0	6	11	16	11	0	6
SP13399	0	0	0	22	0	24	0	5	0	0	0	7	15	2	3	0	30
SP116732	0	40	38	0	0	14	16	0	0	0	21	6	0	0	0	0	3
SP115073	25	0	2	0	0	2	3	18	2	0	7	3	4	1	0	0	0
SP13307	0	0	0	18	0	37	0	4	4	1	27	6	12	25	0	0	0
SP13299	0	0	38	0	41	27	8	11	3	42	8	13	8	0	0	13	5
SP13481	0	0	7	0	13	0	16	32	0	0	9	0	4	0	0	0	0
SP116780	0	0	1	18	0	39	4	6	0	0	20	12	6	4	6	1	0
SP13433	0	15	11	0	0	1	2	4	0	0	11	8	40	0	0	24	3
SP115064	0	37	48	0	0	3	0	9	0	2	0	3	38	0	11	0	9
SP13359	0	0	0	10	10	18	8	9	3	0	9	5	23	0	0	0	0
SP116734	0	0	10	0	126	17	4	12	1	2	0	2	0	0	8	0	4
SP116770	0	0	0	27	5	1	12	1	1	1	7	1	0	0	10	3	9
SP13323	0	11	13	0	0	14	4	20	0	0	22	0	1	0	0	0	10
SP13367	29	77	66	0	0	11	16	10	3	0	27	3	0	0	0	0	0
SP96882	0	0	7	22	0	8	26	28	2	14	41	17	34	0	0	15	5
SP13283	17	0	0	0	0	7	0	2	0	3	22	1	9	0	0	2	0
SP116728	2	12	6	0	0	14	2	9	0	5	26	0	1	16	0	0	0
SP13478	0	0	0	9	0	7	3	23	0	0	5	2	5	3	1	0	2
SP116744	0	0	12	0	23	24	4	0	8	0	31	3	0	0	3	0	11
SP115093	34	0	0	0	100	52	7	0	3	9	0	1	5	0	0	15	0
SP13315	6	0	3	0	0	4	0	10	0	0	0	1	3	1	1	0	5
SP13331	23	13	0	0	47	16	12	9	0	0	1	7	26	0	10	0	0
SP115108	45	0	0	0	82	16	9	13	0	0	6	2	0	0	0	23	0
SP116752	0	5	14	0	0	31	0	7	1	41	0	4	21	0	0	0	0
SP115085	0	5	11	0	0	22	8	15	0	0	1	13	24	0	10	0	14
SP115102	27	9	0	0	0	0	0	13	0	4	37	12	2	0	1	2	8
SP13379	0	7	29	0	0	22	6	6	1	0	0	6	21	0	0	0	11
SP116750	36	50	26	0	0	10	3	0	1	0	35	14	3	0	7	0	0
SP115125	14	0	0	4	0	9	0	20	0	14	2	1	0	0	0	0	0
SP115089	0	32	43	13	14	15	6	7	2	1	0	8	7	0	10	0	9
SP13297	0	0	6	23	2	33	9	5	0	0	12	7	2	24	0	0	0
SP13339	7	0	0	7	0	4	3	9	0	0	11	0	6	0	13	0	0
SP13671	0	0	7	14	0	34	4	31	0	9	1	8	12	0	15	0	0
SP116776	4	0	0	6	11	24	6	0	0	4	23	6	3	0	0	0	0
SP13683	36	34	0	0	0	0	0	4	0	0	0	6	0	0	10	0	0
SP116758	34	65	0	0	0	1	0	2	5	0	12	3	0	18	2	0	14
SP116782	46	30	0	0	82	31	3	10	0	9	0	2	0	10	1	0	0
SP13317	27	0	1	0	0	4	0	0	0	7	15	3	28	0	13	0	5
SP115128	53	22	0	0	0	0	3	11	0	4	1	0	2	0	0	0	0
SP116754	0	2	2	73	0	3	8	6	5	7	0	3	0	0	3	9	0
SP116766	36	93	91	0	0	14	2	24	2	0	10	7	4	16	2	49	0
SP116748	83	24	16	0	0	29	0	0	3	4	43	7	6	0	12	0	0
SP115070	10	3	0	0	0	1	5	18	0	20	11	1	5	6	0	17	0
SP115131	46	14	0	0	0	10	0	2	0	0	10	4	5	0	1	0	0
SP115097	0	0	15	0	19	10	20	21	5	0	0	9	23	0	2	0	0
SP115060	12	1	0	26	52	24	6	4	0	12	4	3	2	0	0	0	0
SP13594	0	50	68	0	0	9	7	0	0	0	14	0	8	0	0	0	3
SP96834	13	22	0	0	0	0	12	9	0	0	14	4	14	35	14	0	0
SP115057	0	0	0	9	0	19	1	39	0	3	0	13	35	27	1	7	0
SP116768	0	16	0	68	0	8	0	4	4	0	2	3	0	23	9	0	0
SP13442	56	42	13	9	0	30	3	7	2	0	15	1	16	0	0	0	0
SP13325	33	0	0	0	0	6	0	0	0	10	6	4	0	0	0	0	0
SP116736	17	0	0	0	9	0	0	44	0	0	19	0	6	2	0	8	0
SP13619	10	0	18	0	0	0	2	22	0	19	5	2	4	0	0	44	0
SP115111	98	38	0	36	0	28	2	15	0	0	13	14	37	0	0	0	0
SP116760	9	10	0	42	0	3	6	18	4	9	8	8	0	0	0	0	0
SP13311	0	6	14	0	0	8	1	7	1	0	32	6	13	0	0	0	2
SP13509	0	0	0	7	5	14	4	8	0	0	10	0	1	18	0	26	0
SP13539	0	6	13	0	0	10	2	9	4	0	3	8	0	0	0	0	23
SP13624	0	4	0	3	0	37	5	11	2	0	0	13	9	23	0	0	2
SP116746	33	10	0	0	38	0	4	0	3	2	15	2	2	0	5	0	0
SP13490	0	5	19	0	1	23	5	14	2	26	10	10	1	0	3	0	10
SP116774	0	19	22	0	0	11	0	22	0	0	0	11	2	0	6	5	0
SP115105	20	0	0	0	7	10	0	5	2	0	38	2	2	0	8	0	5
SP13278	23	0	0	0	0	15	5	10	0	0	9	10	11	10	0	0	0
SP116756	78	29	15	31	0	31	9	0	2	0	0	14	0	0	18	0	0
SP13319	0	2	7	1	0	8	0	4	0	11	0	0	4	0	0	0	0
SP13280	36	21	0	0	38	23	4	5	0	0	0	7	3	0	0	0	0
SP13363	15	0	0	0	3	5	6	7	1	0	0	1	21	25	0	0	0
SP13347	27	4	0	0	0	6	1	21	1	5	28	5	0	0	13	0	0
SP116730	0	0	0	51	38	10	1	11	2	0	0	7	28	13	0	0	0
SP13365	2	4	9	0	0	2	0	11	2	2	0	8	14	0	0	0	23
SP115099	27	46	49	0	0	0	6	13	0	3	5	0	4	0	10	0	0
SP116764	14	0	0	0	18	25	0	0	2	0	16	1	2	5	9	0	0
SP116772	0	20	12	0	4	17	1	4	0	0	41	1	2	0	0	0	13
SP96888	0	4	0	0	0	1	2	3	2	12	0	2	0	24	0	0	0
SP13327	0	5	0	47	0	8	15	22	0	0	10	5	18	12	0	0	0
SP116740	44	45	0	0	26	19	4	4	1	0	1	10	11	6	0	0	3
CPCT02150038T	135	0	0	411	0	0	13	17	41	7	66	27	2	102	6	0	0
CPCT02040203T	0	0	0	0	0	0	6	6	64	0	3	0	5	0	3	0	0
CPCT02300038T	0	8	59	928	222	0	14	24	159	98	38	15	35	0	0	0	0
WIDE01010265T	0	0	0	683	249	11	13	44	65	7	0	18	7	162	0	0	0
CPCT02310012T	609	647	554	0	112	0	0	40	187	0	0	55	0	0	309	0	0
CPCT02080232T	838	277	446	0	1034	22	29	73	148	4	0	55	11	0	0	0	0
CPCT02180068T	3037	1058	453	777	136	159	252	0	284	0	0	15	0	0	0	0	0
CPCT02290041T	1196	129	0	0	0	43	27	64	93	0	0	45	20	160	0	0	71
CPCT02040278T	0	0	224	538	86	1	36	21	69	67	19	25	19	0	20	211	0
CPCT02310017T	1239	8	528	407	1483	0	33	57	282	0	0	56	0	198	0	0	0
CPCT02150022T	73	37	0	0	30	7	8	27	61	20	0	8	10	0	0	0	0
CPCT02150026T	589	186	0	784	656	0	20	33	144	0	83	28	16	0	0	0	23
CPCT02150030T	221	0	666	630	0	0	10	61	102	0	0	17	5	0	15	0	0
CPCT02180037T	0	142	172	412	0	2	28	13	184	0	77	13	0	0	31	37	0
CPCT02150033T	160	13	0	0	99	0	15	4	158	0	94	15	0	0	0	0	0
CPCT02230051T	0	0	0	105	0	29	10	0	47	0	15	11	15	34	0	12	0
CPCT02340030T	0	0	11	0	271	37	89	0	173	4	224	413	13	0	60	71	0
CPCT02340031T	351	163	0	136	609	28	30	15	87	11	0	20	79	42	0	0	0
CPCT02230066T	0	0	75	63	359	0	5	28	127	0	15	9	32	0	8	0	0
CPCT02180043T	359	235	153	0	94	73	18	0	329	0	42	10	6	0	0	0	0
CPCT02120032T	0	1786	10057	0	0	0	0	0	59	0	0	0	0	0	0	0	0
CPCT02300023T	315	120	14	0	0	21	6	98	116	7	17	19	26	0	0	0	6
CPCT02180001T	778	279	398	0	752	84	2	16	127	0	0	70	41	0	0	0	69
CPCT02330016T	327	106	188	771	461	0	0	8	58	102	32	10	23	0	0	0	0
CPCT02180015T	261	95	0	102	24	40	14	19	26	0	21	11	8	0	0	0	0
WIDE01010545T	146	0	130	1418	897	0	10	0	116	89	0	4	24	150	0	0	0
