MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
3:Ins:R:0	2.54E-05	5.36E-05	6.85E-06	1.83E-04	1.14E-04
3:Ins:R:1	1.98E-05	7.57E-05	1.51E-05	8.49E-05	9.09E-05
3:Ins:R:2	1.28E-05	3.15E-05	1.62E-05	3.88E-05	2.61E-05
3:Ins:R:3	6.13E-06	1.04E-05	8.62E-06	2.75E-06	1.36E-05
3:Ins:R:4	5.58E-06	1.59E-05	1.68E-05	1.07E-05	7.10E-06
3:Ins:R:5	9.62E-06	2.25E-05	4.09E-05	4.04E-05	4.37E-05
4:Ins:R:0	2.79E-05	6.83E-05	1.77E-05	2.18E-04	1.66E-04
4:Ins:R:1	3.10E-05	7.76E-05	1.19E-05	1.04E-04	1.23E-04
4:Ins:R:2	9.12E-06	2.22E-05	1.42E-05	4.10E-05	9.60E-06
4:Ins:R:3	3.03E-06	1.20E-05	1.91E-05	2.62E-05	1.66E-05
4:Ins:R:4	7.93E-06	2.34E-05	2.27E-05	2.89E-05	1.10E-05
4:Ins:R:5	3.90E-06	3.16E-05	3.49E-05	2.53E-05	6.78E-05
5:Ins:R:0	1.57E-09	8.46E-09	2.14E-07	1.77E-03	5.08E-08
5:Ins:R:1	7.25E-05	1.37E-04	2.48E-05	1.76E-04	2.84E-04
5:Ins:R:2	1.48E-05	4.43E-05	6.96E-06	4.53E-05	4.42E-05
5:Ins:R:3	6.26E-06	1.63E-05	1.67E-05	2.83E-05	9.94E-06
5:Ins:R:4	1.09E-06	1.77E-05	1.75E-05	6.71E-06	1.16E-05
5:Ins:R:5	5.89E-06	1.32E-05	1.48E-05	1.74E-05	1.09E-05
2:Del:M:1	7.85E-05	4.51E-04	3.09E-05	2.16E-04	4.68E-04
3:Del:M:1	4.12E-05	1.54E-04	0.00E+00	1.13E-04	1.91E-04
3:Del:M:2	5.73E-05	3.09E-04	2.13E-05	1.41E-04	2.83E-04
4:Del:M:1	3.96E-05	1.56E-04	1.12E-05	1.45E-04	1.72E-04
4:Del:M:2	4.93E-05	2.67E-04	1.58E-05	1.38E-04	2.55E-04
4:Del:M:3	6.01E-05	3.65E-04	1.69E-05	1.33E-04	2.72E-04
5:Del:M:1	1.10E-03	5.08E-03	2.34E-05	1.04E-03	3.10E-04
5:Del:M:2	6.14E-04	2.05E-03	1.98E-05	4.41E-04	6.35E-04
5:Del:M:3	7.13E-04	6.77E-04	6.18E-06	2.72E-04	4.88E-04
5:Del:M:4	4.51E-04	2.25E-04	6.29E-06	7.50E-05	2.92E-04
5:Del:M:5	3.80E-04	2.19E-04	1.70E-05	1.98E-04	2.73E-04
