Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
SP112241	10	189	50	128	0	76	60	17	24	0	0	0
SP112245	20	61	39	98	0	41	12	5	0	0	18	1
SP98991	19	37	20	43	20	61	15	11	45	0	16	2
SP112248	41	65	143	44	56	150	84	48	24	62	0	3
SP112051	45	125	134	0	145	98	119	52	43	0	0	10
SP98997	30	15	285	175	101	70	152	70	0	59	0	4
SP112252	67	219	116	48	147	57	58	10	44	155	0	0
SP99001	8	58	26	93	38	8	36	14	34	0	0	0
SP112257	0	0	1	23	21	3	0	0	0	0	0	0
SP99007	29	100	19	48	48	37	20	20	51	0	12	0
SP112261	13	7	27	135	37	55	0	8	25	0	0	3
SP50101	16	45	65	56	124	54	17	27	51	0	56	4
SP112265	24	141	0	31	97	41	91	36	19	0	70	3
SP112268	30	0	141	307	0	61	55	61	5	96	16	4
SP99011	30	74	247	16	128	97	48	44	25	0	138	9
SP112269	17	124	73	227	16	20	51	33	67	0	52	2
SP99013	5	133	0	0	53	127	84	173	80	74	0	97
SP112273	106	324	255	165	57	36	86	78	0	188	0	6
SP112274	6	11	21	40	39	14	1	6	3	0	19	2
SP50105	20	56	107	110	108	46	48	50	0	18	20	1
SP112276	1	39	25	51	21	3	26	2	29	0	8	0
SP99019	41	195	90	6	111	65	7	19	48	0	57	0
SP99021	22	75	143	79	0	45	45	61	46	0	10	5
SP112283	3	23	28	0	57	30	34	6	0	0	31	0
SP112288	26	133	51	80	150	27	55	29	0	0	53	1
SP99025	36	155	117	52	26	52	54	42	6	0	99	5
SP112290	22	110	334	72	175	125	99	70	2	21	0	6
SP99029	11	52	254	0	63	36	38	4	0	0	0	3
SP99033	38	91	262	0	134	10	43	25	0	0	63	0
SP99037	0	9	30	27	25	0	13	9	26	0	3	0
SP99041	17	89	155	90	43	32	34	30	35	0	24	4
SP99045	56	128	158	0	112	104	88	15	57	100	0	9
SP112300	11	131	40	48	29	6	1	42	49	0	24	1
SP99049	13	66	106	128	79	183	85	62	42	0	78	7
SP112304	9	132	78	14	112	42	34	68	58	0	52	0
SP50107	45	142	205	139	145	53	108	40	12	0	77	15
SP112310	32	44	105	84	209	104	46	14	0	92	0	6
SP99053	24	64	90	32	77	26	32	24	35	0	0	5
SP99057	0	1	25	0	32	0	25	26	20	0	0	0
SP99061	70	118	398	0	187	30	288	32	55	0	134	0
SP50109	10	68	5	168	128	48	82	50	0	0	0	1
SP99065	43	122	76	63	0	39	37	10	72	0	14	7
SP106993	51	98	310	139	158	46	49	31	0	128	0	6
SP50111	27	179	24	112	28	7	18	21	20	0	2	7
SP99069	9	110	133	0	43	196	91	104	36	37	49	2
SP99073	21	113	147	137	0	43	147	63	56	0	0	2
SP99077	0	60	70	87	94	45	22	15	58	0	22	0
SP99081	35	85	46	167	92	36	37	40	0	0	31	0
SP99085	24	173	99	170	136	112	42	0	35	0	9	1
SP99089	18	141	116	44	71	40	31	18	44	45	1	3
SP99093	20	39	227	128	146	28	22	13	0	1	0	0
SP99097	12	122	2	0	34	8	2	7	34	0	11	6
SP99101	24	331	14	52	23	16	16	15	33	0	0	5
SP106998	22	109	128	272	216	9	44	0	0	0	0	2
SP99105	11	73	64	0	13	29	17	7	85	0	20	6
SP99109	27	310	104	46	28	56	45	10	108	0	85	3
SP50113	64	153	172	132	168	88	151	38	22	0	161	6
SP50115	9	66	62	83	61	41	55	26	14	0	41	3
SP50117	27	113	39	29	90	63	71	17	54	88	0	4
SP107004	22	106	195	49	15	86	64	61	19	0	72	9
SP99117	33	111	128	128	0	21	8	15	51	0	87	0
SP99121	23	117	182	115	126	30	27	41	11	102	0	4
SP107007	28	104	151	256	46	76	52	30	42	0	29	2
SP99125	24	22	136	162	35	60	41	10	0	0	0	5
SP99129	18	196	110	25	70	85	81	89	77	0	0	7
SP99133	20	48	136	0	77	73	51	13	56	2	0	2
SP50119	64	94	137	0	54	100	8	36	51	0	70	2
SP99137	41	101	292	8	51	120	88	29	51	0	33	17
SP50121	0	55	94	0	31	23	64	9	38	0	15	0
SP50123	82	245	126	111	100	47	38	29	0	0	73	3
SP99141	79	178	60	60	53	48	14	0	64	0	48	7
SP50125	28	94	76	75	180	44	24	57	0	26	0	5
SP99145	56	185	31	83	5	6	20	10	48	2	0	0
SP99149	42	89	117	144	64	58	52	20	4	0	14	0
SP50129	24	142	104	49	92	37	33	6	35	0	53	6
SP99153	6	0	65	24	142	6	10	15	0	0	0	2
SP99157	34	91	64	0	73	48	21	9	64	81	0	9
SP99161	18	94	40	0	75	65	43	18	59	33	15	6
SP99165	37	87	95	15	65	50	29	19	76	0	30	5
SP50131	169	300	148	144	53	94	88	194	69	24	40	6
SP50133	11	91	78	53	56	28	30	13	0	0	0	1
SP99169	11	33	30	0	45	9	11	11	0	0	14	0
SP50135	28	53	50	43	87	64	54	23	30	16	0	10
SP50137	11	109	4	1	40	16	0	22	28	40	0	4
SP99173	5	106	117	0	85	80	69	9	18	0	80	3
SP99177	35	143	190	44	10	27	6	3	44	0	98	0
SP99181	7	43	56	186	39	10	45	18	0	0	0	3
SP50139	3	38	35	19	44	20	11	25	62	13	1	0
SP107010	27	65	82	180	26	44	32	34	31	64	32	14
SP99189	11	31	43	17	55	23	31	5	15	0	8	0
SP50141	0	0	6	0	1	6	1	2	9	0	5	0
SP99193	7	86	87	128	54	7	12	21	0	0	0	0
SP50145	14	54	60	35	101	28	13	18	44	0	49	8
SP50147	31	31	218	125	177	85	36	12	0	80	0	10
SP107012	27236	2262	77	0	0	0	188	0	0	0	0	10
SP50149	53	109	124	101	0	103	49	35	83	43	1	0
SP107017	21	106	12	29	120	43	25	25	16	35	0	0
SP107019	27	129	78	175	89	28	41	25	0	0	65	4
SP107023	15	41	113	93	65	55	22	5	7	38	0	4
SP50151	17	47	85	36	27	34	26	13	82	0	42	1
SP50153	36	88	268	130	0	73	52	42	59	64	0	0
SP99197	58	115	63	362	0	537	2	449	110	0	17	7
SP50155	46	92	243	0	311	97	70	13	22	76	0	13
SP99201	23	136	4	24	98	39	29	7	1	3	0	2
SP50157	9	52	52	101	72	67	40	20	63	0	33	2
SP99205	14	58	34	68	39	58	43	7	0	0	0	0
SP50159	29	117	96	200	4	97	39	48	49	0	51	3
SP50161	21	25	233	29	39	99	56	119	36	59	15	3
SP107025	14	9	90	87	29	133	76	50	74	0	48	4
SP107028	2	0	28	0	23	12	21	0	36	0	12	0
SP50163	22	95	81	2	132	38	96	32	8	0	30	0
SP99217	12	46	11	21	67	26	9	10	2	70	0	2
SP50165	36	29	187	97	0	46	49	45	49	0	68	5
SP107030	26	70	103	83	101	27	13	10	9	0	23	2
SP50167	26	46	139	107	60	99	65	51	1	15	0	7
SP99229	17	210	44	0	45	36	30	29	37	40	27	4
SP99233	18	79	0	105	73	66	77	13	0	20	0	4
SP107032	0	5	16	3	17	22	12	4	10	0	2	2
SP50169	20	50	192	11	211	52	99	30	32	78	0	4
SP50171	21	55	257	23	40	59	41	31	12	181	0	1
SP50173	13	39	83	110	37	27	19	18	0	0	0	1
SP50175	0	7	10	0	24	11	8	0	6	0	0	0
SP107034	7	23	132	0	52	28	23	14	31	0	11	0
SP50179	8	106	75	125	104	22	57	2	0	0	14	0
SP99237	43	32	49	0	57	47	18	25	71	99	0	5
SP107037	20	33	156	0	125	91	100	29	83	96	0	3
SP107041	15	116	83	56	0	29	5	14	42	0	25	1
SP50181	17	62	101	0	152	35	95	24	0	17	0	0
SP99249	56	107	67	71	38	26	20	29	40	0	25	2
SP99253	58	120	152	41	92	51	47	31	11	73	0	3
SP50183	30	95	257	11	113	61	16	37	64	0	26	0
SP99257	100	171	175	23	179	183	67	42	13	100	0	7
SP107044	8	12	21	93	71	12	7	16	0	0	0	1
SP50185	11	91	36	117	54	36	24	56	55	36	0	4
CPCT02020315T	65	26	141	0	60	38	37	28	54	287	0	75
CPCT02020321T	1	2	5	0	0	6	0	3	8	0	0	46
CPCT02020330T	70	140	50	31	139	30	42	36	0	138	71	30
CPCT02010372T	129	249	0	0	0	15	18	264	113	164	0	107
CPCT02020326T	38	211	62	162	37	56	13	22	22	0	79	86
CPCT02020403T	35	53	121	171	54	74	23	32	60	46	0	59
CPCT02040063T	164	42	303	102	166	53	36	53	101	229	0	74
CPCT02060054T	71	64	339	165	110	201	34	40	0	169	0	101
CPCT02060053T	8	174	9	0	17	5	12	3	53	64	0	27
CPCT02020886T	165	142	78	35	136	4	4	173	59	100	0	89
CPCT02130167T	67	106	18	214	15	0	26	16	40	0	79	53
CPCT02080186T	79	184	98	162	8	61	37	16	59	39	59	50
CPCT02130172T	25	185	31	38	0	69	16	130	32	57	43	55
CPCT02020413TII	7	9	44	0	461	471	43	50	0	0	0	251
CPCT02130180T	45	110	7	283	108	92	33	24	25	0	114	44
CPCT02130057T	69	114	166	92	32	64	44	0	86	0	29	120
CPCT02130186T	98	364	141	0	68	33	32	30	68	0	165	45
CPCT02130184T	60	103	36	146	104	48	301	61	0	241	0	60
CPCT02020690T	39	129	158	51	81	149	40	32	8	0	161	71
CPCT02080215T	28	206	6	146	65	48	22	29	0	87	0	107
CPCT02050360T	79	187	20	187	0	68	55	37	63	0	35	192
CPCT02130096T	61	169	169	119	52	124	46	25	76	0	68	163
CPCT02020759T	95	220	120	159	111	86	16	0	48	43	67	127
CPCT02130127T	49	78	51	85	71	40	27	52	62	118	0	56
CPCT02060242T	54	335	104	111	172	52	5	29	0	0	122	104
CPCT02050386T	52	66	59	127	32	58	38	0	31	136	0	113
CPCT02290055T	5	221	15	0	0	26	23	41	74	36	23	56
CPCT02130048T	30	188	45	136	0	55	9	17	43	0	34	85
CPCT02130155T	17	115	43	96	57	50	21	25	1	43	0	104
CPCT02130156T	60	174	71	122	120	46	72	32	0	0	5	134
CPCT02130157T	54	321	41	77	0	12	20	310	53	178	0	231
CPCT02130158T	19	265	22	72	50	100	7	207	0	0	48	175
CPCT02020852T	96	211	90	106	68	64	22	48	57	60	0	155
CPCT02020839T	6	4	25	5	23	30	13	0	25	0	0	46
CPCT02130159T	8	129	64	0	59	16	3	301	53	154	0	90
CPCT02020861T	48	190	160	76	28	121	26	5	54	0	52	149
CPCT02060276T	46	150	126	0	42	33	24	11	51	0	61	103
CPCT02350014T	4	170	0	0	0	0	0	3	0	333	372	87
CPCT02030315T	96	24	0	278	3	105	0	564	0	0	23	83
CPCT02090015T	112	0	226	160	4	0	61	29	66	164	0	57
CPCT02020533T	126	257	12	0	0	40	22	28	161	44	0	47
CPCT02020546T	7	68	6	0	53	21	6	41	0	0	44	24
CPCT02050224T	25	169	271	155	55	59	61	20	3	242	0	149
CPCT02180031T	42	123	315	149	0	140	36	14	0	9	0	244
CPCT02080057T	98	191	0	0	1	17	4	2	102	67	0	31
CPCT02020421T	60	88	164	39	27	148	14	13	39	138	0	96
CPCT02080054T	31	133	74	0	102	90	74	66	149	132	0	96
CPCT02020413T	12	43	21	0	919	618	46	193	25	0	0	65
CPCT02020448T	0	6	15	45	0	81	28	5	0	0	0	67
CPCT02190014T	36	51	81	25	150	36	15	20	0	84	0	59
CPCT02080101T	21	118	35	72	10	62	31	70	17	0	32	73
CPCT02030336T	179	120	78	0	151	83	12	60	123	0	153	45
CPCT02050295T	21	102	88	113	41	0	27	39	0	235	0	109
