Samples	ID83A	ID83B	ID83C	ID83D
CPCT02300008T	31	391	93	1214
CPCT02010520T	21	244	101	12
CPCT02020475T	36	156	178	51
CPCT02020478T	68	288	215	62
CPCT02010523T	22	12	2903	117
CPCT02050120T	124	272	289	36
CPCT02050143T	150	315	231	58
CPCT02050138T	80	209	491	61
CPCT02010528T	52	177	142	28
CPCT02110020T	57	184	128	24
CPCT02300009T	81	197	393	1509
CPCT02020493T	69	170	209	927
CPCT02020487T	132	172	449	44
CPCT02020345TII	84	267	243	41
CPCT02030329T	20	150	190	32
CPCT02370003T	237	610	45	1279
CPCT02290008T	65	236	185	820
CPCT02160018T	30	156	109	16
CPCT02160019T	17	120	85	15
CPCT02110023T	82	294	350	49
CPCT02110028T	142	137	175	31
CPCT02010555T	311	336	409	122
CPCT02110029T	253	312	411	179
CPCT02210014T	69	183	110	35
CPCT02060075T	386	283	246	183
CPCT02020490T	48	210	163	38
CPCT02050127T	11	252	110	33
CPCT02040097T	132	318	130	124
CPCT02050146T	27	158	134	18
CPCT02080095T	106	150	420	27
CPCT02110030T	66	188	277	88
CPCT02290010T	229	192	591	83
CPCT02010554T	85	79	515	34
CPCT02050156T	99	178	283	50
CPCT02300014T	62	213	121	23
CPCT02230014T	382	239	483	27
CPCT02230016T	26	172	273	9
CPCT02220029T	141	771	287	111
CPCT02140053T	123	392	232	112
CPCT02050285T	27	766	165	249
CPCT02050288T	113	604	218	132
CPCT02020637T	43	341	373	80
CPCT02010682T	46	575	40	38
CPCT02330066T	319	809	414	31
CPCT02330067T	9	288	109	15
CPCT02020599T	245	472	441	106
CPCT02030384T	25	367	135	102
CPCT02010419TII	121	766	145	1503
CPCT02020493TII	60	1038	177	851
CPCT02010691T	96	318	226	57
CPCT02210037T	101	259	93	737
CPCT02040191T	32	195	72	13
CPCT02190026T	71	272	147	16
CPCT02390008T	49	271	127	29
CPCT02190024T	113	424	252	132
CPCT02010694T	68	407	172	39
CPCT02230071T	12	300	40	38
CPCT02230074T	20	136	143	27
CPCT02100132T	56	587	406	217
CPCT02330071T	318	354	258	78
CPCT02380026T	101	747	245	236
CPCT02080170T	32	203	58	35
CPCT02380024T	130	346	262	51
CPCT02040207T	171	181	170	9
CPCT02340047T	14	230	38	171
CPCT02360008T	26	158	35	17
CPCT02080173T	4	134	34	23
DRUP01080009T	62	660	325	113
CPCT02030428T	20	194	160	4
CPCT02300028T	8	209	129	14
WIDE01010647T	43	435	131	105
WIDE01010448T	24	228	131	231
WIDE01010481T	79	419	63	645
WIDE01010468T	220	458	274	215
WIDE01010489T	44	335	57	103
WIDE01010478T	104	121	57	62
WIDE01010534T	77	357	71	67
WIDE01010547T	72	265	215	84
WIDE01010550T	36	393	86	134
WIDE01010584T	31	196	29	358
WIDE01010564T	92	212	185	64
WIDE01010574T	132	526	120	1519
WIDE01010035T	15	141	58	23
WIDE01010613T	27	145	248	9
WIDE01010659T	58	191	65	19
WIDE01010649T	18	218	127	20
WIDE01010701T	193	328	396	142
WIDE01010702T	8	183	77	41
