MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Ins:T:5	5.35E-04	2.71E-03	7.44E-04	2.23E-03	1.13E-03	5.45E-03	1.77E-03
2:Del:R:0	3.49E-05	1.32E-04	1.19E-04	4.28E-04	4.81E-04	3.88E-04	6.63E-04
2:Del:R:1	8.59E-05	2.62E-04	1.36E-04	2.69E-04	4.49E-04	1.50E-03	1.13E-03
2:Del:R:2	3.39E-05	2.52E-05	1.46E-04	1.63E-04	1.46E-04	5.24E-04	5.50E-04
2:Del:R:3	4.04E-05	3.79E-05	8.46E-05	1.04E-05	1.05E-04	1.62E-04	2.70E-04
2:Del:R:4	3.22E-05	2.36E-05	5.57E-05	0.00E+00	8.21E-05	1.04E-04	1.33E-04
2:Del:R:5	5.60E-05	2.03E-05	5.93E-05	1.45E-05	2.04E-04	3.58E-05	2.67E-04
3:Del:R:0	1.97E-05	1.26E-04	5.85E-05	2.48E-04	3.14E-04	2.82E-04	1.91E-04
3:Del:R:1	5.26E-05	2.73E-04	6.24E-05	3.08E-04	3.76E-04	3.26E-03	1.54E-03
3:Del:R:2	1.88E-05	7.85E-05	2.67E-05	9.88E-05	1.22E-04	7.48E-04	4.61E-04
3:Del:R:3	1.03E-05	3.43E-05	0.00E+00	2.38E-05	9.76E-05	1.94E-04	1.74E-04
3:Del:R:4	1.80E-05	2.93E-05	1.63E-05	8.04E-06	1.79E-06	1.25E-04	1.16E-04
3:Del:R:5	2.93E-05	3.55E-05	6.16E-06	2.51E-06	6.61E-05	1.17E-04	1.03E-04
4:Del:R:0	1.07E-05	7.50E-05	5.04E-05	2.15E-04	2.69E-04	2.79E-04	1.58E-04
4:Del:R:1	3.02E-05	1.96E-04	3.75E-05	1.75E-04	2.78E-04	2.08E-03	9.64E-04
4:Del:R:2	2.00E-05	6.50E-05	0.00E+00	1.77E-05	1.59E-04	5.10E-04	3.14E-04
4:Del:R:3	1.71E-05	4.06E-05	1.47E-05	2.82E-05	1.49E-04	2.53E-04	1.73E-04
4:Del:R:4	1.52E-05	1.43E-05	1.58E-05	1.22E-05	3.32E-05	8.12E-05	8.50E-05
4:Del:R:5	1.52E-05	4.61E-06	0.00E+00	2.59E-05	3.53E-05	6.57E-05	6.41E-05
5:Del:R:0	4.53E-06	3.85E-04	1.53E-04	1.12E-03	1.71E-03	8.70E-04	5.36E-04
5:Del:R:1	2.40E-05	2.27E-04	4.28E-05	3.43E-04	3.49E-04	8.74E-04	2.56E-04
5:Del:R:2	9.00E-06	4.39E-05	0.00E+00	5.07E-05	1.16E-04	7.58E-05	3.52E-05
5:Del:R:3	1.12E-05	2.67E-05	0.00E+00	6.97E-06	7.09E-05	7.02E-05	4.50E-05
5:Del:R:4	1.17E-05	2.35E-09	6.08E-11	6.67E-06	3.85E-05	5.44E-06	1.29E-09
5:Del:R:5	2.99E-06	2.09E-06	0.00E+00	5.98E-08	2.23E-05	8.10E-06	2.44E-05
2:Ins:R:0	3.07E-05	1.55E-04	9.92E-05	1.30E-04	5.29E-04	1.49E-04	3.01E-05
2:Ins:R:1	1.41E-05	1.22E-04	6.06E-05	2.20E-04	2.56E-04	3.28E-04	1.18E-04
2:Ins:R:2	1.76E-05	8.70E-05	5.96E-05	1.19E-04	1.04E-04	2.13E-04	2.18E-05
2:Ins:R:3	2.10E-05	5.45E-05	4.55E-05	6.21E-05	1.78E-04	7.38E-05	1.09E-04
2:Ins:R:4	3.53E-05	8.29E-05	4.18E-05	2.96E-05	1.59E-04	8.78E-05	9.35E-05
2:Ins:R:5	1.10E-04	2.89E-04	9.76E-05	1.14E-04	6.17E-04	3.89E-04	2.39E-04
3:Ins:R:0	1.04E-05	7.98E-05	3.94E-05	1.19E-04	3.17E-04	1.53E-04	6.61E-05
3:Ins:R:1	4.04E-06	1.05E-04	3.39E-05	1.68E-04	1.42E-04	2.34E-04	7.75E-05
3:Ins:R:2	8.24E-06	4.56E-05	1.41E-05	4.49E-05	5.21E-05	1.21E-04	9.54E-05
3:Ins:R:3	4.39E-06	1.64E-05	1.16E-05	1.93E-05	3.36E-05	1.91E-05	5.85E-06
3:Ins:R:4	1.12E-05	2.43E-05	2.85E-06	0.00E+00	5.39E-05	1.60E-05	1.78E-05
3:Ins:R:5	2.39E-05	5.50E-05	3.34E-06	6.13E-05	1.07E-06	2.10E-05	5.38E-05
4:Ins:R:0	2.51E-05	8.12E-05	3.55E-05	3.07E-05	4.01E-04	1.03E-04	1.52E-04
4:Ins:R:1	1.39E-05	1.05E-04	2.79E-05	1.92E-04	1.47E-04	2.65E-04	9.09E-05
4:Ins:R:2	7.75E-06	3.19E-05	3.23E-07	2.28E-05	9.05E-05	1.87E-05	3.37E-05
4:Ins:R:3	1.35E-05	1.43E-05	1.54E-05	2.56E-06	6.17E-05	7.69E-06	0.00E+00
4:Ins:R:4	1.08E-05	3.41E-05	1.05E-05	2.58E-05	6.50E-05	5.61E-05	4.91E-05
4:Ins:R:5	1.55E-05	5.78E-05	1.85E-05	2.93E-05	7.68E-05	1.02E-04	3.80E-05
5:Ins:R:0	1.03E-05	0.00E+00	6.31E-06	1.40E-47	2.20E-03	2.75E-04	4.39E-04
5:Ins:R:1	2.86E-05	1.95E-04	7.06E-05	3.44E-04	3.76E-04	8.62E-04	1.99E-04
5:Ins:R:2	9.34E-06	4.00E-05	1.56E-05	2.16E-05	1.23E-04	4.28E-05	2.74E-05
5:Ins:R:3	4.44E-06	3.04E-05	1.07E-05	2.62E-05	4.54E-05	5.76E-05	6.22E-06
5:Ins:R:4	4.26E-06	1.84E-05	0.00E+00	3.60E-05	5.39E-05	4.69E-05	4.38E-05
5:Ins:R:5	3.86E-10	1.88E-05	1.10E-05	2.79E-06	8.26E-06	3.45E-05	3.64E-09
2:Del:M:1	8.22E-05	2.40E-04	1.49E-04	4.86E-04	5.92E-04	4.88E-04	2.22E-03
3:Del:M:1	2.48E-06	1.06E-04	3.17E-05	2.33E-04	2.54E-04	4.99E-04	1.77E-04
3:Del:M:2	3.54E-05	1.82E-04	4.47E-05	2.22E-04	2.25E-04	1.55E-03	7.94E-04
4:Del:M:1	1.79E-05	1.04E-04	3.89E-05	2.23E-04	3.38E-04	2.92E-04	2.37E-04
4:Del:M:2	1.58E-05	1.19E-04	2.70E-05	1.74E-04	1.84E-04	7.90E-04	4.15E-04
4:Del:M:3	2.62E-05	1.33E-04	2.48E-05	1.59E-04	1.99E-04	1.34E-03	6.80E-04
5:Del:M:1	4.09E-05	3.45E-04	1.20E-04	1.08E-03	1.12E-03	8.57E-04	3.71E-04
5:Del:M:2	2.67E-05	3.39E-04	1.29E-04	1.08E-03	6.26E-04	4.33E-04	3.65E-04
5:Del:M:3	2.27E-05	2.59E-04	9.86E-05	7.46E-04	4.22E-04	4.65E-04	1.97E-04
5:Del:M:4	1.39E-05	1.56E-04	5.79E-05	4.74E-04	2.60E-04	2.93E-04	1.71E-04
5:Del:M:5	2.43E-05	2.53E-04	8.65E-05	6.32E-04	1.69E-04	8.28E-04	1.42E-04
