Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
CPCT02010772T	25	42	21	0	0	161	50	275	8	0	2	15	0	63
CPCT02210044T	35	123	8	13	47	11	94	24	30	49	7	0	32	20
CPCT02320010T	17	85	41	17	11	0	23	6	36	47	8	47	35	13
CPCT02040337T	11	36	6	15	20	21	25	3	0	40	15	91	26	13
CPCT02270021T	37	27	0	13	4	3	50	27	25	46	14	71	29	11
CPCT02010768T	74	55	8	451	165	60	76	51	22	22	40	0	64	12
CPCT02020966T	0	3	38	285	196	50	45	41	101	11	45	65	41	44
CPCT02110049T	66	226	57	22	33	57	65	24	0	20	24	68	10	18
CPCT02040329T	52	112	116	1	34	85	34	0	0	0	220	0	1471	46
CPCT02340066TIV	42	206	16	73	162	20	45	195	151	42	46	0	109	164
CPCT02340071T	15	53	5	16	30	13	42	32	27	14	18	32	7	6
CPCT02030464T	226	437	14	364	173	68	66	43	170	78	12	62	38	34
CPCT02360012T	52	67	13	33	20	41	41	36	57	42	42	60	15	12
CPCT02080312T	0	43	32	10	13	30	25	60	46	10	13	31	31	12
CPCT02260029T	187	116	0	46	138	111	47	176	94	78	57	81	55	43
WIDE01010072T	76	87	56	65	143	120	24	213	68	62	81	5	125	159
CPCT02110063T	64	110	24	16	18	36	32	23	0	8	24	59	37	9
CPCT02020969T	3	69	55	23	19	13	37	14	39	39	16	46	24	19
WIDE01010069T	68925	6995	25779	0	0	0	0	0	0	0	84	0	422	122
WIDE01010067T	53	74	58	13	11	39	17	6	51	54	15	25	6	13
WIDE01010076T	37	72	6	57	49	22	19	70	112	14	32	0	18	13
WIDE01010074T	100	225	61	36	20	28	27	41	79	38	31	79	4	14
CPCT02040071TII	51	108	41	0	70	41	167	66	9	32	13	48	6	9
CPCT02020680T	30214	3068	7076	394	181	0	373	0	193	0	231	0	0	161
CPCT02020685T	118	354	52	17	73	45	94	74	99	77	27	17	32	29
CPCT02020693T	45	51	11	253	241	50	75	0	88	22	42	0	34	14
CPCT02010773T	172	292	58	54	89	24	74	91	94	88	68	91	25	10
CPCT02290030T	21	65	0	13	24	4	78	22	21	14	1	0	6	6
CPCT02020688T	105	116	11	21	0	60	46	66	132	1	65	34	28	33
CPCT02050337T	140	137	39	27	62	6	80	19	24	53	26	74	38	11
CPCT02050338T	3	32	23	8	26	13	102	41	46	27	28	10	14	11
WIDE01010124T	33	114	40	82	141	85	56	148	46	60	57	55	13	22
CPCT02230089T	58	121	13	358	388	63	47	69	24	13	50	7	32	26
CPCT02230120TII	25	124	20	25	2	18	41	6	34	42	12	129	13	10
CPCT02050333T	17	25	23	38	48	0	89	38	0	19	16	55	18	14
CPCT02020692T	118	69	23	28	35	16	91	82	61	10	35	86	7	9
WIDE01010135T	9	18	20	10	15	34	31	13	30	9	13	28	17	7
CPCT02230095T	15	64	15	14	18	21	76	2	32	20	7	36	15	1
CPCT02060289T	175	183	46	42	51	28	32	82	0	134	64	149	30	39
CPCT02140085TII	78	117	22	37	12	36	56	17	96	48	28	159	28	198
CPCT02160042T	12	8	0	17	20	18	56	17	0	32	9	58	10	18
CPCT02230128T	15	201	0	22	33	15	37	29	127	32	24	0	28	109
WIDE01010142T	42	56	11	11	13	12	26	27	60	36	13	14	9	10
WIDE01010185T	94	0	41	291	199	182	40	0	0	517	80	0	53	20
CPCT02180049T	29	113	14	59	195	43	85	247	30	37	24	40	78	7
CPCT02010791T	56	111	42	12	43	20	82	113	30	50	29	15	18	10
CPCT02120114T	107	95	0	23	23	68	107	28	0	42	25	72	17	12
CPCT02120117T	48	134	26	1053	330	105	225	45	132	61	89	31	24	136
CPCT02220041T	53	91	16	50	134	33	151	61	0	90	38	86	21	34
CPCT02120121T	13	137	32	15	21	19	108	11	24	22	9	30	12	0
CPCT02160041T	37	112	10	14	31	46	46	10	25	7	31	5	17	39
WIDE01010093TII	42	11	29	152	152	47	32	30	36	41	37	26	37	22
WIDE01010173T	9	22	2	17	59	20	27	106	10	28	13	27	40	3
CPCT02250007T	28	32	26	61	71	0	133	56	0	57	33	71	64	17
CPCT02020597TIII	30	206	29	34	72	38	47	34	123	132	23	121	29	115
WIDE01010171T	40	22	4	11	0	0	40	9	69	22	21	34	36	103
WIDE01010162T	43	157	0	905	376	66	111	56	221	4	33	0	24	202
CPCT02050299T	10	18	10	8	22	3	93	33	3	8	84	34	25	0
CPCT02080029TII	82	102	41	22	8	11	77	26	21	51	18	69	14	5
WIDE01010207T	40	153	21	29	51	0	37	48	38	59	13	49	38	15
CPCT02030472T	38	221	26	47	168	40	160	249	0	43	202	78	65	15
CPCT02100164T	93	57	5	23	37	0	91	26	60	33	69	39	62	7
CPCT02100170T	80	80	0	34	122	57	77	172	63	24	71	0	83	12
WIDE01010174T	65	91	3	24	87	37	22	57	0	44	35	124	54	17
WIDE01010183T	45	99	22	259	120	29	53	46	85	25	80	4	35	30
WIDE01010212T	157	137	4	25	195	22	20	180	131	43	42	0	46	7
WIDE01010274T	134	23	1	25	8	16	25	49	11	81	21	88	13	88
CPCT02410004T	46	57	0	34	54	34	118	30	0	58	35	58	14	19
WIDE01010235T	116	98	27	12	24	52	27	48	94	21	48	0	18	19
WIDE01010231T	16	56	27	50	36	18	23	52	38	35	8	54	32	15
CPCT02370024T	28	134	0	43	158	51	54	115	81	53	50	0	68	7
CPCT02140091TII	2416	1730	1357	520	130	0	127	0	442	0	81	0	0	185
CPCT02360015T	29	84	40	16	24	20	119	35	47	37	19	23	27	21
WIDE01010240T	0	76	22	19	12	4	41	27	28	30	24	8	6	16
CPCT02040230T	56	56	18	17	27	16	82	93	23	47	11	91	18	10
CPCT02320003T	38	124	28	16	55	42	87	56	11	62	42	56	47	21
WIDE01010248T	29	45	7	8	8	26	23	35	33	44	22	43	18	9
CPCT02010790T	39	88	33	880	291	93	88	36	59	35	32	4	29	91
CPCT02040235T	214	116	48	46	66	59	89	48	74	135	45	138	36	19
CPCT02080216T	49	127	24	559	285	17	159	145	101	39	37	6	43	31
CPCT02160047T	135	84	26	10	30	0	150	34	20	46	63	54	23	3
CPCT02270006T	220	14	0	92	196	85	59	321	43	19	90	174	81	36
CPCT02210053T	19	65	29	10	31	26	96	42	60	36	15	30	5	21
CPCT02360016T	22	61	27	15	16	16	63	45	0	19	12	4	16	8
WIDE01010270T	11	36	32	68	135	45	42	239	66	42	136	6	103	20
CPCT02060221T	20	114	48	22	54	1	118	79	26	22	1	8	17	11
WIDE01010288T	55	164	12	6	25	14	22	43	1	43	20	90	15	18
CPCT02270030T	22	47	16	18	43	0	104	35	75	22	8	46	19	8
CPCT02310011T	26	204	14	59	57	39	101	77	53	40	46	3	14	16
WIDE01010311T	65	188	0	62	226	91	49	208	104	42	42	0	93	21
CPCT02120001T	62	49	37	32	37	10	87	65	48	81	126	47	29	13
WIDE01010322T	24	148	15	21	13	6	18	46	66	39	14	48	0	17
CPCT02290035T	202	160	13	523	666	187	184	12	3	28	70	2	37	67
WIDE01010326T	0	107	14	14	24	13	23	35	64	22	20	17	24	24
CPCT02270028T	161	134	55	57	77	12	76	124	101	66	33	0	48	19
CPCT02030478T	140	185	30	13	7	22	59	68	58	28	24	2	25	24
WIDE01010308T	51	77	20	41	77	34	37	0	99	56	34	6	18	17
WIDE01010268T	18	118	29	26	49	30	27	43	46	18	30	17	13	6
CPCT02060214T	3	53	108	11	68	48	98	32	0	0	196	15	834	46
WIDE01010335T	119	136	7	83	181	16	31	139	86	62	32	30	37	16
CPCT02360017T	0	61	37	11	44	18	116	7	28	24	14	47	6	12
WIDE01010303T	33	130	11	43	43	22	42	40	52	39	28	110	43	42
CPCT02220044T	23	101	33	12	21	18	49	52	71	28	71	36	63	4
CPCT02120047TII	132	285	12	20	55	71	183	35	43	38	45	43	13	16
WIDE01010339T	96	165	45	16	1	25	35	5	44	14	23	37	9	18
WIDE01010352T	121	299	170	137	376	148	79	308	223	96	106	0	134	29
WIDE01010346T	19	37	29	39	4	21	56	71	93	44	15	56	21	6
CPCT02010824T	69	79	43	35	4	2	52	58	29	32	47	34	16	5
WIDE01010341T	234	218	76	397	494	0	46	22	81	41	35	0	32	69
WIDE01010332T	85	161	5	40	101	98	28	173	112	47	44	1	53	20
CPCT02360018T	20	179	22	13	25	22	30	29	7	40	10	63	39	6
CPCT02330104T	17	44	0	13	88	37	33	157	7	18	43	6	71	10
CPCT02050359T	19	107	11	24	39	14	78	37	30	12	17	42	12	8
CPCT02370025T	24	3	15	347	350	50	48	0	72	63	38	0	27	33
WIDE01010131T	59	143	41	94	56	78	39	83	66	46	58	126	49	18
WIDE01010371T	173	343	80	43	37	42	37	4	16	84	39	37	44	33
CPCT02020719T	126	19	34	1006	579	151	138	131	42	74	171	51	78	82
WIDE01010400T	12	49	18	1	22	49	38	43	27	47	30	50	23	27
CPCT02010825T	9	30	0	0	14	12	23	19	6	8	3	32	13	2
CPCT02010359TII	189	106	34	698	535	100	91	64	170	47	121	0	31	57
WIDE01010405T	53	95	25	19	11	11	17	33	0	9	10	68	13	9
WIDE01010388T	121	298	65	12	8	0	23	30	22	24	12	46	11	14
DRUP01330020T	188849	1449	10088	0	0	16799	278	0	0	0	0	0	0	498
CPCT02230099T	148	112	49	1145	491	101	238	26	144	99	103	0	210	21
CPCT02110069T	47	64	37	39	48	29	53	46	63	50	6	3	29	14
WIDE01010410T	8	108	25	8	3	23	26	4	38	19	10	7	15	16
CPCT02020721T	59	90	2	22	13	3	56	68	86	17	11	8	24	0
CPCT02230101T	68	78	49	16	17	30	69	51	26	33	24	15	26	5
WIDE01010418T	0	21	2	18	20	23	14	0	31	26	17	22	10	8
CPCT02300040T	65	105	54	338	170	42	55	56	94	25	46	0	17	16
WIDE01010048T	28	126	49	6	30	5	18	34	13	15	16	43	35	7
CPCT02290037T	58	232	21	36	65	27	120	19	132	19	51	6	46	18
WIDE01010249T	25	110	5	16	0	2	25	28	59	27	13	40	14	9
DRUP01010148T	75264	7759	29567	0	0	0	230	0	0	0	166	0	325	324
WIDE01010372T	370	49	39	188	377	163	62	328	158	218	107	13	158	34
WIDE01010406T	36	186	66	49	86	31	21	156	23	42	124	23	81	25
WIDE01010432T	24	76	26	228	171	45	39	46	88	20	32	0	47	14
CPCT02010846T	30	30	25	703	324	83	159	10	4	36	94	78	71	38
CPCT02010746T	49	392	33	13	47	5	87	76	115	6	114	70	58	28
CPCT02250009T	56	72	27	96	75	46	153	50	41	47	14	40	18	5
CPCT02010838T	14	66	15	3	15	6	54	10	0	10	16	27	9	3
CPCT02170027T	287	211	0	63	33	30	137	62	104	94	49	166	23	17
CPCT02030484T	30	95	11	23	21	34	54	17	25	45	5	0	7	6
CPCT02050364T	119	214	91	26	38	74	96	75	30	65	20	69	33	29
CPCT02290040T	39	73	30	39	35	15	90	50	43	32	51	64	0	11
CPCT02080228T	216	240	13	46	134	69	123	172	39	100	46	21	56	1
CPCT02040257T	68	83	19	30	4	69	37	10	86	38	17	35	55	19
CPCT02160051T	7	40	18	9	7	18	51	33	23	6	4	1	11	12
CPCT02120137T	10	118	5	15	17	20	35	22	23	19	74	57	8	11
CPCT02150014T	29	62	4	5	15	0	78	32	23	17	0	79	27	3
CPCT02210059T	272	208	1	1560	462	128	181	73	135	127	41	3	68	41
CPCT02040254T	52	103	28	19	42	38	55	65	60	38	37	10	76	19
CPCT02070344T	15	66	1	37	24	10	62	26	0	38	16	52	22	1
CPCT02300043T	36	6	10	178	271	58	70	40	26	7	37	66	95	13
CPCT02220047T	17	113	44	783	231	5	133	90	23	32	31	18	12	24
CPCT02360011T	96	191	4	35	16	33	43	53	35	26	43	24	27	20
CPCT02020711T	23	72	25	194	228	12	38	69	76	23	47	0	57	33
CPCT02150016T	151	105	58	24	37	14	74	0	121	91	11	65	13	29
CPCT02030258T	142	125	37	23	69	27	137	64	18	143	61	198	44	12
CPCT02250010T	559	220	52	44	16	22	65	37	105	103	49	0	25	13
DRUP01110005T	30	124	23	0	49	10	104	41	44	27	157	29	39	18
DRUP01180001T	554	210	64	700	286	57	124	94	172	68	58	4	30	50
CPCT02010863T	8	55	26	50	19	36	47	35	32	3	53	53	26	4
CPCT02070352T	32	83	0	16	28	0	39	60	47	30	11	96	14	13
CPCT02060179T	26	92	11	23	19	24	96	33	73	34	10	54	0	9
CPCT02120148T	13	112	10	12	16	47	74	1	83	19	27	32	37	7
CPCT02030500T	22	29	22	11	30	85	33	74	52	8	206	3	880	64
CPCT02150017T	22	62	0	439	195	45	44	48	53	6	38	0	20	7
CPCT02170029T	21	66	0	24	29	8	40	39	37	39	31	32	28	8
CPCT02010886T	198	98	31	56	109	31	65	199	111	90	73	52	68	28
CPCT02390029T	11	10	51	17	20	10	40	34	29	26	6	44	39	5
CPCT02080243T	128	90	10	974	427	277	130	100	0	84	57	372	105	36
CPCT02010890T	21	49	21	21	24	0	70	19	14	15	12	0	7	6
CPCT02150018T	16	57	19	15	8	47	53	10	42	30	31	37	12	11
CPCT02010896T	336	189	77	41	88	39	61	161	39	100	176	55	53	17
CPCT02360022T	12	89	1	15	31	6	50	28	56	37	20	0	28	7
CPCT02220053T	21	100	13	29	14	17	60	27	0	47	16	77	16	19
CPCT02040267T	22	164	31	8	32	36	48	17	30	13	12	44	39	3
CPCT02040266T	29	48	30	481	256	0	95	155	8	32	35	26	61	24
CPCT02010891T	2	30	23	10	1	2	41	42	53	18	17	65	17	12
CPCT02350007T	116	388	51	21	38	45	64	49	74	31	32	81	53	19
CPCT02020830T	29	85	14	10	18	7	107	14	17	13	9	41	7	4
CPCT02030383T	77	47	51	23	20	21	69	3	27	56	20	57	13	15
CPCT02350008T	70	63	0	48	93	10	115	77	67	31	187	267	38	20
CPCT02030289TIII	40	461	43	24	126	44	240	186	35	20	33	66	73	36
CPCT02160055T	16	99	9	0	21	20	33	28	41	14	7	1	13	5
CPCT02050383T	7	84	25	6	20	15	62	2	43	11	114	54	25	14
CPCT02290046T	25	81	10	7	27	18	116	26	0	30	3	49	20	10
CPCT02030522T	65	100	1	15	68	17	58	101	51	44	20	43	18	8
CPCT02110076T	201	121	3	71	52	29	76	123	35	69	52	45	40	16
CPCT02080250T	439	157	21	67	49	18	113	59	62	85	43	79	15	40
CPCT02230110T	575	390	109	135	321	114	86	437	58	130	80	0	110	26
CPCT02010900T	57	130	0	22	125	34	72	155	56	26	33	20	36	7
CPCT02120158T	48	130	26	48	40	47	112	31	136	6	64	31	22	17
CPCT02180070T	0	45	23	13	40	25	57	77	13	10	36	9	35	14
CPCT02210069T	123	84	39	23	58	62	37	98	29	51	58	85	29	9
CPCT02070360T	8	21	7	329	387	56	108	78	58	4	20	62	0	26
CPCT02180069T	137	327	15	21	51	57	121	34	0	47	18	85	19	3
CPCT02410009T	33	82	16	21	36	35	76	29	41	48	33	42	24	10
CPCT02080254T	47	129	11	16	10	3	83	8	31	9	13	59	18	4
CPCT02110077T	89	101	57	23	36	69	83	12	150	26	102	18	28	31
CPCT02010915T	15	56	0	36	92	65	78	125	43	26	59	0	97	4
CPCT02120154T	36	189	11	9	15	12	41	26	47	31	14	12	25	1
CPCT02080253T	598	384	66	122	94	54	131	39	280	60	78	100	18	19
CPCT02140083T	135	77	6	22	111	55	79	316	0	35	49	31	86	9
CPCT02020791T	30	188	9	35	132	24	59	195	42	11	26	43	54	12
DRUP01010091T	144	66	24	498	425	80	129	57	102	41	105	2	36	31
CPCT02100187T	22	64	0	7	18	10	46	42	35	22	98	18	8	10
CPCT02040282T	75	54	41	33	69	15	78	42	22	18	16	130	18	18
CPCT02290052T	98	348	85	58	89	51	119	129	96	65	150	80	54	14
CPCT02310018T	58	109	6	26	66	35	132	24	115	14	13	57	15	2
CPCT02310019T	112	1027	48	34	131	44	106	197	122	0	54	113	54	26
CPCT02470001T	27	171	27	9	22	8	24	30	54	7	4	0	17	4
DRUP01220002T	250	83	34	137	253	213	102	250	94	94	111	0	58	28
CPCT02030521T	28	55	12	19	41	0	75	71	22	23	71	23	6	18
CPCT02010901T	38	160	10	876	410	48	180	73	166	18	30	60	38	34
CPCT02290048T	81	107	37	19	24	35	59	16	48	35	31	4	11	10
CPCT02210071T	7	107	39	33	51	76	78	80	21	20	36	0	34	15
CPCT02120165T	13	24	10	48	96	47	81	34	103	37	21	71	46	12
CPCT02020773T	0	33	16	33	170	77	61	221	15	39	46	100	72	7
CPCT02040290T	51	151	70	22	100	23	50	222	75	57	99	22	91	17
CPCT02020829T	123	119	7	2	26	27	46	29	62	9	36	0	21	9
CPCT02150027T	47	162	13	313	343	55	121	80	1	0	46	0	21	28
CPCT02010933T	81	137	19	239	120	0	182	71	21	25	14	17	5	37
CPCT02210073T	121	102	0	521	203	29	81	50	131	71	62	0	27	19
CPCT02190049T	236	151	102	44	47	100	123	38	37	92	125	26	63	22
CPCT02020824T	122	140	25	25	32	29	49	29	24	37	21	0	19	11
CPCT02010934T	53	54	1	9	28	36	56	68	41	38	32	39	35	13
CPCT02290057T	38	164	33	7	15	10	73	13	129	40	14	9	7	13
CPCT02020801T	76	100	16	24	33	17	79	41	5	24	16	40	2	9
CPCT02340066TII	46	239	36	54	162	34	58	240	90	44	55	0	84	18
CPCT02020795T	111	409	32	10	30	29	91	20	109	39	11	41	16	6
CPCT02010939T	376	138	55	38	49	54	69	61	76	54	56	46	45	15
CPCT02010936T	31	31	3	34	14	29	48	18	58	32	46	5	9	16
CPCT02020807T	109	267	0	25	31	16	57	49	0	26	30	49	43	9
CPCT02020597TII	30	214	35	40	98	33	79	56	59	140	22	148	29	18
CPCT02050409T	41	165	0	696	340	42	141	70	170	13	51	0	45	46
DRUP01020034T	30	59	48	986	415	23	238	23	53	37	45	38	37	16
CPCT02010940T	22	132	34	10	19	14	112	41	57	25	8	29	11	9
DRUP01210004T	103	244	13	35	65	13	106	62	28	86	17	66	36	7
CPCT02060272T	17	55	22	0	11	28	42	28	26	52	7	36	9	3
CPCT02130163T	239	537	86	57	112	75	184	57	152	114	133	0	37	14
DRUP01220003T	116	218	43	59	69	126	84	32	118	122	214	52	60	19
DRUP01210005T	228	175	24	1435	413	133	139	74	120	112	41	40	54	30
CPCT02450016T	63	63	0	14	1	32	48	17	85	37	41	38	28	15
DRUP01120001T	62	46	64	33	31	24	59	59	47	80	156	81	36	29
CPCT02220026T	204	77	31	131	271	200	189	264	34	78	114	11	58	33
CPCT02010969T	46	15	3	54	108	7	113	189	51	14	33	12	94	14
CPCT02010643T	132	137	34	15	38	3	91	53	11	50	33	43	41	5
CPCT02040160T	60	162	0	27	13	2	134	33	29	39	26	54	22	9
CPCT02140085T	42	94	35	15	55	32	140	21	0	58	21	96	27	5
DRUP01080004T	332	130	15	10	207	76	419	134	11	114	236	174	82	26
CPCT02080070TII	70	263	0	35	89	54	276	72	57	75	25	59	41	28
CPCT02060128T	88	208	67	111	95	70	109	55	79	127	25	23	8	20
CPCT02060129T	1	89	43	15	18	11	79	16	0	23	12	42	4	5
CPCT02220060T	40	34	6	380	432	54	82	0	132	10	27	1	30	29
CPCT02090062T	23	66	8	9	26	37	46	56	54	20	31	0	18	5
CPCT02440018T	35	160	20	6	71	30	72	38	37	31	24	40	17	1
CPCT02030549T	131	435	80	32	78	49	67	32	56	137	16	110	8	14
CPCT02230022T	57	59	21	14	24	28	57	28	10	54	24	66	13	25
CPCT02030550T	159	220	39	26	34	23	74	89	48	28	25	0	56	23
CPCT02140091T	2541	1063	850	178	57	51	27	0	0	0	45	0	0	18
CPCT02020597T	16	116	30	17	63	35	136	33	57	111	24	74	19	17
CPCT02100110T	87	43	17	447	479	156	105	82	109	36	106	0	95	50
CPCT02230047T	16	160	0	20	55	8	72	61	83	31	24	17	27	0
CPCT02310003T	27	181	0	38	181	77	43	157	54	60	141	0	102	8
CPCT02390035T	295	305	28	65	42	49	83	38	85	15	49	37	0	5
CPCT02060150T	41	177	45	37	61	30	149	42	0	32	15	48	25	13
CPCT02460004T	45	77	16	0	22	24	30	20	71	48	13	46	18	12
CPCT02190051T	27	103	10	18	33	20	55	30	11	36	21	57	19	13
CPCT02020857T	11	81	2	19	60	21	141	4	5	65	23	168	11	7
CPCT02080153T	39	120	16	22	15	5	117	25	96	15	268	0	43	6
CPCT02040175T	2	27	9	2	33	0	87	21	0	2	13	8	7	0
CPCT02370006T	81	291	0	22	16	32	73	42	81	31	18	0	46	20
CPCT02220063T	26	21	9	31	93	21	20	115	54	39	45	24	42	30
CPCT02310021T	199	503	142	22	75	64	36	41	75	78	41	8	65	41
CPCT02160030T	7	8	0	0	27	8	65	4	30	11	7	24	10	2
CPCT02060278T	46	57	9	13	23	11	27	19	21	29	13	24	13	7
CPCT02060277T	6	69	42	482	187	20	43	34	28	25	48	14	21	30
CPCT02150004T	10	44	21	12	26	8	80	28	37	37	9	66	10	9
CPCT02010687T	8	6	35	16	37	18	66	46	31	46	49	26	19	16
CPCT02080143T	16	73	48	38	81	13	138	75	0	46	19	59	15	15
CPCT02160029T	29	89	6	28	64	18	83	53	28	29	13	43	17	11
CPCT02230118T	21	97	58	44	75	24	77	133	62	73	48	0	13	10
CPCT02010658T	34	61	32	62	220	76	33	293	1	21	74	0	90	28
CPCT02320007T	19	154	67	14	22	23	46	8	70	31	29	0	35	20
CPCT02040306T	13	42	17	26	83	49	19	172	0	6	31	81	64	21
CPCT02340025T	35	139	46	767	332	18	254	77	19	43	50	86	43	32
CPCT02120073T	69	51	0	776	274	247	136	21	97	51	134	0	76	20
CPCT02030394T	21	130	72	13	44	21	142	52	12	20	8	52	24	6
CPCT02180077T	47	188	51	47	53	69	30	146	100	101	28	3	99	19
CPCT02020617T	48	55	10	74	199	28	128	211	0	51	14	4	63	21
CPCT02310022T	23	133	33	25	13	6	29	21	0	51	10	65	15	7
CPCT02080261T	136	58	1	14	51	27	77	89	69	39	54	17	18	7
CPCT02380020T	51	26	10	682	684	80	135	33	67	29	76	10	15	53
CPCT02120063T	53	38	23	27	162	70	20	221	0	32	36	50	72	11
CPCT02010504T	17	88	13	43	40	46	92	56	32	24	36	79	33	23
CPCT02100115T	62	225	49	0	49	7	176	26	12	8	9	0	16	6
CPCT02100117T	33	5	8	202	179	84	65	0	0	16	88	143	52	30
CPCT02190019T	17	97	0	0	55	2	145	82	343	93	63	0	67	109
CPCT02210035T	23	89	0	17	66	50	66	10	64	58	21	43	42	15
CPCT02120061T	42	67	14	22	48	7	80	61	29	31	3	82	30	10
CPCT02210034T	82	206	10	0	61	15	157	34	13	57	9	12	33	2
CPCT02370008T	75	216	4	23	63	35	90	67	0	48	42	15	46	10
CPCT02330061T	9	60	18	15	18	19	52	22	0	20	7	38	24	16
CPCT02100125T	33	63	27	13	43	25	72	48	23	42	13	52	18	7
CPCT02340037T	23	194	0	23	71	26	29	35	44	20	25	76	20	6
CPCT02170014T	48	89	14	12	33	12	98	33	67	41	30	18	18	28
CPCT02170018T	180	64	19	110	508	0	150	226	0	71	1	143	11	7
CPCT02080029T	94	113	27	27	24	3	155	53	36	37	17	53	16	10
CPCT02240008T	28	35	15	416	554	62	86	59	47	23	6	0	30	24
CPCT02010661T	153	150	36	30	58	24	59	67	120	70	15	52	28	12
CPCT02010678T	33	35	20	13	8	2	51	39	23	26	29	56	21	13
CPCT02290018T	11	123	27	14	22	18	92	15	7	31	28	0	0	11
CPCT02080128T	52	212	63	388	381	28	139	113	105	47	58	122	37	22
CPCT02230058T	6	204	11	7	14	14	51	35	36	20	11	19	6	8
CPCT02240001T	48	529	133	32	64	42	128	0	232	31	28	125	8	83
CPCT02080127T	31	54	31	24	38	0	92	38	33	45	12	50	41	10
CPCT02270007T	40	99	53	487	375	16	62	22	97	11	39	14	19	29
CPCT02270009T	0	12	16	31	39	11	100	38	13	25	24	96	0	21
CPCT02020635T	24	62	35	18	33	0	139	4	13	34	53	51	12	20
CPCT02270008T	30	109	0	19	60	26	69	33	38	26	16	34	12	9
CPCT02050157T	101	208	4	20	15	28	32	39	53	35	28	21	21	0
CPCT02080103T	194	437	37	32	43	77	29	78	81	57	45	3	45	28
CPCT02050164T	59	273	84	44	42	55	60	10	13	95	167	5	74	10
CPCT02050160T	87	56	31	25	37	74	60	36	66	67	52	20	33	30
CPCT02300011T	38	196	20	23	9	9	28	33	63	25	32	0	41	2
CPCT02080100T	1	98	37	14	11	20	53	23	21	9	4	23	8	11
CPCT02180028T	11	18	13	30	80	35	24	91	60	34	26	8	60	4
CPCT02330032T	8	34	10	0	24	4	13	24	13	11	5	17	11	4
CPCT02100066T	78	282	47	25	118	85	46	218	107	53	135	0	105	17
CPCT02100067T	48	307	0	13	16	20	43	26	1	16	14	129	17	30
CPCT02080106T	54	95	17	37	25	29	33	0	107	10	40	7	21	0
CPCT02330027T	45	146	30	19	0	23	42	40	52	40	24	41	44	5
CPCT02020508T	168	228	67	58	30	25	56	43	55	141	25	82	32	53
CPCT02100075T	35	43	30	13	23	41	9	32	41	65	19	1	11	3
CPCT02010517T	13	132	17	6	11	20	44	21	63	25	21	30	27	10
CPCT02210017T	146	112	14	16	0	14	16	22	59	46	11	21	25	7
CPCT02160022T	13	64	32	6	19	31	13	15	48	37	5	34	18	3
CPCT02030340T	4	93	33	10	12	5	32	20	45	16	21	36	11	4
CPCT02020514T	25973	2207	6570	440	184	0	148	0	0	0	153	0	0	118
CPCT02010521T	13	175	27	12	53	25	37	30	88	43	9	0	37	6
CPCT02050166T	50	165	46	13	48	26	37	7	28	40	17	75	18	21
CPCT02240003T	203	139	0	85	223	56	26	118	26	112	26	118	48	20
CPCT02390001T	37	144	32	13	6	19	33	6	77	29	20	0	14	16
CPCT02010572T	15	82	2	25	7	25	33	48	51	29	16	0	8	8
CPCT02240005T	59	87	32	21	4	28	52	1	57	51	31	14	12	12
CPCT02120016T	83	113	10	370	390	31	26	28	59	46	21	14	40	16
CPCT02100079T	44	128	0	14	44	25	72	58	23	23	20	43	31	12
CPCT02180030T	226	174	27	27	93	49	22	244	42	80	108	4	70	32
CPCT02040114T	124	1	73	934	466	165	46	16	71	94	95	0	109	24
CPCT02080112T	9	17	24	582	224	65	76	32	96	36	31	0	21	15
CPCT02330035T	309	235	72	123	64	109	46	27	40	26	102	10	100	136
CPCT02060093T	15	82	10	13	12	1	42	63	53	13	15	6	26	0
CPCT02300016T	54	180	7	49	71	46	41	87	85	65	32	0	61	20
CPCT02300018T	22	54	29	15	24	18	58	49	17	30	65	60	31	14
CPCT02030265TII	22	69	19	1	12	15	21	20	23	6	88	8	39	3
CPCT02010593T	55	8	9	296	78	72	27	0	6	27	22	51	45	17
CPCT02330037T	39	13	5	431	147	86	46	13	4	28	77	98	54	19
CPCT02120033T	69	126	29	26	11	13	43	39	24	59	61	59	37	44
CPCT02120029T	23	60	35	10	6	3	17	39	48	2	25	11	28	11
CPCT02040123T	31	225	36	5	30	22	34	10	20	55	10	47	15	17
CPCT02120024T	6	38	16	29	120	26	21	154	7	43	72	10	77	6
CPCT02120008T	275	303	29	52	24	65	47	22	107	45	45	20	29	7
CPCT02020539T	135	110	25	13	14	8	17	35	51	37	42	18	29	2
CPCT02070168T	42	157	34	34	34	14	32	61	97	67	131	0	17	7
CPCT02050183T	23	118	0	0	48	11	33	27	40	56	21	43	52	3
CPCT02290011T	50	22	10	21	26	2	18	11	36	77	14	56	21	11
CPCT02080122T	74	142	52	17	29	7	67	27	58	58	16	16	8	1
CPCT02210020T	9	25	22	23	15	10	18	55	24	9	11	62	22	11
CPCT02020545T	45	247	95	36	66	55	39	51	65	60	53	77	32	30
CPCT02020541T	21	50	24	10	0	4	50	6	22	25	56	50	9	7
CPCT02100093T	197	665	57	24	37	88	39	40	106	20	53	13	48	19
CPCT02080125T	27	61	34	408	138	43	45	44	7	15	44	18	25	24
CPCT02010535T	17	76	25	2	20	4	36	44	0	23	9	66	28	6
