Samples	ID83A	ID83B	ID83C
CPCT02080186T	2.76E+00	3.08E+00	1.32E+00
CPCT02130172T	2.82E+00	2.75E+00	7.96E-01
CPCT02020413TII	4.33E+00	4.35E+00	8.63E-01
CPCT02130180T	2.50E+00	2.46E+00	1.16E+00
CPCT02130057T	2.36E+00	2.33E+00	1.03E+00
CPCT02130186T	3.70E+00	3.56E+00	1.59E+00
CPCT02130184T	3.61E+00	3.45E+00	1.21E+00
CPCT02020690T	2.40E+00	2.31E+00	1.19E+00
CPCT02080215T	3.19E+00	3.13E+00	9.57E-01
CPCT02050360T	3.15E+00	3.26E+00	1.33E+00
CPCT02130096T	3.32E+00	3.25E+00	1.32E+00
CPCT02020759T	3.28E+00	3.44E+00	1.58E+00
CPCT02130127T	2.66E+00	2.62E+00	9.07E-01
CPCT02060242T	3.62E+00	3.36E+00	1.41E+00
CPCT02050386T	2.73E+00	2.71E+00	1.00E+00
CPCT02290055T	2.34E+00	2.34E+00	5.67E-01
CPCT02130048T	2.80E+00	2.73E+00	8.09E-01
CPCT02130155T	2.23E+00	2.35E+00	7.86E-01
CPCT02130156T	2.69E+00	2.60E+00	1.05E+00
CPCT02130157T	5.26E+00	5.24E+00	1.18E+00
CPCT02130158T	4.19E+00	3.99E+00	8.75E-01
CPCT02020852T	3.19E+00	3.32E+00	1.41E+00
CPCT02020839T	1.04E+00	1.02E+00	3.82E-01
CPCT02130159T	3.11E+00	3.11E+00	7.12E-01
CPCT02020861T	2.71E+00	2.69E+00	1.09E+00
CPCT02060276T	2.64E+00	2.56E+00	1.01E+00
CPCT02350014T	4.11E+00	4.16E+00	8.76E-01
CPCT02030315T	3.42E+00	3.43E+00	1.33E+00
CPCT02090015T	2.68E+00	2.46E+00	1.54E+00
CPCT02020533T	2.51E+00	2.73E+00	1.38E+00
CPCT02020546T	1.34E+00	1.43E+00	5.05E-01
CPCT02050224T	3.78E+00	3.75E+00	1.01E+00
CPCT02180031T	3.30E+00	3.26E+00	1.15E+00
CPCT02080057T	1.93E+00	2.06E+00	1.27E+00
CPCT02020421T	2.74E+00	2.73E+00	1.25E+00
CPCT02080054T	3.04E+00	3.01E+00	9.79E-01
CPCT02020413T	3.18E+00	3.11E+00	1.25E+00
CPCT02020448T	1.15E+00	1.17E+00	2.70E-01
CPCT02190014T	1.82E+00	1.86E+00	9.15E-01
CPCT02080101T	2.03E+00	2.13E+00	6.51E-01
CPCT02030336T	2.61E+00	2.62E+00	1.50E+00
CPCT02050295T	3.04E+00	3.04E+00	8.39E-01
