Samples	ID83A	ID83B
WIDE01010063T	229	862
WIDE01010097T	210	1022
WIDE01010096T	524	1357
CPCT02370022T	441	1772
CPCT02020695T	317	1520
CPCT02100201T	556	1375
CPCT02050335T	222	1152
CPCT02160040T	930	2586
CPCT02240012T	565	1040
WIDE01010128T	503	1586
CPCT02220081T	288	827
CPCT02100165T	481	1042
DRUP01230004T	178444	0
DRUP01060002T	263	1811
WIDE01010206T	439	1846
WIDE01010001T	327	579
CPCT02120112T	723	2267
CPCT02120119T	503	1166
WIDE01010154T	500	2273
CPCT02370020T	641	1241
CPCT02230090T	536	1621
CPCT02210048T	162	816
WIDE01010159T	1072	1581
WIDE01010179T	450	1639
WIDE01010177T	214	1489
WIDE01010166T	784	1509
CPCT02130069T	237	1191
WIDE01010168T	659	1772
CPCT02340074T	650	1668
CPCT02290032T	407	707
WIDE01010200T	922	1772
DRUP01340016T	141046	21186
WIDE01010228T	444	1779
WIDE01010227T	622	1685
WIDE01010232T	514	942
WIDE01010196T	303	1174
CPCT02050352T	532	1651
CPCT02100173T	539	1457
CPCT02210049T	494	1161
WIDE01010236T	339	1178
CPCT02210050T	395	2076
WIDE01010218T	992	2069
WIDE01010261T	314	1557
CPCT02350002T	997	1479
CPCT02130089T	607	1193
WIDE01010251T	223	849
WIDE01010273T	197	738
WIDE01010252T	183	1372
WIDE01010258T	357	1185
WIDE01010291T	1180	911
CPCT02120124T	291	1312
WIDE01010269T	522	1849
CPCT02060231T	687	2192
WIDE01010300T	408	1372
WIDE01010319T	352	3025
WIDE01010327T	274	1111
CPCT02230100T	1204	2344
WIDE01010338T	734	2117
CPCT02380040T	336	1581
WIDE01010299T	399	1344
WIDE01010353T	220	681
CPCT02190017T	168	1018
WIDE01010366T	219	1939
CPCT02190037T	315	2032
WIDE01010389T	121	455
CPCT02050354T	425	1121
CPCT02040122T	207	1311
DRUP01070080T	133385	0
WIDE01010027T	207	717
CPCT02050358T	786	3279
WIDE01010407T	894	2129
DRUP01050026T	822	1336
CPCT02060136T	1195	3074
CPCT02290036T	161	1198
WIDE01010426T	241	716
WIDE01010379T	150	704
CPCT02390022T	179	871
WIDE01010429T	271	1548
WIDE01010434T	428	961
CPCT02050355T	444	1518
CPCT02010835T	1940	1432
DRUP01020053T	200550	7887
DRUP01040016T	149627	4019
CPCT02010841T	737	1309
WIDE01010441T	868	820
CPCT02010786T	106804	0
WIDE01010439T	107	627
CPCT02010839T	410	1255
DRUP01050025T	1727	1746
WIDE01010446T	532	901
WIDE01010447T	294	1275
WIDE01010425T	1078	2211
WIDE01010442T	945	1980
WIDE01010451T	3851	2776
CPCT02160049T	856	1862
WIDE01010456T	491	1734
CPCT02330111T	388	1546
CPCT02120136T	31	552
CPCT02030493T	112	638
CPCT02020757T	862	2148
DRUP01030018T	211805	0
CPCT02060239T	546	1356
CPCT02330112T	911	2094
DRUP01330008T	913	2376
CPCT02330043T	1217	3016
CPCT02010873T	240	844
CPCT02010860T	238	711
CPCT02090050T	104	827
CPCT02380047T	376	1678
CPCT02050375T	665	2081
CPCT02390027T	177	708
DRUP01050028T	64442	0
CPCT02310013T	514	1840
CPCT02120145T	55	576
WIDE01010606T	93666	67203
CPCT02110071T	867	2442
CPCT02320005T	719	1883
CPCT02290044T	414	1553
CPCT02020758T	101	527
DRUP01010047TII	122322	0
CPCT02010880T	273	1081
CPCT02010884T	216	1229
WIDE01010460T	194122	10175
CPCT02010882T	181149	0
CPCT02080244T	470	1370
CPCT02010881T	649	930
CPCT02170033T	505	851
CPCT02120079T	243	1018
CPCT02040258T	1002	2221
CPCT02040269T	526	1430
CPCT02090059T	996	1688
CPCT02330102T	629	1431
CPCT02390033T	462	788
CPCT02030514T	294	2413
CPCT02010898T	5	844
CPCT02110073T	615	950
CPCT02340095T	411	604
CPCT02050387T	236	1115
CPCT02390034T	1180	2058
CPCT02130144T	355	3176
CPCT02210064T	2493	1679
CPCT02410008T	118	587
CPCT02170037T	677	2052
CPCT02170035T	142375	0
CPCT02020802T	379	1336
CPCT02230117T	958	1921
CPCT02350009T	1955	1128
CPCT02210070T	289	1197
CPCT02120160T	662	1340
CPCT02180072T	304	915
CPCT02350012T	294	1085
CPCT02050397T	522	983
CPCT02030528T	942	1765
CPCT02100182T	424	953
DRUP01050031T	1698	1645
CPCT02370036T	376	1779
CPCT02050398T	271	2097
CPCT02120162T	233	1074
CPCT02130137T	334	1529
CPCT02300048T	160	1313
CPCT02250011T	626	2829
CPCT02050261T	580	1117
DRUP01160001T	791	2261
CPCT02150025T	192	1076
DRUP01020033T	1080	2008
CPCT02460002T	625	2273
CPCT02040264T	600	1231
CPCT02370037T	855	1593
CPCT02100188T	0	162
DRUP01220004T	231	591
CPCT02380011T	261	1395
CPCT02160057T	339	1160
CPCT02050220T	369	1090
CPCT02220059T	147	1118
DRUP01090023T	117	869
CPCT02120171T	476	1309
CPCT02050269T	143	930
CPCT02230023T	1398	894
CPCT02180045T	1010	1766
CPCT02090023T	399	2620
CPCT02050238T	142	903
CPCT02070405T	1595	1667
CPCT02060135T	451	1297
CPCT02230053T	671	1549
CPCT02330052T	738	2203
CPCT02330049T	812	1444
DRUP01010047T	141263	0
CPCT02370002TII	612	1810
CPCT02190023T	620	1489
CPCT02230055T	381	1944
CPCT02030414T	620	2051
DRUP01030026T	652	972
CPCT02050278T	244	1348
CPCT02210027T	362	1945
CPCT02230045T	535	1226
CPCT02110046T	273	1199
CPCT02010674T	449	1174
CPCT02050279T	141401	0
CPCT02220027T	578	1670
CPCT02160034T	3198	1555
CPCT02070239T	282	1602
CPCT02340024T	1109	1868
CPCT02030382T	784	791
CPCT02120054T	152	919
CPCT02310002T	558	1048
CPCT02120066T	1000	2177
CPCT02440001T	527	1373
CPCT02100120T	2045	3227
DRUP01010051T	130421	924
CPCT02340036T	969	1692
CPCT02040165T	367	1582
CPCT02450004T	701	1575
CPCT02330051T	488	1390
CPCT02080126T	157	1317
CPCT02240007T	159	516
CPCT02340014T	88	3172
CPCT02170016T	492	1139
CPCT02330055T	482	684
CPCT02180042T	394	1061
CPCT02010666T	314	1063
CPCT02340029T	1421	2684
CPCT02070232T	375	1074
CPCT02080042T	656	1904
CPCT02240009T	353	1692
CPCT02230057T	229	1469
CPCT02040183T	0	495
CPCT02050256T	202	810
CPCT02050258T	305	1995
CPCT02330053T	338	1596
DRUP01010041T	1212	1938
DRUP01010044T	3137	1611
CPCT02020611T	702	1986
CPCT02050252T	1417	2919
CPCT02290017T	258	1340
CPCT02050259T	2222	1301
CPCT02060155T	336	1381
CPCT02050260T	221	1151
CPCT02290016T	386	1048
CPCT02050118T	499	1293
CPCT02090004T	1004	1842
CPCT02050115T	731	1404
CPCT02210007T	339	1835
CPCT02050175T	394	1288
CPCT02380005T	217	1183
CPCT02010543T	249	1730
CPCT02270001T	589	2417
CPCT02100019T	101167	10479
CPCT02010576T	193	493
CPCT02330024T	382	1194
CPCT02120021T	411	1528
CPCT02120023T	317	842
CPCT02030343T	229	532
CPCT02330036T	690	1102
CPCT02050184T	1644	1421
DRUP01070017T	793	2069
CPCT02210018T	785	1939
CPCT02020521T	178	821
CPCT02110033T	1061	2059
CPCT02220019T	409	2660
CPCT02010579T	517	1980
CPCT02010587T	241	936
CPCT02220020T	192	1473
CPCT02060096T	507	1205
CPCT02070167T	248	847
CPCT02080077T	189	936
CPCT02300017T	188	1440
CPCT02010590T	1285	2031
CPCT02220022T	335	1651
CPCT02120031T	669	1383
CPCT02120030T	394	1367
DRUP01010025T	149016	0
CPCT02010604T	99	831
CPCT02100086T	406	1175
CPCT02050199T	478	1328
CPCT02220023T	556	5805
CPCT02010605T	371	1614
CPCT02060103T	1257	1138
CPCT02010607T	481	1189
CPCT02010598T	1188	849
CPCT02140047T	602	1265
CPCT02070171T	299	1393
CPCT02220024T	968	2350
CPCT02160028T	435	1770
CPCT02370005T	661	1139
CPCT02230024T	263	1654
CPCT02230032T	700	1314
CPCT02070185T	354	1613
CPCT02230027T	432	2224
CPCT02030357T	208583	0
CPCT02080062T	480	1605
CPCT02330045T	479	1471
CPCT02010614T	194	786
CPCT02380015T	248	861
CPCT02050187T	762	1253
CPCT02050211T	103293	3540
CPCT02020554T	966	2091
CPCT02030361T	412	2434
CPCT02080131T	248	812
CPCT02380016T	7290	432
CPCT02340017T	507	1578
CPCT02010623T	1298	2225
CPCT02010624T	795	1623
DRUP01090003T	124870	1303
CPCT02210023T	472	1508
CPCT02210024T	114	1419
CPCT02050227T	89	642
CPCT02070198T	446	927
CPCT02030371T	424	1752
CPCT02040140T	236	677
CPCT02060124T	59	1000
CPCT02220025T	926	1752
CPCT02120042T	194860	0
CPCT02120048T	410	580
CPCT02120044T	266	702
CPCT02120041T	156	920
CPCT02050234T	1061	1212
CPCT02050241T	334	1191
CPCT02100106T	240	1119
CPCT02210029T	581	1324
CPCT02340022T	698	9671
CPCT02040148T	837	2435
CPCT02040152T	606	1068
CPCT02040151T	412	983
CPCT02180008T	535	2162
CPCT02110012T	54	369
CPCT02050093T	786	1835
CPCT02040068T	258	980
CPCT02050085T	768	1732
CPCT02110013T	1553	2081
CPCT02100042T	200	1960
CPCT02040067T	423	1252
CPCT02030306T	371	1915
CPCT02050097T	492	1240
CPCT02040062T	211	1438
CPCT02190004T	289	554
CPCT02070066T	838	2193
CPCT02230003T	610	2071
CPCT02210008T	685	1399
CPCT02050095T	629	999
CPCT02210009T	613	1334
CPCT02230005T	105	496
CPCT02010473T	184	894
CPCT02010485T	296	1019
CPCT02050104T	339	4826
CPCT02010483T	619	1381
CPCT02020442T	551	1225
CPCT02050107T	188	645
CPCT02070070T	634	1213
CPCT02050113T	82	1254
CPCT02020454T	440	1801
CPCT02010474T	2236	1084
CPCT02010471T	391	976
CPCT02040075T	309	1384
CPCT02210011T	155	711
CPCT02080075T	260	1581
CPCT02100013TII	1159	1815
CPCT02210012T	112	411
CPCT02010506T	257	892
CPCT02190007T	1238	1130
CPCT02010488T	462	1759
CPCT02010512T	671	2303
CPCT02080080T	324	1522
DRUP01050001T	128648	0
CPCT02030319T	513	744
CPCT02080084T	744	2643
CPCT02010514T	165	371
CPCT02230012T	197	1440
CPCT02100036T	99	474
CPCT02100057T	987	1634
CPCT02230006T	894	1411
CPCT02230011T	1	236
CPCT02030323T	1117	2521
CPCT02010533T	376	1985
CPCT02010527T	590	1528
CPCT02010529T	518	1380
CPCT02370001T	2397	2292
CPCT02220009T	437	1233
CPCT02050139T	678	1407
CPCT02040091T	964	1676
CPCT02030328T	431	1609
CPCT02010497T	738	2734
CPCT02060072T	292	1754
CPCT02010541T	491	1192
CPCT02300010T	498	875
CPCT02010545T	1016	1732
CPCT02370002T	496	1513
CPCT02380002T	372	552
CPCT02020486T	2039	2010
CPCT02110026T	1414	1861
CPCT02160020T	295	821
CPCT02340006T	500	1753
CPCT02160021T	887	1977
CPCT02100058T	585	1195
CPCT02050114T	658	1234
DRUP01010018T	165386	2333
CPCT02050136T	759	1298
CPCT02050128T	1327	2163
CPCT02040100T	540	963
CPCT02040102T	1464	2420
DRUP01050002T	184976	0
CPCT02070122T	470	2076
CPCT02330025T	703	1474
CPCT02030331T	323	1255
CPCT02020497T	0	919
CPCT02050148T	247	1633
CPCT02120005T	515	1977
CPCT02120004T	485	1876
CPCT02220015T	422	1041
DRUP01010049T	373	2095
DRUP01050012T	382	1219
CPCT02380028T	251	408
CPCT02330070T	487	1874
CPCT02050280T	300	1460
DRUP01270001T	500	2133
CPCT02040188T	306	1326
CPCT02390007T	349	812
CPCT02230067T	362	1268
CPCT02230073T	887	910
CPCT02100131T	984	1684
CPCT02130019T	21	366
CPCT02330073T	888	1507
CPCT02010700T	201	665
CPCT02030435T	689	1906
CPCT02340045T	406	2298
DRUP01340001T	1223	2018
DRUP01090008T	632	1344
CPCT02070262T	820	2128
CPCT02180048T	539	882
CPCT02140056T	819	1306
CPCT02050296T	169	795
CPCT02040205T	384	1387
DRUP01050017T	70285	0
CPCT02080174T	282	1779
CPCT02040204T	467	1498
CPCT02120091T	361	1865
CPCT02100130T	294	246
CPCT02380023T	635	2713
WIDE01010596T	124	1361
WIDE01010479T	468	1026
WIDE01010436T	478	1639
WIDE01010443T	591	3539
WIDE01010506T	374	880
WIDE01010471T	358	796
WIDE01010488T	726	3238
WIDE01010384T	410	1054
WIDE01010454T	606	1331
WIDE01010494T	189	516
WIDE01010470T	9619	19436
WIDE01010455T	1399	1897
CPCT02080048T	20601	8840
WIDE01010482T	404	1402
WIDE01010499T	460	1886
WIDE01010496T	855	2486
WIDE01010508T	1454	1716
WIDE01010535T	349	881
WIDE01010544T	325	1018
WIDE01010541T	171	839
WIDE01010524T	376	1483
WIDE01010562T	950	2261
WIDE01010543T	526	976
WIDE01010569T	94	150
WIDE01010500T	239	1539
WIDE01010575T	58	1231
WIDE01010597T	661	986
WIDE01010678T	202	663
WIDE01010683T	184	645
WIDE01010402TII	362	1751
WIDE01010697T	127	347
WIDE01010669T	705	2077
WIDE01010714T	454	2568
WIDE01010709T	535	1956
WIDE01010715T	475	1777
WIDE01010718T	190	822
