Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
CPCT02020414T	1.53E+01	1.02E+00	1.45E+01	1.19E+00	2.40E+00	1.82E+00
CPCT02050087T	7.28E+00	7.41E-01	7.53E+00	1.14E+00	1.51E+00	1.58E+00
CPCT02010458T	3.04E+00	6.16E-01	2.79E+00	1.09E+00	2.08E+00	2.09E+00
CPCT02020447T	8.16E+00	9.36E-01	8.62E+00	1.61E+00	1.35E+00	1.95E+00
CPCT02060067T	7.50E+00	8.49E-01	1.02E+01	9.23E-01	3.05E+00	4.71E+00
CPCT02020480T	1.52E+01	1.04E+00	1.53E+01	8.06E-01	1.42E+00	1.70E+00
CPCT02140042T	9.31E+00	1.02E+00	1.06E+01	1.56E+00	1.37E+00	2.42E+00
CPCT02120002T	1.43E+01	7.42E-01	1.41E+01	9.46E-01	1.54E+00	1.81E+00
CPCT02030332T	8.78E+00	8.16E-01	7.73E+00	1.23E+00	1.93E+00	2.19E+00
CPCT02230015T	1.11E+01	1.12E+00	1.14E+01	9.70E-01	1.32E+00	1.83E+00
CPCT02060138T	2.39E+01	9.52E-01	2.50E+01	1.44E+00	3.65E+00	2.51E+00
CPCT02360007T	5.09E+00	1.18E+02	1.64E+01	1.17E+02	8.78E+00	0.00E+00
CPCT02040181T	2.09E+01	1.14E+00	2.17E+01	1.19E+00	2.30E+00	2.39E+00
CPCT02300027T	2.02E+01	1.06E+00	2.06E+01	1.08E+00	1.84E+00	1.79E+00
CPCT02120090T	1.37E+01	6.69E-01	1.34E+01	9.17E-01	1.58E+00	1.44E+00
WIDE01010520T	1.79E+01	1.34E+00	2.05E+01	1.25E+00	2.04E+00	3.14E+00
WIDE01010600T	6.76E+00	4.79E-01	6.87E+00	4.32E-01	1.02E+00	1.48E+00
WIDE01010710T	9.61E+00	2.09E+00	1.01E+01	2.36E+00	2.70E+00	2.66E+00
WIDE01010727T	5.45E+00	5.53E-01	4.91E+00	7.81E-01	1.17E+00	9.72E-01
