hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19	hdp.20	hdp.21	hdp.22	hdp.23	hdp.24	hdp.25	hdp.26	hdp.27	hdp.28	hdp.29	hdp.30	hdp.31	hdp.32	hdp.33
G[Ins(C):R(9,)]A	0.000100712785367463	0.000339788143356534	5.74364921444378e-05	8.22326092506912e-05	6.28629117459595e-05	2.15360474897005e-05	4.3530100058632e-05	1.25074254066475e-05	0.00028090602628126	6.25242435236354e-05	0.000355973981838915	7.69126211315148e-05	4.64918282635997e-06	2.37254397515344e-05	1.13666676981329e-05	4.11626834118341e-05	5.02377431539801e-05	2.28504447966987e-05	1.02763547874973e-05	2.57283941827198e-05	0.000136648237502413	0.000123514556374629	4.78414969779911e-05	7.80653460975546e-05	8.99366509313905e-05	0.000320446529453165	7.01003668946568e-05	1.57564170020497e-05	0.000343357357100632	6.61654142557709e-05	8.64140410881067e-05	0.000448056937503841	0.000115644381207571
G[Ins(C):R(9,)]G	8.78083934154508e-06	5.00800677438445e-05	1.41919038469847e-05	0.000105489687412122	5.75624568806035e-05	2.4101569470134e-05	4.45091965341149e-05	1.80868477339258e-05	0.000373988346460254	1.77260751179584e-05	4.17819548701109e-05	2.24727076156166e-05	4.29198136938018e-06	3.46345647819827e-05	6.55014147397002e-06	2.34132610668817e-05	3.72450582940695e-05	2.33725904200327e-05	2.36867400170847e-05	2.04703723221855e-05	3.94673089118214e-06	6.42832404464859e-05	2.19667292302777e-05	6.64614527334667e-06	0.000110538926242417	0.000152229554066089	1.48729823166276e-05	8.95954551917205e-08	0.000181838981000363	4.18809802419124e-05	1.71214469677649e-05	0.000391626118392612	2.00850581506434e-05
G[Ins(C):R(9,)]T	1.84465354235391e-05	8.42486510780011e-05	2.54765435627387e-05	6.93845607730823e-05	2.71542664970062e-05	1.05653737012588e-05	7.31411529252637e-05	5.44008932348003e-06	0.000539720282388707	1.30496325216272e-05	6.88264627872742e-05	1.85312077871719e-05	1.8271800385072e-06	1.48760795869749e-05	2.76751832047522e-06	3.7564090319504e-06	6.10522144504201e-05	1.65884537600232e-05	5.3809090181189e-06	4.13597288731876e-05	2.13146890859095e-05	3.02192745161112e-05	8.71936684674251e-05	1.79123592009135e-05	9.60055382323131e-05	0.000111231083325423	5.92050019520855e-05	1.64039809017687e-06	5.29424903282517e-05	2.39577076913217e-05	4.10513445680885e-05	8.45206873562513e-05	4.03771787564481e-05
T[Ins(C):R0]A	5.13092086409235e-05	0.000142676304243759	0.000603167179467244	0.00169261388907609	7.06566329659762e-05	0.000338042329858177	0.00045746298161921	0.000379025434470969	0.000749504779790239	0.000394865261909015	0.00418455585885394	0.000450381020631365	0.000268253843083322	0.000578743068923013	0.00124451643658894	0.000305671939940163	0.000330049621332652	0.00029068485446374	0.00044019057869421	0.000135852183027082	0.000164814076651651	0.000377525628732191	0.00141320712486368	1.65808277864497e-05	0.00023157596279836	0.000425851468944094	0.000164294755195435	1.4633924347981e-06	0.00116777807276884	0.0004008198510272	0.000143317219033336	0.00191987187756006	0.000164821714308373
T[Ins(C):R0]G	2.23578888470336e-05	6.53944404424812e-05	0.000340272219603989	0.000514938905128713	4.97204399442737e-05	0.000500609021970291	0.000310664665464036	0.000135738822517776	0.000972692782020547	0.000137432018347394	0.000542881006440419	0.0004688568010772	0.00130557911470099	0.000115957133190779	0.000409490365469801	0.00049554010206288	0.00026808303591383	0.000121682468896837	0.000134413174011885	5.87959187031733e-05	0.000393642488766808	0.000155164056096847	0.000247082182502589	1.47581262825007e-05	0.00109500827098838	0.0014991030065505	7.78150375834192e-05	1.07805913564021e-06	0.00048927489044786	7.9327817535111e-05	5.24930210206225e-05	0.000285732022908025	0.000166529979563453
T[Ins(C):R0]T	0.00065546595202431	0.00116121494152148	0.00188500864705716	0.00403478154110918	0.00100173767383598	0.00256451148735902	0.000764555268051079	0.000621790310431837	0.00113672199257987	0.000490456509713903	0.000494454272856436	0.00127093559324974	0.00149582672496496	0.00127687621247995	0.00856440187971098	0.00343950878015799	0.000782797294603222	0.00136985092103858	0.000505625010035503	0.000525931104277688	0.000396628887512361	0.000486876341936674	0.0254991164271306	0.000447455951521021	0.000478185730629882	0.00124634661567148	0.000613154048363852	0.000173886568068757	0.0019196404540723	0.000852028902450535	0.0013817345034074	0.00192844007200798	0.000632316972448736
T[Ins(C):R1]A	4.33591360509912e-05	0.000146461157624387	0.000920295877034531	0.000851437099050876	0.000431425633824378	0.000817672247315712	0.000326621291807717	6.72876705422999e-05	0.000504312326635816	0.00118629880740677	0.0029209619860742	0.000502449875656715	0.000280181144692785	0.000289180815492443	0.000634887500954663	0.000434588079160631	9.90919616489645e-05	0.000183817798073591	0.00185341705712716	0.000192898497258273	0.000429104509949299	0.000425845710426655	0.000472981019859531	5.09281986534971e-05	0.000760719052414584	0.00130923621857134	0.000158580702702069	1.10209694069165e-06	0.00258739069412613	0.00133738418852103	7.44104492388151e-05	0.00266947904310655	0.000510823076882859
T[Ins(C):R1]G	5.68291613477995e-06	1.35825672436664e-05	0.000195787114963397	0.00022165751807997	4.45467613342394e-05	9.85720140606872e-05	0.000155266177564756	1.49920278028452e-05	0.000126045336940317	0.000132786477354122	0.000468986930314939	0.000163653331027966	0.000261733525522035	8.84936016455945e-06	3.71724706033943e-05	0.000109584660789445	0.000115493191689515	4.92544849867356e-05	0.000183311781951389	5.17054163693528e-05	9.12783993052629e-05	0.000137824497818518	4.34911395556273e-05	4.81576923674946e-06	0.0001777225733807	0.000575443744883917	4.25133553467701e-05	6.77429051449594e-08	0.000503263325770573	2.95920697840483e-05	7.93197834333568e-06	0.00021216481490095	3.31817584395939e-05
T[Ins(C):R1]T	0.000112438292947404	0.000375360392943964	0.00170977709978868	0.00263733991602127	0.000223911014756327	0.00152944123613659	0.001380499568364	0.000275652550003376	0.000496628232662315	0.000655726294402601	0.00239677426761094	0.00107406178254792	0.000998055366892385	0.000234787765515452	0.00206998673690343	0.00173099731451824	0.000358945658847177	0.000700227332437647	0.00158320735365122	0.000439146118245103	0.000251981785918917	0.000396210829005512	0.00216377612061668	0.000133076396119898	0.00194889006705748	0.00284267555209909	0.000130595666983257	3.07152159273925e-05	0.00136741760467223	0.00133897114494478	0.000371433048159784	0.00208806584842607	0.00117295704287482
T[Ins(C):R2]A	5.01245454238909e-05	5.04296231102533e-05	0.000754992546646432	0.000623588552429882	0.000233207940146588	0.000361291942002192	0.000626211582272035	0.000126587593552984	0.000193543116957542	0.000783617728931342	0.000626186364479712	0.000246634219603691	0.000476598547723811	4.41959424310469e-05	0.000276670373017711	0.000200952296449878	9.35961612734386e-05	0.000227524016256985	0.00133710970755189	0.000312838488034911	9.90898815142199e-05	0.000392742917349846	0.000201679656835706	8.09931803028453e-05	0.000177892928111954	0.00170984393708461	0.000129281749830006	2.1772424029923e-06	0.000270564102448011	0.0003695408065574	5.38550748464201e-05	0.000480446595636649	0.000316080837803682
T[Ins(C):R2]G	7.6086584296285e-06	1.19625614282121e-05	0.000176240334446	0.000218425322442675	7.34336366539759e-05	0.000174747751875204	9.05267308818116e-05	1.13866592009128e-05	0.000812287320323726	0.000102524651928378	0.000210667925916871	6.80401407885263e-05	0.000181225213338139	3.65417544726205e-05	5.76855252640638e-05	9.57182898971262e-05	0.000158329796010252	4.93483960700691e-05	0.000142313766175015	0.000116684805614293	2.85054688104965e-05	8.43448402461128e-05	9.10572974562536e-06	5.9554373350081e-06	0.000175124663729077	0.000454301322195079	2.57622238104155e-05	1.15818515247834e-07	0.000424458247387657	9.00564431057585e-05	7.86196623079468e-06	0.00069129322677638	0.000182577319838452
T[Ins(C):R2]T	4.06012400817392e-05	0.000154309637512747	0.000653361262073076	0.000950207445488709	4.65148117739958e-05	0.000619826526186256	0.000161524456387775	0.00012671167111841	0.000280556749282465	0.000772445082669622	0.00193520777111266	0.000541957252843391	0.00063268890776123	0.00041983602389907	0.000786219580104392	0.000386658793794459	0.000421611187519332	0.000249025897897015	0.00145467344031103	0.000194984209957767	0.000183411728447488	0.000487137780952844	0.000457109054335309	0.000110992928424684	0.00161905136583769	0.00155007314654636	0.000209480558546987	4.99257926735002e-06	0.00074027653983388	0.000460870815532639	9.61126887128341e-05	0.00133532015011477	0.000641427720475832
T[Ins(C):R3]A	7.58739228017153e-05	9.11889403882151e-05	0.000365441041232554	0.000788072183965131	9.87345550374693e-05	0.000198161414054507	0.00292342330339053	3.7639234580795e-05	0.00251654077632139	0.000498392499181099	0.00232983523224045	0.000763919120526164	0.00135071168570696	0.000219352243619224	0.000197329277982563	0.00127820779698807	4.63265333048471e-05	0.000191931715673602	0.000750983720924363	0.000162123875440575	6.5162049491209e-05	0.000298240402387249	8.66145682143869e-05	0.00031364663753322	0.000723496543635593	0.00232261464786675	0.000200912978920528	5.59935174031509e-06	0.000469883288504313	0.000205877590502991	9.885073817039e-05	0.000596917546538635	0.000931522220156774
T[Ins(C):R3]G	1.46870500456233e-05	3.57664470132131e-05	0.000221194131394565	0.000176547001492674	7.01978236610023e-05	6.29317992513652e-05	0.000183540896052688	1.1656171945486e-05	0.000477330678478865	0.000143103034760713	0.000451482980162052	0.000133886795865233	0.000606827410998181	1.15702841232027e-05	4.96043717682762e-05	0.000479012291991285	2.61050517837482e-05	8.95498526234587e-05	7.95321981620168e-05	3.60510605674116e-05	0.000224296112842494	0.000172088387702435	1.77513767748799e-05	3.85453402256162e-05	0.000258193889556792	0.000299279355995298	3.83494101740171e-05	1.86766461066318e-06	0.00022858811828497	4.42347433410042e-05	1.60279244480769e-05	0.000577082019465055	0.000187753881217484
T[Ins(C):R3]T	9.00191483437825e-05	0.00022324645679301	0.000444270001729693	0.000983530787626589	0.000106473943576634	0.000407285230467105	8.79069862582222e-05	9.21865800239672e-05	0.0052097283947836	0.000353856545641481	0.00274504340876217	0.00133729957017893	0.000845482495345661	0.000239441308360608	0.000430638382824376	0.000993408476321394	0.000110969209673076	5.79243562000811e-05	0.000575967775551007	7.6232108533159e-05	8.8561362015191e-05	0.00088666273395745	0.000158808474299436	0.000511806907776231	0.000236494955663318	0.00241567781521123	0.000334090116955212	1.63398800882982e-05	0.000327745836152688	0.00104751792947368	5.54614133592656e-05	0.000346996182477057	0.000710741877341068
T[Ins(C):R4]A	0.000484420462711464	0.000388654386442776	0.000570663245457979	0.000714693411230098	0.000280121191580166	7.0212036531682e-05	0.00327126717285602	8.12799586171622e-05	0.00250754689360241	0.000274864036694788	0.00150384011328288	0.000258143604389199	0.00163085332681182	0.000321501323449785	4.89255465198577e-05	0.00106293906196621	0.000380301726334303	6.96519722867642e-05	0.000185206377461961	9.91703440052975e-05	6.06765956890643e-05	0.00107690575451804	0.00016515548412798	0.000606453081660235	0.000657004962593029	0.00198335381073503	0.000258891541559126	0.000564799551671918	0.000889130576779387	7.45669482638603e-05	0.000457335182502948	0.000775405904873206	0.0348989791458601
T[Ins(C):R4]G	2.02647912021106e-05	5.26049972648617e-05	0.000110551358045972	0.000151003874357275	8.94617775053658e-05	7.09923081280954e-05	0.000721461792096379	2.32065728515923e-05	0.000278111810290897	3.54532947397338e-05	0.000199007244204977	0.000198650564921365	0.000233464535450027	9.36048700165038e-05	2.04754581853725e-05	0.000249282940872368	3.87051794739784e-05	7.51175973367718e-05	9.05410439575694e-05	5.67562482266262e-05	2.72991979446456e-05	0.000140408130448903	2.25920153930674e-05	0.000160409244146484	0.000157407771678664	0.00101616222287313	3.38136841822682e-05	1.20932011958776e-05	0.00018446581694646	7.17997763484976e-05	6.74450017478312e-06	0.000365795993738251	0.00125262432249812
T[Ins(C):R4]T	0.000300314552632656	0.000179510292620013	0.000417794327535495	0.000776755250072937	0.000172717555464506	0.000211893367008348	0.0004643695810814	1.68928554240051e-05	0.00169351318828471	7.96998123056087e-05	0.00144882031132521	0.000751142091915622	0.000862010017588004	7.29563629658651e-05	0.000121666371447307	0.000648294241545751	0.000245803022893187	4.050572846339e-05	0.000134237032479156	7.56519765240282e-05	0.000214774770959612	0.000215687188340183	0.000452092553983837	0.000370699113239986	0.0007623480695322	0.00131671712515172	0.000286863455601973	0.000278629482534558	0.000552286918569485	0.000479140818058167	0.000221951126229981	0.0021102238897456	0.0422871228428557
T[Ins(C):R5]A	0.000178224432831164	0.000290224604466687	0.000416950345410597	0.000372218063237214	9.05484311224092e-05	9.7229285200428e-05	0.00851641930235248	6.8484713939895e-05	0.00449008679839037	4.43506674132235e-05	0.000245107012480601	0.000299175233462656	0.000955838828341298	0.000358933099778036	0.000168091752359912	0.00156506262155968	6.82953729592796e-05	9.67659802668021e-05	0.000134121036835652	8.32213179764962e-05	2.10687503656875e-05	0.000334749592057095	0.000128153464892441	0.000556852577154878	0.000178691465914707	0.00209762724431722	0.00028056330158219	0.000179281962675303	0.000454997884809763	0.000171364622228491	0.000157604842398251	0.000622465203244163	0.0129330174181455
T[Ins(C):R5]G	3.73472880610234e-05	6.43599307911156e-05	0.000100186021514319	0.000205934203544645	4.05623647384137e-05	4.76461959633228e-05	0.00167205862152266	1.63497618179594e-05	0.000223406300354555	7.89570293283647e-05	9.84047773735408e-05	4.19389951797972e-05	0.000211096602469495	3.74572055241266e-05	9.73623388608542e-05	0.000217037832221549	9.56068199474115e-05	0.000184407559676925	5.61912970079729e-05	0.000209105359735577	6.95303896170575e-05	0.000136609575331611	1.6117106122134e-05	0.000137293551810087	0.000205373275697359	0.00125751626420625	2.85728868020238e-05	1.34378614420883e-05	0.000154342629125565	0.000188394398305205	1.19008468010171e-05	0.000423576381938347	0.00173999757633396
T[Ins(C):R5]T	0.000136073537684647	0.000442786102161548	0.00040427709437264	0.000470076256305012	0.000250473658728499	9.53723490867021e-05	0.000139216933986908	4.19819493707108e-05	0.00103460213005705	0.000110156203380246	0.000273263292711759	0.00084691643201784	0.000570740605237664	5.83854337293922e-05	0.000130426350191513	0.000459657433421059	0.000103907967901385	0.000121524698276837	6.38405652768437e-05	0.000169200565107511	0.000424466808367969	0.000215864044145239	3.01718337357485e-05	0.000588306649213552	0.000837485153185902	0.00172175478143264	0.000700737736313686	0.000191718977325249	0.000581118044807137	6.57186660188328e-05	0.000248697874799812	0.00100737486152009	0.0126786411919799
T[Ins(C):R6]A	0.000236458084658318	0.00058417053979155	0.00041106113985867	0.000278120378239975	0.000210074292032642	0.000111924859790123	0.00345437144480477	6.50502062477297e-05	0.000702396044577699	6.38690355086304e-05	0.000312071903021187	9.20114394847495e-05	0.000449761145422534	0.000221869734010865	0.00014312769276269	0.00104672103873906	0.000254817475948166	9.03912959301266e-05	3.54259287532203e-05	0.000242043966031779	5.70694944591412e-05	0.00048454645893963	2.66421644020463e-05	0.00118505528434013	0.000533689431506565	0.000594111537111011	0.000826622721625667	0.000242081820999685	0.000306869965117648	4.80954482542452e-05	0.00027941227949637	0.000921975384989691	0.0099073172921014
T[Ins(C):R6]G	5.24843945522199e-05	0.000118961350190192	0.000202298845850775	0.00015366951510635	6.95216836326198e-05	4.27991377778288e-05	0.00160790134031163	9.40141815409411e-06	0.000161496952318058	3.27385316857696e-05	5.14517884848519e-05	6.95397583013799e-05	9.54974200515524e-05	6.54038917909394e-05	0.00012194416762589	4.73759554050342e-05	7.45715003916093e-05	3.12536085333771e-05	0.000123095006500321	3.83347548255772e-05	8.51416426673417e-06	6.33066888272629e-05	6.74101116634786e-05	0.000149925832549034	0.000122570229137228	0.00172333197717482	0.000208269865244657	8.87169826798407e-05	0.000477454128690423	7.36334444851837e-05	2.7071956347997e-05	0.000613959779451536	0.00219915857065408
T[Ins(C):R6]T	0.000193021743238646	0.000319324816480837	0.000218657034861974	0.000149073338575666	9.78471212502172e-05	3.35296214981754e-05	6.9502618725834e-05	5.0826035509612e-05	0.00103503872630554	7.28739915409196e-05	0.000114279851810576	7.79677934814213e-05	0.000157200911607718	9.37320159958797e-05	7.43574733652209e-05	0.000553797563921983	5.36319264869486e-05	0.000164355665163563	3.17699179153607e-05	5.36760235114796e-05	9.15126266578553e-05	0.000376787447980652	5.34584141562329e-05	0.000375699071260292	0.000150295461648811	0.000445734477562701	0.000489575853686441	0.000139655276838841	0.00017448170471231	8.08014199285934e-05	0.000169685720345802	0.000515912015878967	0.00680805822886127
T[Ins(C):R7]A	0.000509086884543572	0.00150300712971492	0.000396737906985385	0.000132042698635773	0.000269592725423923	0.000137341586686013	0.00249666955041451	2.31140231921351e-05	0.00121775425630042	9.62985511638054e-05	0.000128293354000922	0.000201817108403332	0.000125957468281794	0.000106116034387088	0.00019030918056738	0.00014795341756652	0.000519937183959164	0.000147181206243539	6.72087350734148e-05	9.14398547725154e-05	5.49497369181798e-05	0.000135163971359848	7.08278689850906e-05	0.00213426066860191	0.00146317678674031	0.0031767652556499	0.00147146561744393	0.000476526904176361	0.000445942775532159	0.000138892026498812	0.000609580915923061	0.000978782828032697	0.00781189701148311
T[Ins(C):R7]G	0.000154989084165232	0.000467979497551962	0.0003004975501877	0.00010533105204342	5.96935053629163e-05	4.1386101759589e-05	0.000169833545395927	2.52416483304264e-05	0.000284617094393462	3.65771974880444e-05	9.48884742409077e-05	0.000131075397940725	3.25364903446479e-05	0.000114863677768147	4.84326149548523e-05	0.000119151034413344	7.43321362637554e-05	4.18017014133919e-05	2.76155554239268e-05	7.16048651269969e-05	3.6176414607898e-05	0.000225875620587981	5.25648944406555e-05	0.000685159251233915	0.000123879831133743	0.000893830439460686	0.000372479766935521	0.000144945779205162	0.000296319908553647	5.87640628676921e-05	9.98324231596554e-05	0.000707174202566303	0.00117725358881941
T[Ins(C):R7]T	0.000181895386304275	0.000709183952935151	0.000200663670719392	0.000126714249912064	5.10485721428823e-05	7.22688655455492e-05	6.83912119158264e-05	6.65096431853244e-05	0.000327927442244101	4.98419967272707e-05	0.000122656926920672	7.67186254368335e-05	4.37877798509489e-05	0.000153821205848908	2.10937113347013e-05	7.77720847138819e-05	0.000196450927012267	8.73185252834556e-05	0.000105727880986751	5.25664059384596e-05	2.05066047194657e-05	0.000140015971924648	5.23517287033408e-05	0.000728858040132802	0.000370393774428935	0.00104844733352996	0.00055766510504493	0.000179324210938726	0.000199191047717468	6.92459767254037e-05	0.000273493376700642	0.000673748828621109	0.00458431099165678
T[Ins(C):R8]A	0.000525800922247763	0.00148536529179364	0.000218410471052793	0.000186440466228215	0.000318546470871728	9.67205922338617e-05	0.00012750746938147	3.83236952490885e-05	0.00191137471628339	0.000121469623611459	8.89934954597287e-05	0.000206786066911014	4.18993970705916e-05	6.11317868839107e-05	9.27337950131764e-05	8.90491051894674e-05	0.000291215185229632	0.000120626908320169	4.61190086303444e-05	0.000379102455300069	3.41269252727144e-05	0.000483992823375976	9.68678401792229e-05	0.00152091201935726	0.000226667617104105	0.00189660804491523	0.000882719635930947	0.000246072096638223	0.000246452738357412	0.000170724505351684	0.000562594605174115	0.000534335203208384	0.00117792654179869
T[Ins(C):R8]G	8.50976528210817e-05	0.000226735476711931	0.000119152121729153	0.000136260699778571	6.69559737034896e-05	4.13282017471343e-05	0.000154300312122725	3.49176643752178e-05	0.00012499750594393	2.84798329826495e-05	0.0001996536234573	6.16752344249363e-05	3.42846632073123e-06	9.81566960781594e-06	1.61435087539268e-05	2.8173067739628e-05	5.88787881695065e-05	6.48512377067575e-05	1.45338245176018e-05	3.45915220999954e-05	6.00910273075833e-05	8.582120174919e-05	3.47211458462726e-05	0.000189679911666743	0.000107717426006023	0.000609013020380006	0.000101499662699446	6.00449801818204e-05	0.000283442005500829	0.000109613347269033	4.71481569311828e-05	0.000601845042979381	0.000206803627092321
T[Ins(C):R8]T	0.000149079868461774	0.000549775090305778	0.000137611575161153	5.44841672128964e-05	0.000185183887237809	6.4638471047054e-05	0.00011481890830055	8.5450795468086e-06	0.0004090906848392	4.70082052763368e-05	9.3880122607285e-05	2.69489786447435e-05	2.23657074262827e-05	1.16974301025786e-05	2.03062740465359e-05	6.18735900558345e-05	5.41154420252135e-05	9.55902135034672e-05	1.78439964924206e-05	7.23737702502099e-05	0.000223862792240198	0.000211934769519862	0.000146006095392545	0.000446442913211458	0.000372331559496949	0.000516139461266822	0.000300121596996562	7.53009737877992e-05	0.00034960410111879	0.000113280683542406	0.00021866480009889	0.000190100929564357	0.000552546161597855
T[Ins(C):R(9,)]A	0.000154606062321208	0.000676578386639163	5.47835170592291e-05	9.94728744992257e-05	0.000104632669392199	3.12715210124418e-05	0.000383329501185011	2.13596477793471e-05	0.000286057862013494	8.9921375895387e-05	0.00016539552308422	0.000152018721508326	4.19016226248407e-06	1.75207159579927e-05	7.27617118581696e-05	4.21972545715673e-05	0.000110294202832528	2.07768880766958e-05	3.82570816817156e-05	4.99604161196659e-05	0.000157178264957138	0.000161177153468755	0.000145355939893735	0.000170723816025674	0.00012759569370922	0.000369606772695705	0.000280254504807824	2.19945916220651e-05	0.000196126405780355	0.000119161757348068	0.000226012131840098	0.000312032927477107	0.00021161782917482
T[Ins(C):R(9,)]G	1.50263838217411e-05	5.75252703610935e-05	1.72395097808303e-05	1.5044865056682e-05	1.63179151492681e-05	6.36486565484235e-06	4.86108169043811e-05	2.39103570751571e-06	0.00010879978512479	8.80695687194536e-06	2.03997292032905e-05	1.31085662263195e-05	1.86612723786636e-06	6.15386540179134e-06	1.14293284902946e-05	8.40516004348238e-06	6.65288656957177e-05	1.07960181400151e-05	2.19639899042977e-05	1.53827066865546e-05	2.21344848199829e-06	7.21187215487549e-05	2.27216912166005e-05	1.93590086051004e-05	5.10105948398594e-05	0.000164640274660279	6.11391369892613e-05	1.48451656650997e-06	5.9167877956604e-05	3.07456137391272e-05	7.31793271559513e-06	0.000118950391786184	5.21279730868503e-05
T[Ins(C):R(9,)]T	6.30490477563681e-05	0.000162922928571433	7.20841849650521e-05	0.00014285114951579	4.54281581569524e-05	2.38451551292632e-05	4.98809961158184e-05	1.23447007306787e-05	4.80255873343778e-05	3.1750824891684e-05	0.000143651325036099	7.87458291246404e-05	2.2116445350384e-06	4.22124651527836e-05	7.36264307900011e-06	3.14696673672525e-05	4.24871326940703e-05	3.9739414023389e-05	1.37497798902112e-05	5.70140846751288e-05	3.84132858251556e-05	3.15572271282749e-05	3.42575103676132e-05	0.000111687473629347	4.98181117210816e-05	0.000382172627297321	4.14898646215346e-05	6.13401079812584e-06	0.000232667188737853	0.000108106405454884	6.35406899134018e-05	0.00039897028506226	8.34979350437831e-05
A[Ins(T):R0]A	0.00117487385366847	0.0048130968073928	0.00471292236430405	0.00755550941910249	0.00173133502321252	0.00463862089780049	0.000980565120196133	0.00200234747837988	0.00238564922102279	0.00113428797594625	0.000749308684462056	0.00165643788441331	0.00226440519323314	0.00469466185488641	0.0167725646238242	0.00126645148365882	0.000867000807499673	0.00179319457181918	0.00286539097593633	0.00165938934033954	0.00112620024536721	0.000816643213920883	0.0332631135196139	0.000224153912322486	0.00134219298603789	0.00286885010657448	0.00332781360994507	0.000350613967643593	0.00155861068440748	0.00243018371914467	0.00381703885686097	0.00128406791006547	0.000289214484246507
A[Ins(T):R0]C	3.05118390871948e-05	0.000129118420037389	0.000490139883013674	0.00160520580092151	0.000261448860260637	0.000872131344744539	0.00064583320488205	0.000411411713105648	0.000777446939693877	0.000328733542354142	0.0010589760566646	0.000888229303526973	0.00123666482737776	6.12589328632865e-05	0.00070498612914596	0.00123686781418728	0.000357198300713843	8.95160446334587e-05	0.00128376674801219	0.000115584396485862	0.000238689383659297	0.000219116653081706	0.00113513952606126	1.6887809092378e-05	0.00252250638870169	0.00133728961824779	8.84540924554828e-05	1.97328526922253e-06	0.00120351799110863	0.000224721031063992	0.000130999633467194	0.000322484241583915	0.000163475808349825
A[Ins(T):R0]G	0.000188670735290508	0.000390948819953752	0.00102934853913331	0.00136870312838295	0.00017512026735108	0.000901616236801235	0.0165723060233248	0.000871596079716028	0.00176489667491353	0.000430503966267105	0.000481526687809991	0.000463264798195594	0.00372390197063587	0.0040077684159063	0.00121253854565575	0.00140615950546641	0.000654407163704938	0.000683984471464291	0.00102971695613039	0.000196218141532744	0.000475294143880522	0.000244514684564331	0.00130789436872451	0.000112965283315273	0.00204416095051126	0.000562050508909355	0.00116328031317794	0.000102910942353547	0.00126153262401573	0.000234476145551162	0.000254738313773587	0.00127879517502059	0.00013831772004773
A[Ins(T):R1]A	8.75425665472386e-05	0.00102884852416465	0.00573673512747092	0.00609068033922247	0.00157473012610295	0.00161014144635293	0.00287370107967615	0.000336499374464988	0.00211792840144606	0.00169321099300174	0.00754577968126987	0.00317800154513978	0.00130530092041986	0.000116567433891783	0.00309712035332499	0.00151316845425366	0.00122635817264676	0.001428624233432	0.00707345945031276	0.00093270953979113	0.0012147616073824	0.00117419182606456	0.00974253218737351	0.000160570409332097	0.00177599066200541	0.00923608412186369	0.000691924343957491	3.90337533118596e-05	0.00327692445178174	0.00401483972286887	0.000738056476345919	0.00220080194533793	0.000294391045625539
A[Ins(T):R1]C	3.69436935289378e-05	9.41755879009997e-05	0.000796919338292727	0.00163328001202003	0.000538738715471951	0.000677352945703457	0.00592662973849947	0.000486702386617936	0.00175005240246473	0.000522801332086619	0.000879515321049852	0.000568911363649369	0.000847307449829919	0.000384057145302705	0.00209769533919733	0.000496607795086485	0.000529564409181449	0.000464867375387317	0.00187986621191362	0.000323161154419603	0.00011358855463969	0.00059093675975513	0.00168302165686974	1.94204048662861e-05	0.00205980164427451	0.00231262574149962	9.5484686437293e-05	1.12832000074777e-06	0.00142264522870969	0.00102030629432526	0.000178821240242818	0.00056138935564102	0.000194276348555064
A[Ins(T):R1]G	5.33528393729792e-05	0.000334392358806517	0.00133683227850439	0.0012142546003053	0.000251668977707247	0.000552872054641014	0.00074084525610425	0.000606084328113179	0.00384178502900112	0.00144854011150367	0.00178563561212529	0.000833815050817249	0.0113881354987465	0.000526002916677909	0.00171770149729112	0.00128228373458913	0.000429347436131571	0.000344375699027149	0.00461327992235166	0.000277685250814963	0.000670019053458224	0.00206048546964624	0.0027092494785935	8.00300264554955e-05	0.00291435421209792	0.00273414207679171	0.000735680759407304	4.61860929421645e-05	0.00130169331504529	0.000301828443182679	0.000154193343096253	0.00128893263585092	0.000117870302600554
A[Ins(T):R2]A	0.000230535924342147	0.00107863566233353	0.00259741968823501	0.0015520232935643	0.000725932911901291	0.00074960388981658	0.00205978082581389	0.000201817245311784	0.000845643273708693	0.00151542491457014	0.0169814947308198	0.00139865147844606	0.000835640538067599	0.000364298660107697	0.00140910127328087	0.000430323152101015	0.000851576183100766	0.000250543501003684	0.0104219443565676	0.000351509351088	0.000413141915870126	0.00251339011824648	0.00351768941926514	0.000128556096390104	0.00112533141315159	0.00359149878739503	0.000751181832613435	8.48010057114611e-05	0.00242949222609792	0.000842487160255634	0.000774082406030707	0.00120667169208533	0.000378406636807225
A[Ins(T):R2]C	7.60502931499291e-05	0.000351848347976401	0.00101198027540513	0.000689764996148418	0.000381016979922644	0.000420025990350591	0.00211382959746724	0.000317290743496103	0.00042528840565834	0.000480291026811159	0.000612276282969737	0.000577812584095273	0.000465121920849789	0.000117482884943289	0.00241898228492725	0.000350437113134195	0.000469732951783084	0.000256831787143693	0.00416588257728787	0.000161488492763908	0.000374295309442674	0.00275978101222097	0.000927935323866817	6.47653810182131e-05	0.000514077343070952	0.000736446988925621	0.000237262645677546	2.5759785995122e-05	0.000673334935988012	0.000192481811278982	0.00012419209208285	0.000670359213235117	0.000191377474182806
