Samples	ID83A	ID83B	ID83C	ID83D
SP117700	22	7	37	37
SP135339	7	165	50	47
SP135324	4	94	13	6
SP102529	17	42	55	56
SP102507	19	98	35	17
SP102485	2	3	17	23
SP117043	11	58	54	30
SP135496	8	80	38	24
SP117228	13	49	18	33
SP118044	0	0	5	6
SP117984	10	52	23	29
SP135346	13	17	45	15
SP135492	0	9	1	8
SP102573	6	5	34	9
SP135460	5	8	33	21
SP117667	2	0	15	11
SP106815	11	100	46	38
SP106734	5	4	21	20
SP117796	8	44	55	33
SP102537	6	63	61	63
SP135334	29	27	18	24
SP102517	17	50	61	39
SP117493	3	3	0	14
SP106722	6	7	51	32
SP135434	15	97	40	56
SP106753	5	2	18	4
SP102523	19	34	35	48
SP102591	14	1	41	20
SP102547	10	30	49	48
SP118043	16	86	56	35
SP135478	6	35	26	18
SP102561	2	0	17	6
SP135274	5	32	33	9
SP106797	0	94	29	15
SP135488	132	330	128	84
SP135480	4	4	29	18
SP135455	699	194	30	19
SP135389	7	88	50	42
SP102597	13	68	63	51
SP102489	6	8	31	8
SP135410	9	72	20	15
SP135372	8	28	13	13
SP117223	6	23	20	36
SP135328	7	50	35	35
SP135444	5	5	7	1
SP106750	0	10	15	33
SP102511	5	57	69	53
SP102541	14	49	69	42
SP102567	24	72	67	73
SP117595	11	37	21	14
SP135440	18	36	34	63
SP135296	13	127	50	35
SP117294	2	13	13	11
SP135363	25	30	49	47
SP102499	8	26	47	40
SP117951	6	9	19	4
SP117085	2	4	29	11
SP106669	8	25	30	48
SP135316	4	37	26	11
SP135305	59	185	762	0
SP102581	4	7	9	11
SP106718	22	117	26	23
SP135451	2	26	24	37
SP135354	25	52	33	25
SP102611	38	669	122	28
SP135448	10	58	24	20
SP117758	27	110	72	52
SP135282	9	46	17	19
SP135288	6	89	47	35
SP135475	9	37	34	29
SP135416	8	52	27	40
SP117331	30	101	58	36
SP135468	8	15	16	21
SP135463	2	1	16	21
SP135422	16	69	52	36
SP135484	11	40	24	36
CPCT02030262T	58	205	57	24
CPCT02190001T	220	280	90	54
CPCT02160010T	120	537	81	16
CPCT02330006T	61	450	35	11
CPCT02030290T	101	281	1374	0
CPCT02060058T	138	500	48	6
CPCT02130025T	324	606	52	25
CPCT02060167T	355	424	64	28
CPCT02090031T	36	159	690	0
CPCT02220061T	401	833	46	37
DRUP01020037T	101	365	1174	0
CPCT02380033T	102	471	39	26
CPCT02100135T	132	364	36	25
CPCT02080286T	17	82	42	49
CPCT02380032T	358	288	71	38
CPCT02250006T	139	191	647	0
CPCT02050312T	96	333	35	35
CPCT02270017T	255	329	90	33
CPCT02060210T	114	375	87	31
CPCT02090039T	149	420	40	37
CPCT02110060T	128	565	58	0
CPCT02130044T	94	357	61	39
CPCT02130047T	560	554	130	22
WIDE01010068T	270	748	55	15
WIDE01010103T	13	115	35	13
CPCT02440009T	408	478	51	0
WIDE01010243T	56	267	48	31
CPCT02130079T	159	271	60	39
CPCT02130082T	58	578	64	48
CPCT02210054T	181	295	69	55
CPCT02120131T	279	288	55	16
CPCT02370030T	126	418	139	67
CPCT02090047T	84	536	1934	0
CPCT02130118T	216	433	35	7
CPCT02080238T	210	553	73	27
CPCT02130120T	153	704	90	33
CPCT02030501T	50	342	63	20
CPCT02190041T	558	616	81	20
CPCT02130133T	199	260	119	83
CPCT02130129T	100	240	26	20
CPCT02290049T	267	592	53	27
CPCT02380050T	101	318	90	48
CPCT02090060T	229	300	94	56
CPCT02210068T	80	329	563	30
CPCT02410012T	50	434	65	16
DRUP01090022T	139	402	1031	0
CPCT02050246T	81	821	52	26
CPCT02050244T	294	646	75	44
CPCT02060111T	37	280	721	0
CPCT02050070T	59	146	85	45
CPCT02250001T	140	296	282	22
CPCT02070231T	132	417	62	39
CPCT02210016T	198585	0	0	0
CPCT02070132T	170	371	25	35
CPCT02180029T	16	236	99	59
CPCT02050195T	81	236	128	28
CPCT02060107T	224	737	47	37
CPCT02070177T	60	226	33	47
CPCT02030366T	174	702	28	4
CPCT02050223T	166	382	50	25
CPCT02060116T	163	187	27	20
CPCT02050239T	267	379	100	64
CPCT02210031T	71	222	351	9
CPCT02230035T	213	619	62	24
CPCT02050089T	2907	1480	33	0
CPCT02180009T	183	59	1955	0
CPCT02330014T	38	165	14	22
CPCT02230001T	20	107	19	13
CPCT02040083T	71	358	56	54
CPCT02180020T	449	801	1111	0
CPCT02050135T	171	610	1399	0
CPCT02020483T	344	440	44	29
CPCT02080091T	152	563	40	24
CPCT02260012T	134	564	119	59
CPCT02210036T	196	1126	94	10
CPCT02130014T	200	257	56	34
CPCT02130010T	264	499	121	75
CPCT02250002T	147	247	58	28
CPCT02090027T	103	180	30	10
DRUP01070119T	7877	989	34	0
CPCT02050447T	150	577	42	19
CPCT02330135T	111	239	52	39
CPCT02200008T	132	253	31	13
CPCT02200009T	90	165	68	28
