Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
SP111013	2.20E+00	2.96E+00	4.44E+00	2.29E+00	5.09E-01	1.30E+00	3.30E+00
SP111042	6.03E-01	6.36E-01	1.51E+00	5.36E-01	0.00E+00	3.36E-01	1.19E+00
SP111040	1.07E+00	2.10E+00	2.98E+00	1.96E+00	4.44E-01	1.70E+00	2.58E+00
SP111031	5.51E+00	7.97E+00	6.93E+00	4.86E+00	1.70E+00	1.54E+00	5.31E+00
SP23496	2.70E+00	3.51E+00	5.20E+00	3.30E+00	8.09E-01	1.37E+00	5.04E+00
SP111030	1.46E+00	2.55E+00	4.50E+00	1.23E+00	8.75E-01	1.36E+00	4.00E+00
SP111019	1.74E+00	1.77E+00	5.79E+00	2.50E+00	4.63E-01	1.26E+00	4.79E+00
SP111026	3.46E+00	4.30E+00	8.63E+00	6.36E+00	1.53E+00	1.66E+00	4.97E+00
SP110860	4.42E+00	4.63E+00	7.38E+00	5.00E+00	1.30E+00	1.75E+00	5.45E+00
SP110851	3.68E+00	6.19E+00	1.08E+01	1.82E+00	7.66E-01	1.78E+00	7.56E+00
SP111059	3.03E+00	4.74E+00	9.19E+00	1.84E+00	1.13E+00	2.18E+00	6.36E+00
SP111170	3.88E+00	5.52E+00	6.59E+00	3.61E+00	1.58E+00	2.52E+00	5.11E+00
SP111054	4.30E+00	5.20E+00	1.34E+01	3.28E+00	4.55E-01	2.07E+00	7.55E+00
SP111033	3.70E+00	4.78E+00	4.45E+00	2.17E+00	5.41E-01	2.02E+00	2.84E+00
SP111113	5.67E+00	7.30E+00	1.77E+01	1.11E+01	1.59E+00	2.63E+00	9.68E+00
SP110865	7.61E+00	7.50E+00	1.35E+01	8.07E+00	1.46E+00	8.60E+00	8.41E+00
SP111061	2.84E+00	4.21E+00	7.48E+00	2.65E+00	3.17E-01	1.30E+00	6.16E+00
SP111101	5.21E+00	6.12E+00	1.49E+01	3.82E+00	0.00E+00	1.84E+00	6.79E+00
SP110859	3.29E+00	4.75E+00	5.19E+00	2.32E+00	9.45E-01	1.30E+00	4.38E+00
SP111168	1.33E+00	2.59E+00	5.12E+00	1.48E+00	1.04E+00	1.16E+00	3.98E+00
SP111067	1.87E+00	3.67E+00	7.73E+00	1.33E+00	8.20E-01	1.22E+00	5.36E+00
SP111036	3.13E+00	3.88E+00	5.78E+00	1.22E+00	5.59E-01	1.27E+00	4.11E+00
SP111116	4.94E+00	6.12E+00	5.53E+00	3.05E+00	1.15E+00	1.35E+00	4.33E+00
SP111099	3.42E+00	6.47E+00	1.43E+01	3.47E+00	1.07E+00	1.57E+00	9.89E+00
SP23502	4.91E+00	6.19E+00	1.28E+01	1.09E+01	3.69E-01	2.38E+00	8.10E+00
SP111069	4.45E+00	5.55E+00	7.71E+00	8.23E+00	1.08E+00	2.00E+00	2.33E+00
SP111043	4.93E+00	7.01E+00	7.50E+00	6.56E+00	1.82E+00	3.44E+00	5.39E+00
SP111024	3.23E+00	3.68E+00	6.72E+00	3.85E+00	1.37E+00	2.06E+00	3.67E+00
SP111011	3.50E+00	4.79E+00	1.23E+01	4.60E+00	7.24E-01	1.52E+00	1.09E+01
SP111082	4.36E+00	4.99E+00	6.12E+00	6.53E+00	1.30E+00	1.49E+00	2.84E+00
SP111074	2.54E+00	3.00E+00	6.10E+00	3.17E+00	6.77E-01	2.13E+00	4.63E+00
SP110845	2.98E+00	3.48E+00	5.98E+00	4.90E+00	1.06E+00	1.94E+00	4.15E+00
SP110857	3.04E+00	4.03E+00	4.10E+00	1.60E+00	0.00E+00	1.35E+00	2.96E+00
SP111017	3.69E+00	4.50E+00	6.12E+00	3.00E+00	1.40E+00	1.95E+00	4.55E+00
SP111080	1.22E+00	1.75E+00	2.92E+00	1.02E+00	3.94E-01	9.72E-01	2.26E+00
SP23506	1.87E+00	3.83E+00	8.91E+00	8.33E-01	0.00E+00	1.80E+00	5.94E+00
SP111075	3.51E+00	3.80E+00	4.38E+00	4.20E+00	1.25E+00	1.44E+00	4.50E+00
SP111112	3.00E+00	4.03E+00	5.30E+00	2.40E+00	1.18E+00	1.45E+00	4.72E+00
SP111001	4.86E+00	5.94E+00	1.19E+01	9.09E+00	1.86E+00	2.92E+00	7.23E+00
SP111027	8.44E-01	1.60E+00	3.78E+00	0.00E+00	1.93E-01	1.08E+00	2.91E+00
SP111117	4.55E+00	6.36E+00	4.97E+00	2.68E+00	9.03E-01	2.52E+00	3.56E+00
SP110842	4.68E+00	6.34E+00	8.46E+00	4.10E+00	1.16E+00	1.74E+00	6.37E+00
SP111173	5.64E+00	1.00E+01	2.97E+01	1.24E+01	7.83E-01	1.79E+00	1.26E+01
SP111008	3.24E+00	4.20E+00	5.46E+00	1.90E+00	1.15E+00	1.32E+00	4.13E+00
SP111070	4.02E+00	7.24E+00	1.16E+01	1.53E+00	1.23E+00	1.99E+00	6.76E+00
SP110847	3.99E+00	4.61E+00	5.29E+00	2.04E+00	7.76E-01	1.23E+00	3.69E+00
SP111077	4.19E+00	5.32E+00	8.90E+00	5.21E+00	1.17E+00	2.24E+00	8.14E+00
SP111091	6.02E-01	2.25E+00	5.51E+00	3.64E+00	3.33E-01	1.04E+00	5.62E+00
SP111072	2.61E+00	4.42E+00	8.20E+00	1.10E+00	1.16E+00	1.55E+00	5.23E+00
SP111084	2.29E+00	3.53E+00	4.52E+00	5.08E+00	6.98E-01	2.15E+00	5.09E+00
SP23504	1.85E+00	2.65E+00	5.23E+00	1.15E+00	1.08E+00	1.22E+00	3.85E+00
SP23500	1.05E+00	2.00E+00	3.59E+00	2.14E+00	3.95E-01	7.86E-01	3.10E+00
SP111029	1.06E+00	2.01E+00	4.95E+00	4.99E-01	1.40E+00	8.22E-01	3.92E+00
SP111175	8.42E+00	1.47E+01	3.04E+01	2.30E+01	1.46E+00	3.25E+00	5.79E+00
SP111049	4.07E+00	5.29E+00	5.09E+00	2.16E+00	7.97E-01	1.87E+00	3.68E+00
SP23498	3.91E+00	5.71E+00	6.84E+00	2.67E+00	7.09E-01	1.99E+00	5.59E+00
SP111002	1.34E+00	1.93E+00	4.11E+00	1.49E+00	1.14E-01	1.12E+00	3.14E+00
SP110866	3.13E+00	3.88E+00	5.39E+00	3.60E+00	3.41E-01	1.05E+00	3.52E+00
SP111035	6.04E+00	6.33E+00	1.03E+01	6.17E+00	1.71E+00	1.79E+00	3.27E+00
SP111009	3.31E+00	3.56E+00	4.35E+00	3.08E+00	9.45E-01	2.79E+00	2.88E+00
SP111114	7.76E+00	7.53E+00	1.25E+01	8.20E+00	1.43E+00	2.15E+00	5.34E+00
SP111000	4.49E+00	5.05E+00	7.89E+00	3.66E+00	5.73E-01	1.74E-01	4.40E+00
SP111045	5.58E+00	6.53E+00	4.09E+00	2.44E+00	1.01E+00	2.12E+00	3.26E+00
SP110861	2.63E+00	4.99E+00	8.80E+00	2.60E+00	1.59E+00	1.85E+00	6.52E+00
SP111047	3.24E+00	6.85E+00	1.43E+01	1.50E+00	4.44E-01	2.04E+00	1.00E+01
SP111088	3.48E+00	6.06E+00	1.11E+01	2.63E+00	5.66E-01	1.53E+00	7.40E+00
SP111056	3.44E+00	4.29E+00	6.13E+00	4.48E+00	1.12E+00	1.73E+00	4.39E+00
SP111089	2.18E+00	3.75E+00	9.00E+00	1.32E+00	5.20E-01	1.47E+00	6.54E+00
SP111038	6.79E+00	7.91E+00	6.86E+00	2.58E+00	1.51E+00	1.92E+00	5.21E+00
SP110849	3.77E+00	4.92E+00	6.12E+00	2.35E+00	7.95E-01	1.28E+00	4.48E+00
SP111164	3.97E+00	5.05E+00	7.64E+00	2.88E+00	4.74E-01	1.41E+00	5.37E+00
SP111057	3.28E+00	3.84E+00	4.47E+00	1.48E+00	5.14E-01	1.34E+00	2.53E+00
SP111119	6.63E+00	9.43E+00	1.81E+01	4.49E+00	8.12E-01	2.01E+00	1.25E+01
SP111095	4.56E+00	6.26E+00	6.83E+00	2.53E+00	8.23E-01	2.06E+00	4.80E+00
SP111064	4.85E+00	6.65E+00	5.81E+00	2.42E+00	5.73E-01	1.58E+00	4.37E+00
CPCT02030245T	2.29E+00	4.18E+00	8.17E+00	1.71E+00	4.73E+00	2.90E+00	5.50E+00
CPCT02030257T	5.46E+00	5.89E+00	7.17E+00	2.66E+00	4.36E+00	1.99E+00	5.12E+00
CPCT02070015T	6.29E+00	6.18E+00	1.27E+01	7.38E+00	5.16E+00	3.67E-01	3.26E+00
CPCT02040043T	1.94E+00	4.32E+00	6.20E+00	2.03E+00	4.14E+00	1.52E+00	4.98E+00
CPCT02100032T	1.92E+00	2.84E+00	3.22E+00	9.95E-01	2.67E+00	2.54E+00	2.93E+00
CPCT02160007T	2.25E+00	2.84E+00	5.66E+00	1.15E+00	2.54E+00	3.05E+00	4.66E+00
CPCT02030286T	3.81E+00	4.69E+00	5.06E+00	2.46E+00	4.98E+00	1.71E+00	3.67E+00
CPCT02100140T	7.98E+00	7.86E+00	4.14E+00	5.19E+00	5.89E+00	2.96E+00	2.98E+00
CPCT02100141T	5.17E+00	5.17E+00	5.02E+00	3.70E+00	4.98E+00	1.96E+00	3.71E+00
CPCT02330072TII	5.80E+00	6.03E+00	5.44E+00	6.14E+00	5.37E+00	1.57E+00	6.33E+00
CPCT02330132T	5.60E+00	6.96E+00	1.31E+01	2.78E+00	7.30E+00	3.96E+00	7.89E+00
CPCT02130030T	2.36E+00	5.46E+00	1.80E+00	2.78E+00	5.71E+00	1.50E+00	1.84E+00
CPCT02060183T	5.50E+00	6.33E+00	8.00E+00	6.41E+00	5.06E+00	2.57E+00	5.31E+00
CPCT02130033T	3.26E+00	4.16E+00	3.37E+00	2.58E+00	4.12E+00	1.78E+00	2.38E+00
CPCT02300031T	3.51E+00	3.98E+00	3.07E+00	2.30E+00	5.11E+00	1.76E+00	2.39E+00
CPCT02180054T	4.65E+00	7.18E+00	4.18E+00	4.11E+00	8.50E+00	1.98E+00	2.58E+00
CPCT02090037T	3.67E+00	4.59E+00	4.99E+00	3.61E+00	5.59E+00	2.41E+00	4.25E+00
CPCT02130041T	3.97E+00	4.66E+00	6.04E+00	6.48E+00	6.46E+00	2.21E+00	3.99E+00
CPCT02060200T	4.50E+00	7.64E+00	5.25E+00	9.00E+00	6.38E+00	1.90E+00	4.63E+00
WIDE01010009T	3.85E+00	4.77E+00	5.67E+00	1.25E+00	3.95E+00	1.57E+00	3.25E+00
CPCT02330094T	2.35E+00	5.33E+00	9.43E+00	5.86E-01	5.59E+00	2.46E+00	6.36E+00
CPCT02110061T	3.60E+00	6.36E+00	5.65E+00	2.23E+00	7.00E+00	3.39E+00	3.58E+00
WIDE01010016T	3.37E+00	4.06E+00	1.31E+01	7.16E+00	1.91E+00	1.44E+00	5.83E+00
CPCT02230070T	5.28E+00	5.11E+00	5.03E+00	3.71E+00	5.48E+00	1.78E+00	3.88E+00
CPCT02340070T	3.18E+00	3.98E+00	4.07E+00	2.74E+00	4.46E+00	1.56E+00	2.58E+00
CPCT02340073T	1.48E+00	2.89E+00	2.04E+00	4.58E-01	3.09E+00	1.87E+00	1.38E+00
CPCT02050330T	2.31E+00	3.69E+00	4.44E+00	7.82E-01	3.84E+00	2.11E+00	3.68E+00
CPCT02340077T	2.34E+00	3.36E+00	4.33E+00	1.42E+00	3.50E+00	1.51E+00	3.33E+00
WIDE01010064T	7.79E+00	7.42E+00	8.45E+00	6.67E+00	7.38E+00	1.72E+00	6.08E+00
CPCT02050314T	2.03E+00	4.35E+00	4.20E+00	9.38E-01	5.03E+00	1.93E+00	3.34E+00
CPCT02220037T	3.12E+00	5.09E+00	8.15E+00	2.87E+00	4.41E+00	1.85E+00	6.53E+00
WIDE01010073T	2.35E+00	4.25E+00	5.90E+00	1.44E+00	3.65E+00	3.10E+00	4.15E+00
CPCT02210045T	4.54E+00	6.67E+00	7.94E+00	3.07E+00	7.64E+00	2.21E+00	5.17E+00
CPCT02100163T	2.58E+00	4.54E+00	3.92E+00	1.91E+00	5.21E+00	1.75E+00	3.11E+00
CPCT02130049T	6.68E+00	8.56E+00	1.19E+01	6.04E+00	1.10E+01	5.08E+00	1.13E+01
CPCT02050343T	2.65E+00	4.76E+00	6.56E+00	7.59E-01	5.31E+00	3.42E+00	4.45E+00
CPCT02020712T	3.69E+00	4.89E+00	4.97E+00	6.35E+00	6.83E+00	3.65E+00	4.32E+00
CPCT02130070T	2.98E+00	6.62E+00	4.36E+00	2.31E+00	7.95E+00	3.81E+00	3.18E+00
CPCT02130071T	2.43E+00	3.19E+00	3.14E+00	1.12E+00	4.05E+00	1.95E+00	2.78E+00
DRUP01020027T	4.43E+00	5.29E+00	8.46E+00	3.84E+00	6.96E+00	4.66E+00	8.11E+00
CPCT02050349T	3.17E+00	0.00E+00	6.65E+00	3.00E+00	8.76E+00	3.68E+00	1.24E+01
CPCT02040242T	6.97E+00	4.39E+00	4.31E+00	1.76E+00	4.26E+00	6.63E+00	1.34E+00
CPCT02300039T	2.71E+00	4.64E+00	4.06E+00	2.37E+00	4.76E+00	1.76E+00	2.56E+00
CPCT02010815T	5.13E+00	5.04E+00	1.06E+01	3.29E+00	6.20E+00	2.49E+00	5.80E+00
CPCT02010813T	2.57E+00	3.82E+00	3.23E+00	1.73E+00	4.21E+00	1.61E+00	2.45E+00
WIDE01010355T	3.83E+00	4.96E+00	6.49E+00	4.34E+00	4.59E+00	2.23E+00	6.08E+00
CPCT02330072T	4.43E+00	4.50E+00	5.01E+00	2.47E+00	3.01E+00	1.61E+00	3.86E+00
CPCT02130091T	5.44E+00	3.74E+00	1.27E+01	1.39E+01	5.13E+00	4.30E+00	1.22E+01
CPCT02230097T	2.23E+00	2.23E+00	3.61E+00	1.78E+00	2.31E+00	1.46E+00	2.94E+00
CPCT02050357T	2.89E+00	5.71E+00	1.14E+01	1.78E+00	5.48E+00	2.72E+00	8.33E+00
CPCT02010833T	3.62E+00	4.87E+00	7.29E+00	1.97E+00	4.38E+00	2.82E+00	5.34E+00
CPCT02060213T	2.50E+00	3.00E+00	3.73E+00	1.71E+00	3.59E+00	1.55E+00	2.35E+00
CPCT02130107T	3.64E+00	5.63E+00	1.10E+01	1.30E+00	4.93E+00	2.39E+00	6.68E+00
CPCT02070342T	2.53E+00	5.18E+00	5.30E+00	8.46E-01	5.90E+00	1.84E+00	2.50E+00
CPCT02050362T	5.08E+00	4.66E+00	1.03E+01	6.12E+00	4.81E+00	1.75E+00	3.05E+00
CPCT02150012T	6.13E+00	6.35E+00	1.27E+01	3.65E+00	7.42E+00	5.94E+00	1.09E+01
DRUP01210002T	4.26E+00	6.97E+00	7.05E+00	2.47E+00	8.06E+00	2.24E+00	4.19E+00
CPCT02130105T	2.24E+00	3.02E+00	3.34E+00	1.05E+00	3.16E+00	2.45E+00	2.32E+00
CPCT02100176T	3.07E+00	4.15E+00	6.69E+00	3.40E+00	5.21E+00	2.61E+00	6.34E+00
CPCT02230106T	4.24E+00	5.43E+00	1.10E+01	4.89E+00	4.95E+00	4.19E+00	8.57E+00
CPCT02060199T	1.12E+00	1.86E+00	3.31E+00	7.28E-01	1.83E+00	7.29E-01	1.97E+00
DRUP01330005T	5.75E+00	7.04E+00	1.03E+01	4.94E+00	7.23E+00	2.68E+00	8.65E+00
CPCT02120150T	3.97E+00	5.49E+00	1.04E+01	1.86E+00	4.00E+00	3.38E+00	8.05E+00
CPCT02060248T	2.75E+00	4.41E+00	3.37E+00	1.82E+00	4.97E+00	1.43E+00	2.45E+00
CPCT02060255T	3.42E+00	3.57E+00	7.22E+00	5.97E+00	2.97E+00	1.16E+00	2.42E+00
DRUP01010088T	2.42E+00	5.53E+00	1.10E+01	1.04E+00	3.90E+00	1.52E+00	7.29E+00
CPCT02440014T	5.06E+00	5.85E+00	1.06E+01	6.41E+00	5.21E+00	1.86E+00	5.79E+00
CPCT02050384T	3.06E+00	5.10E+00	3.61E+00	2.13E+00	5.83E+00	2.31E+00	2.42E+00
CPCT02030519T	4.61E+00	9.26E+00	1.92E+00	3.73E+00	1.02E+01	2.58E+00	3.35E-01
CPCT02050380T	5.90E+00	6.21E+00	7.71E+00	3.11E+00	6.36E+00	2.75E+00	6.16E+00
CPCT02130140T	9.86E+01	8.96E+01	7.18E+01	3.58E+01	2.61E+01	1.34E+01	1.32E+01
CPCT02220056T	3.11E+00	4.41E+00	6.80E+00	2.27E+00	3.88E+00	1.45E+00	5.23E+00
DRUP01210003T	4.08E+00	4.97E+00	5.24E+00	5.15E+00	5.01E+00	1.60E+00	2.73E+00
DRUP01050030T	2.05E+00	4.25E+00	6.03E+00	9.59E-01	4.51E+00	2.19E+00	4.27E+00
CPCT02210067T	3.88E+00	3.30E+00	4.59E+00	2.67E+00	4.45E+00	1.48E+00	2.68E+00
CPCT02150021T	4.34E+00	7.47E+00	4.79E+00	3.05E+00	8.74E+00	2.99E+00	2.48E+00
CPCT02080255T	4.46E+00	4.55E+00	4.96E+00	4.38E+00	4.78E+00	2.41E+00	4.54E+00
CPCT02330124T	4.13E+00	4.37E+00	3.99E+00	4.86E+00	5.07E+00	1.60E+00	2.82E+00
CPCT02100186T	4.51E+00	4.09E+00	5.46E+00	3.17E+00	3.66E+00	2.35E+00	4.38E+00
CPCT02050403T	2.16E+00	3.64E+00	3.33E+00	2.37E+00	4.09E+00	1.70E+00	2.26E+00
DRUP01330013T	5.06E+00	6.06E+00	9.49E+00	3.51E+00	4.93E+00	2.24E+00	7.93E+00
DRUP01050033T	2.08E+00	3.96E+00	4.75E+00	3.77E-01	4.95E+00	1.91E+00	3.54E+00
DRUP01440001T	5.59E+00	6.03E+00	1.04E+01	6.90E+00	7.82E+00	2.60E+00	6.26E+00
CPCT02040156T	3.55E+00	5.69E+00	4.34E+00	1.23E+00	6.44E+00	1.78E+00	2.95E+00
DRUP01340013T	5.51E+00	6.12E+00	7.76E+00	6.59E+00	6.39E+00	2.87E+00	6.81E+00
CPCT02080141T	4.16E+00	4.33E+00	8.46E+00	4.59E+00	5.23E+00	2.30E+00	3.51E+00
CPCT02010662T	2.05E+00	9.55E+00	2.82E+01	2.07E+01	5.64E+00	4.91E-01	5.26E+00
CPCT02120069T	3.17E+00	5.29E+00	1.13E+01	2.19E+00	4.85E+00	2.04E+00	8.15E+00
CPCT02100126T	5.28E+00	6.15E+00	6.79E+00	6.92E+00	7.91E+00	1.84E+00	4.34E+00
CPCT02380021T	4.22E+00	5.04E+00	4.73E+00	3.56E+00	5.44E+00	2.21E+00	2.07E+00
CPCT02020622T	6.50E+00	7.98E+00	6.86E+00	3.71E+00	1.02E+01	6.04E+00	5.02E+00
CPCT02340034T	3.68E+00	6.56E+00	1.13E+01	2.09E+00	5.93E+00	2.67E+00	6.45E+00
CPCT02210033T	4.97E+00	6.71E+00	7.62E+00	6.00E+00	8.26E+00	2.66E+00	3.23E+00
CPCT02050163T	3.97E+00	5.48E+00	4.81E+00	4.69E+00	7.11E+00	2.71E+00	3.19E+00
CPCT02030277T	4.88E+00	4.48E+00	1.33E+01	3.76E+00	5.80E+00	2.75E+00	1.16E+01
CPCT02100064T	3.32E+00	3.49E+00	6.84E+00	5.28E+00	2.35E+00	1.42E+00	2.53E+00
CPCT02010569T	6.30E+00	9.01E+00	1.40E+01	2.37E+00	7.19E+00	2.69E+00	7.76E+00
CPCT02110032T	1.56E+00	2.77E+00	4.74E+00	8.46E-01	2.90E+00	2.40E+00	4.14E+00
CPCT02340011T	2.30E+00	3.66E+00	3.72E+00	8.70E-01	3.79E+00	1.08E+00	2.53E+00
CPCT02330033T	2.98E+00	5.39E+00	7.00E+00	7.14E+00	4.36E+00	1.54E+00	1.94E+00
CPCT02040119T	1.95E+00	3.45E+00	5.54E+00	1.86E+00	3.59E+00	1.77E+00	4.52E+00
CPCT02020536T	3.57E+00	4.13E+00	9.33E+00	5.16E+00	4.61E+00	2.82E+00	9.62E+00
CPCT02340012T	3.67E+00	4.25E+00	3.87E+00	3.12E+00	3.74E+00	1.72E+00	2.66E+00
CPCT02020527T	1.50E+00	2.84E+00	5.61E+00	1.15E+00	2.54E+00	1.36E+00	3.56E+00
CPCT02020526T	4.80E+00	5.17E+00	5.12E+00	1.95E+00	4.59E+00	3.43E+00	4.02E+00
CPCT02100098T	2.88E+00	3.75E+00	5.23E+00	1.23E+00	3.12E+00	1.48E+00	3.72E+00
CPCT02230029T	3.86E+00	4.03E+00	5.15E+00	1.58E+00	3.36E+00	1.93E+00	3.93E+00
CPCT02230030T	3.69E+00	5.82E+00	1.17E+01	2.09E+00	5.22E+00	2.21E+00	8.44E+00
CPCT02230034T	3.68E+00	4.11E+00	3.88E+00	3.33E+00	4.33E+00	1.17E+00	2.53E+00
CPCT02070034T	3.03E+00	4.20E+00	6.19E+00	2.01E+00	4.40E+00	2.13E+00	4.45E+00
CPCT02030363T	2.70E+00	3.00E+00	3.43E+00	1.30E+00	1.91E+00	1.70E+00	2.01E+00
CPCT02230039T	7.16E+00	1.12E+01	3.88E+01	1.87E+01	5.77E+00	5.07E+00	1.50E+01
CPCT02080130T	4.54E+00	9.26E+00	1.25E+01	2.75E+00	1.02E+01	3.56E+00	8.29E+00
CPCT02340019T	5.27E+00	5.94E+00	5.96E+00	3.03E+00	4.75E+00	1.81E+00	5.10E+00
CPCT02050233T	3.36E+00	3.68E+00	8.82E+00	4.14E+00	5.07E+00	2.26E+00	8.97E+00
CPCT02100044T	6.13E+00	6.17E+00	4.55E+00	2.66E+00	3.44E+00	1.73E+00	2.81E+00
CPCT02050100T	2.92E+00	2.97E+00	5.91E+00	3.44E+00	3.69E+00	1.35E+00	3.96E+00
CPCT02030243T	2.58E-01	3.18E+00	1.36E+01	1.57E+00	2.90E+00	2.51E+00	1.07E+01
CPCT02050041T	9.05E+00	7.91E+00	1.08E+01	5.46E+00	8.84E+00	8.79E+00	9.27E+00
CPCT02030310T	3.77E+00	3.36E+00	7.08E+00	3.37E+00	3.75E+00	2.94E+00	6.67E+00
CPCT02220007T	2.72E+00	3.72E+00	6.07E+00	2.45E+00	2.98E+00	1.68E+00	4.99E+00
CPCT02030307T	4.05E+00	4.91E+00	1.42E+01	5.21E+00	2.90E+00	2.97E+00	6.40E+00
CPCT02030304T	2.07E+00	3.36E+00	4.18E+00	1.42E+00	3.06E+00	2.10E+00	3.21E+00
CPCT02110018T	3.36E+00	3.19E+00	3.44E+00	3.20E+00	3.05E+00	1.35E+00	2.28E+00
CPCT02100061T	3.57E+00	4.24E+00	4.70E+00	4.13E+00	4.69E+00	1.79E+00	3.91E+00
CPCT02070120T	4.34E+00	5.26E+00	5.29E+00	1.95E+00	4.68E+00	1.57E+00	3.76E+00
CPCT02120011T	4.86E+00	5.98E+00	6.54E+00	5.04E+00	6.33E+00	2.44E+00	5.70E+00
CPCT02120012T	5.67E+00	5.71E+00	5.55E+00	3.02E+00	6.67E+00	2.11E+00	2.82E+00
CPCT02050147T	4.31E+00	5.62E+00	6.86E+00	4.46E+00	7.67E+00	2.46E+00	3.89E+00
CPCT02030335T	4.72E+00	8.47E+00	2.25E+01	3.69E+00	4.45E+00	2.40E+00	1.71E+01
CPCT02040108T	3.28E+00	6.41E+00	1.51E+01	1.96E+00	4.25E+00	2.24E+00	1.09E+01
CPCT02400002T	3.40E+00	3.78E+00	6.41E+00	2.63E+00	4.20E+00	1.73E+00	5.68E+00
CPCT02340041T	6.10E+00	7.49E+00	9.50E+00	6.13E+00	8.06E+00	3.15E+00	8.77E+00
CPCT02380030T	2.61E+00	3.47E+00	5.26E+00	1.50E+00	3.54E+00	1.64E+00	3.72E+00
CPCT02040196T	5.34E+00	6.85E+00	8.45E+00	5.26E+00	9.47E+00	2.95E+00	6.06E+00
CPCT02230068T	3.47E+00	3.97E+00	3.78E+00	3.01E+00	3.59E+00	1.28E+00	2.87E+00
CPCT02100127T	4.43E+00	4.43E+00	6.71E+00	3.80E+00	5.09E+00	2.11E+00	6.16E+00
CPCT02100133T	0.00E+00	9.86E+00	6.05E+00	8.16E-01	9.72E+00	1.72E+00	3.11E+00
CPCT02090026T	4.31E+00	4.42E+00	1.25E+01	4.24E+00	4.20E+00	1.93E+00	6.27E+00
CPCT02050287T	4.37E+00	4.82E+00	4.35E+00	2.83E+00	3.92E+00	3.51E+00	3.66E+00
CPCT02050292T	3.92E+00	6.35E+00	4.44E+00	5.06E+00	8.32E+00	2.22E+00	3.89E+00
DRUP01050016T	3.56E+00	2.74E+00	1.20E+01	4.57E+00	5.19E+00	2.85E+00	1.22E+01
CPCT02250004T	5.88E+00	5.14E+00	1.24E+01	7.43E+00	5.20E+00	1.77E+00	5.14E+00
WIDE01010644T	1.91E+00	2.66E+00	3.69E+00	1.84E+00	2.30E+00	1.19E+00	2.66E+00
WIDE01010539T	7.23E+00	7.09E+00	9.90E+00	6.26E+00	7.06E+00	2.01E+00	3.42E+00
WIDE01010590T	6.37E+00	7.21E+00	9.23E+00	1.09E+01	7.97E+00	3.32E+00	3.63E+00
WIDE01010691T	3.14E+00	2.73E+00	5.10E+00	2.80E+00	3.33E+00	1.24E+00	3.94E+00
WIDE01010704T	4.40E+00	5.07E+00	3.76E+00	2.40E+00	2.48E+00	2.53E+00	2.47E+00
