MutationType	ID83A	ID83B	ID83C	ID83D
2:Del:R:3	1.50E-05	1.91E-05	2.26E-05	1.59E-05
2:Del:R:4	1.52E-05	1.51E-05	2.32E-05	8.16E-06
2:Del:R:5	2.25E-05	2.72E-05	3.66E-05	1.52E-05
3:Del:R:0	5.79E-06	3.39E-05	4.01E-05	2.93E-05
3:Del:R:1	1.25E-05	6.64E-05	9.22E-05	4.68E-05
3:Del:R:2	7.52E-06	2.71E-05	3.99E-05	1.52E-05
3:Del:R:3	4.35E-06	1.53E-05	2.22E-05	7.14E-06
3:Del:R:4	4.42E-06	1.29E-05	2.04E-05	4.72E-06
3:Del:R:5	6.29E-06	1.13E-05	1.82E-05	5.53E-06
4:Del:R:0	3.76E-06	3.26E-05	3.49E-05	3.17E-05
4:Del:R:1	9.29E-06	5.64E-05	7.61E-05	4.22E-05
4:Del:R:2	6.41E-06	2.93E-05	4.18E-05	1.69E-05
4:Del:R:3	6.56E-06	2.25E-05	3.55E-05	9.16E-06
4:Del:R:4	3.76E-06	1.19E-05	1.88E-05	5.92E-06
4:Del:R:5	5.29E-06	9.78E-06	1.42E-05	5.21E-06
5:Del:R:0	1.05E-05	1.24E-04	9.66E-05	1.41E-04
5:Del:R:1	2.78E-06	3.97E-05	5.73E-05	3.34E-05
5:Del:R:2	3.48E-06	1.64E-05	2.54E-05	1.11E-05
5:Del:R:3	3.82E-06	1.27E-05	1.80E-05	7.09E-06
5:Del:R:4	3.24E-06	5.10E-06	7.08E-06	3.52E-06
5:Del:R:5	1.85E-06	1.19E-06	3.21E-06	2.27E-06
2:Ins:R:0	9.94E-06	5.07E-05	7.21E-05	4.10E-05
2:Ins:R:1	4.28E-06	3.47E-05	4.15E-05	2.44E-05
2:Ins:R:2	4.92E-06	2.59E-05	3.65E-05	1.39E-05
2:Ins:R:3	7.05E-06	1.98E-05	2.80E-05	1.17E-05
2:Ins:R:4	1.21E-05	1.73E-05	3.16E-05	1.25E-05
2:Ins:R:5	2.80E-05	5.54E-05	9.99E-05	2.90E-05
3:Ins:R:0	5.16E-06	3.60E-05	4.77E-05	2.49E-05
3:Ins:R:1	1.39E-06	3.06E-05	3.37E-05	1.93E-05
3:Ins:R:2	2.27E-06	1.23E-05	1.58E-05	9.51E-06
3:Ins:R:3	1.97E-06	5.24E-06	8.03E-06	4.88E-06
3:Ins:R:4	2.61E-06	4.82E-06	8.85E-06	3.98E-06
3:Ins:R:5	8.75E-06	1.18E-05	2.23E-05	7.30E-06
4:Ins:R:0	9.90E-06	4.35E-05	6.99E-05	2.99E-05
4:Ins:R:1	2.48E-09	3.02E-05	4.24E-05	2.12E-05
4:Ins:R:2	2.92E-06	1.34E-05	1.76E-05	7.66E-06
4:Ins:R:3	2.93E-06	7.95E-06	1.30E-05	5.36E-06
4:Ins:R:4	3.76E-06	9.97E-06	1.68E-05	5.28E-06
4:Ins:R:5	3.13E-06	1.28E-05	2.03E-05	8.85E-06
5:Ins:R:0	2.72E-05	2.10E-04	2.80E-04	1.80E-04
5:Ins:R:1	0.00E+00	5.33E-05	6.75E-05	4.61E-05
5:Ins:R:2	1.98E-06	1.55E-05	2.02E-05	1.30E-05
5:Ins:R:3	1.66E-06	8.80E-06	1.28E-05	5.21E-06
5:Ins:R:4	1.35E-06	6.58E-06	1.02E-05	6.19E-06
5:Ins:R:5	9.14E-07	6.04E-06	9.63E-06	3.52E-06
2:Del:M:1	1.52E-05	6.89E-05	9.32E-05	6.70E-05
3:Del:M:1	4.23E-06	3.08E-05	3.18E-05	3.01E-05
3:Del:M:2	9.03E-06	5.01E-05	6.24E-05	3.58E-05
4:Del:M:1	6.38E-06	3.65E-05	4.10E-05	3.16E-05
4:Del:M:2	4.06E-06	3.67E-05	5.51E-05	3.12E-05
4:Del:M:3	5.37E-06	4.56E-05	6.05E-05	3.54E-05
5:Del:M:1	9.45E-06	9.55E-05	6.40E-05	1.77E-04
5:Del:M:2	7.26E-06	1.06E-04	8.56E-05	3.48E-04
5:Del:M:3	8.06E-06	5.06E-05	6.47E-05	2.53E-04
5:Del:M:4	5.63E-06	4.15E-05	5.25E-05	1.66E-04
5:Del:M:5	2.32E-06	5.68E-05	6.54E-05	1.16E-04
