C.PH.Other.10	C.H.All.2	C.H.All.4	C.H.Lung.2	C.H.Skin.3	C.H.All.7	C.PH.Other.3	C.H.All.9	C.H.MSI.7	C.H.All.11	C.P.Kidney.2	C.H.Ovary.4	C.H.Breast.13	C.H.Colon.7	C.H.Pancreas.3	C.PH.Breast.5	C.H.All.19	C.H.All.20	C.PH.MSI.7	C.H.All.22	C.PH.Lung.6	C.PH.Ovary.3	C.H.All.28	C.PH.Other.4	C.H.All.31	C.PH.Colon.15	C.H.Prostate.3	C.PH.Bladder.1	C.H.Bladder.9	C.PH.Lung.5	C.H.MSI.13	C.H.Bone.SoftTissue.5	C.H.Lung.11	C.PH.All.9	C.H.Prostate.7	C.PH.Ovary.8	C.P.All.2	C.PH.CNS.4	C.PH.CNS.1	C.PH.Colon.3	C.H.Colon.15	C.PH.All.6	C.P.All.6	C.H.Prostate.4	C.PH.Thymus.3	C.P.All.8	C.PH.Uterus.2	C.PH.All.32	C.PH.MSI.8	C.P.Kidney.3	C.P.All.20	C.P.All.21	C.PH.MSI.4	C.P.Lymphoid.1	C.P.Prostate.4	C.P.Biliary.1	C.P.Breast.1	C.P.Biliary.4	C.PH.Esophagus.8	C.P.Pancreas.1	C.P.Colon.3	C.PH.Esophagus.9	C.P.Head.3	C.P.Lymphoid.3	C.PH.Bone.SoftTissue.4	C.PH.MSI.18
Ins(C):R(7,)	0.00602468000998949	0.000483593496756869	0.0129655167917443	0.0183226363603272	0.000967357082627162	0.00363013220114345	5.45195453705977e-06	0.0168316510645723	0.000977351213766843	0.00126312469550996	0.000564256342660333	0.00288671478524172	0.00970513605593279	0.00295387042535138	0.000630228841329945	0.00205459771751008	0.000555049794967369	0.000343994368979773	0.00072078941794464	0.00109245946802585	0.00532536196626783	0.0306549940741204	0.043363731118618	0.00301438787236813	0.0215809553872289	0.0102242950698713	0.0156931261921156	0.00199053548390186	0.0108866382578326	0.00830242718875605	0.00335402829817914	0.0134283516194411	0.00366620810095506	0.000146538979749633	0.0108209019754049	0.00902634478503676	0.00985166703508109	0.00153138634702803	0.0120904184155546	0.000602438243106403	0.0276752265236238	0.00997694077951722	0.00172853499994755	0.027009224471732	0.00376491742191248	0.000101139672256101	0.00187290199829754	0.0102283623055483	1.35646790104939e-05	0.00308547991272959	0.00452391715000253	0.0211416253251443	0.00544736174696252	0.0134726381973828	4.11228408472771e-05	0.0114914884881516	0.000392982164492133	0.000420610349348588	0.00291950700198275	0.0152683046183734	0.000952192879342034	0.00821562028410056	0.0118671090894867	0.000954066742130654	0.00381517351697111	0.00261780104712042
A[Ins(T):R(0,4)]A	0.00166219283906116	0.00506415802420047	0.00998960101243198	0.0167703138976896	0.021038274231548	0.00535990483816089	0.0279550672623533	0.000643914356035195	0.0536163933705184	0.00253340535883203	0.0259681393223951	0.0149774958784495	0.00778349012865269	0.00397349223704078	0.0021655285747426	0.00242373594017253	0.00233184765362156	0.0075427816992062	0.00248550525883972	0.00552997698449408	0.0111987858381847	0.00653688615333952	0.00807643785071703	0.0184805412087916	0.0161550397909857	0.0125847789138195	0.0111420128003308	0.00386807282040668	0.00184043801215659	0.00634318319043659	0.00269049981916029	0.0146003793936825	0.00475941301049088	0.00543790395509452	0.013899998936942	0.00800167347471996	0.00646495325319613	0.00647621724277957	0.0023162399002298	0.00395898531492206	0.00621411133007323	0.00533230878811349	0.0163819837849802	0.0021548456856221	0.00557341658702031	0.00898792831306602	0.00193690363215435	0.00955849024545	0.0691043605706877	0.0129449746800035	0.00865395831698547	0.00755313768704718	0.00198862826115531	0.00802132171548952	7.57311722534014e-05	0.0109897128075371	0.00292265070431781	0.0174929805120071	0.0134068038935694	0.00901435929773515	0.0175790681833543	0.00933303191261826	0.00811626285573295	0.00705546323682811	0.017988648433798	0.0187202587777762
A[Ins(T):R(0,4)]C	0.000412995653910343	0.0028454034362433	0.00548780863461842	0.00416549753831469	0.00883227291665235	0.00599030102564327	0.00198746459353067	0.000283613607287637	0.0056882570873813	0.0013931609186817	0.0118199031352597	0.00375176047758812	0.0109258848505807	0.00140073885136794	0.00148443055555149	0.00885029810220514	0.000714046382490742	0.00452103947291001	0.00124875723370304	0.00192783003215893	0.00241469827024573	0.00359884925099232	0.021458960154083	0.00556313077791723	0.00399547470889758	0.00261745610272055	0.00421182156306877	0.00146607990714696	0.000749708386066095	0.00210675671867565	0.00143428026136276	0.00390052888706602	0.00185801022610426	0.00211289276947691	0.00395814030623946	0.00184277210470498	0.0023087328639885	0.00146210580393641	0.000710043686490409	0.00155641867107485	0.00191812416965042	0.00182876953106073	0.00754138701281445	0.000841298887806807	0.00158964213062994	0.00305020421831252	0.00168841208012	0.00677976959967552	0.0713403254732073	0.00522774504954417	0.002338438958215	0.0085876260800306	0.00185638513019977	0.00601039104558522	0.00348078382577596	0.00334401334840242	0.00183056932641708	0.00895449214678466	0.00389427249276354	0.00389186683001444	0.00661480441830897	0.0070749514540527	0.00466878752385885	0.00475017138357578	0.00502556425867072	0.00370475462434381
A[Ins(T):R(0,4)]G	0.0009457444398756	0.0403972266564933	0.00944343261398245	0.0031759369735322	0.00483330782160926	0.00677233353493448	0.00706607382718803	0.000606871931941357	0.00590786463038952	0.00187040614574755	0.0177793888160605	0.00426394686001678	0.0169563211058048	0.00339001833737334	0.00250590884535808	0.00213629505709948	0.00188826769484826	0.00141474667290922	0.000855460208999956	0.00380300561111704	0.00115936966463767	0.00557240957965043	0.0011866976942535	0.00581850937994518	0.00592793141664521	0.00313372166682685	0.00456487848185354	0.00266768156689904	0.0012141850765322	0.00154328842446009	0.000787725513247615	0.00535677277205545	0.00327609071905415	0.00265921583310039	0.00521665621178527	0.00106939384008447	0.00363927626769484	0.00247026972198399	0.00094030713415883	0.000299330286713621	0.00326171522967953	0.00273005726064125	0.014934792952189	0.00128089253911712	0.00298460005132077	0.00617212037287816	0.00169063148572125	0.00868968757574573	0.0817165232228684	0.00573349391791392	0.00424333501894276	0.0108372671068773	0.00374697454102266	0.00903911574879363	0.00151991648398896	0.00586338123623083	0.00207482539934668	0.0139246716837718	0.00610653649463683	0.00659683208003091	0.0223501364096765	0.00755263776119533	0.00542441380646329	0.00359065538691756	0.00400718830241865	0.0101227577133588
C[Ins(T):R(0,4)]A	0.000397483631431989	0.00526103335192953	0.00426562100221653	0.00315212365450855	0.00604261798271308	0.00454830266899444	0.019808029865807	0.000142463869709565	0.00246821443330739	0.00358929611780313	0.0105098806214878	0.00497208415544966	0.00274561211970706	0.00189823452595099	0.00137477271703078	0.00399208989006448	0.00217517335435223	0.000776268173609451	0.00114198644009099	0.00419725176067804	0.00426290100404403	0.00207683881002753	0.00172892511437936	0.00774093683531108	0.00605162706698951	0.00299448758590532	0.00366357884020693	0.0022772941721665	0.000759674180900849	0.00136101608191627	0.000973578330839267	0.00398540285334049	0.00231336940649203	0.00300540807472747	0.00523671136654513	0.00153384423835545	0.00122169883078325	0.0021440970738591	0.000348508681047116	0.00251450825298238	0.00149784246402853	0.000868369700565751	0.00691489339214525	0.000905425160890297	0.00224565539965117	0.018695148343489	0.00221304272036761	0.004868941982767	0.0321662222203421	0.01797642092488	0.00276985181875516	0.00265655741870397	0.00165109858475177	0.00400797560087804	9.44603868967157e-05	0.00593880235121285	0.00160500732427134	0.00712353500395735	0.00675897445160214	0.0027555031936508	0.0203769648425549	0.00542497759763906	0.0060136959229704	0.00650330697842888	0.005735233068487	0.00273448782056946
C[Ins(T):R(0,4)]C	0.000317357824151859	0.00489741061240874	0.00502708265760421	0.00608361017451963	0.022005835464285	0.00545189816964645	0.00193697722286977	0.00035647262471234	0.00198739307222688	0.000461065993443495	0.00690121860555127	0.00624659889656455	0.0215501144589349	0.00162056783301503	0.00224967307947536	0.0181687291901106	0.000866286805961425	0.000844093704765272	0.00125189165536225	0.00257450034019144	0.00383463292219867	0.00344620101710858	0.00747860331105465	0.0100544105588197	0.0105197368690119	0.00346138417908132	0.00298381592682204	0.00159494782530434	0.00134276522426787	0.00156935504530261	0.00201975137434773	0.00546887517661015	0.00279844455932927	0.0024534422612776	0.00580316837241185	0.0023691439950973	0.00168809346542063	0.00202719405976203	0.00134651452928086	0.00200289669709584	0.00261899668311526	0.00105523859990055	0.0042221227728254	0.00225538047195046	0.000992015530110042	0.0148767300080648	0.00282054725237777	0.00396670217052365	0.0571438542945636	0.00439340649376056	0.00432280951069535	0.00435934038765698	0.00172385641737754	0.00414224865431619	1.91363714833864e-05	0.00527263408983497	0.00140252758005136	0.00282161490051472	0.00548341493669448	0.00296299144561	0.0160378885101962	0.00216967540560629	0.00405881179017337	0.00308421356137249	0.00840749034269164	0.00523205739848035
C[Ins(T):R(0,4)]G	0.000968077611458142	0.0440960749629158	0.00509735170419981	0.00160562412833054	0.00451043151682724	0.00777780690206229	0.00888753776330385	0.000243436484611363	0.00212596744141985	0.00210442074970449	0.00838667114938092	0.00431853254928866	0.00173515862748905	0.00341628361829741	0.00175729273560467	0.00322688224208733	0.0015470653786117	0.000482126769571192	0.000892234993350379	0.00316430360203806	0.000825169259670948	0.00449787959931482	0.00119528238169237	0.00606217849995846	0.00651687684068947	0.0022319654859427	0.00325773956160222	0.00272963643466969	0.00244618718317088	0.0010385783800772	0.000970486005867244	0.00332272173646963	0.00462007176788321	0.00209476604974708	0.00471944757388255	0.00309003667247441	0.00126827543514535	0.00186190994713452	0.000540708282271266	0.000639151688498262	0.00329546047611632	0.00104646207206341	0.00844855451631454	0.0031439984787618	0.00245512222151976	0.00845874590779631	0.00201211048638531	0.00484501529202703	0.0612280641897164	0.00938206312906805	0.00308158071649419	0.00180816106835788	0.00360068171856014	0.00464261513061789	0.000102196366858085	0.0050790773022751	0.0014006844102653	0.00910804440633073	0.00671783086314064	0.00382435955593385	0.0175284958572437	0.00335036600328729	0.00472903051357794	0.00344576902599852	0.0051620144068486	0.00316930383385648
G[Ins(T):R(0,4)]A	0.000131481112910212	0.00357429293385046	0.00114105022513953	0.00385731395538964	0.0032343689629058	0.104908546750272	0.0118669173354208	7.99075443118018e-05	0.00503543481911417	0.00202621108129324	0.00828940829828712	0.0116155113383184	0.0689185165092277	0.00758189706923701	0.00129859269215776	0.00456583295435347	0.00141681111612604	0.00119355113067594	0.000841300641388321	0.00234281009330177	0.0044381196021702	0.0014018058261473	0.00263859262479448	0.0126486754546776	0.00466198288694739	0.00345843203755722	0.00279419488477176	0.000925781457548247	0.000228352531071326	0.00270013867896339	0.000571208274898154	0.00439227183744261	0.00261110059199551	0.00722230276955313	0.00716200807036123	0.00140814543902599	0.000848761750613573	0.00751271069261845	0.000138963357065293	0.000530512413122354	0.00037215206892739	0.000487598203954265	0.00599732835146707	0.000475660487564053	0.011518350892721	0.000640917354593834	0.00015920653144342	0.00460665645711929	0.0393585369054452	0.0248126787770282	0.0107740684881229	0.00372856232746164	0.000647971210501383	0.00131437708069757	8.02098974941939e-05	0.00486481667922997	0.00126800242296147	0.0111938368791007	0.00727616082272095	0.00312744565362556	0.001525425675671	0.00275637984492153	0.00419905478413368	0.00762483642211429	0.0084362881453608	0.00176468211543063
G[Ins(T):R(0,4)]C	0.000142916053505138	0.0027659665003107	0.00079136328449374	0.000803456245972793	0.00455529995648928	0.11222993367519	0.0013301065334633	0.000104600762308312	0.0012968421205173	0.000564032419184547	0.00436344578115387	0.0030813927110894	0.00126229506738476	0.00796502758010766	0.000947908094492119	0.0116117224042247	0.00040688139172912	0.000428366725017872	0.00053631412459512	0.00161793161755451	0.000894221046008286	0.000879454615384865	0.00458772915089424	0.00261809361295902	0.00200445089710675	0.00116364769890521	0.00126466439409205	0.000543122730835723	0.000325632221839727	0.000712318399394069	0.000566876295421929	0.00234367349808052	0.000946434673815771	0.00243794326469025	0.00190726756478251	0.000706072294923415	0.000516591782786664	0.00144962563739773	7.43086402662722e-05	0.000233796473968153	0.000622522329534676	0.000439261427149885	0.00270179687400999	0.000625488992440774	0.0177768811106111	0.000320595963661365	0.000210596444143203	0.00125928952474094	0.0493702356364074	0.00194008325108786	0.00228972943406626	0.00160575749712305	0.000411996318559475	0.000620804841320055	2.4429410404323e-05	0.000598003806341688	0.0010230051465236	0.00214973163364495	0.00186283010389495	0.000919357089691105	0.00077146727441379	0.00110246057039117	0.00162899942367128	0.00148127819376157	0.00170147661312674	0.00166277931698266
G[Ins(T):R(0,4)]G	0.000891199136193758	0.0371921341445845	0.00295613191539636	0.00180571361471984	0.00120166978457855	0.200617445557881	0.00333653938548749	0.000130008182550198	0.00570150316678945	0.00126026953663542	0.0069877489881069	0.0106645008232917	0.00204984286456632	0.0161585691146165	0.00250642631156366	0.00141869599152907	0.000703254841807259	0.000600593536116523	0.000823022589503547	0.00304112993982751	0.0051017963812718	0.00414074265545835	0.00393660767748964	0.00755438886948647	0.00716444851893249	0.00445334650734594	0.00418743843345612	0.00139192235123798	0.00134749686225482	0.00363265501271459	0.00117444322825105	0.00508409164460473	0.00775491637430087	0.00296647321517415	0.00455454614621483	0.00156991501046497	0.00172476010414992	0.0023260933046108	0.00087805738206266	0.000439041520642638	0.00321451139176237	0.00153196576122534	0.00544837452238945	0.00080611873478771	0.0237828982844732	0.000340744756561315	0.000310662687990782	0.00251195592317125	0.0483328365748625	0.00394691986192487	0.0081234384543407	0.00618476917766807	0.00214181250177786	0.0034434488426354	0.0252038227141401	0.00452750236288541	0.00154421551794685	0.00542475564614729	0.00441771956782316	0.00295096628637263	0.00206964984540343	0.00278077221938352	0.00106410431972278	0.00467668820356444	0.00579701202653195	0.00469530976808064
A[Ins(T):R(5,7)]A	0.0093706789999243	0.00158520707391148	0.0693121497339526	0.0346052170521362	0.00542949653898452	0.00986081000763208	4.20254828898358e-06	0.00293101329625126	0.0065311662558731	0.00254404293387934	0.00346151233054355	0.00775788924879348	0.0053573761718312	0.00551475334653337	0.00431958289883983	0.0113911938112313	0.00209729195951298	0.00343298634627846	0.000987069471923026	0.00129005363356444	0.00502870604410096	0.0501471360607684	0.0223618991256947	0.00296668315896515	0.0178751432152017	0.0275865349252983	0.0458955784624472	0.00377996421178408	0.0185775799637988	0.0164952012052743	0.0133584079566748	0.0376084538232136	0.00649884507730153	0.00263552291026178	0.021619364487661	0.0127380010968651	0.0305765270582797	0.00931777563805149	0.014284686409056	0.0572978986749936	0.038663372755535	0.0235608860826169	0.0123951452639648	0.005309524190579	0.00955839968463761	0.101401832682518	0.0534072515092448	0.051298351305936	0.0091523878111381	0.00709193655497127	0.00721869521371655	0.0296664801433997	0.0287746717685883	0.055002300182864	0.00141364854873016	0.0494944790574514	0.00216131007418358	0.0112806246161961	0.021414569051673	0.0446586757879067	0.0170418635162997	0.0501545704069553	0.0389442211943038	0.00324244531800021	0.00541855657995574	0.0152275518884381
A[Ins(T):R(5,7)]C	0.00532281036375741	0.00132482914403938	0.0812691956815358	0.035990274108039	0.00739610739898944	0.0136210046410515	0.00097499120304419	0.00305336263363195	0.00745864654674002	0.00316281730211821	0.00224101832891673	0.0134851984945959	0.0128847340523141	0.00421185717437891	0.00193840590755619	0.0210154115343521	0.00189344818403036	0.00480963556570976	0.00372753806468087	0.000517671928182285	0.00295774708723238	0.0366985404541465	0.009683862569002	0.00623325828732089	0.016462743125307	0.0280097799046005	0.0548783144134069	0.00251425585093792	0.0170732922415203	0.0164639295157252	0.00336434058894487	0.0461364800415107	0.00437053379410869	0.0048511025301936	0.0246524614731778	0.00895409868785509	0.0331878884534456	0.00875956709262412	0.0136553895827871	0.0317075827487285	0.0317176376369275	0.0236698804380028	0.0154689752323582	0.00388068761048102	0.00815823530943075	0.0685802485396809	0.0326416198547288	0.0623561288328899	0.0067564976421829	0.00562626496047903	0.0171427985811944	0.066311313454061	0.020146040386819	0.0777430667203732	0.00454305602152394	0.0550933877108223	0.00214110079976777	0.01711855868233	0.0190886761393134	0.0511128224812717	0.0208180634776818	0.0528089092801633	0.043961442578031	0.00456477817879924	0.00440454058232932	0.00810905351608747
A[Ins(T):R(5,7)]G	0.0093055555798871	0.00784439709054684	0.0793939168886379	0.0345815010415427	0.00541074523406641	0.0129391710963269	0.00120124731633217	0.00389389816636884	0.00232813997392504	0.00345701913703365	0.00289049859363821	0.00780217647196905	0.00673860660184925	0.0039949552389126	0.00579310166701288	0.0124589888844443	0.00173145598207278	0.00270546755898333	0.0042534466383027	0.000636762014725918	0.00723013744691587	0.0476232080811756	0.0219335928280685	0.00656449636670769	0.0172027707217276	0.0273360142501266	0.0505573287952596	0.00238757562999269	0.0196511144890661	0.016611892158753	0.00538922767481002	0.0395920595114622	0.000930624252576622	0.00516362221348226	0.0233671548801887	0.00966929322876852	0.0306524063049388	0.00925098666575274	0.0213898582611229	0.0137241738736765	0.0445780322101293	0.0225734479213714	0.018680061724984	0.00490567875648776	0.00683300669029405	0.0259174124963766	0.0309171036890243	0.0558219152091686	0.00716955361354312	0.0097577174649537	0.0108492628112931	0.0440652007795898	0.027514197679094	0.0647419820910112	0.00453857729628315	0.0536332858245653	0.00146765509893309	0.014296022468258	0.0160445282664032	0.0523733023435538	0.0180522331829866	0.0577974959469481	0.036521477527094	0.00201533694171173	0.00486744677180385	0.00444461620368617
C[Ins(T):R(5,7)]A	0.00513554808171944	0.00132450965865012	0.0298092273117383	0.0142472347513097	0.001982328071911	0.00987436714054862	0.000844257876540944	0.00103111325989317	0.00265900892324404	0.00150971645501547	0.00126395527800549	0.00254736186905474	0.00470854269332137	0.0039642182488335	0.000646742762847015	0.00261492940437091	0.00111211498802503	0.003202523485387	0.000578829274193503	0.000547335258555795	0.00163723181142211	0.0181945537404234	0.0197920871197799	0.00289538612446396	0.00737161771382891	0.0132774117879823	0.0195082607341258	0.00125816797824195	0.00773365083370541	0.00789179226006944	0.00489802479445234	0.0160661892329733	0.00215669384662215	0.000842138425144215	0.0103000811122876	0.00437799848095001	0.0141774887721002	0.0034013808835711	0.00414654067186034	0.0258820908736204	0.0144537799470409	0.0119860988510521	0.0059183179090913	0.00241828074196018	0.00683365749710856	0.0691779206894734	0.0171258210890593	0.0245439385092329	0.00425530877853606	0.00367649423591406	0.00366141294393311	0.0152882051646068	0.0115333313645351	0.0263647606165485	0.00159239040152179	0.0231852348774474	0.000537457814697496	0.00529933416055007	0.0100339212964424	0.0206585419029778	0.0140041471434533	0.025742718038687	0.0143657352435998	0.00286748372776468	0.00212889605074948	0.00942710396569611
C[Ins(T):R(5,7)]C	0.00335158108837287	0.00167079587850625	0.0447790336758992	0.0208947433861484	0.00419914718380039	0.00485548925268781	0.000378456510780899	0.00178558352641358	0.00276384541497009	0.00368346817232727	0.00153840480319667	0.00359424104683946	0.00621001661798584	0.00236941683671583	0.000843897387171387	0.0126816864333561	0.00171384415103373	0.0017198416089118	0.00103321107448758	0.000304615806430086	0.00247023040890525	0.0189426798950325	0.019116242777745	0.0023910194923555	0.00750502243971002	0.015000929786876	0.0290265588544778	0.00168722561099111	0.00812991929581923	0.00689704212703989	0.00275056176101777	0.0244302717459856	0.00445511002338799	0.00142531244962019	0.0134463838042379	0.00857689773690407	0.0178069311605981	0.00505861014945156	0.00597518590121668	0.0142659755148964	0.0168792180472196	0.0131609694678589	0.00944330884950306	0.00356480618409361	0.00142136208287932	0.0558504996068845	0.0146494249866595	0.0343321114980087	0.00506284400830655	0.00337394698732125	0.00301562994988686	0.024985127682568	0.0109405383160134	0.0433155415836887	0.00304227590901836	0.0319837115153701	0.000816819384762257	0.00892679131916255	0.0119755292711857	0.0287908271128221	0.0143169271425078	0.0301576270677279	0.0255864824697936	0.001979172285764	0.00152902093320996	0.00360022932740637
C[Ins(T):R(5,7)]G	0.00471917450176427	0.00367941072659371	0.040438176386963	0.0191085848735493	0.00208208942559499	0.00543599057405707	0.000835171285645844	0.00246656108333521	0.00241010716616009	0.0015264859957469	0.00144675532321505	0.00328941154233749	0.00612613919330429	0.00317520199744036	0.00148445305408217	0.00339284351910278	0.000574026600167568	0.00088611194690627	0.00168535301341932	0.000641903769130871	0.00147086664170804	0.0254831100274361	0.0194937885661605	0.00523812567314254	0.00849909572932159	0.0143722472829459	0.026306749446109	0.00106808040203276	0.0104820956485344	0.0067744815401743	0.00268387924675323	0.0189677738722431	0.0044387281411402	0.00110263718763	0.0118423094005482	0.00446757423168863	0.0171609877545788	0.00630473767203125	0.00855360101871307	0.00596299529877765	0.0186732066425067	0.0123988725978102	0.0118432212261781	0.00454491606594664	0.00446007207220609	0.0201444804929724	0.0116890200919865	0.0315614239218442	0.00427328772597031	0.00609416600736938	0.00637120173971772	0.0248192563107265	0.0132285827785445	0.0371199086547085	0.0015121805040276	0.030343534408846	0.00100175293973774	0.00867711534514064	0.00831664778243892	0.0286776592907905	0.0142407495850384	0.0281561372224727	0.0207958659136311	0.00206603122643443	0.00190616287326351	0.00277797518563111
G[Ins(T):R(5,7)]A	0.00398868565184266	0.000663003623206147	0.0255844624868565	0.0142331795216604	0.000854361170097196	0.0111090525908258	0.000642989888214487	0.00180195304187761	0.00388885644983165	0.000737522473834939	0.00108102760344033	0.00318581584753932	0.00199992454694548	0.00230614575838913	0.00090511588914407	0.00464785563733062	0.000360957797971649	0.00248442967083965	0.000977684430327155	0.000555238457027681	0.00236249442603591	0.0249746664190577	0.00491660259731394	0.0014496512091234	0.00969672582932828	0.0123615084151934	0.0195289758567685	0.000487112302621071	0.0106666643580652	0.00629072798573876	0.00646041176963405	0.0112953054469455	0.0041233769078702	0.00219761284856718	0.00828079722496201	0.00511530597346101	0.0115142434510298	0.00591384368348947	0.0101374644440787	0.0289584586927582	0.0212685728473181	0.0100100991803195	0.00468646901440515	0.00358662110707936	0.0031946247076018	0.0486003178680028	0.019039732380973	0.0198945148175968	0.0036795686229754	0.00323106655866899	0.00577780559775719	0.00800049542049616	0.015329402578278	0.0180732489677357	0.00320961737028797	0.0172214641133404	0.00132805958510078	0.00681507922498121	0.00851020097955114	0.0202202050943494	0.0106791363522974	0.022232915612767	0.0170345933484211	0.00089998676543636	0.00152834762314372	0.0043745580297532
G[Ins(T):R(5,7)]C	0.00392586196080532	0.000626900886759875	0.0380968999930054	0.0199128351563121	0.00581267221587026	0.00840446753279677	0.00131363708746593	0.00262753447814586	0.00291258077242701	0.000596041520997344	0.00123196207935992	0.00342998751403277	0.00155364222934788	0.00456364965899371	0.00188670428405997	0.00960749868791723	0.000616968320841446	0.00192537456006969	0.00127897160062723	0.000498043541143303	0.00336867169924058	0.0266631991570562	0.000977855192925125	0.00386889638423567	0.0088959256730637	0.0148740791134235	0.0261291435540689	0.0010857971630624	0.0142753816592189	0.00596388186726313	0.00402558047503288	0.0194340663881343	0.00196420673021059	0.00222137432070515	0.011583051415492	0.00831290150624748	0.014573883885731	0.00785346832678764	0.0114644803643523	0.0189819895720306	0.0251844327416339	0.0106148971828473	0.00605869279112894	0.00660939762021556	0.00244554606410633	0.0484657610795063	0.0178921096174544	0.0273021702792977	0.00249557906419165	0.00355263576935247	0.0076492038132886	0.0284063020659423	0.0141266534792139	0.0331377952425886	3.05367630054038e-05	0.0232330738062846	0.000783222531935967	0.00725417726637914	0.00927365656662053	0.025747179179213	0.00607436918468104	0.0274821075288407	0.0238564536614864	0.00417449747107788	0.00421443534838111	0.00324235914892028
G[Ins(T):R(5,7)]G	0.00678150107548164	0.00354203067802097	0.0430619657903303	0.0221752795110701	0.00371514012506865	0.013803228457018	5.73591050253164e-06	0.00341177529135264	0.00343438572962505	0.00102532730722136	0.00178211653849454	0.00259001966866996	0.00378960611674157	0.00389392105760057	0.0017143205420112	0.00619446580414158	0.00155311615333279	0.00228814347476303	0.00509959469923375	0.000505369120796216	0.00483624308167956	0.0419158142642385	0.00773810320222505	0.00226321593327341	0.0113680008001157	0.0175492502275125	0.0262898373055153	0.00237924624183655	0.0279426906196212	0.00919374051233306	0.0109401008479373	0.0234119457874006	0.00182915144516774	0.00214444258451154	0.0132795043794482	0.00451122509358928	0.0171306573601172	0.00918469600761257	0.0225932739841186	0.0116528225496959	0.0423980950021814	0.0123861699974445	0.00954554075935929	0.00941224734466932	0.00679191288857815	0.01680311612267	0.0172110430476174	0.0299173406390374	0.00345614226598561	0.00635866933178083	0.00522051961045643	0.0150179681330665	0.0245160983809119	0.0319649914383699	0.00311637845391147	0.0310727083622654	0.000748031763600737	0.00862638167858662	0.0101245008808231	0.0337226977134279	0.00730074809286228	0.0283575612000107	0.0196171956501274	0.00248723863615643	0.00253514485383046	0.00228353335503955
A[Ins(T):R(8,)]A	0.0105316774371438	0.000509764674894097	0.06344070280515	0.0429345695624649	0.00265489943556202	0.00765852092141579	0.000977035685995587	0.00248569650931315	0.00832317965682975	0.00449622468486033	0.000680108989529107	0.00782278613403323	0.00630634745943234	0.00370457663083834	0.00191979962268614	0.0082163122872853	0.00228364757611209	0.00488077183274716	0.00215646387815031	0.00111582107177598	0.00895786913570726	0.0522740265877359	0.0213650699689407	0.00586289666943957	0.0199040062265172	0.0379849518494262	0.053688987425222	0.00149192880494476	0.0205846303432202	0.0155368782977294	0.00978613235287106	0.0460847416005044	0.00764681500016572	0.00149732691607239	0.0257229845430107	0.0141224914280947	0.0280288090403234	0.00905764820974986	0.0254957121080387	0.0240049580538567	0.044065244405082	0.0219131853388114	0.00887408750138741	0.00404482043307223	0.00464722551757736	0.0338848024301431	0.0187645728723071	0.0143409959600764	0.00110094613406188	0.00554358806133026	0.00429491808350127	0.0338183266379664	0.00226243572792823	0.0382577326489447	4.92659776487181e-05	0.0386604921088466	0.00241682194552199	0.00366873200597847	0.00545824474140038	0.0403944686270774	0.00163574354161882	0.00155576834664416	0.0254927338454288	0.00532651332498287	0.0075323086731498	0.0293511183688036
A[Ins(T):R(8,)]C	0.00711599379181468	0.000495930957538956	0.0624057789253447	0.0449306145741996	0.00213743991744939	0.00896168458331323	0.00123696897678853	0.00233690870335816	0.00552715306175908	0.000842151397148503	0.0005935554016361	0.00566079566687393	0.00576525173352346	0.00742627678235235	0.00440809211852397	0.0104848594315033	0.000711572939379926	0.00568445125436997	0.00192852581935194	0.0006180627891068	0.00944682284439232	0.0386985855979555	0.023762698409077	0.00578703719208071	0.022101058480204	0.0342461788742595	0.0518728409063734	0.00201538915878756	0.0185019334612189	0.0156484178430036	0.00518260042734024	0.0426868000175391	0.00482074982541866	0.00210925508665706	0.0268774182769342	0.0138352060250108	0.0255803112464321	0.00914402762225294	0.0217612788296932	0.0282938077339256	0.0349915857861842	0.0197271889159318	0.00953637358235814	0.00678588531511176	0.00615124006589884	0.0413546423521425	0.0209704017934411	0.0144726523563047	0.00208601772200023	0.00487272071790532	0.00458643172493105	0.0329732769633153	0.00220164424368362	0.034710926942196	5.90377418104473e-05	0.0361634788606617	0.000837723947424769	0.0031105388320766	0.00617299039587635	0.040138331622396	0.00163902728624272	0.00203251329086771	0.0242885455774798	0.00314148185786067	0.00887308977243113	0.0265106643180608
