Samples	ID83A	ID83B
CPCT02080027T	51	373
CPCT02160001T	58	374
CPCT02160003T	740	2470
CPCT02160004T	559	953
CPCT02030261T	133	571
CPCT02040035T	69	299
CPCT02160005T	59	461
CPCT02100027T	91	229
CPCT02010401T	46	286
CPCT02030265T	50	280
CPCT02080031T	4	257
CPCT02030264T	14	180
CPCT02100028T	54	256
CPCT02100029T	104	551
CPCT02020371T	52	373
CPCT02020369T	22	1658
CPCT02040036T	51	638
CPCT02080036T	216	1443
CPCT02030271T	281	777
CPCT02020377T	50	344
CPCT02030274T	79	354
CPCT02010419T	99	1821
CPCT02050053T	268	683
CPCT02050060T	179	560
CPCT02030276T	69	580
CPCT02020382T	0	1743
CPCT02020385T	455	1136
CPCT02190002T	67	324
CPCT02080039T	63	610
CPCT02040047T	185	935
CPCT02080047T	123	727
CPCT02010422T	82	1781
CPCT02060011T	201	408
CPCT02010434T	99	687
CPCT02080049T	417	471
CPCT02020401T	266	960
CPCT02160008T	21	106
CPCT02040055T	156	779
CPCT02160012T	252	536
CPCT02030289T	326	1414
CPCT02050071T	83	385
CPCT02050074T	70	323
CPCT02050082T	39	276
CPCT02080053T	24	335
CPCT02300001T	49	329
CPCT02010382TII	24	142
CPCT02340049T	218	667
CPCT02160058T	139	686
CPCT02010720T	14	220
CPCT02470003T	50	203
CPCT02210076T	150	499
CPCT02120087T	228	445
CPCT02030447T	26	1002
CPCT02011013T	112	515
DRUP01120002T	294	781
CPCT02230120T	51	289
CPCT02070424T	192	445
CPCT02011030T	76	290
CPCT02180050T	96	409
CPCT02460005T	0	936
CPCT02030448T	81	313
CPCT02010726T	32	278
CPCT02380034T	28	371
CPCT02080285T	42	397
CPCT02030337TII	140	721
CPCT02380035T	34292	0
CPCT02010721T	47	288
CPCT02440021T	70	359
CPCT02080288T	24	214
CPCT02120179T	34	262
CPCT02060279T	161	299
CPCT02020898T	39	270
CPCT02040307T	163	541
DRUP01110007T	115	793
CPCT02080290T	104	562
CPCT02020664T	96	473
CPCT02210039T	213	963
CPCT02390038T	100	478
CPCT02150040T	44	377
CPCT02010708T	96	785
CPCT02140044T	349	508
CPCT02110050T	56	519
CPCT02080183T	60	319
CPCT02100195T	55	302
DRUP01010065T	29	1388
CPCT02080184T	16	945
CPCT02090034T	129	713
CPCT02230124T	102	491
CPCT02030451T	36	696
CPCT02310006T	39	465
DRUP01050018T	390	1123
CPCT02340066TIII	167	1404
CPCT02390010T	26	358
CPCT02120099T	46	296
CPCT02390040T	105	330
CPCT02460001T	39	2883
CPCT02200005T	12501	0
CPCT02320008T	101	635
DRUP01220006T	85	640
CPCT02300032T	145	601
CPCT02380037T	29	415
CPCT02330076T	160618	0
CPCT02011058T	221	1398
CPCT02080296T	70	1545
CPCT02150046T	172	756
CPCT02230126T	28	431
CPCT02180052T	33	349
CPCT02180053T	759	1100
CPCT02340110T	48	1534
CPCT02230125T	39	325
CPCT02390015T	210	787
CPCT02380036T	139	598
CPCT02050309T	48	370
CPCT02110056T	95	568
CPCT02390001TII	163	631
CPCT02160037T	86	1616
CPCT02120183T	134	862
CPCT02110057T	50	403
CPCT02040321T	56	1201
CPCT02040323T	67	245
DRUP01050019T	16	499
CPCT02050431T	49	445
CPCT02110079T	70	303
CPCT02380052T	363	548
CPCT02340066T	119	1158
CPCT02340060T	139	440
CPCT02180057T	173	611
CPCT02340058T	203	521
CPCT02011073T	34	196
CPCT02210082T	62	309
CPCT02410017T	825	1085
CPCT02110080T	49	553
CPCT02080196T	19	241
CPCT02020666T	32	364
CPCT02310004T	1041	952
CPCT02060197T	93	469
CPCT02380039T	223	542
DRUP01220001T	165	876
CPCT02260028T	110	345
CPCT02010731T	366	955
WIDE01010011T	105	303
CPCT02060285T	11	104
CPCT02350021T	272	1440
CPCT02080300T	67	300
CPCT02040219T	57	351
DRUP01060008T	84	602
CPCT02320009T	25	138
CPCT02210051T	47	367
CPCT02340112T	42	874
CPCT02390043T	54	357
CPCT02200007T	86	390
CPCT02120108T	97	751
CPCT02020946T	126	819
CPCT02030463T	21	232
WIDE01010018T	64	488
CPCT02040331T	50	324
CPCT02010765T	352	1137
CPCT02040325T	111	568
CPCT02240011T	56	329
CPCT02050434T	39	253
CPCT02160039T	30	325
CPCT02150051T	102	340
CPCT02390021T	70	550
CPCT02080200T	354	1181
CPCT02010772T	104	558
CPCT02210044T	64	429
CPCT02320010T	64	322
CPCT02040337T	34	288
CPCT02270021T	71	286
CPCT02010768T	86	1014
CPCT02020966T	0	965
CPCT02110049T	138	552
CPCT02040329T	232	1939
CPCT02340066TIV	107	1164
CPCT02340071T	31	279
CPCT02030464T	352	1433
CPCT02360012T	106	425
CPCT02080312T	34	322
CPCT02260029T	340	889
WIDE01010072T	192	1092
CPCT02110063T	115	345
CPCT02020969T	51	365
WIDE01010069T	102327	0
WIDE01010067T	135	300
WIDE01010076T	72	449
WIDE01010074T	194	589
CPCT02040071TII	100	561
CPCT02020680T	41891	0
CPCT02020685T	221	887
CPCT02020693T	45	881
CPCT02010773T	296	934
CPCT02290030T	32	243
CPCT02020688T	200	518
CPCT02050337T	226	510
CPCT02050338T	16	368
WIDE01010124T	88	864
CPCT02230089T	59	1210
CPCT02230120TII	75	426
CPCT02050333T	33	367
CPCT02020692T	206	464
WIDE01010135T	35	219
CPCT02230095T	39	297
CPCT02060289T	315	740
CPCT02140085TII	189	743
CPCT02160042T	21	254
CPCT02230128T	64	608
WIDE01010142T	83	257
WIDE01010185T	194	1323
CPCT02180049T	52	949
CPCT02010791T	117	514
CPCT02120114T	172	447
CPCT02120117T	17	2422
CPCT02220041T	88	770
CPCT02120121T	51	402
CPCT02160041T	72	358
WIDE01010093TII	66	628
WIDE01010173T	13	370
CPCT02250007T	49	600
CPCT02020597TIII	116	917
WIDE01010171T	95	316
WIDE01010162T	15	2183
CPCT02050299T	14	337
CPCT02080029TII	152	395
WIDE01010207T	88	503
CPCT02030472T	86	1266
CPCT02100164T	150	452
CPCT02100170T	129	746
WIDE01010174T	116	544
WIDE01010183T	73	859
WIDE01010212T	247	762
WIDE01010274T	281	302
CPCT02410004T	73	484
WIDE01010235T	216	388
WIDE01010231T	53	407
CPCT02370024T	57	785
CPCT02140091TII	3986	3002
CPCT02360015T	75	466
WIDE01010240T	23	290
CPCT02040230T	110	455
CPCT02320003T	91	594
WIDE01010248T	67	283
CPCT02010790T	17	1781
CPCT02040235T	406	727
CPCT02080216T	43	1579
CPCT02160047T	211	467
CPCT02270006T	394	1036
CPCT02210053T	56	429
CPCT02360016T	51	273
WIDE01010270T	18	963
CPCT02060221T	59	482
WIDE01010288T	102	426
CPCT02270030T	45	418
CPCT02310011T	70	679
WIDE01010311T	119	1072
CPCT02120001T	123	600
WIDE01010322T	68	407
CPCT02290035T	234	1920
WIDE01010326T	30	371
CPCT02270028T	297	666
CPCT02030478T	224	461
WIDE01010308T	100	467
WIDE01010268T	58	412
CPCT02060214T	74	1438
WIDE01010335T	185	790
CPCT02360017T	26	399
WIDE01010303T	84	594
CPCT02220044T	73	509
CPCT02120047TII	203	788
WIDE01010339T	162	371
WIDE01010352T	310	1916
WIDE01010346T	65	446
CPCT02010824T	135	370
WIDE01010341T	331	1414
WIDE01010332T	166	802
CPCT02360018T	67	438
CPCT02330104T	25	519
CPCT02050359T	46	404
CPCT02370025T	0	1070
WIDE01010131T	147	809
WIDE01010371T	287	725
CPCT02020719T	87	2595
WIDE01010400T	49	387
CPCT02010825T	20	151
CPCT02010359TII	235	2008
WIDE01010405T	97	276
WIDE01010388T	190	496
DRUP01330020T	217961	0
CPCT02230099T	147	2740
CPCT02110069T	106	422
WIDE01010410T	43	267
CPCT02020721T	100	359
CPCT02230101T	140	367
WIDE01010418T	8	204
CPCT02300040T	112	971
WIDE01010048T	78	347
CPCT02290037T	117	733
WIDE01010249T	58	315
DRUP01010148T	113635	0
WIDE01010372T	702	1562
WIDE01010406T	113	836
WIDE01010432T	40	816
CPCT02010846T	0	1685
CPCT02010746T	136	957
CPCT02250009T	98	642
CPCT02010838T	32	216
CPCT02170027T	451	825
CPCT02030484T	61	312
CPCT02050364T	249	730
CPCT02290040T	82	490
CPCT02080228T	336	940
CPCT02040257T	151	419
CPCT02160051T	27	213
CPCT02120137T	40	394
CPCT02150014T	55	319
CPCT02210059T	322	2978
CPCT02040254T	114	528
CPCT02070344T	31	339
CPCT02300043T	24	889
CPCT02220047T	0	1556
CPCT02360011T	151	495
CPCT02020711T	27	870
CPCT02150016T	297	496
CPCT02030258T	261	839
CPCT02250010T	909	401
DRUP01110005T	67	628
DRUP01180001T	871	1600
CPCT02010863T	38	409
CPCT02070352T	66	403
CPCT02060179T	62	442
CPCT02120148T	50	440
CPCT02030500T	64	1455
CPCT02150017T	1	978
CPCT02170029T	42	360
CPCT02010886T	368	841
CPCT02390029T	57	285
CPCT02080243T	171	2619
CPCT02010890T	40	239
CPCT02150018T	51	337
CPCT02010896T	579	853
CPCT02360022T	32	348
CPCT02220053T	56	400
CPCT02040267T	70	429
CPCT02040266T	2	1278
CPCT02010891T	28	305
CPCT02350007T	217	845
CPCT02020830T	54	321
CPCT02030383T	165	334
CPCT02350008T	119	967
CPCT02030289TIII	137	1290
CPCT02160055T	41	266
CPCT02050383T	38	444
CPCT02290046T	50	372
CPCT02030522T	109	500
CPCT02110076T	328	605
CPCT02080250T	717	530
CPCT02230110T	951	1620
CPCT02010900T	95	678
CPCT02120158T	105	653
CPCT02180070T	15	382
CPCT02210069T	238	547
CPCT02070360T	0	1164
CPCT02180069T	206	729
CPCT02410009T	72	454
CPCT02080254T	80	361
CPCT02110077T	197	628
CPCT02010915T	23	673
CPCT02120154T	75	394
CPCT02080253T	930	1113
CPCT02140083T	234	777
CPCT02020791T	72	788
DRUP01010091T	167	1573
CPCT02100187T	39	361
CPCT02040282T	144	485
CPCT02290052T	223	1213
CPCT02310018T	100	572
CPCT02310019T	283	1785
CPCT02470001T	66	338
DRUP01220002T	459	1248
CPCT02030521T	48	416
CPCT02010901T	7	2134
CPCT02290048T	146	371
CPCT02210071T	50	547
CPCT02120165T	27	616
CPCT02020773T	2	888
CPCT02040290T	137	913
CPCT02020829T	184	332
CPCT02150027T	51	1179
CPCT02010933T	111	857
CPCT02210073T	154	1263
CPCT02190049T	449	757
CPCT02020824T	188	375
CPCT02010934T	98	405
CPCT02290057T	94	471
CPCT02020801T	118	364
CPCT02340066TII	114	1046
CPCT02020795T	191	763
CPCT02010939T	658	474
CPCT02010936T	58	316
CPCT02020807T	156	555
CPCT02020597TII	104	897
CPCT02050409T	22	1798
DRUP01020034T	0	2048
CPCT02010940T	67	456
DRUP01210004T	168	713
CPCT02060272T	53	283
CPCT02130163T	399	1398
DRUP01220003T	239	1093
DRUP01210005T	281	2737
CPCT02450016T	119	363
DRUP01120001T	150	657
CPCT02220026T	345	1350
CPCT02010969T	53	700
CPCT02010643T	209	477
CPCT02040160T	97	513
CPCT02140085T	91	550
DRUP01080004T	504	1462
CPCT02080070TII	127	1017
CPCT02060128T	189	896
CPCT02060129T	36	322
CPCT02220060T	2	1255
CPCT02090062T	51	348
CPCT02440018T	77	505
CPCT02030549T	256	989
CPCT02230022T	113	367
CPCT02030550T	255	589
CPCT02140091T	3989	841
CPCT02020597T	60	688
CPCT02100110T	77	1735
CPCT02230047T	47	527
CPCT02310003T	62	1007
CPCT02390035T	410	686
CPCT02060150T	94	621
CPCT02460004T	97	345
CPCT02190051T	59	394
CPCT02020857T	35	583
CPCT02080153T	72	715
CPCT02040175T	4	207
CPCT02370006T	139	614
CPCT02220063T	44	526
CPCT02310021T	365	1025
CPCT02160030T	9	194
CPCT02060278T	79	233
CPCT02060277T	0	1049
CPCT02150004T	35	362
CPCT02010687T	29	390
CPCT02080143T	49	587
CPCT02160029T	54	457
CPCT02230118T	72	663
CPCT02010658T	57	968
CPCT02320007T	83	455
CPCT02040306T	40	584
CPCT02340025T	18	1923
CPCT02120073T	52	1900
CPCT02030394T	79	538
CPCT02180077T	143	838
CPCT02020617T	55	851
CPCT02310022T	68	363
CPCT02080261T	228	429
CPCT02380020T	0	1951
CPCT02120063T	98	717
CPCT02010504T	51	571
CPCT02100115T	110	535
CPCT02100117T	38	867
CPCT02190019T	50	1023
CPCT02210035T	54	510
CPCT02120061T	80	446
CPCT02210034T	123	568
CPCT02370008T	121	613
CPCT02330061T	34	284
CPCT02100125T	74	405
CPCT02340037T	63	529
CPCT02170014T	89	452
CPCT02170018T	226	1264
CPCT02080029T	154	511
CPCT02240008T	0	1385
CPCT02010661T	272	602
CPCT02010678T	71	298
CPCT02290018T	42	357
CPCT02080128T	98	1669
CPCT02230058T	45	397
CPCT02240001T	213	1270
CPCT02080127T	70	429
CPCT02270007T	41	1322
CPCT02270009T	5	421
CPCT02020635T	53	445
CPCT02270008T	56	425
CPCT02050157T	153	452
CPCT02080103T	308	878
CPCT02050164T	156	835
CPCT02050160T	186	488
CPCT02300011T	85	434
CPCT02080100T	37	296
CPCT02180028T	23	471
CPCT02330032T	22	156
CPCT02100066T	183	1133
CPCT02100067T	102	578
CPCT02080106T	103	372
CPCT02330027T	105	446
CPCT02020508T	313	750
CPCT02100075T	93	273
CPCT02010517T	52	388
CPCT02210017T	239	270
CPCT02160022T	56	282
CPCT02030340T	39	303
CPCT02020514T	35793	0
CPCT02010521T	62	493
CPCT02050166T	113	478
CPCT02240003T	319	881
CPCT02390001T	87	359
CPCT02010572T	40	309
CPCT02240005T	120	341
CPCT02120016T	90	1157
CPCT02100079T	78	459
CPCT02180030T	394	804
CPCT02040114T	139	2079
CPCT02080112T	0	1228
CPCT02330035T	543	856
CPCT02060093T	40	311
CPCT02300016T	111	687
CPCT02300018T	59	427
CPCT02030265TII	50	296
CPCT02010593T	83	630
CPCT02330037T	35	1025
CPCT02120033T	138	502
CPCT02120029T	65	253
CPCT02040123T	87	470
CPCT02120024T	9	616
CPCT02120008T	405	665
CPCT02020539T	219	317
CPCT02070168T	101	626
CPCT02050183T	55	420
CPCT02290011T	102	273
CPCT02080122T	141	431
CPCT02210020T	37	279
CPCT02020545T	153	798
CPCT02020541T	52	282
CPCT02100093T	319	1087
CPCT02080125T	35	898
CPCT02010535T	50	306
CPCT02160027T	19	137
CPCT02230021T	126	806
CPCT02230025T	88	346
CPCT02230028T	60	385
CPCT02330042T	35	341
CPCT02230036T	33	298
CPCT02410001T	53	308
CPCT02040138T	41	900
CPCT02020561T	455	1671
CPCT02040134T	51	497
CPCT02050215T	328	571
CPCT02050209T	214	717
CPCT02050210T	36	367
CPCT02050218T	157	559
CPCT02300021T	281	311
CPCT02180038T	105	533
CPCT02030367T	175	941
CPCT02060121T	124	891
CPCT02230044T	40	303
CPCT02110042T	88	715
CPCT02010628T	278	570
CPCT02010633T	30	441
DRUP01010037T	38898	0
CPCT02040145T	20	370
CPCT02120047T	79	245
CPCT02120051T	63	1638
CPCT02120052T	351	835
CPCT02100105T	18	2141
CPCT02100102T	87	329
CPCT02260008T	165	738
CPCT02100067TII	104	863
CPCT02210028T	162	879
CPCT02100104T	67	525
CPCT02020591T	37	346
CPCT02010639T	32	1427
CPCT02080055T	0	155
CPCT02180007T	63	553
CPCT02080056T	551	808
CPCT02040070T	101	856
CPCT02040069T	216	626
CPCT02290001T	64	915
CPCT02100043T	31	285
CPCT02020407T	74	989
CPCT02210004T	45927	0
CPCT02100035T	88	297
CPCT02010433T	35	120
CPCT02100049T	143	1273
CPCT02290003T	75	379
CPCT02030305T	56	289
CPCT02100037T	63	334
CPCT02080060T	92	313
CPCT02010447T	44	831
CPCT02060059T	62	420
CPCT02100048T	222	714
CPCT02040071T	52	316
CPCT02050096T	11	772
CPCT02010461T	84	752
CPCT02100050T	53	405
CPCT02020436T	115	1042
CPCT02160014T	38	141
CPCT02230002T	119	467
CPCT02160015T	128	756
CPCT02080064T	90	678
CPCT02080063T	164	407
CPCT02010468T	302	751
CPCT02300005T	115	409
CPCT02100051T	63	397
CPCT02160013T	177	284
CPCT02080069T	109	367
CPCT02080067T	61	468
CPCT02010427T	209	432
CPCT02330017T	53	450
CPCT02050109T	42	263
CPCT02070078T	439	712
CPCT02210010T	32	179
CPCT02080070T	79	518
CPCT02050117T	51	336
CPCT02080072T	189	480
CPCT02080073T	181	2003
CPCT02040078T	309	468
CPCT02080076T	24	202
CPCT02010508T	49	234
CPCT02080019T	216	434
CPCT02190009T	84	1103
CPCT02010509T	256	327
DRUP01010012T	230	797
CPCT02020441T	135	357
CPCT02140039T	50	704
CPCT02040086T	78	636
CPCT02060070T	6	588
DRUP01020002T	19	1707
CPCT02100055T	225	652
CPCT02220008T	452	796
CPCT02300008T	0	1729
CPCT02010520T	40	338
CPCT02020475T	62	359
CPCT02020478T	107	526
CPCT02010523T	352	2702
CPCT02050120T	173	548
CPCT02050143T	210	544
CPCT02050138T	137	704
CPCT02010528T	78	321
CPCT02110020T	84	309
CPCT02300009T	82	2098
CPCT02020493T	67	1308
CPCT02020487T	178	619
CPCT02020345TII	125	510
CPCT02030329T	47	345
CPCT02370003T	246	1925
CPCT02290008T	62	1244
CPCT02160018T	50	261
CPCT02160019T	31	206
CPCT02110023T	132	643
CPCT02110028T	182	303
CPCT02010555T	401	777
CPCT02110029T	329	826
CPCT02210014T	100	297
CPCT02060075T	524	574
CPCT02020490T	76	383
CPCT02050127T	27	379
CPCT02040097T	190	514
CPCT02050146T	48	289
CPCT02080095T	148	555
CPCT02110030T	103	516
CPCT02290010T	285	810
CPCT02010554T	131	582
CPCT02050156T	136	474
CPCT02300014T	93	326
CPCT02230014T	461	670
CPCT02230016T	62	418
CPCT02220029T	221	1089
CPCT02140053T	180	679
CPCT02050285T	32	1175
CPCT02050288T	173	894
CPCT02020637T	96	741
CPCT02010682T	61	638
CPCT02330066T	467	1106
CPCT02330067T	25	396
CPCT02020599T	336	928
CPCT02030384T	44	585
CPCT02010419TII	63	2472
CPCT02020493TII	21	2105
CPCT02010691T	142	555
CPCT02210037T	99	1091
CPCT02040191T	52	260
CPCT02190026T	108	398
CPCT02390008T	78	398
CPCT02190024T	169	752
CPCT02010694T	110	576
CPCT02230071T	13	377
CPCT02230074T	41	285
CPCT02100132T	117	1149
CPCT02330071T	437	571
CPCT02380026T	153	1176
CPCT02080170T	50	278
CPCT02380024T	187	602
CPCT02040207T	227	304
CPCT02340047T	7	446
CPCT02360008T	40	196
CPCT02080173T	8	187
DRUP01080009T	117	1043
CPCT02030428T	45	333
CPCT02300028T	28	332
WIDE01010647T	68	646
WIDE01010448T	36	578
WIDE01010481T	65	1141
WIDE01010468T	307	860
WIDE01010489T	61	478
WIDE01010478T	151	193
WIDE01010534T	118	454
WIDE01010547T	109	527
WIDE01010550T	48	601
WIDE01010584T	17	597
WIDE01010564T	129	424
WIDE01010574T	82	2215
WIDE01010035T	26	211
WIDE01010613T	59	370
WIDE01010659T	89	244
WIDE01010649T	39	344
WIDE01010701T	260	799
WIDE01010702T	18	291
