Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
CPCT02050384T	1.19E+01	7.85E+00	1.46E+01	1.90E+00	2.01E+00	1.44E+01	3.08E+00	4.19E+00	8.95E+00	1.60E+00	1.52E+00
CPCT02030519T	2.81E+01	1.99E+01	3.78E+01	3.24E+00	7.91E-01	3.45E+01	4.18E+00	7.34E+00	2.54E+01	2.11E+00	7.43E-01
CPCT02050380T	5.96E+01	1.92E+01	3.25E+01	2.29E+00	5.09E+00	6.24E+01	8.08E+00	4.97E+00	2.67E+01	2.50E+00	5.38E+00
CPCT02130140T	2.32E+03	9.51E+01	5.67E+02	1.87E+01	4.39E+01	2.43E+03	4.47E+01	2.37E+01	1.21E+02	1.25E+01	3.00E+01
CPCT02220056T	1.88E+01	8.61E+00	1.37E+01	1.85E+00	2.67E+00	2.16E+01	5.52E+00	3.05E+00	1.17E+01	1.31E+00	2.12E+00
DRUP01210003T	1.94E+01	1.42E+01	2.31E+01	4.16E+00	3.31E+00	2.58E+01	4.19E+00	4.29E+00	1.84E+01	1.33E+00	2.24E+00
DRUP01050030T	6.13E+00	4.39E+00	9.11E+00	6.64E-01	2.36E+00	8.44E+00	5.54E+00	3.14E+00	7.16E+00	1.64E+00	3.84E+00
CPCT02210067T	3.42E+01	8.43E+00	1.80E+01	1.81E+00	3.51E+00	3.71E+01	3.70E+00	3.31E+00	7.76E+00	1.28E+00	1.80E+00
CPCT02150021T	2.23E+01	1.69E+01	3.24E+01	2.44E+00	3.52E+00	3.11E+01	6.54E+00	7.76E+00	2.14E+01	2.40E+00	1.09E+00
CPCT02080255T	3.26E+01	1.10E+01	1.88E+01	3.10E+00	3.54E+00	3.53E+01	5.17E+00	3.23E+00	9.82E+00	1.98E+00	3.53E+00
CPCT02330124T	1.30E+01	9.73E+00	1.45E+01	3.09E+00	3.08E+00	1.41E+01	3.97E+00	4.12E+00	1.12E+01	1.28E+00	2.05E+00
CPCT02100186T	2.72E+01	8.78E+00	1.62E+01	1.97E+00	3.31E+00	2.92E+01	4.17E+00	2.66E+00	1.05E+01	1.92E+00	3.03E+00
CPCT02050403T	5.21E+00	4.49E+00	5.24E+00	1.54E+00	2.17E+00	6.43E+00	2.82E+00	3.11E+00	4.02E+00	1.42E+00	1.06E+00
DRUP01330013T	2.39E+01	1.09E+01	1.95E+01	2.76E+00	3.32E+00	2.54E+01	7.49E+00	3.85E+00	1.28E+01	1.88E+00	3.28E+00
DRUP01050033T	9.36E+00	6.06E+00	1.10E+01	3.06E-01	2.53E+00	1.23E+01	6.94E+00	3.85E+00	9.84E+00	1.57E+00	6.37E+00
DRUP01440001T	2.64E+01	1.76E+01	3.30E+01	3.00E+00	5.32E+00	3.25E+01	5.63E+00	6.34E+00	1.99E+01	2.18E+00	3.40E+00
CPCT02040156T	1.47E+01	1.22E+01	1.97E+01	9.19E-01	1.45E+00	1.76E+01	3.54E+00	4.06E+00	1.59E+01	1.06E+00	1.74E+00
DRUP01340013T	4.65E+01	1.16E+01	2.31E+01	4.21E+00	4.93E+00	5.00E+01	1.03E+01	5.02E+00	1.55E+01	2.30E+00	2.80E+00
CPCT02080141T	3.11E+01	9.18E+00	1.96E+01	2.61E+00	4.19E+00	3.41E+01	3.32E+00	3.62E+00	9.64E+00	1.98E+00	1.68E+00
CPCT02010662T	8.07E+00	1.51E+01	2.20E+01	1.09E+01	8.37E+00	1.57E+01	6.46E+00	4.62E+00	1.48E+01	3.65E-01	2.51E+00
CPCT02120069T	9.68E+00	1.25E+01	2.12E+01	1.81E+00	2.80E+00	1.70E+01	5.35E+00	3.58E+00	1.27E+01	2.07E+00	2.56E+00
CPCT02100126T	2.33E+01	2.16E+01	3.87E+01	4.56E+00	4.73E+00	3.50E+01	6.86E+00	7.38E+00	2.65E+01	1.58E+00	2.47E+00
CPCT02380021T	2.92E+01	1.25E+01	2.60E+01	2.08E+00	2.88E+00	3.36E+01	4.77E+00	4.33E+00	1.42E+01	1.88E+00	1.89E+00
CPCT02020622T	2.49E+01	2.99E+01	5.12E+01	2.61E+00	6.56E+00	4.18E+01	9.43E+00	8.28E+00	3.83E+01	4.48E+00	2.82E+00
CPCT02340034T	1.92E+01	9.14E+00	1.14E+01	1.50E+00	2.18E+00	2.08E+01	6.74E+00	3.54E+00	1.03E+01	2.24E+00	1.12E+00
CPCT02210033T	2.91E+01	1.62E+01	2.93E+01	3.65E+00	3.83E+00	3.59E+01	4.62E+00	6.06E+00	2.11E+01	2.20E+00	2.93E+00
CPCT02050163T	2.07E+01	8.49E+00	1.22E+01	3.77E+00	3.21E+00	2.37E+01	3.77E+00	4.88E+00	7.78E+00	2.06E+00	2.12E+00
CPCT02030277T	6.03E+01	8.23E+00	2.49E+01	2.52E+00	7.18E+00	6.47E+01	7.83E+00	4.17E+00	1.23E+01	2.38E+00	4.35E+00
CPCT02100064T	1.52E+01	7.21E+00	1.21E+01	2.82E+00	2.57E+00	1.72E+01	2.05E+00	2.08E+00	7.55E+00	1.29E+00	1.37E+00
CPCT02010569T	4.56E+01	2.10E+01	3.74E+01	2.14E+00	3.72E+00	5.06E+01	1.09E+01	6.20E+00	2.70E+01	2.34E+00	2.48E+00
CPCT02110032T	3.16E+00	6.65E+00	6.94E+00	5.79E-01	3.17E+00	5.06E+00	4.82E+00	2.23E+00	6.97E+00	2.06E+00	2.94E+00
CPCT02340011T	9.60E+00	8.48E+00	1.47E+01	5.21E-01	1.86E+00	1.28E+01	3.24E+00	3.13E+00	9.36E+00	8.28E-01	1.30E+00
CPCT02330033T	6.11E+00	7.37E+00	1.29E+01	6.62E+00	2.81E+00	1.10E+01	2.08E+00	3.22E+00	6.98E+00	1.25E+00	1.74E+00
CPCT02040119T	6.62E+00	6.17E+00	7.83E+00	1.33E+00	2.81E+00	9.64E+00	3.94E+00	2.69E+00	6.94E+00	1.53E+00	1.66E+00
CPCT02020536T	7.77E+00	5.46E+00	8.99E+00	5.08E+00	3.63E+00	9.86E+00	5.46E+00	2.81E+00	7.87E+00	2.53E+00	3.21E+00
CPCT02340012T	1.32E+01	1.03E+01	1.61E+01	1.86E+00	2.45E+00	1.68E+01	2.74E+00	2.76E+00	1.26E+01	1.30E+00	1.54E+00
CPCT02020527T	3.26E+00	4.36E+00	5.21E+00	8.12E-01	1.49E+00	4.37E+00	3.73E+00	2.32E+00	5.44E+00	1.18E+00	2.47E+00
CPCT02020526T	1.39E+01	1.97E+01	2.43E+01	1.35E+00	3.83E+00	2.06E+01	7.13E+00	3.42E+00	2.52E+01	2.79E+00	4.00E+00
CPCT02100098T	8.63E+00	9.67E+00	1.62E+01	8.54E-01	2.44E+00	1.43E+01	3.50E+00	2.83E+00	9.74E+00	1.34E+00	2.00E+00
CPCT02230029T	1.58E+01	8.13E+00	1.30E+01	1.22E+00	2.46E+00	1.68E+01	3.58E+00	2.97E+00	9.10E+00	1.61E+00	2.09E+00
CPCT02230030T	2.10E+01	1.46E+01	2.54E+01	1.62E+00	3.51E+00	2.53E+01	8.58E+00	3.74E+00	1.63E+01	2.07E+00	2.58E+00
CPCT02230034T	2.21E+01	9.33E+00	1.70E+01	2.96E+00	2.37E+00	2.52E+01	3.25E+00	2.49E+00	1.06E+01	6.60E-01	1.69E+00
CPCT02070034T	2.01E+01	1.08E+01	1.79E+01	1.35E+00	3.27E+00	2.42E+01	3.92E+00	3.54E+00	1.06E+01	1.84E+00	3.15E+00
CPCT02030363T	2.34E+01	5.44E+00	9.48E+00	8.51E-01	1.89E+00	2.58E+01	2.57E+00	1.74E+00	3.89E+00	1.43E+00	1.19E+00
CPCT02230039T	5.16E+01	1.69E+01	3.44E+01	5.46E+00	1.21E+01	5.96E+01	4.39E+00	5.61E+00	2.24E+01	4.05E+00	3.69E+00
CPCT02080130T	1.18E+01	1.08E+01	2.08E+01	2.02E+00	2.77E+00	1.65E+01	8.28E+00	5.86E+00	1.31E+01	2.86E+00	2.60E+00
CPCT02340019T	3.09E+01	1.34E+01	2.29E+01	2.24E+00	2.90E+00	3.49E+01	4.44E+00	3.70E+00	1.70E+01	1.51E+00	2.22E+00
CPCT02050233T	1.95E+01	2.84E+00	1.30E+01	2.55E+00	4.95E+00	2.20E+01	6.32E+00	4.76E+00	9.16E+00	1.80E+00	3.14E+00
CPCT02100044T	3.15E+01	1.99E+01	2.71E+01	2.00E+00	2.97E+00	3.65E+01	3.95E+00	2.59E+00	1.68E+01	1.25E+00	2.77E+00
CPCT02050100T	1.53E+01	7.18E+00	1.38E+01	1.69E+00	3.22E+00	1.68E+01	3.15E+00	2.68E+00	7.74E+00	1.08E+00	1.28E+00
CPCT02030243T	6.98E-01	6.32E+00	4.83E+00	9.38E-01	5.69E+00	1.97E+00	1.29E+01	2.55E+00	1.57E+01	2.94E+00	3.53E+00
CPCT02050041T	4.01E+01	1.99E+01	4.09E+01	3.51E+00	5.79E+00	4.77E+01	9.63E+00	6.86E+00	2.28E+01	6.37E+00	3.75E+00
CPCT02030310T	2.24E+01	1.02E+01	1.68E+01	2.05E+00	4.06E+00	2.57E+01	8.42E+00	3.82E+00	1.23E+01	3.06E+00	2.55E+00
CPCT02220007T	1.11E+01	5.97E+00	1.06E+01	2.24E+00	2.46E+00	1.24E+01	4.80E+00	2.07E+00	7.69E+00	1.69E+00	2.05E+00
CPCT02030307T	2.20E+01	1.23E+01	2.05E+01	1.91E+00	5.33E+00	2.67E+01	3.38E+00	2.92E+00	1.53E+01	2.29E+00	2.13E+00
CPCT02030304T	5.57E+00	8.67E+00	1.28E+01	9.71E-01	2.01E+00	1.02E+01	3.11E+00	2.23E+00	9.63E+00	1.82E+00	1.70E+00
CPCT02110018T	1.71E+01	9.50E+00	1.54E+01	2.27E+00	2.35E+00	2.05E+01	2.81E+00	2.54E+00	1.01E+01	1.12E+00	1.75E+00
CPCT02100061T	1.15E+01	6.07E+00	9.79E+00	4.03E+00	2.46E+00	1.36E+01	4.27E+00	3.93E+00	6.01E+00	1.42E+00	1.33E+00
CPCT02070120T	2.10E+01	1.42E+01	2.29E+01	1.39E+00	2.79E+00	2.66E+01	4.66E+00	3.45E+00	1.82E+01	1.15E+00	1.76E+00
CPCT02120011T	2.38E+01	1.12E+01	2.15E+01	3.43E+00	3.02E+00	2.63E+01	5.77E+00	4.33E+00	1.23E+01	2.21E+00	2.37E+00
CPCT02120012T	2.07E+01	2.46E+01	4.53E+01	1.79E+00	3.71E+00	3.27E+01	4.23E+00	5.23E+00	2.92E+01	2.06E+00	2.60E+00
CPCT02050147T	3.24E+01	2.16E+01	3.79E+01	2.50E+00	4.43E+00	3.73E+01	3.91E+00	4.76E+00	2.66E+01	2.10E+00	2.63E+00
CPCT02030335T	3.35E+01	1.32E+01	2.60E+01	2.87E+00	4.28E+00	3.67E+01	1.96E+01	5.01E+00	2.30E+01	2.20E+00	4.53E+00
CPCT02040108T	9.27E+00	1.11E+01	1.67E+01	1.50E+00	2.84E+00	1.43E+01	6.78E+00	2.30E+00	1.13E+01	2.19E+00	2.37E+00
CPCT02400002T	1.55E+01	9.53E+00	1.75E+01	1.62E+00	4.28E+00	1.90E+01	5.03E+00	2.84E+00	1.18E+01	1.33E+00	2.96E+00
CPCT02340041T	4.67E+01	1.68E+01	3.54E+01	4.52E+00	5.03E+00	5.26E+01	1.29E+01	7.15E+00	2.26E+01	2.80E+00	3.01E+00
CPCT02380030T	9.55E+00	5.54E+00	7.87E+00	1.10E+00	2.00E+00	1.02E+01	4.81E+00	2.80E+00	6.51E+00	1.53E+00	1.65E+00
CPCT02040196T	3.78E+01	2.01E+01	3.92E+01	2.62E+00	5.85E+00	4.52E+01	8.60E+00	7.10E+00	2.32E+01	2.27E+00	1.81E+00
CPCT02230068T	1.53E+01	9.46E+00	1.35E+01	2.07E+00	2.29E+00	1.75E+01	3.50E+00	2.57E+00	1.15E+01	1.02E+00	1.73E+00
CPCT02100127T	3.52E+01	1.21E+01	2.01E+01	2.44E+00	4.68E+00	3.81E+01	7.77E+00	4.46E+00	1.65E+01	1.94E+00	2.41E+00
CPCT02100133T	2.61E-01	1.03E+01	9.25E+00	7.95E-01	3.11E+00	1.41E+00	4.12E+00	4.95E+00	6.08E+00	1.24E+00	1.82E+00
CPCT02090026T	2.89E+01	9.92E+00	1.79E+01	1.90E+00	4.87E+00	3.24E+01	3.25E+00	2.96E+00	8.63E+00	1.71E+00	1.69E+00
CPCT02050287T	1.57E+01	1.12E+01	1.53E+01	1.81E+00	3.84E+00	1.78E+01	6.35E+00	4.34E+00	1.48E+01	2.72E+00	2.64E+00
CPCT02050292T	1.24E+01	9.71E+00	1.77E+01	2.93E+00	3.87E+00	1.64E+01	5.24E+00	5.48E+00	1.24E+01	1.67E+00	2.50E+00
DRUP01050016T	1.71E+01	3.40E+00	1.71E+01	2.88E+00	5.61E+00	2.14E+01	6.77E+00	5.71E+00	9.92E+00	2.53E+00	4.38E+00
CPCT02250004T	3.33E+01	1.53E+01	2.77E+01	3.04E+00	4.58E+00	3.59E+01	3.30E+00	4.01E+00	1.72E+01	1.59E+00	2.27E+00
WIDE01010644T	4.94E+00	6.36E+00	1.02E+01	1.25E+00	1.93E+00	8.49E+00	2.53E+00	1.76E+00	6.65E+00	1.03E+00	1.55E+00
WIDE01010539T	2.83E+01	3.34E+01	5.64E+01	3.32E+00	4.96E+00	4.20E+01	5.02E+00	6.29E+00	3.99E+01	1.90E+00	2.20E+00
WIDE01010590T	2.33E+01	2.85E+01	5.15E+01	7.28E+00	6.60E+00	4.03E+01	8.50E+00	7.86E+00	3.47E+01	3.02E+00	2.83E+00
WIDE01010691T	1.80E+01	9.28E+00	1.45E+01	1.60E+00	3.38E+00	1.99E+01	3.62E+00	2.72E+00	1.15E+01	9.66E-01	2.17E+00
WIDE01010704T	2.31E+01	1.25E+01	1.71E+01	1.88E+00	2.81E+00	2.52E+01	3.59E+00	2.08E+00	1.22E+01	2.05E+00	2.04E+00
WIDE01010725T	1.48E+01	4.89E+00	1.85E+01	3.92E+00	6.09E+00	1.80E+01	4.80E+00	4.88E+00	8.09E+00	1.25E+01	5.86E+00
