Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
SP106602	1.05E+00	5.80E+00	6.94E+00	5.01E+00	6.75E+00	4.03E+00	2.80E+00	6.91E-01	1.66E+00	3.95E+00	4.42E+00	3.42E-01	1.86E+00	1.49E+00	2.32E+00	1.26E+00	6.40E-01
SP97145	5.01E-01	3.70E+00	3.87E+00	3.38E+00	3.15E+00	3.17E+00	1.48E+00	4.44E-01	1.50E+00	2.39E+00	1.73E+00	2.98E-01	1.31E+00	1.13E+00	1.40E+00	1.25E+00	3.90E-01
SP43664	1.66E+00	1.31E+01	1.56E+01	1.25E+01	8.22E+00	1.12E+01	7.40E+00	1.33E+00	4.19E+00	5.76E+00	5.42E+00	6.23E-01	4.49E+00	2.78E+00	5.49E+00	1.80E+00	9.23E-01
SP43532	1.65E+00	9.03E+00	1.08E+01	9.32E+00	8.93E+00	7.71E+00	4.55E+00	7.44E-01	2.58E+00	4.80E+00	5.65E+00	5.23E-01	2.13E+00	1.44E+00	3.19E+00	7.76E-01	5.43E-01
SP102816	8.73E-01	5.11E+00	4.70E+00	4.48E+00	5.18E+00	4.38E+00	3.24E+00	5.48E-01	2.12E+00	3.34E+00	4.41E+00	2.15E-01	2.30E+00	1.33E+00	2.43E+00	1.04E+00	6.32E-01
SP102795	1.66E+00	9.97E+00	1.21E+01	1.04E+01	9.61E+00	8.27E+00	4.57E+00	1.45E+00	4.91E+00	5.66E+00	5.26E+00	6.59E-01	3.40E+00	2.69E+00	4.62E+00	6.38E-01	9.21E-01
SP103197	1.02E+00	7.04E+00	6.06E+00	5.27E+00	5.70E+00	5.53E+00	4.19E+00	8.27E-01	3.05E+00	4.50E+00	3.95E+00	4.03E-01	2.06E+00	1.37E+00	3.77E+00	1.11E+00	4.94E-01
SP102827	1.45E+00	1.10E+01	1.18E+01	1.08E+01	8.86E+00	8.60E+00	5.63E+00	6.18E-01	4.19E+00	5.29E+00	5.46E+00	4.81E-01	2.82E+00	3.03E+00	4.55E+00	1.00E+00	3.81E-01
SP103233	1.04E+00	5.75E+00	5.68E+00	5.44E+00	4.76E+00	4.49E+00	3.90E+00	8.66E-01	2.36E+00	3.74E+00	3.51E+00	3.52E-01	1.69E+00	2.35E+00	3.43E+00	1.01E+00	4.91E-01
SP103507	9.18E-01	3.75E+00	7.87E+00	8.32E+00	4.21E+00	5.14E+00	6.65E+00	8.99E-01	2.09E+00	3.09E+00	2.93E+00	3.69E-01	1.08E+00	3.51E+00	1.36E+00	5.59E-01	6.66E-01
SP103100	8.89E-01	5.84E+00	6.83E+00	5.80E+00	4.91E+00	4.43E+00	3.09E+00	6.30E-01	1.50E+00	2.66E+00	3.05E+00	3.75E-01	1.50E+00	1.47E+00	1.89E+00	2.07E-01	4.39E-01
SP103416	8.01E-01	5.19E+00	5.77E+00	4.56E+00	5.11E+00	3.87E+00	2.54E+00	6.01E-01	1.04E+00	2.82E+00	3.01E+00	3.22E-01	1.23E+00	1.10E+00	1.16E+00	6.75E-01	3.79E-01
SP103005	8.63E-01	4.17E+00	4.41E+00	3.76E+00	2.50E+00	3.37E+00	2.59E+00	6.52E-01	1.69E+00	3.04E+00	2.04E+00	1.75E-01	1.46E+00	1.43E+00	2.62E+00	7.74E-01	4.63E-01
SP102759	9.67E-01	1.01E+01	1.19E+01	1.01E+01	8.34E+00	7.84E+00	5.03E+00	9.79E-01	3.89E+00	5.30E+00	5.23E+00	6.76E-01	2.86E+00	2.07E+00	4.27E+00	1.01E+00	6.38E-01
SP102741	7.20E-01	6.37E+00	5.92E+00	5.41E+00	5.16E+00	5.46E+00	2.91E+00	9.30E-01	3.05E+00	4.69E+00	4.37E+00	2.15E-01	2.05E+00	1.33E+00	3.30E+00	4.45E-01	6.56E-01
SP102945	7.35E-01	5.75E+00	5.89E+00	5.60E+00	4.49E+00	4.99E+00	3.25E+00	7.21E-01	2.12E+00	2.92E+00	3.01E+00	3.65E-01	2.07E+00	1.17E+00	2.67E+00	9.45E-01	5.06E-01
SP103826	4.22E-01	5.00E+00	6.28E+00	5.97E+00	4.63E+00	4.50E+00	2.59E+00	5.54E-01	2.15E+00	3.06E+00	2.85E+00	1.97E-01	1.64E+00	1.27E+00	2.44E+00	6.45E-01	4.50E-01
SP103706	8.63E-01	7.79E+00	8.27E+00	8.44E+00	8.18E+00	6.87E+00	3.63E+00	7.16E-01	3.09E+00	4.83E+00	5.27E+00	2.96E-01	2.74E+00	1.81E+00	2.90E+00	1.13E-01	8.43E-01
SP102897	8.80E+01	6.49E+01	1.37E+01	1.21E+01	1.43E+01	1.18E+01	6.97E+00	7.47E+01	9.63E+01	2.49E+01	1.43E+01	1.74E-01	9.98E-01	1.05E+01	8.46E+00	8.43E+00	1.59E+00
SP102881	6.28E-01	3.83E+00	4.05E+00	3.99E+00	3.49E+00	3.11E+00	1.94E+00	8.34E-01	2.22E+00	2.62E+00	2.48E+00	2.51E-01	1.61E+00	1.42E+00	2.35E+00	9.24E-01	5.22E-01
SP103715	7.63E-01	5.08E+00	4.99E+00	4.18E+00	4.71E+00	3.97E+00	3.19E+00	4.75E-01	1.81E+00	3.79E+00	3.10E+00	2.29E-01	1.43E+00	1.75E+00	2.65E+00	7.67E-01	8.82E-01
SP102929	6.21E-01	5.83E+00	5.90E+00	5.52E+00	5.56E+00	4.45E+00	2.79E+00	6.31E-01	2.30E+00	3.91E+00	4.81E+00	2.31E-01	1.76E+00	1.35E+00	2.97E+00	7.02E-01	3.07E-01
SP103619	1.99E-01	2.47E+00	2.83E+00	2.05E+00	2.02E+00	1.65E+00	1.74E+00	2.95E-01	7.93E-01	1.77E+00	1.77E+00	0.00E+00	6.53E-01	8.88E-01	1.65E+00	5.78E-01	1.76E-01
SP103844	8.74E-02	3.13E+00	4.52E+00	3.76E+00	3.82E+00	3.72E+00	3.24E+00	4.16E-01	9.88E-01	3.12E+00	3.11E+00	2.16E-01	1.54E+00	7.24E-01	1.23E+00	3.91E-01	3.67E-01
SP103128	8.72E-01	4.91E+00	5.45E+00	5.27E+00	4.54E+00	4.47E+00	3.40E+00	1.03E+00	2.10E+00	3.10E+00	3.50E+00	4.64E-01	2.54E+00	1.89E+00	2.21E+00	4.23E-01	6.55E-01
SP103300	8.12E-01	6.97E+00	7.26E+00	7.53E+00	6.86E+00	5.97E+00	4.88E+00	7.85E-01	2.55E+00	4.26E+00	5.38E+00	6.12E-01	2.28E+00	1.87E+00	2.86E+00	5.40E-01	9.49E-01
SP103057	1.10E+00	6.83E+00	8.72E+00	7.45E+00	5.98E+00	5.90E+00	5.69E+00	5.10E-02	2.38E+00	4.76E+00	3.93E+00	3.60E-01	1.73E+00	2.65E+00	2.52E+00	3.02E-01	7.67E-01
SP103340	1.09E+00	6.81E+00	7.80E+00	6.63E+00	5.86E+00	5.10E+00	2.98E+00	7.68E-01	2.88E+00	3.59E+00	3.11E+00	2.28E-01	1.83E+00	1.44E+00	2.70E+00	5.76E-01	6.14E-01
SP102913	1.07E+00	6.13E+00	7.12E+00	6.42E+00	5.43E+00	4.81E+00	3.00E+00	8.66E-01	2.48E+00	3.41E+00	3.43E+00	3.39E-01	1.94E+00	2.03E+00	2.93E+00	7.69E-01	6.64E-01
SP102783	1.19E+00	8.30E+00	1.06E+01	9.99E+00	7.71E+00	7.29E+00	4.86E+00	1.18E+00	3.22E+00	5.20E+00	4.29E+00	2.69E-01	2.84E+00	2.49E+00	3.60E+00	6.16E-01	9.28E-01
SP103080	1.35E+00	8.60E+00	7.92E+00	7.11E+00	7.58E+00	6.52E+00	4.55E+00	1.15E+00	4.03E+00	6.16E+00	5.81E+00	1.82E-01	2.65E+00	2.17E+00	3.51E+00	1.18E+00	8.01E-01
SP103436	4.16E-01	3.78E+00	4.01E+00	4.70E+00	4.04E+00	3.35E+00	2.90E+00	6.92E-01	1.58E+00	2.31E+00	2.54E+00	1.97E-01	1.22E+00	8.38E-01	1.72E+00	8.74E-01	9.80E-01
SP102804	5.40E-01	8.19E+00	1.07E+01	9.88E+00	9.70E+00	7.10E+00	5.71E+00	7.55E-01	2.23E+00	6.29E+00	4.63E+00	4.03E-01	2.73E+00	1.63E+00	2.90E+00	9.81E-01	4.50E-01
SP102957	9.23E-01	6.39E+00	9.36E+00	1.27E+01	5.38E+00	6.21E+00	1.07E+01	3.34E-01	2.13E+00	6.42E+00	5.16E+00	3.62E-01	1.25E+00	6.72E+00	2.15E+00	4.28E-01	5.75E-01
SP102873	6.37E-01	3.96E+00	3.92E+00	3.65E+00	2.87E+00	3.71E+00	2.51E+00	7.03E-01	2.42E+00	2.92E+00	2.57E+00	2.73E-01	1.53E+00	1.71E+00	2.44E+00	8.59E-01	1.25E-01
SP103213	7.36E-01	5.42E+00	5.71E+00	4.78E+00	4.42E+00	4.29E+00	2.78E+00	2.19E-01	1.50E+00	2.54E+00	3.08E+00	2.37E-01	1.74E+00	1.06E+00	2.07E+00	6.99E-01	4.24E-01
SP103467	2.66E-01	2.16E+00	2.39E+00	1.75E+00	2.19E+00	1.52E+00	1.47E+00	2.35E-01	6.48E-01	1.33E+00	1.71E+00	0.00E+00	8.11E-01	5.99E-01	8.28E-01	5.47E-01	3.42E-01
SP103261	1.63E+00	1.19E+01	1.39E+01	1.27E+01	1.21E+01	8.52E+00	5.87E+00	1.16E+00	3.69E+00	5.10E+00	6.26E+00	5.20E-01	3.48E+00	2.34E+00	3.75E+00	1.03E+00	6.75E-01
SP103156	1.08E+00	7.67E+00	7.91E+00	7.77E+00	6.78E+00	6.19E+00	3.81E+00	7.37E-01	2.51E+00	3.74E+00	4.60E+00	2.81E-01	1.78E+00	1.64E+00	2.62E+00	1.06E+00	7.35E-01
SP103288	4.68E-01	3.12E+00	3.96E+00	3.81E+00	2.78E+00	2.84E+00	3.06E+00	4.37E-01	1.25E+00	1.98E+00	2.52E+00	4.00E-01	1.25E+00	1.17E+00	1.61E+00	7.55E-01	1.43E-01
SP103444	6.32E-01	4.54E+00	5.75E+00	4.93E+00	5.13E+00	4.64E+00	3.09E+00	4.31E-01	1.38E+00	2.69E+00	3.38E+00	2.05E-01	2.14E+00	1.28E+00	1.38E+00	4.87E-01	9.20E-02
SP103685	7.10E-01	6.46E+00	6.98E+00	5.48E+00	6.34E+00	4.40E+00	3.38E+00	1.06E-01	1.50E+00	3.56E+00	4.19E+00	2.89E-01	1.43E+00	1.47E+00	2.72E+00	9.37E-01	3.85E-01
SP103140	1.43E+00	8.53E+00	1.03E+01	8.46E+00	8.20E+00	5.54E+00	4.69E+00	8.14E-01	4.28E+00	5.47E+00	4.87E+00	5.22E-01	1.64E+00	1.69E+00	3.86E+00	1.02E+00	5.76E-01
SP103673	1.20E+00	6.93E+00	8.28E+00	7.14E+00	6.45E+00	5.34E+00	4.41E+00	9.62E-01	3.41E+00	4.24E+00	3.88E+00	3.96E-01	2.15E+00	1.79E+00	2.95E+00	1.29E+00	8.52E-01
SP102839	7.94E-01	5.88E+00	6.32E+00	5.51E+00	5.59E+00	4.85E+00	3.33E+00	7.29E-01	1.77E+00	3.50E+00	4.04E+00	0.00E+00	2.29E+00	1.27E+00	1.88E+00	9.71E-01	1.04E-01
SP103245	1.04E+00	7.17E+00	7.23E+00	6.48E+00	6.62E+00	6.31E+00	3.20E+00	7.30E-01	2.38E+00	3.73E+00	4.69E+00	4.58E-01	2.94E+00	1.27E+00	2.45E+00	1.11E+00	6.17E-01
SP103037	1.52E-01	2.88E+00	3.21E+00	3.21E+00	2.93E+00	2.80E+00	1.86E+00	1.60E-01	7.93E-01	1.56E+00	1.90E+00	4.29E-01	9.25E-01	4.38E-01	1.42E+00	6.26E-01	1.43E-01
SP103408	1.01E+00	6.00E+00	6.92E+00	6.66E+00	5.50E+00	4.74E+00	4.17E+00	3.94E-01	1.74E+00	3.58E+00	4.19E+00	1.81E-01	4.64E-01	1.71E+00	1.93E+00	7.00E-01	4.99E-01
SP103021	8.63E-01	5.25E+00	6.06E+00	4.48E+00	4.41E+00	4.03E+00	3.34E+00	4.78E-01	2.25E+00	3.26E+00	3.29E+00	4.03E-01	2.08E+00	1.27E+00	2.45E+00	6.00E-01	5.27E-01
SP103679	6.03E-01	3.62E+00	3.68E+00	2.77E+00	2.81E+00	2.34E+00	2.72E+00	6.31E-01	1.72E+00	3.49E+00	2.41E+00	1.80E-01	1.37E+00	1.20E+00	1.72E+00	9.32E-01	1.51E-01
SP103065	1.45E+00	9.04E+00	9.01E+00	7.72E+00	8.12E+00	5.74E+00	3.87E+00	1.06E+00	3.95E+00	5.23E+00	5.31E+00	4.52E-01	1.49E+00	2.68E+00	4.39E+00	9.42E-01	9.54E-01
SP102965	7.21E-01	5.16E+00	5.85E+00	5.06E+00	5.15E+00	3.69E+00	3.29E+00	3.09E-01	1.57E+00	3.07E+00	2.79E+00	0.00E+00	1.67E+00	8.23E-01	1.63E+00	5.01E-01	5.40E-01
SP103221	1.47E+00	9.82E+00	1.08E+01	1.00E+01	8.48E+00	8.33E+00	5.60E+00	9.42E-01	2.72E+00	6.19E+00	8.13E+00	4.63E-01	2.59E+00	2.56E+00	3.49E+00	1.19E+00	5.19E-01
SP103547	9.23E-01	6.99E+00	8.31E+00	6.54E+00	4.88E+00	5.70E+00	4.01E+00	7.78E-01	2.82E+00	3.34E+00	3.32E+00	2.90E-01	2.79E+00	2.17E+00	3.33E+00	6.54E-01	5.99E-01
SP102973	1.20E+00	6.73E+00	9.21E+00	1.01E+01	6.64E+00	6.27E+00	6.80E+00	1.08E+00	3.07E+00	4.29E+00	4.79E+00	5.44E-01	1.93E+00	3.68E+00	2.98E+00	1.24E+00	5.50E-01
SP103515	3.53E-01	6.52E+00	5.77E+00	4.87E+00	5.70E+00	4.89E+00	3.48E+00	6.45E-01	2.86E+00	4.01E+00	4.25E+00	1.89E-01	2.04E+00	1.57E+00	2.97E+00	9.98E-01	8.88E-01
SP102747	4.24E-01	3.05E+00	3.45E+00	2.90E+00	3.09E+00	2.16E+00	1.60E+00	2.38E-01	9.02E-01	1.62E+00	1.73E+00	1.73E-01	5.10E-01	5.01E-01	1.02E+00	4.80E-01	3.19E-01
SP103730	9.47E-01	5.98E+00	6.81E+00	5.83E+00	3.61E+00	4.92E+00	3.65E+00	1.02E+00	2.44E+00	3.86E+00	2.40E+00	2.73E-01	3.11E+00	1.99E+00	3.12E+00	7.83E-01	5.20E-01
SP103535	1.14E+00	7.81E+00	1.03E+01	1.07E+01	7.25E+00	8.75E+00	8.41E+00	1.16E+00	3.53E+00	7.44E+00	6.74E+00	5.12E-01	3.08E+00	4.47E+00	2.81E+00	1.72E-01	7.41E-01
SP102718	1.03E+00	7.35E+00	8.59E+00	6.40E+00	4.94E+00	5.61E+00	3.90E+00	7.83E-01	2.81E+00	3.53E+00	2.74E+00	2.88E-01	2.04E+00	1.97E+00	2.71E+00	9.87E-01	5.18E-01
SP103483	6.22E-01	3.73E+00	4.64E+00	4.44E+00	4.20E+00	3.47E+00	2.22E+00	5.00E-01	1.49E+00	2.40E+00	2.30E+00	2.09E-01	1.14E+00	6.94E-01	9.78E-01	7.48E-01	4.03E-01
SP103428	1.10E+00	8.06E+00	9.45E+00	7.56E+00	7.93E+00	5.39E+00	4.66E+00	8.68E-01	3.49E+00	4.82E+00	4.99E+00	5.10E-01	1.93E+00	2.43E+00	3.58E+00	6.24E-01	5.92E-01
SP102755	2.00E+00	1.67E+01	1.67E+01	1.69E+01	1.56E+01	1.31E+01	6.70E+00	7.84E-01	5.18E+00	6.52E+00	9.09E+00	0.00E+00	4.51E+00	3.32E+00	4.94E+00	1.10E+00	1.26E+00
SP103694	1.55E+00	1.06E+01	1.23E+01	1.03E+01	9.85E+00	8.63E+00	5.99E+00	8.13E-01	3.68E+00	6.78E+00	6.44E+00	5.71E-01	3.72E+00	2.44E+00	4.85E+00	1.37E+00	7.46E-01
SP103595	6.50E-01	4.16E+00	3.86E+00	4.06E+00	4.12E+00	3.65E+00	3.03E+00	5.93E-01	1.97E+00	2.68E+00	3.34E+00	4.05E-01	1.52E+00	1.05E+00	1.95E+00	1.06E+00	1.61E-01
SP103396	2.15E-01	3.28E+00	3.11E+00	3.07E+00	3.64E+00	2.95E+00	2.18E+00	3.12E-01	1.53E+00	2.47E+00	2.87E+00	1.76E-01	1.29E+00	7.42E-01	1.17E+00	2.07E-01	0.00E+00
SP102716	5.36E-01	3.32E+00	3.61E+00	3.18E+00	3.20E+00	2.80E+00	2.05E+00	3.67E-01	1.38E+00	2.48E+00	2.35E+00	1.78E-01	6.67E-01	9.76E-01	1.27E+00	3.14E-01	2.84E-01
SP102733	5.97E-01	2.78E+00	2.49E+00	2.45E+00	2.79E+00	2.24E+00	2.31E+00	7.16E-01	1.80E+00	2.44E+00	2.73E+00	4.69E-01	1.41E+00	1.23E+00	2.63E+00	1.20E+00	4.01E-01
SP102989	9.50E-01	6.48E+00	5.97E+00	5.36E+00	6.68E+00	4.17E+00	3.44E+00	1.02E+00	3.14E+00	4.62E+00	4.91E+00	2.94E-01	2.18E+00	1.85E+00	3.29E+00	1.19E+00	4.69E-01
SP103603	1.05E+00	7.11E+00	6.99E+00	5.48E+00	5.30E+00	5.71E+00	3.40E+00	8.36E-01	2.90E+00	4.49E+00	3.77E+00	3.32E-01	1.87E+00	1.73E+00	2.88E+00	1.12E+00	2.57E-01
SP102921	6.77E-01	4.43E+00	4.40E+00	4.23E+00	4.09E+00	3.67E+00	2.89E+00	7.38E-01	1.99E+00	3.14E+00	3.13E+00	4.30E-01	1.81E+00	8.93E-01	2.11E+00	5.14E-01	5.37E-02
SP103742	1.14E+00	6.95E+00	7.50E+00	6.10E+00	6.28E+00	5.40E+00	4.49E+00	1.11E+00	2.63E+00	4.62E+00	4.48E+00	3.96E-01	2.71E+00	2.06E+00	2.94E+00	1.22E+00	7.80E-01
SP103555	3.75E-01	9.89E-01	7.33E-01	6.87E-01	6.13E-01	1.02E+00	1.21E+00	2.93E-01	6.20E-01	1.40E+00	7.03E-01	0.00E+00	3.76E-01	1.14E-01	6.46E-01	5.05E-01	3.21E-01
SP103523	3.64E-01	3.62E+00	4.07E+00	3.54E+00	2.62E+00	3.12E+00	2.81E+00	4.62E-01	1.06E+00	2.44E+00	2.21E+00	2.90E-01	1.58E+00	1.17E+00	1.28E+00	7.88E-01	3.95E-01
SP103575	7.01E-01	5.28E+00	5.17E+00	4.15E+00	4.80E+00	3.52E+00	3.26E+00	8.50E-01	2.04E+00	3.87E+00	2.86E+00	2.47E-01	1.36E+00	1.61E+00	2.21E+00	8.68E-01	8.17E-01
SP103045	8.02E-01	5.51E+00	7.20E+00	7.27E+00	6.43E+00	6.04E+00	4.34E+00	5.05E-01	1.91E+00	3.54E+00	4.79E+00	4.42E-01	1.95E+00	1.69E+00	2.32E+00	1.17E+00	1.70E-01
SP103455	1.05E+00	5.86E+00	5.83E+00	6.50E+00	5.45E+00	5.40E+00	4.24E+00	8.80E-01	2.26E+00	4.65E+00	4.15E+00	4.75E-01	2.34E+00	1.88E+00	2.74E+00	1.22E+00	6.06E-01
SP103856	2.65E-01	1.56E+00	2.10E+00	1.40E+00	1.28E+00	1.42E+00	1.63E+00	1.85E-01	8.65E-01	1.69E+00	1.25E+00	0.00E+00	4.97E-01	3.60E-01	9.24E-01	5.96E-01	3.22E-01
CPCT02020340T	6.05E-01	7.57E+00	7.89E+00	7.83E+00	4.54E+00	6.63E+00	4.70E+00	9.98E-01	2.30E+00	3.96E+00	2.81E+00	1.04E+00	3.01E+00	2.12E+00	3.43E+00	1.35E+00	4.28E-01
CPCT02140010T	9.15E-01	4.79E+00	5.42E+00	4.88E+00	4.58E+00	4.15E+00	3.55E+00	1.03E+00	2.32E+00	3.22E+00	3.62E+00	1.06E+00	2.16E+00	1.63E+00	2.56E+00	7.91E-01	8.12E-01
CPCT02110007T	1.20E+00	6.14E+00	6.44E+00	5.72E+00	5.90E+00	4.43E+00	4.73E+00	1.28E+00	3.07E+00	4.70E+00	4.54E+00	1.48E+00	2.26E+00	1.97E+00	4.08E+00	1.16E+00	9.76E-01
CPCT02140015T	9.77E-01	3.93E+00	4.02E+00	4.22E+00	4.34E+00	3.73E+00	2.76E+00	1.19E+00	1.83E+00	2.64E+00	2.93E+00	1.61E+00	1.52E+00	1.65E+00	2.09E+00	1.43E+00	8.67E-01
CPCT02020376T	6.99E-01	3.31E+00	2.42E+00	2.95E+00	1.60E+00	2.95E+00	1.09E+00	1.43E+00	1.88E+00	2.39E+00	1.66E+00	1.07E+00	2.05E+00	8.11E-01	2.70E+00	1.02E+00	3.73E-01
CPCT02050051T	9.60E-01	4.73E+00	5.02E+00	4.70E+00	4.76E+00	3.96E+00	3.09E+00	1.14E+00	2.41E+00	2.99E+00	3.58E+00	1.13E+00	2.11E+00	1.83E+00	2.88E+00	1.02E+00	2.97E-01
CPCT02140017T	1.70E+00	1.01E+01	9.64E+00	1.01E+01	1.08E+01	8.65E+00	6.48E+00	2.22E+00	3.53E+00	5.46E+00	6.82E+00	1.46E+00	3.05E+00	2.47E+00	4.16E+00	1.78E+00	1.25E+00
CPCT02040048T	1.50E+00	1.10E+01	1.28E+01	1.14E+01	1.02E+01	8.04E+00	5.61E+00	1.63E+00	4.65E+00	5.53E+00	6.71E+00	1.49E+00	3.41E+00	2.55E+00	5.28E+00	1.56E+00	1.37E+00
CPCT02060029T	1.23E+00	3.92E+00	4.49E+00	4.13E+00	4.70E+00	3.16E+00	2.99E+00	2.84E+00	3.35E+00	2.36E+00	3.29E+00	8.27E-01	1.99E+00	1.57E+00	2.27E+00	1.19E+00	9.40E-01
CPCT02060039T	1.10E+00	5.16E+00	5.66E+00	5.94E+00	4.17E+00	4.30E+00	2.99E+00	9.30E-01	3.17E+00	2.74E+00	3.03E+00	7.21E-01	2.01E+00	1.93E+00	2.95E+00	7.77E-01	9.75E-01
CPCT02050077T	1.22E+00	5.99E+00	6.62E+00	5.07E+00	5.49E+00	4.43E+00	3.34E+00	1.43E+00	2.54E+00	4.35E+00	3.21E+00	1.22E+00	2.11E+00	1.67E+00	3.20E+00	1.17E+00	1.01E+00
CPCT02060050T	1.14E+00	6.33E+00	6.62E+00	6.16E+00	6.60E+00	6.35E+00	4.25E+00	1.43E+00	3.16E+00	4.87E+00	5.95E+00	1.03E+00	1.99E+00	2.23E+00	3.22E+00	1.46E+00	8.58E-01
CPCT02020866T	8.13E-01	3.94E+00	4.81E+00	3.75E+00	2.97E+00	3.48E+00	2.89E+00	8.54E-01	2.29E+00	3.17E+00	2.19E+00	9.77E-01	1.99E+00	1.58E+00	2.56E+00	9.10E-01	1.21E+00
CPCT02120177T	9.94E-01	5.54E+00	6.40E+00	5.41E+00	5.73E+00	4.24E+00	3.96E+00	6.50E-01	1.67E+00	3.94E+00	3.31E+00	9.13E-01	1.39E+00	1.65E+00	2.18E+00	1.13E+00	8.62E-01
CPCT02140095T	1.60E+00	9.09E+00	1.00E+01	9.11E+00	8.88E+00	6.26E+00	5.74E+00	1.16E+00	4.17E+00	6.20E+00	6.92E+00	1.10E+00	2.08E+00	2.10E+00	5.73E+00	4.03E-01	5.01E+00
CPCT02120176T	1.90E+00	6.51E+00	7.74E+00	7.10E+00	6.74E+00	5.26E+00	4.68E+00	2.53E+00	3.52E+00	4.12E+00	4.28E+00	6.92E-01	2.11E+00	1.99E+00	4.38E+00	8.50E-01	1.39E+00
CPCT02120085T	8.83E-01	4.53E+00	4.67E+00	4.84E+00	3.27E+00	3.03E+00	3.09E+00	1.28E+00	2.11E+00	2.75E+00	2.92E+00	1.86E+00	2.14E+00	1.53E+00	2.94E+00	1.40E+00	1.01E+00
CPCT02100138T	1.13E+00	3.50E+00	4.75E+00	3.88E+00	3.85E+00	3.94E+00	2.65E+00	1.70E+00	2.23E+00	3.14E+00	2.92E+00	9.90E-01	1.79E+00	1.73E+00	2.85E+00	7.22E-01	1.24E+00
CPCT02080177T	1.08E+00	4.50E+00	4.59E+00	3.82E+00	4.08E+00	3.13E+00	3.05E+00	1.69E+00	2.62E+00	3.60E+00	3.00E+00	1.19E+00	1.64E+00	1.60E+00	3.11E+00	1.02E+00	9.20E-01
CPCT02230079T	1.43E+00	7.49E+00	7.66E+00	5.73E+00	6.72E+00	5.30E+00	3.86E+00	1.67E+00	3.26E+00	4.92E+00	5.00E+00	1.30E+00	2.83E+00	2.12E+00	4.18E+00	1.05E+00	1.26E+00
CPCT02340107T	1.72E+00	5.96E+00	6.51E+00	5.48E+00	5.31E+00	4.65E+00	4.59E+00	2.03E+00	2.53E+00	4.80E+00	3.63E+00	1.05E+00	1.77E+00	2.23E+00	3.08E+00	7.87E-01	1.32E+00
CPCT02120096T	1.03E+00	6.42E+00	7.05E+00	6.33E+00	7.21E+00	6.67E+00	4.37E+00	1.04E+00	2.46E+00	4.55E+00	5.08E+00	1.94E+00	2.36E+00	1.57E+00	2.51E+00	4.84E-01	9.46E-01
CPCT02120102T	3.95E-01	1.59E+00	2.05E+00	1.57E+00	1.92E+00	1.43E+00	8.66E-01	4.59E-01	7.85E-01	1.41E+00	1.24E+00	6.07E-01	6.47E-01	3.15E-01	7.74E-01	4.80E-01	3.76E-01
CPCT02440023T	1.31E+00	7.14E+00	8.48E+00	7.68E+00	7.13E+00	5.69E+00	4.72E+00	1.51E+00	3.39E+00	4.91E+00	5.59E+00	1.25E+00	3.16E+00	2.17E+00	4.61E+00	1.02E+00	1.69E+00
CPCT02160060T	9.87E-01	5.98E+00	7.21E+00	7.15E+00	5.70E+00	6.02E+00	3.76E+00	1.03E+00	1.71E+00	3.32E+00	3.48E+00	8.65E-01	1.67E+00	1.79E+00	2.72E+00	5.79E-01	1.21E+00
CPCT02180055T	8.43E-01	3.08E+00	2.71E+00	2.28E+00	2.44E+00	2.88E+00	2.75E+00	1.34E+00	1.97E+00	2.89E+00	2.32E+00	1.02E+00	1.50E+00	1.25E+00	1.58E+00	1.16E+00	6.58E-01
CPCT02140104T	8.12E-01	2.38E+00	1.81E+00	1.46E+00	1.91E+00	2.17E+00	1.52E+00	1.41E+00	2.02E+00	1.88E+00	2.13E+00	6.73E-01	1.25E+00	1.03E+00	2.13E+00	1.00E+00	9.11E-01
CPCT02140105T	1.23E+00	6.74E+00	6.77E+00	6.46E+00	5.78E+00	4.54E+00	3.84E+00	1.39E+00	2.12E+00	3.68E+00	5.02E+00	9.78E-01	1.93E+00	1.68E+00	2.60E+00	5.63E-01	1.65E+00
CPCT02190055T	1.29E+00	5.89E+00	6.54E+00	5.85E+00	5.07E+00	4.70E+00	4.67E+00	1.55E+00	4.00E+00	4.70E+00	4.11E+00	1.16E+00	2.51E+00	2.91E+00	4.27E+00	1.60E+00	1.24E+00
CPCT02030551TII	1.55E+00	2.17E+00	3.97E+00	5.26E+00	3.81E+00	2.90E+00	3.12E+00	4.31E+00	6.83E+00	3.39E+00	3.92E+00	1.55E+00	2.18E+00	2.15E+00	6.45E+00	1.92E+00	4.44E+00
CPCT02050317T	3.29E-01	1.34E+00	1.29E+00	1.15E+00	1.07E+00	1.43E+00	1.28E+00	7.36E-01	1.66E+00	1.42E+00	1.19E+00	1.56E+00	1.22E+00	7.93E-01	1.66E+00	8.18E-01	4.15E-01
CPCT02180078T	8.13E-01	5.83E+00	5.95E+00	4.90E+00	5.32E+00	3.24E+00	3.16E+00	8.30E-01	2.90E+00	3.79E+00	2.96E+00	7.86E-01	2.00E+00	1.22E+00	3.15E+00	1.18E+00	7.91E-01
CPCT02220075T	7.88E-01	5.25E+00	5.77E+00	4.16E+00	5.17E+00	3.87E+00	3.38E+00	1.27E+00	1.76E+00	3.66E+00	3.62E+00	8.06E-01	1.55E+00	1.40E+00	2.13E+00	1.20E+00	6.80E-01
