Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
CPCT02020587T	8.40E-01	2.00E+00	2.10E+00	1.89E+01	2.12E+01	1.65E+00
CPCT02070040T	2.77E+00	7.22E+00	5.84E-01	2.98E+00	8.09E+00	1.47E+00
CPCT02070050T	2.19E+00	5.73E+00	1.35E+00	2.11E+00	4.65E+00	1.36E+00
CPCT02300004T	7.20E-01	1.54E+00	1.02E+00	2.19E+00	2.35E+00	9.43E-01
CPCT02020424T	3.28E-01	9.53E-01	9.50E-01	1.31E+00	1.01E+00	5.19E-01
CPCT02020433T	3.37E-01	9.59E-01	1.02E+00	1.66E+00	1.22E+00	7.43E-01
CPCT02010466T	5.67E-01	1.16E+00	8.75E-01	1.69E+00	1.66E+00	8.55E-01
CPCT02010454T	5.62E-01	8.50E-01	7.39E-01	1.39E+00	8.60E-01	7.31E-01
CPCT02140036T	1.93E+00	5.55E+00	1.39E+00	1.90E+00	5.08E+00	1.19E+00
CPCT02010350T	4.63E-01	1.31E+00	8.16E-01	1.18E+00	1.19E+00	7.70E-01
CPCT02100039T	4.30E+00	3.65E+01	1.64E+00	3.48E+00	3.93E+01	1.70E+00
CPCT02050106T	1.93E+00	2.53E+00	1.86E+00	1.82E+01	1.87E+01	1.59E+00
CPCT02020415T	4.57E-01	1.13E+00	6.75E-01	1.55E+00	1.42E+00	3.56E-01
CPCT02180014T	1.12E+00	1.89E+00	1.23E+00	3.59E+00	3.37E+00	9.11E-01
CPCT02090006T	4.80E-01	1.22E+00	1.18E+00	1.83E+00	1.94E+00	7.48E-01
CPCT02020444T	6.38E-01	1.79E+00	1.89E+00	1.52E+01	1.72E+01	1.40E+00
CPCT02030314T	6.82E-01	1.12E+00	1.06E+00	1.28E+00	9.89E-01	7.49E-01
CPCT02190010T	9.70E-01	1.45E+00	9.45E-01	1.30E+00	9.46E-01	9.75E-01
DRUP01010013T	6.27E-01	1.49E+00	1.14E+00	1.89E+00	1.85E+00	5.87E-01
CPCT02080086T	2.95E+00	3.00E+00	5.46E+00	3.65E+00	5.58E+00	3.07E+00
CPCT02010438T	2.91E-01	7.11E-01	9.57E-01	1.47E+00	1.12E+00	6.68E-01
CPCT02190012T	1.04E+00	2.61E+00	1.94E+00	1.08E+01	1.09E+01	1.22E+00
CPCT02010486T	2.74E-01	1.15E+00	6.48E-01	1.31E+00	8.83E-01	7.65E-01
CPCT02060077T	1.03E+00	2.01E+00	1.24E+00	3.08E+00	2.64E+00	1.20E+00
CPCT02020491T	5.10E+00	6.93E+00	8.30E+00	4.46E+00	6.38E+00	4.46E+00
CPCT02010538T	5.78E-01	6.65E-01	1.05E+00	3.00E+00	3.01E+00	5.90E-01
CPCT02170001T	7.33E-01	1.72E+00	1.23E+00	4.36E+00	3.83E+00	1.35E+00
CPCT02170002T	9.88E-01	1.52E+00	1.07E+00	1.74E+00	1.49E+00	6.46E-01
CPCT02050142T	4.87E-01	1.54E+00	8.73E-01	2.85E+00	2.85E+00	8.77E-01
CPCT02080071T	4.14E+00	3.77E+01	2.58E+00	3.98E+00	4.38E+01	1.94E+00
CPCT02020499T	5.39E-01	1.57E+00	8.55E-01	3.42E+00	3.44E+00	6.93E-01
CPCT02340008T	1.02E+00	1.82E+00	1.01E+00	1.60E+00	1.42E+00	8.90E-01
CPCT02020505T	8.67E-01	1.73E+00	2.03E+00	1.92E+01	2.01E+01	1.47E+00
CPCT02080158T	7.31E-01	1.55E+00	1.30E+00	2.28E+00	2.04E+00	8.01E-01
CPCT02010571T	4.53E-01	9.15E-01	8.81E-01	1.93E+00	1.38E+00	8.44E-01
CPCT02380010T	2.36E+00	4.16E+00	9.53E-01	2.22E+00	2.80E+00	1.37E+00
CPCT02110047T	4.05E+00	4.50E+00	1.05E+00	3.41E+00	5.04E+00	1.62E+00
CPCT02030425T	1.53E+00	2.46E+00	1.94E+00	3.24E+00	2.80E+00	1.32E+00
CPCT02080168T	1.82E-01	1.00E+00	8.12E-01	2.99E+00	3.29E+00	5.47E-01
CPCT02020641T	4.90E-01	1.16E+00	9.02E-01	3.35E+00	3.66E+00	7.05E-01
CPCT02230065T	8.66E-01	1.51E+00	1.50E+00	1.89E+00	1.47E+00	9.54E-01
CPCT02330074T	2.87E+00	3.94E+00	1.83E+00	2.49E+01	2.68E+01	2.18E+00
CPCT02010697T	6.73E-01	1.05E+00	6.91E-01	1.66E+00	7.81E-01	6.05E-01
CPCT02090028T	5.44E+00	5.65E+01	2.15E+00	1.06E+01	5.34E+01	2.27E+00
CPCT02450008T	1.74E+00	2.36E+00	1.29E+00	2.54E+00	2.42E+00	1.45E+00
CPCT02010688T	3.13E-01	9.02E-01	6.58E-01	1.81E+00	1.84E+00	5.64E-01
CPCT02020646T	5.63E-01	1.21E+00	9.70E-01	3.52E+00	3.46E+00	7.06E-01
CPCT02010704T	4.50E-01	9.97E-01	7.47E-01	1.80E+00	1.15E+00	6.42E-01
CPCT02010705T	5.29E-01	1.35E+00	9.00E-01	1.82E+00	9.33E-01	5.91E-01
CPCT02250003T	8.02E-01	9.58E-01	3.72E+00	1.74E+02	1.99E+02	8.33E+01
CPCT02010698T	5.23E-01	1.52E+00	8.40E-01	3.70E+00	3.76E+00	6.73E-01
WIDE01010622T	1.13E+00	2.79E+00	1.69E+00	7.33E+00	6.29E+00	1.07E+00
WIDE01010631T	1.88E+00	3.57E+00	1.20E+00	2.55E+00	1.67E+00	1.47E+00
WIDE01010635T	1.47E+00	4.68E+00	1.13E+00	2.47E+00	4.86E+00	1.94E+00
WIDE01010636T	1.53E+00	2.50E+00	2.18E+00	3.54E+00	3.08E+00	1.49E+00
WIDE01010658T	9.83E-01	1.67E+00	2.38E+00	4.15E+00	3.30E+00	1.26E+00
WIDE01010504T	6.32E-01	1.15E+00	7.91E-01	1.87E+00	1.75E+00	6.47E-01
WIDE01010493T	5.00E-01	1.40E+00	7.21E-01	1.56E+00	1.45E+00	3.76E-01
WIDE01010304T	2.92E-01	1.28E+00	9.86E-01	1.01E+00	1.34E+00	6.99E-01
WIDE01010568T	6.93E-01	1.27E+00	1.14E+00	7.46E+00	7.55E+00	1.02E+00
WIDE01010464T	1.38E+00	3.06E+00	2.19E+00	4.14E+00	4.06E+00	1.28E+00
WIDE01010467T	3.73E-01	8.60E-01	8.66E-01	1.14E+00	8.70E-01	6.63E-01
WIDE01010486T	5.47E-01	8.69E-01	8.29E-01	1.38E+00	1.33E+00	5.65E-01
WIDE01010516T	1.94E+00	2.65E+00	1.03E+00	2.53E+00	2.09E+00	1.07E+00
WIDE01010510T	1.97E+00	3.10E+00	1.95E+00	4.46E+00	4.42E+00	1.18E+00
WIDE01010583T	6.40E-01	1.63E+00	1.19E+00	4.78E+00	4.28E+00	8.25E-01
WIDE01010566T	2.39E+00	3.15E+00	1.06E+00	2.78E+00	2.60E+00	2.12E+00
WIDE01010578T	2.39E+01	2.63E+01	4.32E+00	5.05E+00	5.37E+00	1.18E+01
WIDE01010599T	1.52E+00	2.56E+00	1.10E+00	3.21E+00	3.18E+00	1.11E+00
WIDE01010604T	1.40E+00	2.55E+00	1.56E+00	3.93E+00	3.84E+00	1.52E+00
WIDE01010614T	2.72E+00	1.07E+01	8.21E-01	2.34E+00	1.11E+01	1.51E+00
WIDE01010662T	1.24E+00	2.54E+00	1.27E+00	2.61E+00	1.43E+00	9.16E-01
WIDE01010672T	1.33E+00	1.85E+00	3.94E-01	2.42E+00	2.45E+00	8.72E-01
WIDE01010686T	2.86E-01	8.26E-01	7.89E-01	1.04E+00	8.57E-01	5.65E-01
WIDE01010532T	1.76E+00	2.61E+00	1.48E+00	7.95E+00	7.81E+00	1.29E+00
WIDE01010703T	4.26E-01	8.18E-01	9.03E-01	1.64E+00	1.26E+00	6.75E-01
WIDE01010712T	8.81E-01	1.41E+00	1.19E+00	2.99E+00	2.55E+00	5.99E-01
WIDE01010721T	8.73E-01	1.95E+00	1.45E+00	3.82E+00	3.79E+00	1.11E+00
WIDE01010663T	7.85E-01	1.61E+00	8.90E-01	4.02E+00	3.95E+00	7.13E-01
