MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
2:Del:M:1	4.56E-05	1.11E-05	1.60E-04	2.82E-04	1.84E-04
3:Del:M:1	3.43E-06	3.36E-06	2.36E-05	9.14E-05	1.04E-04
3:Del:M:2	3.41E-05	1.45E-06	8.23E-05	1.58E-04	1.79E-04
4:Del:M:1	9.52E-06	0.00E+00	6.02E-05	7.11E-05	1.58E-04
4:Del:M:2	1.05E-05	6.93E-06	3.66E-05	1.02E-04	1.72E-04
4:Del:M:3	1.65E-05	4.25E-06	9.35E-05	1.37E-04	1.40E-04
5:Del:M:1	1.07E-05	1.65E-06	3.08E-04	7.93E-04	2.64E-03
5:Del:M:2	5.03E-06	4.48E-06	5.21E-05	1.16E-03	3.91E-03
5:Del:M:3	5.97E-06	3.42E-06	5.68E-05	8.47E-04	2.94E-03
5:Del:M:4	3.31E-06	1.15E-06	1.99E-05	5.03E-04	1.82E-03
5:Del:M:5	4.61E-06	1.93E-06	8.32E-05	4.28E-04	1.36E-03
