Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
SP107786	1.55E+00	2.37E+00	3.95E+00	1.74E+00	6.64E-01	3.68E+00	4.56E-01
SP71576	9.11E-01	1.51E+00	2.11E+00	4.47E-01	1.91E-01	2.34E+00	2.54E-01
SP108123	9.39E-01	1.18E+00	1.86E+00	5.69E-01	5.69E-01	1.50E+00	5.27E-01
SP74896	1.13E+00	1.44E+00	2.14E+00	5.35E-01	3.84E-01	1.92E+00	3.02E-01
SP71950	1.17E+00	1.67E+00	2.65E+00	5.94E-01	3.08E-01	2.27E+00	5.00E-02
SP108049	7.03E-01	1.12E+00	1.38E+00	8.86E-01	6.43E-01	8.53E-01	3.55E-01
SP116965	2.19E+00	3.29E+00	6.09E+00	4.20E+00	6.43E-01	6.48E+00	6.01E-01
SP77930	5.75E-01	1.01E+00	1.58E+00	5.67E-01	8.27E-02	1.30E+00	2.47E-01
SP125807	1.59E+00	2.31E+00	2.52E+00	6.16E-01	7.15E-01	2.55E+00	3.73E-01
SP125696	1.45E+00	3.05E+00	3.32E+00	8.50E-01	9.09E-01	4.48E+00	4.57E-01
SP125725	1.40E+00	3.11E+00	2.99E+00	9.36E-01	1.03E+00	3.33E+00	2.83E-01
SP125752	1.48E+00	1.67E+00	2.40E+00	7.19E-01	6.01E-01	2.28E+00	3.09E-01
SP118048	2.93E+00	7.04E+00	5.58E+00	9.22E-01	2.73E+00	1.27E+01	6.59E-01
SP117981	2.19E-01	1.28E+00	2.57E+00	6.80E-01	6.62E-01	2.23E+00	4.50E-01
SP125749	6.94E-01	1.21E+00	2.05E+00	5.03E-01	4.65E-01	2.07E+00	2.68E-01
SP125762	1.07E+00	2.15E+00	2.34E+00	5.64E-01	7.11E-01	2.70E+00	5.12E-01
SP117164	1.10E+00	1.46E+00	1.40E+00	6.38E-01	0.00E+00	1.11E+00	5.22E-01
SP117002	1.63E+00	2.11E+00	2.10E+00	8.09E-01	4.36E-01	1.69E+00	3.06E-01
SP117158	7.21E-01	1.03E+00	2.29E+00	6.08E-01	0.00E+00	2.13E+00	5.74E-01
SP125691	2.31E+00	2.66E+00	4.31E+00	7.85E-01	5.11E-01	3.89E+00	6.00E-01
SP125721	1.18E+00	2.81E+00	3.52E+00	7.16E-01	6.27E-01	4.12E+00	2.64E-01
SP125753	1.40E+00	1.80E+00	2.32E+00	6.27E-01	6.31E-01	2.38E+00	4.37E-01
SP117972	1.09E+00	1.78E+00	1.69E+00	6.86E-01	4.44E-01	1.98E+00	3.18E-01
SP125726	1.63E+00	2.03E+00	2.26E+00	5.18E-01	6.60E-01	2.27E+00	3.96E-01
SP125800	1.46E-01	1.05E+00	6.32E-01	2.71E-01	1.20E-01	1.44E+00	1.45E-01
SP117745	1.98E+00	2.25E+00	1.95E+00	5.14E-01	5.35E-01	1.74E+00	4.09E-01
SP117351	1.00E+00	1.38E+00	1.51E+00	4.33E-01	0.00E+00	1.74E+00	4.15E-01
SP117980	2.14E-01	2.22E+00	3.16E+00	8.08E-01	8.74E-01	3.27E+00	5.40E-01
SP117878	1.49E+00	1.84E+00	2.19E+00	5.99E-01	9.82E-01	1.98E+00	2.49E-01
SP125805	1.03E+00	1.47E+00	2.01E+00	6.75E-01	6.83E-01	1.72E+00	3.68E-01
SP78013	1.65E+00	1.91E+00	1.86E+00	7.23E-01	0.00E+00	1.74E+00	4.85E-01
SP118083	8.42E-01	1.47E+00	4.44E+00	1.29E+00	6.50E-01	3.99E+00	4.80E-01
SP125772	5.28E-01	9.48E-01	1.24E+00	3.68E-01	4.12E-01	1.33E+00	2.30E-01
SP117216	1.27E+00	1.53E+00	2.39E+00	5.63E-01	2.76E-01	2.43E+00	5.13E-01
SP125784	1.18E+00	1.86E+00	2.67E+00	7.75E-01	3.71E-01	2.53E+00	3.00E-01
SP117323	1.51E+00	2.99E+00	5.15E+00	8.64E-01	5.41E-01	4.77E+00	5.46E-01
SP118046	1.53E+00	1.99E+00	2.34E+00	5.67E-01	2.92E-01	1.97E+00	4.47E-01
SP77888	3.85E-01	6.22E-01	1.27E+00	5.49E-01	0.00E+00	8.64E-01	2.03E-01
SP125766	1.20E+00	2.55E+00	2.96E+00	3.96E-01	7.27E-01	3.15E+00	4.25E-01
SP125737	9.10E-01	1.74E+00	2.79E+00	1.10E+00	5.91E-01	2.92E+00	5.31E-01
SP125763	1.94E+00	3.71E+00	4.76E+00	1.01E+00	1.60E+00	4.50E+00	5.09E-01
SP125802	1.18E+00	1.90E+00	2.50E+00	5.87E-01	0.00E+00	2.90E+00	3.25E-01
SP117656	9.49E-01	1.53E+00	3.15E+00	1.61E+00	0.00E+00	2.71E+00	4.84E-01
SP77872	3.88E-01	7.37E-01	1.14E+00	2.78E-01	0.00E+00	9.71E-01	3.87E-01
SP117309	1.59E+00	1.99E+00	2.49E+00	6.20E-01	4.87E-01	2.02E+00	5.44E-01
SP117201	1.46E+00	1.92E+00	2.87E+00	8.36E-01	2.76E-01	2.62E+00	6.27E-01
SP125685	9.84E-01	2.03E+00	2.60E+00	5.82E-01	0.00E+00	2.61E+00	4.81E-01
SP117463	1.46E+00	1.74E+00	1.79E+00	5.23E-01	0.00E+00	1.72E+00	3.59E-01
SP117568	1.68E+00	2.03E+00	3.07E+00	7.64E-01	3.43E-01	2.86E+00	4.57E-01
SP125717	1.29E+00	1.88E+00	2.47E+00	4.83E-01	1.08E+00	2.57E+00	3.53E-01
SP125707	0.00E+00	0.00E+00	4.30E-01	3.34E-01	5.60E-01	7.90E-01	9.86E-02
SP125794	1.03E+00	1.90E+00	2.21E+00	4.16E-01	8.97E-01	2.20E+00	5.04E-01
SP125756	1.58E+00	2.70E+00	3.21E+00	2.97E+00	2.11E+00	3.30E+00	4.23E-01
SP117441	1.11E+00	1.65E+00	2.66E+00	5.88E-01	1.02E+00	2.36E+00	3.53E-01
SP125780	1.47E+00	2.29E+00	2.95E+00	7.65E-01	6.13E-01	3.17E+00	0.00E+00
SP125764	1.93E+00	3.09E+00	2.96E+00	3.69E+00	1.23E+00	1.52E+00	5.23E-01
SP117690	1.06E+00	1.42E+00	2.12E+00	5.56E-01	6.84E-01	1.82E+00	1.28E-01
SP125742	7.61E-01	1.88E+00	4.69E+00	1.45E+00	8.56E-01	4.61E+00	4.11E-01
SP125804	1.33E+00	3.68E+00	3.60E+00	4.01E+00	2.07E+00	3.57E+00	7.36E-01
SP125695	9.07E-01	1.99E+00	2.70E+00	8.22E-01	3.53E-01	2.79E+00	4.38E-01
SP77986	4.34E-01	5.87E-01	1.11E+00	5.27E-01	4.52E-01	9.82E-01	1.66E-01
SP125689	1.81E+00	2.95E+00	4.41E+00	1.16E+00	6.37E-01	4.96E+00	6.59E-01
SP117523	8.56E-01	1.46E+00	1.98E+00	6.26E-01	4.76E-01	1.77E+00	4.23E-01
SP125694	1.20E+00	2.01E+00	2.60E+00	8.10E-01	9.59E-01	2.47E+00	3.00E-01
SP125745	9.21E-01	1.32E+00	1.80E+00	4.82E-01	0.00E+00	1.65E+00	2.59E-01
SP117001	1.20E+00	1.57E+00	1.97E+00	4.59E-01	4.70E-01	1.62E+00	3.37E-01
SP117949	2.27E+00	2.96E+00	2.85E+00	8.94E-01	6.68E-02	3.33E+00	3.03E-01
SP117653	7.75E-01	1.07E+00	1.79E+00	4.72E-01	0.00E+00	1.51E+00	3.85E-01
SP117522	9.60E-01	1.43E+00	2.30E+00	7.40E-01	7.46E-01	1.94E+00	3.91E-01
SP125710	1.00E+00	2.15E+00	2.94E+00	5.89E-01	6.92E-01	3.28E+00	6.24E-01
SP117214	1.17E+00	1.95E+00	2.17E+00	7.38E-01	4.78E-01	2.19E+00	2.85E-01
SP125768	2.57E+00	3.78E+00	5.26E+00	9.08E-01	6.88E-01	5.42E+00	4.96E-01
SP117722	1.09E+00	1.72E+00	2.29E+00	5.28E-01	3.75E-01	2.21E+00	5.46E-01
SP125699	1.49E+00	1.48E+00	3.09E+00	5.55E-01	0.00E+00	2.78E+00	2.89E-01
SP125771	2.11E+00	4.05E+00	4.85E+00	1.02E+00	1.08E+00	5.43E+00	6.98E-01
SP125719	7.53E-01	1.17E+00	2.24E+00	5.22E-01	3.45E-01	2.01E+00	3.65E-01
SP117648	7.18E-01	9.83E-01	2.02E+00	7.36E-01	3.81E-01	1.66E+00	4.86E-01
SP125760	1.02E+00	1.99E+00	2.78E+00	6.04E-01	0.00E+00	2.80E+00	3.00E-01
SP125770	2.54E+01	2.85E+01	2.05E+00	5.83E+00	1.61E+00	1.02E+01	2.17E+00
SP77956	0.00E+00	1.40E+00	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.40E+00
SP125785	1.20E+00	1.71E+00	2.44E+00	8.24E-01	6.32E-01	2.43E+00	2.21E-01
SP125706	1.47E+00	2.55E+00	2.95E+00	3.23E+00	1.62E+00	2.98E+00	3.55E-01
SP125705	1.26E+00	1.58E+00	2.32E+00	6.03E-01	0.00E+00	1.91E+00	1.48E-01
SP125715	2.91E-01	1.07E+00	1.85E+00	5.09E-01	0.00E+00	2.03E+00	5.81E-02
SP116962	7.83E-01	1.41E+00	1.65E+00	5.77E-01	3.80E-01	1.96E+00	4.96E-01
SP117660	1.13E+00	2.19E+00	1.95E+00	7.13E-01	1.12E+00	2.21E+00	4.66E-01
SP117643	1.85E+00	3.01E+00	3.69E+00	4.36E+00	1.15E+00	2.71E+00	5.69E-01
SP125713	1.76E+00	3.03E+00	5.90E+00	4.26E+00	1.09E+00	5.56E+00	4.20E-01
SP117760	9.74E-01	1.41E+00	1.65E+00	6.17E-01	5.53E-01	1.72E+00	3.17E-01
SP116968	1.29E+00	2.10E+00	2.39E+00	7.98E-01	7.77E-02	2.11E+00	1.39E-01
SP125775	8.87E-01	2.42E+00	3.13E+00	7.33E-01	7.91E-01	3.15E+00	4.06E-01
SP125731	1.07E+00	1.76E+00	1.83E+00	5.61E-01	4.65E-01	2.36E+00	2.89E-01
SP125733	9.63E-01	2.10E+00	2.52E+00	4.84E-01	5.62E-01	2.78E+00	3.82E-01
SP78502	3.95E-01	6.78E-01	1.09E+00	4.40E-01	0.00E+00	8.50E-01	4.15E-01
SP125791	1.16E+00	1.47E+00	2.00E+00	6.78E-01	0.00E+00	1.59E+00	2.03E-01
SP125755	9.65E-01	1.92E+00	2.61E+00	7.62E-01	1.16E+00	2.37E+00	4.68E-01
SP117340	1.96E+00	1.86E+00	4.34E+00	1.20E+00	5.49E-01	3.64E+00	5.40E-01
SP125781	9.53E-01	1.24E+00	2.77E+00	6.89E-01	6.89E-01	2.31E+00	3.30E-01
SP125783	6.65E-01	1.60E+00	1.99E+00	6.16E-01	0.00E+00	2.14E+00	5.08E-01
SP116950	1.81E+00	2.53E+00	2.30E+00	7.06E-01	1.19E+00	3.35E+00	3.25E-01
SP125712	1.22E+00	2.15E+00	3.40E+00	7.38E-01	6.58E-01	3.28E+00	3.92E-01
SP125786	7.25E-01	2.42E+00	2.97E+00	1.71E+00	1.39E+00	3.05E+00	4.98E-01
SP125693	2.17E+00	3.46E+00	4.07E+00	7.69E-01	5.64E-01	4.38E+00	5.18E-01
SP116949	1.54E+00	1.94E+00	3.81E+00	7.75E-01	8.80E-01	3.55E+00	4.38E-01
SP78533	5.62E-01	8.17E-01	1.38E+00	5.45E-01	0.00E+00	1.01E+00	3.57E-01
SP117215	1.03E+00	1.56E+00	2.18E+00	6.85E-01	1.05E-01	2.07E+00	2.32E-01
SP117040	1.50E+00	2.05E+00	2.94E+00	5.85E-01	0.00E+00	3.26E+00	5.31E-01
SP117476	1.30E+00	1.20E+00	2.26E+00	6.33E-01	4.78E-01	1.95E+00	3.64E-01
SP116985	1.05E+00	1.58E+00	2.45E+00	5.28E-01	6.53E-01	2.66E+00	7.05E-01
SP125769	9.12E-01	1.75E+00	2.67E+00	4.96E-01	6.20E-02	2.79E+00	2.18E-01
SP125778	1.45E+00	3.81E+00	4.16E+00	5.20E+00	3.92E+00	2.71E+00	5.87E-01
SP117440	1.15E+00	1.58E+00	2.55E+00	8.02E-01	3.25E-01	2.48E+00	3.83E-01
SP125730	8.33E-01	1.03E+00	1.43E+00	4.79E-01	0.00E+00	1.23E+00	3.08E-01
SP125686	9.54E-01	2.16E+00	2.82E+00	7.17E-01	9.18E-01	2.83E+00	2.81E-01
SP125758	9.78E-01	1.99E+00	2.78E+00	6.20E-01	0.00E+00	2.71E+00	3.16E-01
SP77848	5.36E-01	7.71E-01	9.44E-01	6.95E-02	4.93E-01	7.53E-01	1.89E-01
SP117974	1.61E+00	2.03E+00	2.40E+00	6.94E-01	4.10E-01	2.27E+00	5.24E-01
SP117911	1.51E+00	1.65E+00	1.89E+00	5.27E-01	4.53E-01	1.71E+00	4.38E-01
SP117165	1.14E+00	1.42E+00	3.39E+00	7.31E-01	0.00E+00	3.15E+00	4.04E-01
SP117412	1.36E+00	2.02E+00	3.10E+00	2.19E+00	6.05E-01	2.72E+00	3.06E-01
SP117650	6.95E-01	9.89E-01	2.34E+00	9.83E-01	1.20E-01	2.31E+00	3.08E-01
SP117076	5.10E-01	1.53E+00	2.01E+00	7.66E-01	7.55E-01	2.21E+00	4.95E-01
SP125757	1.05E+00	2.26E+00	3.18E+00	7.06E-01	7.00E-02	3.05E+00	2.98E-01
SP125711	1.73E+00	5.47E+00	5.79E+00	6.43E-01	1.36E+00	7.77E+00	4.38E-01
SP125811	9.44E-01	1.84E+00	2.81E+00	6.58E-01	5.38E-01	2.93E+00	3.82E-01
SP125723	8.98E-01	1.96E+00	3.79E+00	7.43E-01	6.00E-02	3.71E+00	5.78E-01
SP125809	1.46E+00	2.03E+00	1.73E+00	8.31E-01	6.20E-01	1.57E+00	1.00E-02
SP125722	6.81E-01	1.16E+00	2.06E+00	6.06E-01	3.56E-01	1.92E+00	3.58E-01
SP117908	1.08E+00	1.64E+00	2.09E+00	7.72E-01	9.64E-02	2.12E+00	2.74E-01
SP125741	1.44E+00	2.11E+00	1.85E+00	7.77E-01	8.67E-01	1.99E+00	5.82E-01
SP125724	1.61E+00	3.81E+00	6.55E+00	6.07E-01	6.98E-01	7.04E+00	2.47E-01
SP117037	9.15E-01	2.11E+00	2.85E+00	5.44E-01	3.77E-01	2.93E+00	4.22E-01
SP125777	1.15E+00	2.70E+00	4.02E+00	3.41E+00	1.60E+00	3.28E+00	4.06E-01
SP117291	1.46E+00	1.79E+00	2.85E+00	6.65E-01	1.24E-01	2.59E+00	3.61E-01
SP125793	8.10E-01	2.00E+00	2.21E+00	1.04E+00	4.06E-01	2.60E+00	1.93E-01
SP125744	1.35E+00	1.86E+00	2.21E+00	6.08E-01	0.00E+00	2.21E+00	3.25E-01
SP125795	9.85E-01	1.57E+00	1.90E+00	5.55E-01	6.61E-01	1.78E+00	3.71E-01
SP125703	1.10E+00	2.15E+00	2.92E+00	5.58E-01	4.94E-01	2.94E+00	3.27E-01
SP125761	8.98E-01	1.75E+00	2.04E+00	6.98E-01	2.10E-01	2.49E+00	5.41E-01
SP117661	1.70E+00	1.89E+00	2.23E+00	7.16E-01	0.00E+00	2.23E+00	4.32E-02
SP125776	1.32E+00	1.75E+00	2.33E+00	8.83E-01	9.08E-01	2.30E+00	5.59E-01
SP117261	8.59E-01	1.09E+00	1.94E+00	4.64E-01	3.36E-01	1.67E+00	4.07E-01
SP125698	1.62E+00	2.20E+00	3.12E+00	3.26E+00	9.18E-01	2.64E+00	3.19E-01
SP125714	1.40E+00	2.44E+00	2.05E+00	6.71E-01	9.69E-01	3.22E+00	2.70E-01
SP77972	1.43E+00	1.60E+00	1.89E+00	4.80E-01	3.22E-01	1.47E+00	4.78E-01
SP77866	1.22E-01	4.55E-01	7.54E-01	0.00E+00	0.00E+00	5.56E-01	2.72E-01
SP125704	8.95E-01	1.30E+00	2.03E+00	6.01E-01	5.27E-01	2.07E+00	1.06E-01
SP117290	1.96E+00	2.83E+00	1.85E+00	7.44E-01	8.83E-01	2.53E+00	6.40E-01
SP125738	6.76E-01	1.61E+00	2.11E+00	6.17E-01	0.00E+00	2.28E+00	2.62E-01
SP135427	2.78E-01	7.31E-01	1.57E+00	4.29E-01	3.71E-02	1.42E+00	4.08E-01
SP135403	0.00E+00	1.44E-01	2.31E-01	1.51E-01	0.00E+00	1.24E-01	9.17E-02
SP102557	9.11E-02	4.69E-01	9.32E-01	2.72E-01	6.24E-01	8.17E-01	1.59E-01
SP106801	2.09E-01	3.14E-01	8.38E-01	4.24E-01	7.15E-01	6.83E-01	3.62E-02
SP106758	3.16E-01	8.17E-01	1.03E+00	4.13E-01	0.00E+00	9.95E-01	2.18E-01
SP106808	3.52E-01	6.11E-01	1.46E+00	4.53E-01	4.20E-01	1.32E+00	2.05E-01
SP102617	5.53E-01	1.24E-01	2.65E+00	3.77E-01	3.42E-01	2.63E+00	3.72E-01
SP102605	1.55E-01	2.94E-01	6.73E-01	1.77E-01	0.00E+00	5.68E-01	1.96E-01
SP117086	0.00E+00	9.36E-02	3.39E-01	5.97E-02	1.45E-01	2.65E-01	0.00E+00
SP117700	4.45E-01	2.54E-01	1.33E+00	3.90E-01	1.11E-01	1.24E+00	3.42E-01
SP135339	3.30E-01	1.11E+00	2.29E+00	5.73E-01	6.84E-01	2.04E+00	4.03E-01
SP135324	2.55E-01	6.80E-01	7.60E-01	4.45E-01	2.56E-01	6.56E-01	2.66E-01
SP102529	4.35E-01	6.26E-01	1.63E+00	5.14E-01	6.91E-01	1.25E+00	4.37E-01
SP102507	4.97E-01	7.71E-01	1.29E+00	5.12E-01	7.39E-01	1.02E+00	2.22E-01
SP102485	1.55E-01	9.90E-02	7.76E-01	3.06E-01	1.80E-01	6.83E-01	2.71E-01
SP117043	3.57E-01	7.51E-01	1.88E+00	4.78E-01	5.26E-01	1.77E+00	1.51E-01
