Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
WIDE01010593T	72	44	255	38	111	52	37	46
WIDE01010558T	0	49	335	33	72	44	44	53
WIDE01010657T	1252	244	391	136	220	103	98	34
WIDE01010667T	332	19	82	89	128	28	22	30
WIDE01010675T	31	92	125	37	102	54	35	88
WIDE01010646T	1220	58	86	614	82	111	37	31
WIDE01010666T	18	3	30	23	95	33	23	38
WIDE01010648T	2428	407	785	1284	0	205	151	75
WIDE01010677T	699	32	182	439	75	72	80	32
WIDE01010671T	237	20	40	75	75	34	71	36
WIDE01010679T	0	21	120	48	38	70	45	28
WIDE01010685T	257	89	210	60	50	59	36	37
WIDE01010689T	275	20	83	100	116	36	78	45
WIDE01010707T	887	49	124	94	110	96	97	19
WIDE01010708T	30	25	195	48	163	45	106	71
