Sample Names	MutationType	ID83A	ID83B	ID83C
SP87099	2:Ins:R:3	0.5535106197619527	0.39026312843098787	0.056226251807059445
SP87099	2:Ins:R:4	0.7348872038128196	8.246294083567162e-06	0.26510454989309673
SP87099	2:Ins:R:5	0.5619295785976269	0.24385713654529628	0.19421328485707673
SP87099	3:Ins:R:0	0.24920497115593243	0.5700110321757178	0.1807839966683499
SP87099	3:Ins:R:1	0.06503387445894668	0.8917772600462354	0.04318886549481798
SP87099	3:Ins:R:2	0.2621633976968762	0.7123314859889219	0.025505116314201923
SP87099	3:Ins:R:3	0.004355875484457175	0.9911071884764404	0.004536936039102406
SP87099	3:Ins:R:4	1.712727654222308e-05	0.015177517719744816	0.984805355003713
SP87099	3:Ins:R:5	0.5725491285645534	0.052566526404252176	0.3748843450311943
SP87099	4:Ins:R:0	0.7034455577111892	3.5890951742432384e-06	0.29655085319363667
SP87099	4:Ins:R:1	0.12809144763256217	0.8094164030196772	0.06249214934776066
SP87099	4:Ins:R:2	0.5730153210339177	0.008294462923839592	0.41869021604224266
SP87099	4:Ins:R:3	0.931896815346118	0.00037856129969943413	0.06772462335418256
SP87099	4:Ins:R:4	0.9990927962503791	0.0009068465373670492	3.5721225396491545e-07
SP87099	4:Ins:R:5	0.49989124165306736	0.21629663366724702	0.28381212467968564
SP87099	5:Ins:R:0	0.336153430284309	0.0	0.663846569715691
SP87099	5:Ins:R:1	0.07270428918507728	0.8998689035476496	0.02742680726727323
SP87099	5:Ins:R:2	0.1376547256467414	0.8058604877787762	0.056484786574482575
SP87099	5:Ins:R:3	0.1525294192532924	0.7385720194936356	0.10889856125307207
SP87099	5:Ins:R:4	0.12450303511867822	0.8754959405413565	1.024339965449314e-06
SP87099	5:Ins:R:5	0.09560845405302634	0.8678497369591286	0.03654180898784498
SP87099	2:Del:M:1	0.09721274364937697	0.8585312381897865	0.04425601816083659
SP87099	3:Del:M:1	0.06792234295920516	0.8810405896818675	0.051037067358927254
SP87099	3:Del:M:2	0.04503829874891088	0.9344582492610405	0.020503451990048577
SP87099	4:Del:M:1	0.026390321907512147	0.9398868038806694	0.033722874211818486
SP87099	4:Del:M:2	0.03283885495294379	0.9562330985319192	0.010928046515136992
SP87099	4:Del:M:3	0.021487397774834487	0.9733797642418565	0.0051328379833089745
SP87099	5:Del:M:1	0.03733446038085094	0.9005574790203965	0.06210806059875236
SP87099	5:Del:M:2	0.0638787522726176	0.8855137971061258	0.05060745062125661
SP87099	5:Del:M:3	0.06578055888099131	0.8878049919518888	0.04641444916711983
SP87099	5:Del:M:4	0.09748313831761901	0.8925022814932905	0.010014580189090629
SP87099	5:Del:M:5	0.14355408311373988	0.7980416657448245	0.05840425114143571
SP87434	1:Del:C:0	0.027776034490685577	0.9555241509473784	0.016699814561936026
SP87434	1:Del:C:1	0.02316434197152866	0.9582086628709744	0.01862699515749688
SP87434	1:Del:C:2	0.024546480066938565	0.9479621286878751	0.02749139124518646
SP87434	1:Del:C:3	0.03389150105346651	0.9215751283868929	0.04453337055964048
SP87434	1:Del:C:4	0.027460301042698816	0.9554066993936433	0.01713299956365791
SP87434	1:Del:C:5	0.2971819339867405	0.5547953056907478	0.14802276032251172
SP87434	1:Del:T:0	0.032055742443448984	0.9414503606466506	0.02649389690990056
SP87434	1:Del:T:1	0.04104551541651794	0.9284659524433969	0.03048853214008527
SP87434	1:Del:T:2	0.036410610851076566	0.9297095765199846	0.03387981262893886
SP87434	1:Del:T:3	0.0643790722114362	0.9221765295597726	0.013444398228791184
SP87434	1:Del:T:4	0.11075846562096547	0.8608940176185503	0.028347516760484227
SP87434	1:Del:T:5	0.9046465250046207	0.0687420697145026	0.0266114052808768
SP87434	1:Ins:C:0	0.9939006009394791	2.4148066676382833e-05	0.006075250993844543
SP87434	1:Ins:C:1	0.1628698081873004	0.696871119064362	0.14025907274833754
SP87434	1:Ins:C:2	0.06912327195117027	0.9051578667005372	0.025718861348292335
SP87434	1:Ins:C:3	0.18386706085833812	0.5279988578262076	0.2881340813154543
SP87434	1:Ins:C:4	0.3771107054642833	0.4061893481348265	0.2166999464008901
SP87434	1:Ins:C:5	0.15123795832930864	0.6634412331123835	0.1853208085583079
SP87434	1:Ins:T:0	0.2747697067417923	0.5758954660148478	0.14933482724336
SP87434	1:Ins:T:1	0.05663555030451607	0.9257272295140403	0.017637220181443564
SP87434	1:Ins:T:2	0.14215418613643657	0.8097594001298564	0.04808641373370692
SP87434	1:Ins:T:3	0.07643805133344363	0.862965196735725	0.06059675193083112
SP87434	1:Ins:T:4	0.2795022602601726	0.587952641473663	0.13254509826616426
SP87434	1:Ins:T:5	0.25830499116809846	0.40294703535727905	0.3387479734746225
SP87434	2:Del:R:0	0.03357342658342988	0.9171748240819046	0.0492517493346655
SP87434	2:Del:R:1	0.0429971056236322	0.8788246860889276	0.07817820828744024
SP87434	2:Del:R:2	0.026419144913482826	0.9037391310195492	0.06984172406696784
SP87434	2:Del:R:3	0.14738105183846067	0.5121297080764349	0.34048924008510445
SP87434	2:Del:R:4	0.2457581983530669	0.4137486395702124	0.3404931620767208
SP87434	2:Del:R:5	0.012230103412190626	0.9858035635172429	0.001966333070566653
SP87434	3:Del:R:0	0.01907517465587491	0.9455946655876225	0.03533015975650252
SP87434	3:Del:R:1	0.012937096197330135	0.9323379398647659	0.05472496393790398
SP87434	3:Del:R:2	0.004257881103372321	0.9451343713459761	0.05060774755065152
SP87434	3:Del:R:3	1.3543468836958327e-07	0.9683893222694422	0.031610542295869466
SP87434	3:Del:R:4	0.0060257789855704385	0.9869876183269357	0.006986602687493964
SP87434	3:Del:R:5	0.0	0.9835251620186064	0.016474837981393577
SP87434	4:Del:R:0	0.0437778017357451	0.807992266391419	0.14822993187283587
SP87434	4:Del:R:1	0.011942410711990172	0.9711077241323884	0.016949865155621382
SP87434	4:Del:R:2	0.05420328717900691	0.9239840184927258	0.02181269432826718
SP87434	4:Del:R:3	0.02393631710151399	0.9394092277421214	0.036654455156364736
SP87434	4:Del:R:4	1.3083077497912677e-07	0.9967527183500859	0.0032471508191390984
SP87434	4:Del:R:5	0.05263225100292666	0.9133617489919	0.034006000005173224
SP87434	5:Del:R:0	0.0170156519562022	0.8504009030505357	0.132583444993262
SP87434	5:Del:R:1	0.044853017225058994	0.8752271265817192	0.07991985619322173
SP87434	5:Del:R:2	0.013303689028381445	0.9406527485637612	0.04604356240785722
SP87434	5:Del:R:3	0.29046760096478413	0.5598871289704476	0.14964527006476835
SP87434	5:Del:R:4	0.00214826598960618	0.9904677764337412	0.007383957576652741
SP87434	5:Del:R:5	2.204187758528083e-07	0.9999952253893958	4.554191828391989e-06
SP87434	2:Ins:R:0	0.18677179194893662	0.639732823135412	0.17349538491565128
SP87434	2:Ins:R:1	0.02430781148464259	0.9042375876454481	0.07145460086990922
SP87434	2:Ins:R:2	0.03150022163420117	0.9430546600680885	0.025445118297710283
SP87434	2:Ins:R:3	0.36180626918222897	0.516909816993257	0.12128391382451402
SP87434	2:Ins:R:4	0.4565228719862079	1.038024974885701e-05	0.5434667477640432
SP87434	2:Ins:R:5	0.3311379926140906	0.2911854814851115	0.37767652590079803
SP87434	3:Ins:R:0	0.12455176094956043	0.5772760773719497	0.2981721616784898
SP87434	3:Ins:R:1	0.032281612773441465	0.8969724782065351	0.07074590902002353
SP87434	3:Ins:R:2	0.14648137198771125	0.8064911606821253	0.04702746733016348
SP87434	3:Ins:R:3	0.00214826598960618	0.9904677764337412	0.007383957576652741
SP87434	3:Ins:R:4	5.220729096685393e-06	0.009374556381220853	0.9906202228896824
SP87434	3:Ins:R:5	0.29879655267871563	0.05558776756830719	0.6456156797529772
SP87434	4:Ins:R:0	0.41820214830442937	4.323623528691372e-06	0.581793528072042
SP87434	4:Ins:R:1	0.06487453564167286	0.8306790511989449	0.10444641315938206
SP87434	4:Ins:R:2	0.2906493800073499	0.00852508201015094	0.7008255379824992
SP87434	4:Ins:R:3	0.8060309289630773	0.0006634790617143868	0.19330559197520836
SP87434	4:Ins:R:4	0.9981629749907799	0.0018358473058510563	1.1777033691109793e-06
SP87434	4:Ins:R:5	0.266643285012751	0.23378250740041137	0.4995742075868375
SP87434	5:Ins:R:0	0.13303275410211415	0.0	0.8669672458978859
SP87434	5:Ins:R:1	0.03659676982883618	0.9178444679435471	0.04555876222761675
SP87434	5:Ins:R:2	0.07034029996090685	0.8344111171786605	0.09524858286043285
SP87434	5:Ins:R:3	0.07594290853272041	0.7451326413097883	0.17892445015749112
SP87434	5:Ins:R:4	0.06557838568082322	0.9344198338320412	1.7804871355384918e-06
SP87434	5:Ins:R:5	0.04841586345291686	0.8905187137145002	0.061065422832583025
SP87434	2:Del:M:1	0.04902521860134516	0.8773231086351295	0.07365167276352524
SP87434	3:Del:M:1	0.033598124870274006	0.8830909354812885	0.08331093964843754
SP87434	3:Del:M:2	0.02244947523477692	0.9438245009914178	0.033726023773805194
SP87434	4:Del:M:1	0.012922602096508069	0.9325840103083455	0.05449338759514658
SP87434	4:Del:M:2	0.016365979179962714	0.9656614392363543	0.01797258158368277
SP87434	4:Del:M:3	0.010685991601828551	0.9808903159752341	0.00842369242293738
SP87434	5:Del:M:1	0.01806123162460084	0.8827872448929883	0.09915152348241082
SP87434	5:Del:M:2	0.03154173067016591	0.8859955799689456	0.08246268936088838
SP87434	5:Del:M:3	0.032598175109833316	0.8914981382669692	0.0759036866231975
SP87434	5:Del:M:4	0.05027436626142773	0.9326819372846977	0.017043696453874654
SP87434	5:Del:M:5	0.07349037635478985	0.827842306051603	0.09866731759360721
SP85864	1:Del:C:0	0.0409272726191758	0.8715820701147654	0.08749065726605883
SP85864	1:Del:C:1	0.033936924741311145	0.869033799855818	0.097029275402871
SP85864	1:Del:C:2	0.03461505207530796	0.8275434597975361	0.13784148812715588
SP85864	1:Del:C:3	0.04443439346282929	0.7479684084810633	0.20759719805610755
SP85864	1:Del:C:4	0.040393495453958816	0.8699984568930635	0.08960804765297768
SP85864	1:Del:C:5	0.25466993412895406	0.294314803309784	0.4510152625612619
SP85864	1:Del:T:0	0.04520885901713101	0.8219382475704786	0.13285289341239048
SP85864	1:Del:T:1	0.05667596246127482	0.7936394188980932	0.1496846186406319
SP85864	1:Del:T:2	0.04971365296185797	0.7858127540127565	0.16447359302538547
SP85864	1:Del:T:3	0.09425200313110396	0.8357646493587445	0.06998334751015156
SP85864	1:Del:T:4	0.14877211790712808	0.7158439559261824	0.13538392616668957
SP85864	1:Del:T:5	0.8683332875881599	0.04084643820921932	0.09082027420262082
SP85864	1:Ins:C:0	0.9787144350123459	1.47203950226006e-05	0.02127084459263147
SP85864	1:Ins:C:1	0.1490164710144927	0.39470280527058194	0.4562807237149253
SP85864	1:Ins:C:2	0.09588416519727891	0.7772683646091424	0.1268474701935787
SP85864	1:Ins:C:3	0.11976747869025577	0.21290801640252574	0.6673245049072185
SP85864	1:Ins:C:4	0.26954770611085727	0.1797295002753629	0.5507227936137797
SP85864	1:Ins:C:5	0.12387840795950374	0.3364041359303527	0.5397174561101435
SP85864	1:Ins:T:0	0.2364129577103719	0.30673980921127475	0.45684723307835334
SP85864	1:Ins:T:1	0.08179423925132512	0.8276385071346761	0.09056725361399877
SP85864	1:Ins:T:2	0.1745491611266226	0.6155143302432241	0.20993650863015334
SP85864	1:Ins:T:3	0.0925277230293127	0.6466653734247882	0.26080690354589897
SP85864	1:Ins:T:4	0.25073214932748017	0.32650595208051797	0.4227618985920019
SP85864	1:Ins:T:5	0.15086272550430482	0.14568712529079286	0.7034501492049022
SP85864	2:Del:R:0	0.043238779000495324	0.7312298903188873	0.22553133068061745
SP85864	2:Del:R:1	0.049707728624317	0.6289425862521508	0.32134968512353207
SP85864	2:Del:R:2	0.03166992953374186	0.6706493141531974	0.29768075631306073
SP85864	2:Del:R:3	0.08798647421616726	0.18926847828995483	0.7227450474938779
SP85864	2:Del:R:4	0.14350586749668867	0.14956234991974462	0.7069317825835667
SP85864	2:Del:R:5	0.01942887260603671	0.9694645045694998	0.011106622824463315
SP85864	3:Del:R:0	0.026128169778802383	0.8018064349820878	0.17206539523910977
SP85864	3:Del:R:1	0.016487175339296237	0.7355409632459055	0.2479718614147983
SP85864	3:Del:R:2	0.00553489320640019	0.7605597366528061	0.23390537014079368
SP85864	3:Del:R:3	1.902513868995797e-07	0.8421160957814441	0.15788371396716908
SP85864	3:Del:R:4	0.00938800504389168	0.9519099751165413	0.03870201983956698
SP85864	3:Del:R:5	0.0	0.912234177387657	0.087765822612343
SP85864	4:Del:R:0	0.04087550790189169	0.4670253704158063	0.4920991216823019
SP85864	4:Del:R:1	0.017735273990783323	0.892765430724287	0.08949929528492971
SP85864	4:Del:R:2	0.07702069609706223	0.8127749896808695	0.11020431422206829
SP85864	4:Del:R:3	0.032530907594838704	0.7903468557712535	0.17712223663390778
SP85864	4:Del:R:4	2.0813605323931795e-07	0.9816324068133473	0.018367385050599608
SP85864	4:Del:R:5	0.07122506301249976	0.7651521005356763	0.163622836451824
SP85864	5:Del:R:0	0.016766466870430225	0.5187292428665454	0.46450429026302453
SP85864	5:Del:R:1	0.05150665904207276	0.62218071356138	0.3263126273965471
SP85864	5:Del:R:2	0.01752046154626346	0.7668789982763841	0.21560054017735253
SP85864	5:Del:R:3	0.24844627578126285	0.2964553788854842	0.45509834533325305
SP85864	5:Del:R:4	0.003348560751699076	0.9557285025947598	0.040922936653541006
SP85864	5:Del:R:5	3.560533592604173e-07	0.9999734871057848	2.6156840855991794e-05
SP85864	2:Ins:R:0	0.15568605761103776	0.3301118596702327	0.5142020827187296
SP85864	2:Ins:R:1	0.029002271731412784	0.6678712846453227	0.3031264436232644
SP85864	2:Ins:R:2	0.044632576370678544	0.8271785621035761	0.12818886152574538
SP85864	2:Ins:R:3	0.32506432806480445	0.28749617002549466	0.3874395019097009
SP85864	2:Ins:R:4	0.1911052676349096	2.689936188910564e-06	0.8088920424289014
SP85864	2:Ins:R:5	0.17858368010233355	0.09721348924962157	0.7242028306480448
SP85864	3:Ins:R:0	0.08076863331422243	0.2317397212307527	0.6874916454550247
SP85864	3:Ins:R:1	0.038472109993924565	0.6617500112857719	0.2997778787203035
SP85864	3:Ins:R:2	0.18018572934337143	0.6141319080597163	0.2056823625969123
SP85864	3:Ins:R:3	0.003348560751699076	0.9557285025947598	0.040922936653541006
SP85864	3:Ins:R:4	1.4797927275820438e-06	0.0016449189859470141	0.9983536012213253
SP85864	3:Ins:R:5	0.11366572532252273	0.013090530156941522	0.8732437445205358
SP85864	4:Ins:R:0	0.16816851761995702	1.0762926280521649e-06	0.8318304060874149
SP85864	4:Ins:R:1	0.06825525608087832	0.5410272674768102	0.3907174764423115
SP85864	4:Ins:R:2	0.10425944984195894	0.0018930786219161326	0.893847471536125
SP85864	4:Ins:R:3	0.5396021418094533	0.00027496235409417934	0.46012289583645255
SP85864	4:Ins:R:4	0.9988585408393027	0.0011372688529746435	4.190307722524289e-06
SP85864	4:Ins:R:5	0.12188684971375627	0.06615493866738269	0.8119582116188611
SP85864	5:Ins:R:0	0.041371270990367415	0.0	0.9586287290096326
SP85864	5:Ins:R:1	0.04772830290670511	0.741013960284606	0.21125773680868876
SP85864	5:Ins:R:2	0.07599902443091104	0.5580947546608441	0.3659062209082449
SP85864	5:Ins:R:3	0.06472087130393755	0.39311061884470794	0.5421685098513546
SP85864	5:Ins:R:4	0.10182424333256468	0.8981659270463039	9.829621131407535e-06
SP85864	5:Ins:R:5	0.05927426536938265	0.6749096013971924	0.2658161332334249
SP85864	2:Del:M:1	0.057406403416396516	0.6359521298570187	0.30664146672658477
SP85864	3:Del:M:1	0.03833257595238361	0.6237096299736287	0.33795779407398785
SP85864	3:Del:M:2	0.03089505427404805	0.8040778033225259	0.1650271424034262
SP85864	4:Del:M:1	0.01648310467691224	0.7363784443524245	0.24713845097066342
SP85864	4:Del:M:2	0.024136515322314537	0.8816201796946072	0.09424330498307835
SP85864	4:Del:M:3	0.01649442597737246	0.937274674087753	0.04623089993487448
SP85864	5:Del:M:1	0.019694124163186427	0.5958945542676626	0.38441132156915103
SP85864	5:Del:M:2	0.036121344308231634	0.6281075281713709	0.3357711275203974
SP85864	5:Del:M:3	0.03815518162409275	0.6459586749296395	0.3158861434462678
SP85864	5:Del:M:4	0.07304680073059287	0.8389039100123157	0.08804928925709131
SP85864	5:Del:M:5	0.0784498743194934	0.5470581028923389	0.37449202278816773
SP105807	1:Del:C:0	0.01876527993805843	0.9567898037165499	0.024444916345391594
SP105807	1:Del:C:1	0.015612288426686138	0.9571869225572771	0.027200789016036748
SP105807	1:Del:C:2	0.01648381164608208	0.9435164417425771	0.03999974661134096
SP105807	1:Del:C:3	0.022650409435957662	0.9128639644237253	0.06448562614031715
SP105807	1:Del:C:4	0.018546350008540834	0.9563822455215059	0.025071404469953342
SP105807	1:Del:C:5	0.2063500027276627	0.5709589924585988	0.22269100481373846
SP105807	1:Del:T:0	0.02158893012903244	0.9397509474651572	0.038660122405810377
SP105807	1:Del:T:1	0.0276731889953064	0.9277896926941887	0.04453711831050497
SP105807	1:Del:T:2	0.024473126726687413	0.9261873901239058	0.04933948314940673
SP105807	1:Del:T:3	0.044086016261121415	0.935966431422355	0.019947552316523592
SP105807	1:Del:T:4	0.07648294115148045	0.8811044709824292	0.04241258786609049
SP105807	1:Del:T:5	0.8500797867017181	0.09574000362587087	0.05418020967241088
SP105807	1:Ins:C:0	0.9868942090151263	3.553858067185088e-05	0.013070252404201864
SP105807	1:Ins:C:1	0.1086068777840571	0.6887462946249188	0.2026468275910242
SP105807	1:Ins:C:2	0.04713740753105939	0.9148624482168627	0.038000144252077886
SP105807	1:Ins:C:3	0.11558678860629092	0.49195719009454836	0.3924560212991608
SP105807	1:Ins:C:4	0.2603172952352078	0.41557819982100436	0.32410450494378784
SP105807	1:Ins:C:5	0.09845701643211995	0.6401450478963953	0.26139793567148495
SP105807	1:Ins:T:0	0.18924995249729454	0.5878962008744429	0.2228538466282626
SP105807	1:Ins:T:1	0.03860875480987255	0.9353405744951515	0.026050670694976002
SP105807	1:Ins:T:2	0.09827318970091264	0.8297007119298643	0.07202609836922308
SP105807	1:Ins:T:3	0.051412200500912185	0.8602802092934334	0.08830759020565432
SP105807	1:Ins:T:4	0.19435346042052973	0.6059535923645541	0.19969294721491612
SP105807	1:Ins:T:5	0.1625087075584706	0.37573518750391527	0.4617561049376141
SP105807	2:Del:R:0	0.022387214584836668	0.9064556992306532	0.07115708618451014
SP105807	2:Del:R:1	0.02838229624794368	0.8598062943469219	0.11181140940513437
SP105807	2:Del:R:2	0.017412939599599355	0.8828491213224817	0.09973793907791877
SP105807	2:Del:R:3	0.0896392743602489	0.46166474972826405	0.4486959759114869
SP105807	2:Del:R:4	0.1539136298790932	0.3840570221814219	0.4620293479394849
SP105807	2:Del:R:5	0.00827704924003616	0.9888396191384559	0.0028833316215079877
SP105807	3:Del:R:0	0.012741159205313815	0.9361285665135916	0.05113027428109456
SP105807	3:Del:R:1	0.008548558189946511	0.9131024069893989	0.07834903482065451
SP105807	3:Del:R:2	0.0028109795385045672	0.9247999059303966	0.07238911453109868
SP105807	3:Del:R:3	9.006277636908524e-08	0.954455039973674	0.045544869963549624
SP105807	3:Del:R:4	0.00406044306316815	0.9857391293984386	0.010200427538393373
SP105807	3:Del:R:5	0.0	0.9760981668277287	0.023901833172271257
SP105807	4:Del:R:0	0.028017746123805833	0.7664370930547125	0.20554516082148147
SP105807	4:Del:R:1	0.008025881097121827	0.9672933282705634	0.02468079063231472
SP105807	4:Del:R:2	0.03684940992730607	0.9310209154170197	0.03212967465567428
SP105807	4:Del:R:3	0.016003496319025486	0.930898717418375	0.05309778626259957
SP105807	4:Del:R:4	8.81391887070968e-08	0.9952601808289954	0.004739731031815929
SP105807	4:Del:R:5	0.035561262279321125	0.9146566763142764	0.04978206140640245
SP105807	5:Del:R:0	0.010874737588377299	0.8055341752615146	0.183591087150108
SP105807	5:Del:R:1	0.02960156859307	0.8561185298217256	0.11427990158520421
SP105807	5:Del:R:2	0.008826485308130416	0.9249858988436239	0.06618761584824566
SP105807	5:Del:R:3	0.2010808037264903	0.5744648543657909	0.22445434190771893
SP105807	5:Del:R:4	0.0014455130702777633	0.9877894564269895	0.010765030502732862
SP105807	5:Del:R:5	1.4871598036589698e-07	0.9999931937641094	6.6575199102044126e-06
SP105807	2:Ins:R:0	0.12362002225729665	0.6275758617917854	0.24880411595091806
SP105807	2:Ins:R:1	0.015998976633932023	0.8821023231920558	0.10189870017401208
SP105807	2:Ins:R:2	0.021221229969797622	0.9416377763753312	0.03714099365487112
SP105807	2:Ins:R:3	0.2601570964619536	0.5508894238149614	0.1889534797230849
SP105807	2:Ins:R:4	0.2793812915357523	9.415267167878268e-06	0.7206092931970798
SP105807	2:Ins:R:5	0.20944637723722054	0.27297547082224366	0.5175781519405357
SP105807	3:Ins:R:0	0.07659081674027914	0.526138950874916	0.3972702323848049
SP105807	3:Ins:R:1	0.02130791411536865	0.87751570346587	0.10117638241876127
SP105807	3:Ins:R:2	0.10146181702923213	0.8279610635378843	0.07057711943288363
SP105807	3:Ins:R:3	0.0014455130702777633	0.9877894564269895	0.010765030502732862
SP105807	3:Ins:R:4	2.4167318046143473e-06	0.006431882322609058	0.9935657009455863
SP105807	3:Ins:R:5	0.16786138931589425	0.0462854541095514	0.7858531565745543
SP105807	4:Ins:R:0	0.24911354165975294	3.817236023442463e-06	0.7508826411042235
SP105807	4:Ins:R:1	0.04261444765789554	0.8087344159243302	0.1486511364177743
SP105807	4:Ins:R:2	0.1595449206692116	0.006935890249128998	0.8335191890816593
SP105807	4:Ins:R:3	0.6575318983178525	0.0008021995362702805	0.34166590214587705
SP105807	4:Ins:R:4	0.9972788726574556	0.0027185779120189025	2.549430525557135e-06
SP105807	4:Ins:R:5	0.15726035266776184	0.2043575426626553	0.638382104669583
SP105807	5:Ins:R:0	0.06613735094038517	0.0	0.9338626490596147
SP105807	5:Ins:R:1	0.02446824915264631	0.9095347564117461	0.06599699443560758
SP105807	5:Ins:R:2	0.0464774453185044	0.8171620319743252	0.13636052270717028
SP105807	5:Ins:R:3	0.04843280525624312	0.7043297812986783	0.2472374134450786
SP105807	5:Ins:R:4	0.04521007485587731	0.9547872656107365	2.659533386254863e-06
SP105807	5:Ins:R:5	0.032264331616203276	0.879565339292824	0.08817032909097278
SP105807	2:Del:M:1	0.032490226726968205	0.8617530661560995	0.10575670711693232
SP105807	3:Del:M:1	0.0220608934629647	0.8594162275433385	0.11852287899369682
SP105807	3:Del:M:2	0.015022347482426767	0.936079905024454	0.04889774749311929
SP105807	4:Del:M:1	0.00853983587849833	0.9134348616365364	0.07802530248496527
SP105807	4:Del:M:2	0.011009334759165679	0.9627954694574516	0.026195195783382755
SP105807	4:Del:M:3	0.007206839905555265	0.9804841068875079	0.012309053206936916
SP105807	5:Del:M:1	0.01171813229702175	0.8489012040160987	0.13938066368687954
SP105807	5:Del:M:2	0.020705057433006872	0.8620104706453733	0.11728447192161968
SP105807	5:Del:M:3	0.02146899614978691	0.8702197903394991	0.10831121351071389
SP105807	5:Del:M:4	0.03421025049909136	0.9406613086731244	0.0251284408277843
SP105807	5:Del:M:5	0.048532521233016275	0.8102892252158366	0.1411782535511472
SP89291	1:Del:C:0	0.023662860707260282	0.953574184504579	0.022762954788160792
SP89291	1:Del:C:1	0.019706944925776324	0.9549381423793465	0.025354912694877225
SP89291	1:Del:C:2	0.02081969919240545	0.9418723042528352	0.03730799655475952
SP89291	1:Del:C:3	0.028607560716665453	0.9112479871297231	0.06014445215361128
SP89291	1:Del:C:4	0.023389104508291122	0.9532622502332727	0.02334864525843625
SP89291	1:Del:C:5	0.25101491386394276	0.5489410528595735	0.2000440332764838
SP89291	1:Del:T:0	0.027228466706509847	0.9367648456949949	0.03600668759849519
SP89291	1:Del:T:1	0.03485940953044107	0.9237109836706426	0.041429606798916295
SP89291	1:Del:T:2	0.0308641221682099	0.9231857264193883	0.04595015141240178
SP89291	1:Del:T:3	0.05520631904714186	0.9263475440323915	0.01844613692046662
SP89291	1:Del:T:4	0.09510508687907225	0.8659490063975469	0.03894590672338075
SP89291	1:Del:T:5	0.8802193826536474	0.07835206096692535	0.04142855637942741
SP89291	1:Ins:C:0	0.9902867571172915	2.8184880439671737e-05	0.009685058002268793
SP89291	1:Ins:C:1	0.13531674019677753	0.678233474237059	0.18644978556616346
SP89291	1:Ins:C:2	0.05904937546389018	0.9057975964483915	0.035153028087718245
SP89291	1:Ins:C:3	0.14553415835340913	0.4895643671014768	0.3649014745451141
SP89291	1:Ins:C:4	0.31434997071912146	0.3966330554579205	0.289016973822958
SP89291	1:Ins:C:5	0.12346709002247246	0.6344664742116135	0.24206643576591408
SP89291	1:Ins:T:0	0.2312242139522604	0.5677065869457235	0.20106919910201618
SP89291	1:Ins:T:1	0.04843632527495856	0.9274295150585793	0.024134159666462193
SP89291	1:Ins:T:2	0.12174198242248217	0.8123674744185793	0.06589054315893846
SP89291	1:Ins:T:3	0.06454308687883425	0.853589804136181	0.08186710898498466
SP89291	1:Ins:T:4	0.2368023173262511	0.5835240792305596	0.17967360344318947
SP89291	1:Ins:T:5	0.2030180230372818	0.37099287890182403	0.42598909806089413
SP89291	2:Del:R:0	0.028289487305059424	0.9053100583192694	0.0664004543756712
SP89291	2:Del:R:1	0.03590384848877048	0.8596463843089254	0.10444976720230428
SP89291	2:Del:R:2	0.022074234809113243	0.8845569527436226	0.09336881244726414
SP89291	2:Del:R:3	0.11406432235576303	0.46430563546155773	0.42163004218267935
SP89291	2:Del:R:4	0.19271763468703912	0.3800719624875617	0.4272104028253991
SP89291	2:Del:R:5	0.010451519289677589	0.9868598796642872	0.002688601046035114
SP89291	3:Del:R:0	0.016120319475046423	0.936107979544688	0.04777170098026566
SP89291	3:Del:R:1	0.010847223119745895	0.9157373661883867	0.0734154106918674
SP89291	3:Del:R:2	0.0035708865177572794	0.9285213371830666	0.06790777629917612
SP89291	3:Del:R:3	1.1429319844047571e-07	0.9573181175196285	0.04268176818717305
SP89291	3:Del:R:4	0.005135359779918098	0.9853379135278376	0.009526726692244306
SP89291	3:Del:R:5	0.0	0.9776325990886136	0.02236740091138636
SP89291	4:Del:R:0	0.03566562300403972	0.7711145200464271	0.1932198569495331
SP89291	4:Del:R:1	0.010149539872642523	0.9668020708020536	0.023048389325303918
SP89291	4:Del:R:2	0.04626887486757643	0.9239396087303653	0.029791516402058304
SP89291	4:Del:R:3	0.020232987337857243	0.9301935298972188	0.04957348276492377
SP89291	4:Del:R:4	1.115522879338817e-07	0.9955700181429721	0.004429870304739974
SP89291	4:Del:R:5	0.04471805424248612	0.9090537986021352	0.046228147155378506
SP89291	5:Del:R:0	0.013886552357517443	0.8129903061604659	0.17312314148201663
SP89291	5:Del:R:1	0.03744020017869063	0.8558212801230746	0.10673851969823478
SP89291	5:Del:R:2	0.011190094055428234	0.9268443211637812	0.06196558478079054
SP89291	5:Del:R:3	0.24496161714712827	0.5531165314286026	0.2019218514242692
SP89291	5:Del:R:4	0.0018295184169201753	0.9881090933254963	0.010061388257583462
SP89291	5:Del:R:5	1.8816206219031973e-07	0.9999935914885308	6.22034940698721e-06
SP89291	2:Ins:R:0	0.15387795985153957	0.6174184176504592	0.22870362249800102
SP89291	2:Ins:R:1	0.02029227608694549	0.884266701461435	0.09544102245161956
SP89291	2:Ins:R:2	0.02676465525231992	0.9386435973243772	0.034591747423302656
SP89291	2:Ins:R:3	0.3115304132633283	0.5213807062422788	0.16708888049439288
SP89291	2:Ins:R:4	0.3442644807447874	9.169661235403817e-06	0.6557263495939772
SP89291	2:Ins:R:5	0.2594061226769079	0.2672124815534452	0.47338139576964694
SP89291	3:Ins:R:0	0.09746864472799428	0.5291934109782989	0.37333794429370676
