Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
CPCT02020389T	2.64E+00	2.68E+00	2.42E+00	3.48E+00	2.34E+00	1.77E+00	9.72E-01
CPCT02080033T	1.60E+00	2.27E+00	3.47E+00	4.48E+00	3.79E+00	2.85E+00	9.89E-01
CPCT02060156T	4.45E+00	4.60E+00	4.84E+00	6.94E+00	5.00E+00	4.34E+00	1.39E+00
DRUP01340014T	9.65E-01	1.61E+00	2.29E+00	7.84E+00	4.23E+00	7.21E+00	4.46E-01
DRUP01010121T	5.72E+00	4.80E+00	4.94E+00	6.42E+00	3.33E+00	2.66E+00	1.27E+00
CPCT02130034T	2.65E+00	3.86E+00	3.33E+00	4.73E+00	4.87E+00	4.03E+00	1.42E+00
CPCT02260015T	5.15E+00	5.92E+00	3.65E+00	5.35E+00	6.87E+00	7.24E+00	3.00E+00
CPCT02220071T	1.12E+02	1.24E+02	3.41E+01	4.65E+01	1.05E+01	8.22E+00	1.81E+00
CPCT02010710T	2.44E+00	2.52E+00	3.37E+00	3.78E+00	3.45E+00	3.18E+00	1.51E+00
CPCT02340068T	1.32E+00	1.89E+00	1.68E+00	2.22E+00	2.48E+00	1.99E+00	7.78E-01
CPCT02130050T	2.12E+00	3.04E+00	3.64E+00	4.77E+00	7.53E+00	7.33E+00	1.63E+00
DRUP01060016T	1.19E+00	2.54E+00	1.75E+00	5.18E+00	5.47E+00	5.00E+00	2.65E+00
CPCT02260017T	2.56E+00	2.87E+00	2.87E+00	4.12E+00	3.94E+00	2.88E+00	1.25E+00
CPCT02020682T	1.30E+01	1.23E+01	9.23E+00	1.15E+01	5.49E+00	4.69E+00	1.24E+00
DRUP01030013T	3.76E+02	3.87E+02	1.02E+02	2.37E+02	2.24E+01	1.35E+02	3.40E+00
CPCT02130059T	3.63E+00	2.98E+00	5.61E+00	7.94E+00	4.51E+00	4.37E+00	1.21E+00
WIDE01010296T	4.35E+00	3.77E+00	8.78E+00	1.47E+01	8.25E+00	3.46E+00	3.62E+00
CPCT02380044T	1.87E+00	1.42E+00	4.10E+00	8.98E+00	8.21E+00	5.36E+00	1.73E+00
CPCT02060117T	1.97E+00	1.68E+00	4.99E+00	6.34E+00	2.97E+00	2.71E+00	8.46E-01
CPCT02080220T	1.91E+00	1.79E+00	5.03E+00	6.20E+00	4.07E+00	4.28E+00	1.18E+00
CPCT02210056T	1.69E+00	1.92E+00	3.10E+00	3.81E+00	3.98E+00	3.98E+00	9.57E-01
CPCT02020734T	1.90E+00	1.60E+00	4.16E+00	5.33E+00	5.03E+00	5.64E+00	1.34E+00
CPCT02020716T	1.28E+00	1.31E+00	2.61E+00	3.41E+00	2.68E+00	2.80E+00	8.23E-01
CPCT02080226T	1.37E+00	2.81E+00	2.26E+00	3.07E+00	4.69E+00	3.84E+00	1.39E+00
DRUP01080014T	1.88E+02	1.93E+02	5.74E+01	7.50E+01	1.02E+01	1.38E+01	1.50E+00
DRUP01270003T	2.23E+00	2.26E+00	2.82E+00	3.84E+00	2.59E+00	2.04E+00	7.49E-01
CPCT02190044T	6.72E-01	2.92E+00	4.30E-01	3.00E+00	5.00E+00	4.47E+00	1.29E+00
CPCT02130131T	1.64E+00	1.42E+00	1.79E+00	3.68E+00	4.14E+00	2.70E+00	8.40E-01
CPCT02220054T	2.64E+00	3.15E+00	2.74E+00	4.83E+00	5.39E+00	3.50E+00	1.31E+00
CPCT02330075T	5.79E+00	5.10E+00	1.06E+01	1.42E+01	5.58E+00	4.30E+00	1.33E+00
CPCT02130134T	1.28E+00	2.62E+00	2.67E+00	3.19E+00	5.33E+00	5.18E+00	1.54E+00
CPCT02130148T	1.84E+00	2.52E+00	2.37E+00	4.39E+00	4.64E+00	2.44E+00	1.16E+00
CPCT02070381T	1.90E-01	1.20E+00	1.37E+00	1.87E+00	3.30E+00	3.07E+00	8.74E-01
DRUP01070053T	2.14E+00	2.25E+00	2.10E+00	3.03E+00	4.81E+00	4.36E+00	7.37E-01
DRUP01060025T	4.51E+00	6.62E+00	4.68E+00	4.09E+00	5.76E+00	8.28E+00	7.41E+00
DRUP01100007T	4.02E+00	4.33E+00	5.59E+00	7.36E+00	4.54E+00	3.58E+00	1.28E+00
CPCT02380019T	1.19E+00	3.17E+00	2.41E+00	3.44E+00	6.58E+00	6.23E+00	1.97E+00
CPCT02020598T	9.32E-01	1.89E+00	1.65E+00	1.93E+00	4.11E+00	3.90E+00	1.16E+00
DRUP01070059T	4.23E-01	9.02E-01	2.09E+00	3.81E+00	3.93E+00	4.15E+00	9.52E-01
CPCT02080152T	1.54E+02	1.84E+02	5.98E+01	1.01E+02	1.03E+01	3.12E+01	1.78E+00
CPCT02070406T	9.73E-01	2.72E+00	5.75E-01	6.91E+00	7.67E+00	7.27E+00	1.13E+00
CPCT02450002T	7.24E+00	7.06E+00	1.13E+01	1.59E+01	5.44E+00	4.89E+00	1.41E+00
DRUP01070024T	1.02E+00	1.66E+00	2.33E+00	3.54E+00	4.34E+00	3.71E+00	1.37E+00
DRUP01060027T	1.81E+00	3.22E+00	2.03E+00	2.75E+00	3.20E+00	2.69E+00	3.32E+00
CPCT02030381T	7.64E-01	1.92E+00	2.07E+00	3.22E+00	4.43E+00	4.45E+00	2.31E+00
DRUP01220005T	3.15E+00	3.67E+00	4.88E+00	1.21E+01	8.60E+00	1.04E+01	1.41E+00
CPCT02370010T	3.83E+00	6.94E+00	4.11E+00	3.95E+00	4.86E+00	8.52E+00	8.02E+00
CPCT02020623T	5.66E+00	4.77E+00	7.67E+00	1.05E+01	4.50E+00	3.19E+00	1.21E+00
CPCT02290023T	3.53E+00	2.80E+00	7.51E+00	1.06E+01	4.73E+00	3.91E+00	1.72E+00
DRUP01010022T	4.13E+02	4.45E+02	1.05E+02	2.01E+02	1.17E+01	1.07E+02	1.83E+00
CPCT02070159T	8.95E-01	1.28E+00	2.60E+00	3.48E+00	4.28E+00	3.67E+00	1.30E+00
CPCT02030354T	1.53E+00	2.04E+00	1.43E+00	1.98E+00	2.30E+00	1.53E+00	9.93E-01
CPCT02020565T	1.19E+00	1.61E+00	1.53E+00	2.32E+00	2.85E+00	2.40E+00	1.13E+00
CPCT02060114T	1.05E+00	2.05E+00	1.54E+00	4.04E+00	4.18E+00	3.77E+00	2.18E+00
CPCT02060118T	1.62E+00	2.13E+00	1.97E+00	2.26E+00	4.13E+00	4.28E+00	1.55E+00
CPCT02220002T	1.20E+00	1.52E+00	1.49E+00	1.69E+00	2.26E+00	2.12E+00	1.00E+00
DRUP01030002T	1.39E+00	2.08E+00	3.27E+00	3.81E+00	4.37E+00	3.72E+00	1.32E+00
CPCT02070060T	2.99E+00	3.75E+00	3.69E+00	5.96E+00	4.77E+00	4.00E+00	3.09E+00
CPCT02030320T	3.48E+00	3.46E+00	7.73E+00	1.04E+01	4.23E+00	2.46E+00	1.02E+00
CPCT02060035T	2.44E+00	2.20E+00	4.10E+00	5.37E+00	2.32E+00	1.83E+00	9.40E-01
CPCT02070110T	1.05E+00	2.00E+00	1.97E+00	2.42E+00	2.92E+00	2.46E+00	1.46E+00
CPCT02020492T	1.28E+00	1.60E+00	1.93E+00	3.74E+00	4.52E+00	2.81E+00	2.14E+00
CPCT02030327T	2.27E+00	2.37E+00	3.21E+00	4.20E+00	1.93E+00	1.13E+00	8.12E-01
CPCT02020503T	2.54E+00	3.41E+00	2.95E+00	7.17E+00	7.09E+00	3.29E+00	3.74E+00
CPCT02380029T	5.43E+02	5.92E+02	3.55E+01	4.11E+02	3.20E+01	8.28E+01	3.93E+00
CPCT02020636T	1.76E+00	2.69E+00	2.74E+00	5.99E+00	6.79E+00	5.49E+00	3.08E+00
CPCT02130013T	2.59E+00	3.30E+00	3.53E+00	1.08E+01	1.32E+01	1.00E+01	3.63E+00
DRUP01110002T	5.67E+02	6.67E+02	3.23E+02	4.51E+02	4.49E+01	7.97E+01	4.17E+00
WIDE01010639T	3.15E+00	3.33E+00	3.04E+00	3.61E+00	2.53E+00	1.72E+00	6.77E-01
DRUP01010167T	3.08E+02	2.97E+02	9.73E+01	1.93E+02	1.11E+01	1.23E+02	2.08E+00
WIDE01010570T	4.47E+00	3.35E+00	5.08E+00	8.19E+00	5.19E+00	3.73E+00	1.40E+00
