Samples	ID83A	ID83B	ID83C
CPCT02050211T	2.57E+01	2.56E+01	7.20E+00
CPCT02020554T	3.60E+00	4.81E+00	3.77E+00
CPCT02030361T	2.44E+00	4.35E+00	3.64E+00
CPCT02080131T	2.50E+00	3.33E+00	2.12E+00
CPCT02380016T	5.92E+00	5.53E+00	4.49E+00
CPCT02340017T	2.36E+00	3.40E+00	3.02E+00
CPCT02010623T	4.15E+00	5.02E+00	3.30E+00
CPCT02010624T	3.58E+00	4.56E+00	2.89E+00
DRUP01090003T	2.78E+01	2.73E+01	8.86E+00
CPCT02210023T	2.54E+00	3.48E+00	2.81E+00
CPCT02210024T	1.78E+00	2.83E+00	2.33E+00
CPCT02050227T	1.49E+00	2.46E+00	1.94E+00
CPCT02070198T	2.44E+00	3.25E+00	2.42E+00
CPCT02030371T	2.59E+00	3.92E+00	2.94E+00
CPCT02040140T	1.84E+00	2.51E+00	2.08E+00
CPCT02060124T	1.35E+00	2.46E+00	2.28E+00
CPCT02220025T	3.39E+00	4.12E+00	3.03E+00
CPCT02120042T	2.91E+01	3.37E+01	1.36E+01
CPCT02120048T	2.25E+00	2.75E+00	1.73E+00
CPCT02120044T	1.67E+00	2.47E+00	1.90E+00
CPCT02120041T	2.05E+00	2.66E+00	1.68E+00
CPCT02050234T	3.85E+00	4.51E+00	2.47E+00
CPCT02050241T	2.39E+00	3.41E+00	2.48E+00
CPCT02100106T	2.33E+00	3.35E+00	2.44E+00
CPCT02210029T	2.58E+00	3.49E+00	2.74E+00
CPCT02340022T	4.76E+00	7.97E+00	6.23E+00
CPCT02040148T	4.01E+00	5.06E+00	3.77E+00
CPCT02040152T	2.69E+00	3.82E+00	2.65E+00
CPCT02040151T	2.23E+00	3.16E+00	2.47E+00
CPCT02180008T	3.57E+00	4.25E+00	2.37E+00
CPCT02110012T	1.11E+00	1.76E+00	1.29E+00
CPCT02050093T	3.71E+00	4.53E+00	3.25E+00
CPCT02040068T	1.91E+00	2.84E+00	2.21E+00
CPCT02050085T	3.57E+00	4.32E+00	3.19E+00
CPCT02110013T	4.33E+00	5.40E+00	3.90E+00
CPCT02100042T	2.28E+00	4.00E+00	3.24E+00
CPCT02040067T	2.57E+00	3.69E+00	2.88E+00
CPCT02030306T	2.72E+00	4.26E+00	3.54E+00
CPCT02050097T	3.01E+00	3.57E+00	2.34E+00
CPCT02040062T	2.47E+00	3.39E+00	2.14E+00
CPCT02190004T	1.69E+00	2.29E+00	1.81E+00
CPCT02070066T	3.09E+00	4.23E+00	3.99E+00
CPCT02230003T	3.36E+00	5.22E+00	3.76E+00
CPCT02210008T	2.99E+00	3.93E+00	2.95E+00
CPCT02050095T	2.65E+00	3.50E+00	2.62E+00
CPCT02210009T	2.60E+00	3.65E+00	3.15E+00
CPCT02230005T	1.34E+00	1.86E+00	1.38E+00
CPCT02010473T	1.97E+00	2.88E+00	1.92E+00
CPCT02010485T	2.02E+00	2.64E+00	2.35E+00
CPCT02050104T	3.99E+00	6.27E+00	5.36E+00
CPCT02010483T	2.70E+00	3.60E+00	3.21E+00
CPCT02020442T	3.08E+00	3.80E+00	2.70E+00
CPCT02050107T	1.88E+00	2.70E+00	1.79E+00
CPCT02070070T	2.79E+00	3.45E+00	2.93E+00
CPCT02050113T	2.08E+00	3.16E+00	2.38E+00
CPCT02020454T	3.06E+00	3.85E+00	3.52E+00
CPCT02010474T	3.90E+00	4.24E+00	3.29E+00
CPCT02010471T	2.32E+00	3.31E+00	2.43E+00
CPCT02040075T	2.71E+00	3.67E+00	2.89E+00
CPCT02210011T	1.78E+00	2.56E+00	1.86E+00
CPCT02080075T	2.19E+00	3.45E+00	2.84E+00
CPCT02100013TII	3.54E+00	5.24E+00	4.08E+00
CPCT02210012T	1.43E+00	1.87E+00	1.32E+00
CPCT02010506T	1.82E+00	2.60E+00	2.11E+00
CPCT02190007T	3.37E+00	3.75E+00	3.51E+00
CPCT02010488T	2.94E+00	3.50E+00	2.72E+00
CPCT02010512T	2.82E+00	4.53E+00	3.95E+00
CPCT02080080T	2.64E+00	4.01E+00	3.20E+00
DRUP01050001T	2.61E+01	2.61E+01	8.72E+00
CPCT02030319T	2.18E+00	2.94E+00	2.45E+00
CPCT02080084T	4.11E+00	4.84E+00	3.47E+00
CPCT02010514T	1.44E+00	1.96E+00	1.39E+00
CPCT02230012T	1.90E+00	2.93E+00	2.65E+00
CPCT02100036T	1.35E+00	2.05E+00	1.81E+00
CPCT02100057T	3.37E+00	4.42E+00	3.61E+00
CPCT02230006T	3.37E+00	4.38E+00	2.77E+00
CPCT02230011T	3.14E-01	1.04E+00	1.02E+00
CPCT02030323T	3.66E+00	5.19E+00	3.74E+00
CPCT02010533T	2.45E+00	3.84E+00	3.02E+00
CPCT02010527T	3.30E+00	4.44E+00	2.98E+00
CPCT02010529T	2.52E+00	3.56E+00	2.58E+00
CPCT02370001T	4.56E+00	5.11E+00	3.95E+00
CPCT02220009T	2.64E+00	3.70E+00	2.82E+00
CPCT02050139T	3.17E+00	4.34E+00	3.01E+00
CPCT02040091T	3.90E+00	4.24E+00	3.02E+00
CPCT02030328T	2.96E+00	4.18E+00	2.97E+00
CPCT02010497T	3.49E+00	6.16E+00	4.98E+00
CPCT02060072T	2.92E+00	4.05E+00	2.78E+00
CPCT02010541T	2.49E+00	3.64E+00	2.92E+00
CPCT02300010T	2.70E+00	3.60E+00	2.12E+00
CPCT02010545T	3.42E+00	4.66E+00	3.57E+00
CPCT02370002T	3.07E+00	4.59E+00	3.33E+00
CPCT02380002T	2.13E+00	2.43E+00	1.73E+00
CPCT02020486T	4.59E+00	4.92E+00	3.49E+00
CPCT02110026T	4.09E+00	4.94E+00	3.79E+00
CPCT02160020T	1.92E+00	2.64E+00	2.29E+00
CPCT02340006T	2.92E+00	3.92E+00	2.99E+00
CPCT02160021T	3.47E+00	4.92E+00	4.47E+00
CPCT02100058T	2.87E+00	3.77E+00	2.64E+00
CPCT02050114T	2.79E+00	3.55E+00	2.48E+00
DRUP01010018T	3.18E+01	3.37E+01	1.16E+01
CPCT02050136T	3.32E+00	3.84E+00	2.70E+00
CPCT02050128T	4.10E+00	5.15E+00	3.59E+00
CPCT02040100T	2.50E+00	3.18E+00	2.12E+00
CPCT02040102T	3.56E+00	5.12E+00	4.25E+00
DRUP01050002T	3.23E+01	3.33E+01	1.29E+01
CPCT02070122T	3.17E+00	3.92E+00	3.33E+00
CPCT02330025T	3.02E+00	3.72E+00	3.08E+00
CPCT02030331T	2.21E+00	3.19E+00	2.27E+00
CPCT02020497T	8.56E-02	2.00E+00	2.01E+00
CPCT02050148T	2.69E+00	3.77E+00	2.53E+00
CPCT02120005T	3.66E+00	4.48E+00	3.01E+00
CPCT02120004T	2.94E+00	3.42E+00	3.13E+00
CPCT02220015T	2.43E+00	3.12E+00	2.38E+00
DRUP01010049T	3.21E+00	4.77E+00	3.40E+00
DRUP01050012T	2.41E+00	3.40E+00	2.52E+00
CPCT02380028T	1.67E+00	1.99E+00	1.76E+00
CPCT02330070T	3.07E+00	4.74E+00	3.29E+00
CPCT02050280T	2.40E+00	3.29E+00	2.75E+00
DRUP01270001T	3.01E+00	4.31E+00	3.51E+00
CPCT02040188T	2.52E+00	3.58E+00	2.57E+00
CPCT02390007T	2.24E+00	2.93E+00	2.24E+00
CPCT02230067T	2.51E+00	3.68E+00	2.87E+00
CPCT02230073T	3.24E+00	3.80E+00	2.41E+00
CPCT02100131T	3.42E+00	4.22E+00	2.95E+00
CPCT02130019T	5.82E-01	1.38E+00	1.21E+00
CPCT02330073T	3.60E+00	4.21E+00	2.93E+00
CPCT02010700T	1.83E+00	2.61E+00	1.89E+00
CPCT02030435T	3.13E+00	4.06E+00	3.47E+00
CPCT02340045T	2.85E+00	4.53E+00	3.62E+00
DRUP01340001T	3.66E+00	4.47E+00	3.61E+00
DRUP01090008T	2.88E+00	3.87E+00	3.12E+00
CPCT02070262T	3.47E+00	5.08E+00	4.15E+00
CPCT02180048T	2.68E+00	3.73E+00	2.48E+00
CPCT02140056T	3.23E+00	4.83E+00	2.98E+00
CPCT02050296T	1.62E+00	2.35E+00	1.94E+00
CPCT02040205T	2.83E+00	3.81E+00	2.67E+00
DRUP01050017T	1.97E+01	2.05E+01	7.96E+00
CPCT02080174T	2.77E+00	4.02E+00	2.96E+00
CPCT02040204T	2.54E+00	3.52E+00	2.69E+00
CPCT02120091T	2.50E+00	3.72E+00	3.34E+00
CPCT02100130T	1.37E+00	1.67E+00	1.54E+00
CPCT02380023T	2.75E+00	4.66E+00	4.38E+00
WIDE01010596T	1.82E+00	3.18E+00	2.50E+00
WIDE01010479T	2.83E+00	3.69E+00	2.21E+00
WIDE01010436T	3.12E+00	4.46E+00	3.25E+00
WIDE01010443T	4.36E+00	5.68E+00	3.56E+00
WIDE01010506T	2.49E+00	2.73E+00	2.17E+00
WIDE01010471T	1.92E+00	2.56E+00	2.04E+00
WIDE01010488T	3.90E+00	5.31E+00	3.53E+00
WIDE01010384T	2.40E+00	2.84E+00	2.25E+00
WIDE01010454T	2.95E+00	3.56E+00	2.66E+00
WIDE01010494T	1.73E+00	2.20E+00	1.76E+00
WIDE01010470T	1.59E+01	1.94E+01	1.12E+01
WIDE01010455T	4.51E+00	5.90E+00	3.49E+00
CPCT02080048T	1.37E+01	1.70E+01	1.28E+01
WIDE01010482T	2.57E+00	3.91E+00	2.72E+00
WIDE01010499T	3.33E+00	4.56E+00	2.97E+00
WIDE01010496T	4.06E+00	5.32E+00	3.93E+00
WIDE01010508T	4.08E+00	4.70E+00	3.62E+00
WIDE01010535T	2.54E+00	3.05E+00	2.09E+00
WIDE01010544T	2.47E+00	3.15E+00	2.16E+00
WIDE01010541T	1.80E+00	2.67E+00	2.25E+00
WIDE01010524T	2.49E+00	3.80E+00	3.22E+00
WIDE01010562T	4.02E+00	4.71E+00	3.92E+00
WIDE01010543T	3.17E+00	3.90E+00	2.02E+00
WIDE01010569T	7.98E-01	8.70E-01	8.30E-01
WIDE01010500T	2.33E+00	4.00E+00	3.24E+00
WIDE01010575T	1.44E+00	2.80E+00	2.43E+00
WIDE01010597T	3.00E+00	3.63E+00	2.72E+00
WIDE01010678T	1.94E+00	2.68E+00	1.75E+00
WIDE01010683T	1.71E+00	2.39E+00	1.69E+00
WIDE01010402TII	2.36E+00	3.83E+00	2.84E+00
WIDE01010697T	1.48E+00	1.89E+00	1.28E+00
WIDE01010669T	3.82E+00	5.70E+00	3.54E+00
WIDE01010714T	3.44E+00	4.45E+00	3.19E+00
WIDE01010709T	2.94E+00	3.99E+00	3.22E+00
WIDE01010715T	2.91E+00	4.00E+00	2.68E+00
WIDE01010718T	1.99E+00	2.77E+00	2.17E+00
