Samples	ID83A	ID83B	ID83C	ID83D
SP80216	7	0	70	18
SP80042	11	15	81	12
SP79907	23	52	172	17
SP79958	32	153	152	20
SP80205	17	96	106	5
SP80014	0	16	49	0
CPCT02070032T	204	481	162	123
CPCT02060045T	41	198	300	216
CPCT02020310T	124	487	306	63
CPCT02020323T	14590	0	0	31
CPCT02140007T	38	363	168	77
CPCT02140011T	119	291	253	58
CPCT02020348T	133	243	162	40
CPCT02020357T	127	586	426	134
CPCT02020351T	40	257	210	34
CPCT02140020T	353	180	365	107
CPCT02010399T	31	193	379	618
CPCT02020370T	75	215	803	335
CPCT02140023T	57	240	199	80
CPCT02140022T	11143	3681	199	107
CPCT02020378T	99	665	195	75
CPCT02010415T	65	466	281	243
CPCT02070021T	103	632	251	55
CPCT02070024T	24290	3813	0	0
CPCT02020380T	201	356	264	67
CPCT02070023T	113219	10738	3016	0
CPCT02020386T	158	251	227	934
CPCT02020387T	96601	2676	1267	0
CPCT02020388T	117	412	174	888
CPCT02040046T	19	571	134	38
CPCT02070036T	311	453	393	151
CPCT02070035T	89	261	116	38
CPCT02020394T	90	398	238	13
CPCT02140026T	142	479	196	37
CPCT02140029T	83	508	167	49
CPCT02140030T	240	531	312	48
CPCT02020656TII	72	471	575	176
CPCT02011011T	78	737	317	107
CPCT02070269T	112	441	300	43
CPCT02330130T	242	390	270	50
CPCT02070256T	78	282	152	626
CPCT02070425T	398	1079	125	6
CPCT02080281T	95	248	189	32
CPCT02070270T	206	305	177	44
CPCT02390037T	142	243	219	56
CPCT02140098T	139	189	439	1895
CPCT02020888T	21	456	193	27
CPCT02340055T	35	338	174	349
CPCT02070430T	180	521	284	26
CPCT02050418T	197	342	128	40
CPCT02340108T	56	260	263	5
CPCT02100137T	51	428	215	38
CPCT02070433T	32	607	195	59
CPCT02070264T	312	495	295	81
CPCT02070420T	4	125	95	410
DRUP01070028TII	199	622	242	45
CPCT02080180T	162	433	403	135
CPCT02070446T	41	442	165	20
CPCT02020704TII	63917	643	1499	66
CPCT02220031T	347	317	74	1673
DRUP01070071T	122	443	50	1348
CPCT02140102T	63	251	191	17
CPCT02070280T	65	258	227	63
CPCT02100194T	12	197	210	71
CPCT02070268T	124	604	476	84
CPCT02011043T	83	346	152	34
CPCT02070449T	26	227	250	42
CPCT02340056T	156	565	211	73
CPCT02070450T	190	704	343	36
CPCT02220069T	104	772	373	40
CPCT02070452T	35	235	237	31
DRUP01070038T	23312	0	0	198
CPCT02150043T	43	146	147	37
CPCT02090033T	118	314	260	123
CPCT02070426T	44	161	265	69
CPCT02150047T	51	235	197	32
CPCT02070125T	155	231	0	1676
CPCT02190054T	161	579	395	167
CPCT02130169T	83	284	213	1690
CPCT02020918T	96	318	281	5
CPCT02070459T	59	538	246	28
CPCT02140055T	50	124	142	366
DRUP01070028T	163	509	173	193
CPCT02160061T	152	380	436	159
CPCT02020656T	60	435	495	180
CPCT02020931T	42	432	204	25
CPCT02070106T	92	461	204	927
CPCT02070289T	53	234	172	82
CPCT02210043T	76	606	284	112
CPCT02010753T	458	362	67	2550
CPCT02020924T	92	412	192	71
CPCT02070293T	86	239	245	65
CPCT02020938T	29	354	532	50
CPCT02200006T	39	268	462	110
CPCT02020658T	39	192	198	71
CPCT02070292T	74	451	226	115
CPCT02070055TII	252	293	0	2271
CPCT02070466T	28	244	335	77
CPCT02070454T	36	137	141	50
CPCT02010762T	51	246	442	123
CPCT02260016T	123	566	213	132
CPCT02350020T	906	656	258	27
CPCT02070295T	83	341	289	46
CPCT02020942T	58	261	257	16
CPCT02140060T	36	704	245	112
CPCT02310008T	37	310	248	29
CPCT02070300T	67	364	299	72
CPCT02160062T	29	151	145	16
CPCT02070473T	18	196	277	67
CPCT02070468T	34	272	187	38
CPCT02300052T	424	635	301	36
CPCT02070301T	92	389	365	1378
CPCT02430002T	40	209	285	445
CPCT02070474T	41	428	231	19
CPCT02070472T	44	276	191	15
DRUP01070036T	85	363	463	367
CPCT02150052T	1432	12	245	4432
CPCT02070307T	210	363	267	329
CPCT02330099T	178	591	379	50
CPCT02070263T	76	265	240	120
DRUP01050020T	236	531	360	110
CPCT02020678T	72	121	59	1109
CPCT02020673T	40	312	224	1136
WIDE01010113T	127	319	185	52
CPCT02050442T	74	777	146	21
CPCT02020968T	100	717	584	92
CPCT02020970T	70	484	263	39
CPCT02060294T	90	513	276	188
CPCT02070478T	152	479	380	134
CPCT02140065T	99	375	224	72
CPCT02210085T	115	388	165	48
CPCT02390044T	565	826	205	11
CPCT02050443T	70079	0	0	119
CPCT02070306T	64	771	248	68
CPCT02070481T	56	233	470	209
CPCT02070482T	20	56	67	10
DRUP01140005T	601	810	253	162
CPCT02220082T	78	238	376	35
CPCT02020687T	20	165	144	43
CPCT02070484T	71	310	73	457
CPCT02020686T	112	374	414	302
CPCT02070486T	46	486	332	96
CPCT02070483T	101	322	260	86
CPCT02070487T	56	172	155	50
CPCT02040342T	145	592	293	58
CPCT02020977T	27	155	220	63
CPCT02070312T	43	570	258	62
CPCT02040343T	223	455	238	38
CPCT02290031T	75	279	207	91
CPCT02150008T	107	270	292	142
CPCT02370013TII	53	342	217	133
CPCT02100202T	50	361	300	22
CPCT02100203T	84	341	172	30
CPCT02070466TII	51	496	480	94
WIDE01010214T	53	545	191	6
WIDE01010215T	95	960	208	8
WIDE01010234T	50	381	259	50
CPCT02110083T	73	318	173	40
CPCT02070315T	70	495	177	51
DRUP01070026TII	94178	1018	1692	0
CPCT02020981T	146	299	121	34
CPCT02140067T	29	431	121	43
CPCT02350003T	78	119	150	128
CPCT02070490T	99	296	147	17
WIDE01010283T	23	166	166	0
CPCT02020982T	77	348	209	36
CPCT02020975T	30	504	212	34
WIDE01010323T	18	349	335	153
CPCT02070208T	107	246	256	125
CPCT02070064TII	121	344	303	194
CPCT02140041TIV	328	454	345	58
CPCT02020704T	60180	719	1452	92
CPCT02040249T	156	473	219	33
CPCT02020924TII	105	396	220	74
WIDE01010383T	103	317	480	170
CPCT02070335T	108	340	159	36
CPCT02230091T	55	333	269	51
CPCT02230102T	38	266	142	49
DRUP01050049T	69581	0	0	0
CPCT02020715T	97	535	243	46
CPCT02340086T	120	395	231	84
CPCT02020731T	63	625	247	143
CPCT02370027T	106	449	334	230
WIDE01010246T	146	388	133	1122
CPCT02070139T	121	450	222	132
CPCT02070318T	142	465	217	45
CPCT02290038T	155	464	158	84
CPCT02070147TII	109	357	356	296
WIDE01010453T	117	291	164	29
DRUP01070042T	38666	2929	810	0
CPCT02030488T	371	884	132	0
CPCT02010840T	145	216	138	1051
CPCT02070339T	89	403	131	31
CPCT02070338T	197	628	802	355
CPCT02230108T	179	596	296	57
CPCT02030380TII	99	131	90	1146
CPCT02070345T	48	235	310	89
CPCT02070350T	21	584	185	32
CPCT02010875T	114	294	670	262
CPCT02010877T	250	403	299	71
CPCT02070359T	110	676	616	166
CPCT02070307TII	216	387	224	302
CPCT02010885T	51	226	152	484
CPCT02010857T	154	571	334	64
CPCT02090058T	50	297	190	54
WIDE01010611T	253	350	304	57
CPCT02070364T	182	501	211	7
CPCT02140075T	47	387	241	82
CPCT02010889T	58	375	168	98
CPCT02060249T	104	252	220	36
CPCT02020760T	18	251	219	37
CPCT02020780T	23	542	241	32
CPCT02070367T	94	224	201	53
CPCT02050389T	0	695	243	74
CPCT02070368T	434	864	142	78
CPCT02150019T	204	259	88	1581
CPCT02300046T	592	738	225	50
CPCT02070130T	39	557	182	27
CPCT02070362T	72	229	518	101
CPCT02070361T	27	214	148	673
CPCT02140041TIII	312	462	392	131
CPCT02140081T	295	724	264	124
CPCT02020804T	40	307	222	27
CPCT02040280T	90	268	225	482
CPCT02070370T	55	244	32	902
CPCT02040283T	11	236	76	884
CPCT02050108T	9	42	51	373
CPCT02050391T	258	722	253	99
CPCT02130146T	10285	21796	0	939
CPCT02070378T	122	558	571	203
CPCT02070383T	116	520	231	65
CPCT02070379T	71	409	170	92
CPCT02340099T	331	354	302	47
CPCT02070274T	158	147	591	203
CPCT02070388T	98	259	522	259
CPCT02010361T	110	492	610	343
CPCT02070389T	64	665	143	70
CPCT02330125T	79001	0	921	68
CPCT02070391T	112	469	221	62
CPCT02020827T	30	231	139	1000
CPCT02150031T	82	274	220	39
DRUP01070052T	61	274	341	76
CPCT02010947T	67	289	279	44
DRUP01070020TII	24560	2644	0	321
DRUP01010097T	181	207	121	1044
CPCT02030545T	95	483	132	514
CPCT02140086T	31	344	226	103
CPCT02070395T	40	324	262	91
CPCT02440017T	127	434	265	163
CPCT02040294T	289	817	0	2280
CPCT02070392T	136	271	1217	793
CPCT02070107TII	180	451	247	185
CPCT02010958T	264	596	371	18
CPCT02100189T	53	168	274	94
CPCT02080078TII	90	249	212	128
CPCT02020847T	119	870	112	295
DRUP01070055T	28	213	181	97
CPCT02010654T	48060	4569	120	0
CPCT02010973T	14	568	156	45
CPCT02070130TII	87	731	258	51
CPCT02070064TIII	73	255	201	110
CPCT02070196T	80	730	257	121
CPCT02070398T	309	746	166	84
CPCT02010971T	71	335	229	52
DRUP01070057T	81	447	247	99
CPCT02050268T	159	465	310	74
CPCT02020678TII	56	121	97	1229
CPCT02010978T	132	329	559	201
CPCT02210074T	85	272	126	24
CPCT02070402T	152	243	130	913
CPCT02070236T	126	421	368	53
CPCT02070217T	25	157	167	31
DRUP01010040T	244	241	983	197
CPCT02010692TII	109	563	287	63
CPCT02030380T	99	118	119	1094
CPCT02220064T	50	539	334	96
CPCT02020596T	137	521	254	90
CPCT02011000T	68	520	532	137
CPCT02010998T	75	315	217	24
CPCT02070409T	43	423	148	17
CPCT02011002T	99	393	374	77
CPCT02040295T	66	325	208	25
CPCT02330129T	49	397	0	1554
CPCT02040280TII	331	146	6045	0
CPCT02020610T	43	239	134	880
CPCT02011003T	279	498	186	1723
CPCT02070211T	133	495	41	1546
CPCT02120057T	191	89	0	1163
CPCT02070218T	225	335	528	2585
CPCT02070416T	35	308	212	50
CPCT02210075T	33	128	125	13
CPCT02070415T	45	316	217	80
CPCT02011010T	222	652	668	287
CPCT02011012T	52	300	161	29
CPCT02070092T	91	966	271	80
CPCT02011005T	36	547	224	112
CPCT02140050T	93	373	232	70
CPCT02070235T	96	492	178	56
CPCT02340038T	130	418	350	104
CPCT02020620T	269	346	131	285
CPCT02140041TII	267	506	430	405
CPCT02070223T	58	557	270	101
CPCT02070229T	30	545	217	55
CPCT02070206T	81	781	303	124
CPCT02230052T	23	282	139	28
CPCT02140054T	551	471	222	78
CPCT02020628T	474	923	162	69
CPCT02140052T	137	402	459	79
CPCT02020560T	27	182	217	85
CPCT02070233T	24	323	175	68
CPCT02070234T	30	204	164	69
CPCT02070148T	72	356	152	19
CPCT02070142T	98	498	198	35
CPCT02070133T	31	520	201	37
CPCT02070145T	251	95	488	862
CPCT02070143T	107	458	308	105
CPCT02070141T	74	566	148	28
CPCT02010537T	71	300	613	158
CPCT02070140T	37925	3619	801	0
CPCT02330029T	167	628	271	53
CPCT02070158T	59	701	153	21
CPCT02010585T	135	465	473	53
CPCT02080110T	192	1070	173	0
CPCT02070144T	43	265	139	32
CPCT02070107T	96	343	180	31
CPCT02380009T	91	209	322	74
CPCT02260001T	65	289	361	60
CPCT02070164T	26855	3364	0	49
CPCT02140045T	422	573	174	29
DRUP01070015T	66777	1921	633	0
CPCT02020525T	58	321	273	84
CPCT02070151T	71	480	179	18
CPCT02070174T	77	272	206	30
CPCT02020351TII	36	242	198	44
CPCT02070161T	38	319	173	69
CPCT02070105T	105	91	244	19
CPCT02070176T	545	561	441	172
CPCT02380014T	363	735	424	114
CPCT02070192T	47174	2707	0	0
CPCT02070193T	335	501	566	70
CPCT02020543T	195	364	238	112
CPCT02070181T	3	239	139	42
CPCT02070195T	161	707	200	67
CPCT02070027T	117	396	175	142
CPCT02330044T	107	610	263	102
CPCT02070153T	20	272	252	166
CPCT02210026T	66	214	243	143
CPCT02070200T	152	811	234	76
CPCT02070202T	1020	1512	334	89
CPCT02010629T	74	401	255	172
DRUP01070020T	27719	3463	0	568
CPCT02070049T	64	561	234	40
CPCT02070046T	45	376	171	57
DRUP01140001T	10531	3711	266	71
CPCT02020422T	307	646	134	89
CPCT02030300T	111	309	204	44
CPCT02070037T	61	365	120	20
CPCT02020380TII	160	327	263	73
CPCT02020409T	51	510	0	2326
CPCT02100041T	89	376	179	77
CPCT02070055T	188	237	0	1842
CPCT02070064T	85	273	217	30
CPCT02070074T	164	1084	331	35
CPCT02020419T	77	464	216	46
CPCT02070068T	186	338	185	54
CPCT02020449T	458	604	150	64
CPCT02140038T	101	448	163	17
CPCT02010389T	41	592	167	19
CPCT02070080T	373	1121	196	12
CPCT02290006T	146	222	0	1091
CPCT02070069TII	34	532	243	35
CPCT02070069T	20	327	215	32
CPCT02070087T	48	250	275	42
CPCT02010490T	24	339	293	65
CPCT02080078T	107	247	186	51
CPCT02140040T	58	234	247	47
CPCT02070082T	132	308	543	204
DRUP01070008T	108117	5740	1518	0
CPCT02070091T	71	131	64	25
CPCT02070075T	67	159	179	65
CPCT02070100T	66	118	225	402
DRUP01140002T	259	515	310	43
CPCT02020476T	605	2633	269	0
CPCT02070117T	663	304	269	32
CPCT02140041T	194	275	295	40
CPCT02070101T	86	589	289	77
CPCT02070127T	37	239	210	24
CPCT02020494T	51	310	200	46
CPCT02020502T	73	238	164	10
CPCT02020500T	221	876	277	56
CPCT02040107T	103	281	148	36
CPCT02020313T	0	621	203	59
CPCT02070131T	17904	1836	297	0
CPCT02070135T	77	503	166	21
CPCT02140025T	60	407	347	146
CPCT02070134T	123	209	164	19
CPCT02020501T	121	309	226	116
CPCT02070085TII	57	239	422	331
DRUP01070026T	51950	4075	0	0
CPCT02070245T	133	344	208	68
CPCT02070241T	73	450	169	84
CPCT02070253T	73	248	184	73
CPCT02070250T	213	391	202	45
CPCT02070252T	31	218	195	80
CPCT02070220T	51	452	239	91
CPCT02120074T	72	407	142	84
CPCT02220030T	85459	15046	0	0
CPCT02010692T	89	488	238	83
CPCT02010695T	31	395	233	87
CPCT02010711T	10	736	221	41
CPCT02070266T	1289	86	1045	176
CPCT02070023TII	132352	3637	2038	63
WIDE01010628T	82	1060	175	1283
CPCT02020938TII	25	367	501	62
WIDE01010484T	75	364	213	36
CPCT02070444T	14	101	78	191
CPCT02070444TII	53	258	3	1141
WIDE01010585T	627	941	298	203
WIDE01010642T	67	298	236	53
WIDE01010668T	42	147	133	48
WIDE01010537T	176	320	344	60
