Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
CPCT02020778T	578	193	0	2	59	418	45	136	31	25	0	75
CPCT02050385T	140	242	33	174	32	158	154	44	70	146	188	180
CPCT02130142T	74	166	92	175	47	80	120	50	30	65	13	45
CPCT02020800T	58	145	3	24	34	35	104	22	29	51	25	22
CPCT02050395T	63	183	51	54	45	1	100	37	156	119	169	40
DRUP01070048T	57	83	8	230	74	0	182	43	4	46	69	26
CPCT02020817T	54	206	0	67	2	14	38	41	0	37	52	28
CPCT02080263T	38	179	15	46	26	34	129	12	0	15	55	9
CPCT02010944T	62	97	56	167	26	63	71	54	41	66	13	29
CPCT02020832T	108	261	47	78	41	95	110	59	36	32	111	0
CPCT02050351TII	70	155	0	64	31	167	50	15	41	62	52	19
CPCT02120168T	15	66	0	42	40	89	34	25	14	32	52	33
CPCT02440016T	96	192	0	237	29	0	211	17	77	42	20	23
CPCT02010935T	99	150	15	238	70	74	68	31	37	34	28	73
CPCT02010963T	174	264	8	167	67	74	78	61	20	84	58	110
CPCT02070401T	129	144	0	82	25	129	78	21	21	34	27	7
CPCT02230056T	2751	2058	0	411	933	24	201	260	109	219	348	6
CPCT02040169T	10526	918	0	297	730	34	13	268	158	106	0	10
CPCT02020859T	60	10	20	68	56	60	102	31	12	18	16	34
CPCT02020633TII	195	107	0	240	85	249	101	61	51	36	29	56
CPCT02020621TII	36	142	50	581	124	29	133	48	0	4	22	24
CPCT02020586T	247	58	78	330	44	76	86	110	51	39	45	53
CPCT02070237T	639	290	6	122	101	93	56	57	35	194	32	29
CPCT02080273T	65579	12995	17849	0	0	0	178	462	0	0	0	0
CPCT02070410T	264	581	31	0	361	230	153	89	432	118	20	58
CPCT02020600T	401	179	99	546	36	50	94	106	34	57	33	65
CPCT02010963TII	160	249	21	122	52	117	71	66	6	55	0	537
CPCT02120056T	111	313	50	164	58	56	98	29	0	17	28	10
CPCT02020840T	23	165	46	153	47	40	8	36	21	27	17	30
CPCT02040164T	559	600	132	100	554	65	135	63	54	54	61	10
CPCT02070244T	17	185	0	193	223	274	51	252	0	148	0	0
CPCT02020619T	140	322	22	103	90	131	158	94	198	9	52	48
CPCT02020633T	106	83	11	190	5	39	54	62	43	41	51	49
CPCT02010663T	156	77	0	153	206	62	89	107	120	49	50	74
CPCT02020614T	355	319	18	246	34	108	50	94	53	93	55	68
CPCT02290020T	82	260	60	11	51	111	87	12	3	13	0	47
CPCT02020632T	433	414	2	72	76	53	160	14	46	202	51	116
CPCT02050103T	52	289	0	86	22	57	27	17	32	64	40	12
CPCT02100072T	58	214	0	73	26	21	19	13	23	41	0	96
CPCT02100076T	63	45	62	489	213	266	55	134	27	27	37	54
CPCT02100077T	84	85	7	80	43	0	29	14	16	35	69	2
CPCT02070154T	121	301	0	173	550	78	104	101	73	39	0	35
CPCT02330034T	53	58	22	234	149	0	38	53	31	1152	0	0
CPCT02070156T	429	199	0	51	34	101	48	34	51	70	77	28
CPCT02070162T	168	217	0	43	27	62	59	33	25	27	15	52
CPCT02070172T	40	40	1	100	151	65	36	43	74	59	4	4
CPCT02070188T	163	268	22	43	118	79	55	67	62	118	61	77
CPCT02270003T	50	220	0	67	26	43	40	16	11	68	1	14
CPCT02160026T	70	59	49	283	195	90	39	45	10	57	4	92
CPCT02070149T	174	82	37	49	63	56	42	48	307	139	0	0
CPCT02080119T	404	201	0	136	66	82	45	25	53	173	105	16
CPCT02110041T	583	591	0	107	16	101	75	65	85	166	188	254
CPCT02050216T	56	236	59	9	36	30	78	36	0	17	19	48
CPCT02070194T	69	107	9	78	41	104	82	22	16	4	0	21
CPCT02330046T	28	81	30	116	105	65	116	2	24	75	45	41
CPCT02070204T	242	226	33	241	691	29	140	115	77	108	228	6
CPCT02120020T	265	386	48	98	65	83	121	69	34	123	117	69
CPCT02260007T	6	154	3	40	33	0	74	34	5	19	18	2
CPCT02020583T	386	891	53	238	0	150	111	68	46	98	158	129
CPCT02070041T	10461	2307	1097	0	0	18	210	0	0	0	0	228
CPCT02070043T	138	356	8	197	314	126	27	111	41	89	4	49
CPCT02050086T	74	135	0	10	11	50	41	2	19	44	22	25
CPCT02070044T	30	76	13	45	26	31	50	3	11	20	40	32
CPCT02220005T	157	129	45	44	18	231	37	38	26	15	0	37
CPCT02070057T	626	330	0	106	0	453	40	94	37	93	340	42
CPCT02330015T	339	307	21	144	103	79	72	116	92	54	54	63
CPCT02140037T	31	181	52	205	51	40	50	39	24	25	11	22
CPCT02070096T	65	254	56	209	61	129	49	53	44	0	10	33
CPCT02040064T	20	47	13	13	28	58	44	31	7	87	15	29
CPCT02070094T	114	165	23	370	62	50	61	39	45	92	48	80
CPCT02070102T	133	77	26	61	47	102	30	47	15	87	0	40
CPCT02050124T	87	393	49	50	47	76	54	47	65	98	36	39
CPCT02060073T	15	27	4	0	20	17	45	5	5	20	29	5
CPCT02060082T	219	356	43	21	0	112	78	108	29	167	96	392
CPCT02040105T	91	152	0	325	27	62	52	60	29	23	15	7
CPCT02010665T	27	0	1	81	201	69	135	56	866	17	2	0
CPCT02020629T	173	285	1	13	85	81	73	6	142	29	31	19
CPCT02080164T	34	165	0	1	337	62	240	12	943	76	0	51
CPCT02120080T	228	178	12	28	11	32	26	31	23	28	35	32
CPCT02050289T	134	84	3	56	253	16	115	41	32	4	84	118
CPCT02050297T	100	233	1	160	0	47	70	33	20	21	30	21
WIDE01010621T	55	43	42	383	51	33	62	88	52	41	0	33
WIDE01010461T	43	207	50	284	17	10	43	60	26	17	45	8
CPCT02120204T	159	466	63	194	29	302	40	27	25	0	0	0
CPCT02120206T	41	299	21	26	14	60	39	61	17	0	31	19
WIDE01010518T	167	446	19	164	295	116	60	131	107	112	0	72
CPCT02020991T	393	279	22	36	7	0	84	8	27	88	34	574
WIDE01010609T	157	84	16	390	272	191	38	80	56	63	0	13
CPCT02020993T	89	258	17	18	17	68	14	15	20	1	21	19
WIDE01010723T	148	188	46	110	64	200	74	33	108	105	72	140
