Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
CPCT02140038T	105	355	136	14	62	40	17
CPCT02010389T	49	468	82	18	73	70	59
CPCT02070080T	385	923	123	33	113	67	58
CPCT02290006T	118	184	37	931	99	70	20
CPCT02070069TII	46	428	265	24	0	51	30
CPCT02070069T	27	253	228	15	0	46	25
CPCT02070087T	48	183	218	28	49	31	58
CPCT02010490T	28	251	242	39	24	66	71
CPCT02080078T	105	185	131	29	26	61	54
CPCT02140040T	59	175	195	35	38	22	62
CPCT02070082T	136	194	666	137	0	42	12
DRUP01070008T	103308	8065	0	0	1975	400	1627
CPCT02070091T	67	100	29	14	24	35	22
CPCT02070075T	65	110	169	39	37	38	12
CPCT02070100T	59	58	325	307	0	62	0
DRUP01140002T	253	404	175	39	92	52	112
CPCT02020476T	671	2234	240	51	44	140	127
CPCT02070117T	635	243	195	14	54	61	66
CPCT02140041T	188	207	209	25	56	42	77
CPCT02070101T	87	444	163	50	117	104	76
CPCT02070127T	35	171	125	12	89	41	37
CPCT02020494T	54	235	170	28	40	49	31
CPCT02020502T	73	182	117	5	43	28	37
CPCT02020500T	235	701	264	37	48	111	34
CPCT02040107T	96	209	56	22	80	59	46
CPCT02020313T	0	487	74	52	114	66	90
CPCT02070131T	17215	2053	177	0	407	20	165
CPCT02070135T	86	403	155	14	33	55	21
CPCT02140025T	66	293	435	90	0	76	0
CPCT02070134T	120	160	117	15	47	18	38
CPCT02020501T	109	203	139	41	88	175	17
CPCT02070085TII	51	93	400	120	0	385	0
DRUP01070026T	50131	5000	4	0	527	0	363
CPCT02070245T	127	248	136	27	67	118	30
CPCT02070241T	75	326	89	27	33	184	42
CPCT02070253T	72	162	152	9	12	164	7
CPCT02070250T	207	305	112	31	58	66	72
CPCT02070252T	30	152	153	46	50	66	27
CPCT02070220T	57	324	158	28	10	194	62
CPCT02120074T	76	294	129	22	0	182	2
CPCT02220030T	82061	14873	0	0	2135	698	738
CPCT02010692T	92	357	138	26	27	185	73
CPCT02010695T	32	277	122	35	90	148	42
CPCT02010711T	24	580	168	25	52	111	48
CPCT02070266T	904	65	123	70	1271	163	0
CPCT02070023TII	125869	7005	64	0	2510	937	1705
WIDE01010628T	66	849	104	1081	167	133	200
CPCT02020938TII	7	228	171	34	458	55	2
WIDE01010484T	73	277	99	26	82	55	76
CPCT02070444T	9	72	50	148	32	36	37
CPCT02070444TII	27	198	57	931	74	89	79
WIDE01010585T	610	742	241	148	138	158	32
WIDE01010642T	59	213	117	32	131	57	45
WIDE01010668T	35	96	60	23	94	53	9
WIDE01010537T	163	239	203	50	126	20	99
