Sample Names	MutationType	ID1	ID2	ID3	ID4	ID5	ID6	ID8	ID9	ID12	ID14	ID19	ID21
SP23435	2:Del:R:0	0.018514889298641177	0.0009186178916619124	0.0	0.0	0.7866258938814471	0.0	0.0	0.1939405989282497	0.0	0.0	0.0	0.0
SP23435	2:Del:R:1	0.041742688388936425	0.02537426271641786	0.0	0.0	0.873187478271471	0.0	0.0	0.059695570623174744	0.0	0.0	0.0	0.0
SP23435	2:Del:R:2	0.07568362704747056	0.061527927603854164	0.0	0.0	0.7589002386172218	0.0	0.0	0.10388820673145358	0.0	0.0	0.0	0.0
SP23435	2:Del:R:3	0.40875869693796724	0.14710368789282333	0.0	0.0	0.39403029458894673	0.0	0.0	0.050107320580262626	0.0	0.0	0.0	0.0
SP23435	2:Del:R:4	0.04792741353206945	0.16086283115423655	0.0	0.0	0.7912097553136915	0.0	0.0	2.5902827892956614e-15	0.0	0.0	0.0	0.0
SP23435	2:Del:R:5	1.4868659686616464e-16	4.3590310816650925e-17	0.0	0.0	0.9999999999999998	0.0	0.0	1.325560816884291e-16	0.0	0.0	0.0	0.0
SP23435	3:Del:R:0	0.0065685579758211375	0.00013324369985229703	0.0	0.0	0.9133253363351629	0.0	0.0	0.07997286198916369	0.0	0.0	0.0	0.0
SP23435	3:Del:R:1	0.34470617163451117	0.07151537916821746	0.0	0.0	0.4223659450662513	0.0	0.0	0.16141250413102007	0.0	0.0	0.0	0.0
SP23435	3:Del:R:2	0.27316087201807293	0.168935130667976	0.0	0.0	0.31085174788933195	0.0	0.0	0.24705224942461915	0.0	0.0	0.0	0.0
SP23435	3:Del:R:3	0.29347057879300914	0.06612719358814889	0.0	0.0	0.510141123946459	0.0	0.0	0.1302611036723829	0.0	0.0	0.0	0.0
SP23435	3:Del:R:4	5.430090803338965e-16	1.3533148971165342e-16	0.0	0.0	0.9999999999999988	0.0	0.0	4.84099828278997e-16	0.0	0.0	0.0	0.0
SP23435	3:Del:R:5	3.8022542547593566e-16	9.428432883461817e-17	0.0	0.0	0.9999999999999993	0.0	0.0	3.389760316107902e-16	0.0	0.0	0.0	0.0
SP23435	4:Del:R:0	0.008242781737332767	0.00020787069576881604	0.0	0.0	0.9269370924692862	0.0	0.0	0.06461225509761222	0.0	0.0	0.0	0.0
SP23435	4:Del:R:1	0.13241832404692577	0.0646493443510578	0.0	0.0	0.4344361494493375	0.0	0.0	0.3684961821526788	0.0	0.0	0.0	0.0
SP23435	4:Del:R:2	0.004162795411434859	0.1454940095481013	0.0	0.0	0.22045894020193182	0.0	0.0	0.629884254838532	0.0	0.0	0.0	0.0
SP23435	4:Del:R:3	8.186199930468524e-16	0.00037360959544556	0.0	0.0	0.9964157632414915	0.0	0.0	0.0032106271630620853	0.0	0.0	0.0	0.0
SP23435	4:Del:R:4	6.990777779777021e-16	1.7335000419112007e-16	0.0	0.0	0.9999999999999984	0.0	0.0	6.23237151144087e-16	0.0	0.0	0.0	0.0
SP23435	4:Del:R:5	0.01674137353200957	0.02532766011946779	0.0	0.0	0.9536021179549047	0.0	0.0	0.004328848393618077	0.0	0.0	0.0	0.0
SP23435	5:Del:R:0	0.0004259297995852928	0.0004080764546924961	0.0	0.0	0.9776848862685688	0.0	0.0	0.021481107477153476	0.0	0.0	0.0	0.0
SP23435	5:Del:R:1	0.12734867129106722	0.41321983815690955	0.0	0.0	0.2847319545481521	0.0	0.0	0.17469953600387114	0.0	0.0	0.0	0.0
SP23435	5:Del:R:2	0.1499301929394449	0.09801450964244168	0.0	0.0	0.580560756598539	0.0	0.0	0.17149454081957444	0.0	0.0	0.0	0.0
SP23435	5:Del:R:3	0.05864334289862281	0.10196664135515808	0.0	0.0	0.8290322305069818	0.0	0.0	0.010357785239237277	0.0	0.0	0.0	0.0
SP23435	5:Del:R:4	0.024730537623526182	0.1399541679016273	0.0	0.0	0.8038689809225699	0.0	0.0	0.03144631355227679	0.0	0.0	0.0	0.0
SP23435	5:Del:R:5	0.047436806363905126	0.006676305845664751	0.0	0.0	0.9211695974573353	0.0	0.0	0.024717290333094912	0.0	0.0	0.0	0.0
SP23435	2:Ins:R:0	0.05220005555838673	0.008953256515100379	0.0	0.0	0.8565281976180742	0.0	0.0	0.08231849030843869	0.0	0.0	0.0	0.0
SP23435	2:Ins:R:1	0.0003879110995218263	0.002778874516490129	0.0	0.0	0.9404404279561885	0.0	0.0	0.056392786427799484	0.0	0.0	0.0	0.0
SP23435	2:Ins:R:2	0.026539380408329736	0.02579466009862333	0.0	0.0	0.8979006522836063	0.0	0.0	0.0497653072094408	0.0	0.0	0.0	0.0
SP23435	2:Ins:R:3	0.25671411905366576	0.03955359196200925	0.0	0.0	0.6079884328412926	0.0	0.0	0.09574385614303234	0.0	0.0	0.0	0.0
SP23435	2:Ins:R:4	0.8537259608961937	0.1204181452274109	0.0	0.0	0.020948396958177056	0.0	0.0	0.004907496918218296	0.0	0.0	0.0	0.0
SP23435	2:Ins:R:5	0.8241823687236263	0.12884270470963374	0.0	0.0	0.04697492656673979	0.0	0.0	1.3420941814101555e-16	0.0	0.0	0.0	0.0
