Sample Names	MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
SP50317	3:Del:M:1	0.007761115806658666	0.019539660179952727	0.0	0.030155199512853625	0.5564852445889436	0.0	0.0	0.15136346757332034	0.23469531233827098	0.0
SP50317	3:Del:M:2	0.0036616714129307022	0.025340164160172738	0.0	0.020334154102607103	0.09146735039511986	0.0	0.0	0.06806136236520756	0.791135297563962	0.0
SP50317	4:Del:M:1	0.003275789118698806	0.04331810025944309	0.0	0.06405541775683386	0.30818682389091767	0.0	0.0	0.15241375324814374	0.42875011572596283	0.0
SP50317	4:Del:M:2	0.001555068332472354	0.00863189456436424	0.0	0.011305838868529825	0.14193258420327354	0.0	0.0	0.14275995706130862	0.6938146569700514	0.0
SP50317	4:Del:M:3	0.0	0.00417187619445216	0.0	0.04489765931829335	0.03245161040474989	0.0	0.0	0.07326106812154884	0.8452177859609558	0.0
SP50317	5:Del:M:1	0.002692443139918888	0.004462071016555113	0.0	0.015376668198511707	0.3661416468639103	0.0	0.0	0.5486791190533143	0.06264805172778957	0.0
SP50317	5:Del:M:2	0.01142266061916965	0.000746049781945149	0.0	0.003761964958161285	0.11660838212838213	0.0	0.0	0.8570008082071399	0.01046013430520191	0.0
SP50317	5:Del:M:3	0.00719949104460938	0.004831243337323429	0.0	0.007101992817221153	0.07895214339200991	0.0	0.0	0.880178183030397	0.02173694637843904	0.0
SP50317	5:Del:M:4	0.004983832723757332	0.002407647629541883	0.0	0.011459738336675688	0.12524832252425241	0.0	0.0	0.7605457964045059	0.09535466238126673	0.0
SP50317	5:Del:M:5	0.012743115959929984	0.0023653364934224895	0.0	0.05306995048637931	0.1132878383737715	0.0	0.0	0.8038267639604886	0.014706994726008312	0.0
SP54113	1:Del:C:0	0.4938815641397188	0.00041581120843069716	0.25927844247540904	0.0002533298879970326	0.23409807758529208	0.002351948858031207	0.0006603807416011682	0.005328392561806257	0.00022030999449543625	0.00351174254721836
SP54113	1:Del:C:1	0.8587058575760388	3.5983314917500522e-06	0.07610947020052652	9.042921195352584e-05	0.06067940471060707	0.0014271950538859981	0.00023357822467197524	0.002056198344343106	3.540528608725032e-05	0.0006588630603940752
SP54113	1:Del:C:2	0.9056619952225351	8.313837830157979e-05	0.07386423423731076	8.1828707677913e-06	0.018150065813648465	0.00013285673656546963	4.161829978274083e-05	0.0020040165650813415	2.5092819371779484e-05	2.8799056634916093e-05
SP54113	1:Del:C:3	0.9007520478076676	0.0014912334904267877	0.03995535448710661	0.0001811962256654032	0.049271947462648534	0.0031091741569992514	2.1338219152786204e-05	0.0028962277857622156	2.8921694459176972e-05	0.0022925586701115744
SP54113	1:Del:C:4	0.9446302842880678	0.005067485558719256	0.01901905823432911	1.129939950572727e-05	0.02322304974414345	0.00246612698427904	7.97202859419167e-05	0.004256741701480844	8.67100694628456e-06	0.0012375627965867705
SP54113	1:Del:C:5	0.928554756273548	0.028137408299639656	0.012857369092063295	0.0014653024884630627	0.01155639489564246	0.0014914177619385265	0.0004935052444566884	0.011341293538684852	4.132476887940856e-05	0.0040612276366839084
SP54113	1:Del:T:0	0.6440015958623043	0.0003081188239328689	0.07773051345279401	0.0018500317388257192	0.23601987673979125	0.01893851091647666	0.001698856818076527	0.008188423939793044	0.00023525885467352422	0.011028812853332239
SP54113	1:Del:T:1	0.5971356440001592	0.00042365088182235285	0.18755469036733485	0.0011095758167665945	0.18177977134019394	0.01914008020178186	0.00035870801838980894	0.004385222001835822	0.00032347622654677716	0.007789181145168669
SP54113	1:Del:T:2	0.515952302106113	0.001828695869752913	0.09690844944133484	0.0016834546806800737	0.31873762694613667	0.02549681705063076	0.0014011928690086917	0.01945629720319207	0.0003252963470567303	0.018209867486094326
SP54113	1:Del:T:3	0.5494792828196732	0.007344673923003487	0.06433501878372822	0.002560969674405551	0.341951756347631	0.00931369750095509	0.0011584885109741784	0.01434483058937787	0.0001309966608193076	0.009380285189432127
SP54113	1:Del:T:4	0.5666460719856161	0.0308790922223542	0.0022246466470911123	0.003144136896280355	0.3622624627756272	0.010331957152594868	0.000323085741515472	0.020053145247642165	0.00017661529360829764	0.003958786037670001
SP54113	1:Del:T:5	0.00759528590401126	0.5265003952469965	0.2647678020115335	0.013333622758611021	0.0382486197079197	0.008073477671882793	0.0008801108101662553	0.13602481954639556	0.0020507779820789713	0.0025250883604047286
SP54113	1:Ins:C:0	0.41616006550098256	0.001602626317809631	0.012978526933069204	0.00030045862189031163	0.17618555949331374	0.0013225891598850385	0.0	0.025309523332062503	6.727161697217337e-05	0.36607337902401477
SP54113	1:Ins:C:1	0.5681748275971344	0.0007792816939702946	0.1502073917051259	0.00020533421210039063	0.12413227384561369	0.03704318530689778	0.0034115757382123984	0.0027737849628926233	0.0004793712652003191	0.11279297367285211
SP54113	1:Ins:C:2	0.5444586706751678	0.00046696848572128595	0.30894118559312234	0.0021149531224355354	0.07958209501698492	0.027965176325960475	0.002257080454360259	0.0012421372403411686	0.0003837462624489807	0.032587986823457094
SP54113	1:Ins:C:3	0.8231381849784403	0.001372181632240675	0.12696009521978197	0.0007231663036673218	0.016748929159988296	0.007138646096359152	0.0025156975701305694	0.0032964050811896046	1.02513725720297e-05	0.0180964425856303
SP54113	1:Ins:C:4	0.8677175049549462	0.005775673937220766	0.0821407348342242	0.0019006707059748453	0.01635971404944068	0.010079705562966036	0.0038705453341342515	0.0006275032599000231	2.2709895341563773e-05	0.011505237465851425
SP54113	1:Ins:C:5	0.7473249668167927	0.029070067561932943	0.06438661706736587	0.04294809420780771	0.03904301586722897	0.020296782577277038	0.00521951156080149	0.00010991749656099099	1.6356777416689209e-06	0.05159939116649064
SP54113	1:Ins:T:0	0.3480614014532451	0.0013610253352146185	0.49035146931872015	0.0031556013173657726	0.07202257113605855	0.008933399309962037	0.0024700259732458973	0.013126702749935562	0.0001776393222262098	0.06034016408402611
SP54113	1:Ins:T:1	0.35612368742046235	7.2628804687091625e-06	0.5905510910509804	0.0013082628101181264	0.02349029192277056	0.011370378797586187	0.0014196741404443273	0.002576232139264836	0.00023003876627132312	0.012923080071633
SP54113	1:Ins:T:2	0.34143311219456884	0.0012101736983406912	0.6358250739116508	6.647580480445049e-05	0.012590514174347435	0.0006602165383040775	1.6862843072084545e-05	0.0008279660788969826	1.9730792349320232e-05	0.007349873963665124
SP54113	1:Ins:T:3	0.5877308161632682	0.001130781226359471	0.3584539507816594	0.002029542297180544	0.037433869527436145	0.003046698744132423	0.0006953310492814445	0.003668333952558371	0.00020917921627836643	0.005601497041845654
SP54113	1:Ins:T:4	0.6594110377795885	0.005212750593919091	0.22637650901145231	0.02299223177310806	0.06712856808049433	0.009028238728724453	0.0002212499530910489	0.009116875827688681	0.00016308115876272322	0.0003494570931708219
SP54113	1:Ins:T:5	0.3470321258352439	0.04472860372668777	0.2231724702202225	0.25634312096156026	0.08541537281151179	0.009161388142555299	0.00016143653473963331	0.02497600554829461	0.0002493922195716197	0.008760083999612514
SP54113	2:Del:R:0	0.2149046096482965	0.0026918873821161625	0.37786095428345406	0.0017897732593650036	0.276318845754246	0.04648084596716756	0.0024020360727772497	0.05761950340762786	0.007651815574620866	0.01227972865032864
SP54113	2:Del:R:1	0.735873674747056	0.0014535650386594743	0.16976344997133602	0.002384660078760743	0.03949930558592646	0.0058897632785594786	4.032475807982875e-06	0.02636905177653416	0.011704008301069612	0.007058488746289906
SP54113	2:Del:R:2	0.9375842820963544	0.0014678289476190286	0.01808210612357164	8.676974677913279e-05	0.023878870059279234	0.003023336016923393	0.0003816490041197435	0.007184639257753138	0.0035000752360925024	0.004810443511507813
SP54113	2:Del:R:3	0.9385670091652908	0.015215887146694175	0.004104005036839429	0.0	0.028296619952903376	0.002066265106826621	0.0012284034436355889	0.0014464085499876745	0.001496313799106125	0.007579087798716343
SP54113	2:Del:R:4	0.9295017371268195	0.018764715371837676	0.004681643624303781	0.0011659845415045616	0.029288306027156853	0.003943124784751407	0.0017879800436480173	0.0005594230183939481	0.0007096211022679398	0.009597464359316382
SP54113	2:Del:R:5	0.7615397794962568	0.06765702593817181	0.01111607407214438	0.0010915292454694832	0.0908236583374237	0.016073516339605094	0.0077476299532955395	0.00112474860155139	0.0022708223015211605	0.04055521571456066
SP54113	3:Del:R:0	0.2633129938753289	0.004133836581179166	0.06666741866522184	0.004290382649187492	0.33779850898501185	0.15275026462532387	0.006861842473512955	0.14459771676555544	0.0035567771152926323	0.016030258264385935
SP54113	3:Del:R:1	0.29914032734994	0.02600992527815512	0.131057366810389	0.02301755361794458	0.16528685807451954	0.1097302383110461	0.009571405181719653	0.1586018736442345	0.06495832957661493	0.012626122155436589
SP54113	3:Del:R:2	0.35449994604812934	0.03292935442963232	0.16336555792180682	0.017980129551571866	0.07240936231995598	0.058177222107028845	0.0011027684899526794	0.115245597450211	0.076510000068577	0.1077800616131341
SP54113	3:Del:R:3	0.029165934496773988	0.06484664806866484	0.07648840810737559	0.04725757551942145	0.40809997539372156	0.14640671925291662	0.01677037720379476	0.014742872781308846	0.05956965906165139	0.13665183011437088
SP54113	3:Del:R:4	0.0017374704164436765	0.06256701235972595	0.0	0.026322858326063577	0.38060454187911863	0.15866744841452596	0.0007368764839350764	0.20092661913437024	0.046728439108045576	0.12170873387777133
SP54113	3:Del:R:5	0.024417353587334906	0.07925558585278944	0.00264171747951534	0.007577490741812984	0.7863586898343901	0.07582857567690465	0.0012397411943110151	0.007523263667014116	0.013625874215381376	0.0015317077505462532
SP54113	4:Del:R:0	0.11450479406192184	0.0018912979287590143	0.0205836989261086	0.002868480192716117	0.26098774050147644	0.224524928645762	0.009114183591017323	0.27327010826463555	0.005989991269922284	0.08626477661768081
SP54113	4:Del:R:1	0.13440703474776652	0.006346544442667105	0.09294141007372107	0.044902583313910525	0.32126996016899284	0.12904234608239226	0.007704834984418006	0.18485133282532565	0.06715598487560187	0.011377968485204133
SP54113	4:Del:R:2	0.041814207427819376	0.011815758063005987	0.09726452515751595	0.07861163083950808	0.17158182162502789	0.13167283803046473	0.04477700493816255	0.20128015187107126	0.1041595457910526	0.11702251625637167
SP54113	4:Del:R:3	0.09673715277375426	0.05724295947402841	0.0	0.047486164607681125	0.14004764367196704	0.1580649383995588	0.045309138601603356	0.23924194172671942	0.0870297631122712	0.12884029763241636
SP54113	4:Del:R:4	0.0926806415719883	0.0921134600108207	0.0900037507598906	0.00423164450850793	0.2878444101027756	0.15892257701100973	0.044187562026702515	0.07001147453792511	0.07212250744030364	0.08788197203007594
SP54113	4:Del:R:5	0.0	0.2851734972870401	0.2873517947999518	0.005195303520547653	0.044392679140752386	0.17223235989827007	0.020631765579055213	1.4977867832702852e-07	0.18177683331904784	0.003245616676656737
SP54113	5:Del:R:0	0.17564494713714854	3.385888089502775e-05	0.007907856087643165	1.643766571552693e-05	0.24230468741303754	0.1718501165066343	0.0732447352789899	0.32868225856738553	0.00031510246255048825	1.0541172033028134e-46
SP54113	5:Del:R:1	0.0	0.001502828721870569	0.006962021307035259	0.04976757390606833	0.40904128868502093	0.10958522530556503	0.046556649283903746	0.21096366890600762	0.021231354526798127	0.14438938935773038
SP54113	5:Del:R:2	0.10629043842353336	0.008286232692398579	0.0	0.03918818272030817	0.30041523057778213	0.12001840854981216	0.09300477655478578	0.08778104755957569	0.06599420225255942	0.17902148066924467
SP54113	5:Del:R:3	0.1625763023879763	0.08488331788209971	0.0008470495989291029	0.010991831457168408	0.2571402157513373	0.14076102509113533	0.08147763889863059	0.07155548912229284	0.09938450753324704	0.09038262227718336
SP54113	5:Del:R:4	0.1515294646019419	0.025491817726278253	0.022876675576541612	0.040420138263020274	0.31530942952038066	0.054103604614857	0.010353164918277945	0.18419364388491327	0.04305207785337677	0.15266998304041238
SP54113	5:Del:R:5	0.0968666953054114	0.09371275647351071	0.11495517411005378	0.017735405243363027	0.09227392462582448	0.19679314357891886	0.01002570006392565	0.17250893097780468	0.15814504388705736	0.04698322573413023
SP54113	2:Ins:R:0	0.3822141128344681	0.004529621344474592	0.19800269472906393	0.0038968963023182745	0.10792298109522468	0.01659256442630095	0.025816877346672745	0.02573387236951453	0.0006991436676532043	0.23459123588430908
SP54113	2:Ins:R:1	0.3436345045232428	0.0011798016063294936	0.38815830017357245	0.004816262525605409	0.11206191366265023	0.07000883810564106	0.00999906969012857	0.020864191849882637	0.0007387095771832018	0.04853840828576412
SP54113	2:Ins:R:2	0.41266363535118433	0.005788757365145197	0.21889059705699251	0.00231722511541454	0.16464753064618876	0.08482866235523168	0.013778829840381205	0.05143117247092856	0.0003276821083180502	0.04532590769021527
SP54113	2:Ins:R:3	0.6135328338427163	0.018349923342646464	0.017774220720649134	0.004418427004608945	0.21434650206983943	0.039274391725764336	0.014842333379510632	0.0014862872054971653	0.0006806320494686561	0.07529444865929896
SP54113	2:Ins:R:4	0.2983515342630041	0.12522506840542996	0.005532931783411485	0.0801041597038	0.2327150888341411	0.02664569763018498	0.017539416928580773	0.06440688366332754	2.2347801405012018e-05	0.1494568709867151
SP54113	2:Ins:R:5	3.2347044862018816e-44	0.25444581789600174	1.9726201508694728e-45	0.31081307813328884	0.21774887729842116	0.03536705140681802	0.04440564830372512	0.054333580634714905	0.0003633392420457267	0.0825226070849845
SP54113	3:Ins:R:0	0.013822570915707617	0.0024038604076150488	0.0858216283078049	0.02555934681171388	0.24033771383263183	0.05921934358041252	0.07787820071572485	0.05113606451721234	0.0027717877576801777	0.4410494831534969
SP54113	3:Ins:R:1	0.18164013120851383	0.00013640496064021163	0.09276194103517904	0.020493091483837572	0.2921410988874156	0.20389372994472266	0.013648603443396546	0.05366352297005131	0.0006692454002467691	0.14095223066599663
SP54113	3:Ins:R:2	0.352829744038236	0.0019644055246166195	0.0687426917199716	0.025929051722466095	0.30841641715967466	0.17036408177941906	0.0007589095970146149	0.030876149737754446	0.0006242974693579611	0.039494251251488914
SP54113	3:Ins:R:3	0.14236056558754434	0.02255508899902336	0.013021281854748523	0.0026744626710494194	0.4467697644129295	0.024912691613818833	0.012056141143675132	0.31243519796954067	0.0007778857163550495	0.022436920031315283
SP54113	3:Ins:R:4	0.024953384164028463	0.08899937723847828	0.006936605338111292	0.16499251618882305	0.20880607162697318	0.04467173096670022	0.008745010093653577	0.4432908591646438	0.00021682769797049632	0.00838761752061786
SP54113	3:Ins:R:5	0.004033215203886293	0.22603747509445377	0.0	0.23468400662394304	0.20557004082673266	0.07329662753644096	0.06518726391603528	0.04713719840510658	0.005630179434411785	0.13842399295898947
SP54113	4:Ins:R:0	0.05911531402960848	0.009133697024801353	0.1736791369632669	0.00022282503674181826	0.1919990401286083	0.04468080481790278	0.10006365646078744	0.007187229850424737	0.0005490380086367345	0.41336925767922156
SP54113	4:Ins:R:1	0.09833050576950231	0.0015321753450112162	0.011268260028628263	0.0073303241307999195	0.36149543160791553	0.3020572180199799	0.019886640261422825	0.0410973172328194	0.0009079419277651848	0.15609418567615554
SP54113	4:Ins:R:2	0.4299628143199433	0.010161504762783801	0.06161191400288653	0.04441191597819043	0.12872413537355487	0.06903920558420654	0.028330947468673463	0.18050084556821153	0.000718415906112793	0.04653830103543676
SP54113	4:Ins:R:3	0.06572914430602084	0.0799374420511013	0.019162793553229217	0.0334920227180344	0.2598214667397128	0.1395238228715456	0.03206310450316254	0.046565196886252054	0.007441475224881483	0.31626353114605954
SP54113	4:Ins:R:4	0.06619352512066158	0.06751092948933299	0.0	0.15631279054726888	0.1268715535637853	0.08000438426395573	0.028273420924864366	0.28566017216109285	0.0071820443431545485	0.18199117958588376
SP54113	4:Ins:R:5	0.04185355716293521	0.025148936219708585	0.0013940677976466743	0.18897830109860106	0.4568887364204309	0.07512225427375849	0.013082401165146891	0.03092531171488518	0.011932642629057393	0.15467379151782967
SP54113	5:Ins:R:0	8.271343952552302e-08	0.026809252421762752	1.2753445184487993e-07	0.00035775551989706097	0.1818534936760899	0.014833566347415774	0.7501098699750465	8.939962946611828e-08	5.334341558698348e-05	0.02598241899667994
SP54113	5:Ins:R:1	0.040684907571938225	0.0	0.01214329360023163	0.02318466173480508	0.5832353563396805	0.12069940231461632	0.029132571564060242	0.10515428079046729	0.001219320855037997	0.0845462052291627
SP54113	5:Ins:R:2	0.007706160402567247	0.014765488345814927	0.007110243573726641	0.07307884220000861	0.286998750197821	0.12875931358697115	0.13157689043747353	0.07109395681754992	0.00033172712759138156	0.27857862731047545
SP54113	5:Ins:R:3	0.08816919845024479	0.004245410108462122	0.025675642044563234	0.0699067415627002	0.5100605181404682	0.12275526650913332	0.05171986672995451	0.04370560964535091	6.691176860740851e-05	0.08369483504051545
SP54113	5:Ins:R:4	0.18607722196556667	0.008042834805150964	0.020226591111019418	0.05390367897202903	0.3713973049298791	0.039975760353333264	0.02570787982867505	0.114745948718693	0.01172770830235887	0.16819507101329464
SP54113	5:Ins:R:5	0.0	0.0044121540975689275	0.0	0.24521867837086925	0.23174471126357696	0.041474416448544806	0.037540674082474884	0.3145497264673774	0.0070633777973982854	0.11799626147218943
SP54113	2:Del:M:1	0.5708892726973105	0.0013211794043603952	0.29364250531383085	0.0022065244248589857	0.07709548033935854	0.016563008812161377	0.0003569485087628022	0.017322055847267245	0.018302164427447132	0.0023008602246423118
SP54113	3:Del:M:1	0.10480108386009737	0.0025279533963389724	0.13087983691239355	0.00594084465071035	0.3768288283676962	0.16900192871533906	0.009796327698145068	0.14331653556909704	0.003561189289828421	0.053345471540353954
SP54113	3:Del:M:2	0.19431111163774795	0.012883626835172544	0.08976284387910423	0.015743045723737293	0.24340708865181415	0.10902360075682684	0.019415791954481634	0.2532517921601586	0.04717566830895602	0.01502543009200064
SP54113	4:Del:M:1	0.07142773234542023	0.009049628999379576	0.03244250064558469	0.020377512767290808	0.33698754519941837	0.18270802488299087	0.014595826895240966	0.233028321508463	0.010505197210627449	0.0888777095455841
SP54113	4:Del:M:2	0.06274327855437191	0.003336831712157532	0.011748348566017329	0.006655258087705929	0.2871763671800395	0.1665987905632561	0.005784650305037507	0.40388503531066994	0.03145648801748996	0.020614951703254236
SP54113	4:Del:M:3	0.0	0.0028524672737423986	0.23133642009154656	0.04674626233440972	0.11613521333891698	0.13769582669209676	0.027326742397185796	0.3665942772447293	0.06777920530266515	0.0035335853247073857
SP54113	5:Del:M:1	0.031898011073043415	0.0005064819685254739	0.1015925099828748	0.002657808503293146	0.21752794191118008	0.1447115120763005	0.023281534475195625	0.4557945407870831	0.0008340146250521141	0.021195644597451685
SP54113	5:Del:M:2	0.1344004098097051	8.410301664612039e-05	0.031465846966633924	0.0006457916787044814	0.06880372406564093	0.047906674701793175	0.0024055212846270137	0.7070468200487667	0.000138299182506326	0.007102809244976012
SP54113	5:Del:M:3	0.09283652287450715	0.0005968791778947518	0.02794935406802725	0.0013361083502207948	0.05105400905510711	0.02378246578382962	0.0007555433445942001	0.7958318060383317	0.000314966697602396	0.005542344609885204
SP54113	5:Del:M:4	0.07291755853572231	0.00033749864553116264	0.03793131400359446	0.0024461762337375684	0.09189448238968283	0.00404900020914679	0.0009147965757578863	0.7802389996788056	0.0015676879755216588	0.007702485752499649
SP54113	5:Del:M:5	0.1557306419926435	0.0002769502857442211	0.01616449400168146	0.00946218643284273	0.0694273494360491	0.01202645455147478	0.009356051771066706	0.6888021968332384	0.0002019628117369429	0.03855171188352245
SP50406	1:Del:C:0	0.8578072165617195	0.0	0.0	0.00706286747424764	0.0	0.0	0.0	0.0	0.13512991596403276	0.0
SP50406	1:Del:C:1	0.9840090296784604	0.0	0.0	0.0016633787542236936	0.0	0.0	0.0	0.0	0.014327591567315976	0.0
SP50406	1:Del:C:2	0.9901682012010674	0.0	0.0	0.00014360721814584047	0.0	0.0	0.0	0.0	0.009688191580786642	0.0
SP50406	1:Del:C:3	0.9856413018384489	0.0	0.0	0.0031826620683750597	0.0	0.0	0.0	0.0	0.011176036093176083	0.0
SP50406	1:Del:C:4	0.9965781503211423	0.0	0.0	0.00019135182386386616	0.0	0.0	0.0	0.0	0.0032304978549939516	0.0
SP50406	1:Del:C:5	0.9605713061843996	0.0	0.0	0.02433196164806245	0.0	0.0	0.0	0.0	0.01509673216753807	0.0
SP50406	1:Del:T:0	0.8509780032422453	0.0	0.0	0.03924084180488858	0.0	0.0	0.0	0.0	0.10978115495286622	0.0
SP50406	1:Del:T:1	0.8189141151582521	0.0	0.0	0.024425872705162832	0.0	0.0	0.0	0.0	0.15666001213658493	0.0
SP50406	1:Del:T:2	0.7842995075753075	0.0	0.0	0.04107726907566473	0.0	0.0	0.0	0.0	0.1746232233490278	0.0
SP50406	1:Del:T:3	0.8628102208317522	0.0	0.0	0.06454998412167043	0.0	0.0	0.0	0.0	0.07263979504657742	0.0
SP50406	1:Del:T:4	0.8339333737228442	0.0	0.0	0.07427602685097574	0.0	0.0	0.0	0.0	0.09179059942618015	0.0
SP50406	1:Del:T:5	0.008030171894342835	0.0	0.0	0.22628544730159458	0.0	0.0	0.0	0.0	0.7656843808040625	0.0
SP50406	1:Ins:C:0	0.935738927983361	0.0	0.0	0.010844429516417668	0.0	0.0	0.0	0.0	0.053416642500221406	0.0
SP50406	1:Ins:C:1	0.7670187877875679	0.0	0.0	0.004449519093880836	0.0	0.0	0.0	0.0	0.22853169311855107	0.0
SP50406	1:Ins:C:2	0.7626272231267933	0.0	0.0	0.047552776212920964	0.0	0.0	0.0	0.0	0.18982000066028573	0.0
SP50406	1:Ins:C:3	0.9818355994589546	0.0	0.0	0.013846243128452215	0.0	0.0	0.0	0.0	0.004318157412593287	0.0
SP50406	1:Ins:C:4	0.9574847554227358	0.0	0.0	0.03366573775380234	0.0	0.0	0.0	0.0	0.008849506823461846	0.0
SP50406	1:Ins:C:5	0.5199494312938705	0.0	0.0	0.47964868556667895	0.0	0.0	0.0	0.0	0.0004018831394504577	0.0
SP50406	1:Ins:T:0	0.7542824976049594	0.0	0.0	0.10977110605922823	0.0	0.0	0.0	0.0	0.13594639633581246	0.0
SP50406	1:Ins:T:1	0.7769512515487366	0.0	0.0	0.045815839694086764	0.0	0.0	0.0	0.0	0.17723290875717673	0.0
SP50406	1:Ins:T:2	0.9770083231827331	0.0	0.0	0.0030534019337296065	0.0	0.0	0.0	0.0	0.019938274883537214	0.0
SP50406	1:Ins:T:3	0.8466559159598147	0.0	0.0	0.04693040879780266	0.0	0.0	0.0	0.0	0.10641367524238263	0.0
SP50406	1:Ins:T:4	0.6071521783227056	0.0	0.0	0.33982100452421304	0.0	0.0	0.0	0.0	0.05302681715308134	0.0
SP50406	1:Ins:T:5	0.07627231113609356	0.0	0.0	0.9043710230406177	0.0	0.0	0.0	0.0	0.01935666582328885	0.0
SP50406	2:Del:R:0	0.07295244028513909	0.0	0.0	0.009752587452168032	0.0	0.0	0.0	0.0	0.9172949722626929	0.0
SP50406	2:Del:R:1	0.14995370563593302	0.0	0.0	0.007800243542918746	0.0	0.0	0.0	0.0	0.8422460508211482	0.0
SP50406	2:Del:R:2	0.43107250485267457	0.0	0.0	0.0006403775239605814	0.0	0.0	0.0	0.0	0.5682871176233648	0.0
SP50406	2:Del:R:3	0.639795569045399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.360204430954601	0.0
SP50406	2:Del:R:4	0.7753499971374138	0.0	0.0	0.015612344366214706	0.0	0.0	0.0	0.0	0.20903765849637138	0.0
SP50406	2:Del:R:5	0.4816867193715203	0.0	0.0	0.011082435196636365	0.0	0.0	0.0	0.0	0.5072308454318433	0.0
SP50406	3:Del:R:0	0.1657899622027285	0.0	0.0	0.0433620408955375	0.0	0.0	0.0	0.0	0.7908479969017339	0.0
SP50406	3:Del:R:1	0.012671041926957461	0.0	0.0	0.01565035785645509	0.0	0.0	0.0	0.0	0.9716786002165875	0.0
SP50406	3:Del:R:2	0.012815377453116358	0.0	0.0	0.010433638629953612	0.0	0.0	0.0	0.0	0.9767509839169299	0.0
SP50406	3:Del:R:3	0.0013363946973495903	0.0	0.0	0.034758260219575066	0.0	0.0	0.0	0.0	0.9639053450830753	0.0
SP50406	3:Del:R:4	0.00010265045957134019	0.0	0.0	0.024963430787511412	0.0	0.0	0.0	0.0	0.9749339187529172	0.0
SP50406	3:Del:R:5	0.0049249079147443454	0.0	0.0	0.024533114302649803	0.0	0.0	0.0	0.0	0.9705419777826059	0.0
SP50406	4:Del:R:0	0.050312490334720864	0.0	0.0	0.020231670588297945	0.0	0.0	0.0	0.0	0.9294558390769813	0.0
SP50406	4:Del:R:1	0.005470185361331415	0.0	0.0	0.029334528762688182	0.0	0.0	0.0	0.0	0.9651952858759805	0.0
SP50406	4:Del:R:2	0.0010978637119167728	0.0	0.0	0.033131348499437205	0.0	0.0	0.0	0.0	0.965770787788646	0.0
SP50406	4:Del:R:3	0.0030619881687261796	0.0	0.0	0.024127095690663576	0.0	0.0	0.0	0.0	0.9728109161406103	0.0
SP50406	4:Del:R:4	0.0036160780585922504	0.0	0.0	0.002650242946394336	0.0	0.0	0.0	0.0	0.9937336789950134	0.0
SP50406	4:Del:R:5	0.0	0.0	0.0	0.0012974357955735894	0.0	0.0	0.0	0.0	0.9987025642044265	0.0
SP50406	5:Del:R:0	0.6116090837414504	0.0	0.0	0.000918768624905279	0.0	0.0	0.0	0.0	0.38747214763364424	0.0
SP50406	5:Del:R:1	0.0	0.0	0.0	0.0962887954359219	0.0	0.0	0.0	0.0	0.903711204564078	0.0
SP50406	5:Del:R:2	0.004421267173387772	0.0	0.0	0.026165885175904943	0.0	0.0	0.0	0.0	0.9694128476507073	0.0
SP50406	5:Del:R:3	0.004587892317738039	0.0	0.0	0.004979133610745592	0.0	0.0	0.0	0.0	0.9904329740715163	0.0
SP50406	5:Del:R:4	0.00946829239754893	0.0	0.0	0.040541527973190376	0.0	0.0	0.0	0.0	0.9499901796292607	0.0
SP50406	5:Del:R:5	0.001722707095706989	0.0	0.0	0.00506297544121987	0.0	0.0	0.0	0.0	0.9932143174630732	0.0
SP50406	2:Ins:R:0	0.5526004626165639	0.0	0.0	0.09043803552041098	0.0	0.0	0.0	0.0	0.35696150186302494	0.0
SP50406	2:Ins:R:1	0.5039996910333193	0.0	0.0	0.11338912454081412	0.0	0.0	0.0	0.0	0.38261118442586645	0.0
SP50406	2:Ins:R:2	0.7296314270127738	0.0	0.0	0.06576628416486094	0.0	0.0	0.0	0.0	0.20460228882236506	0.0
SP50406	2:Ins:R:3	0.6634095986584737	0.0	0.0	0.07669011192947632	0.0	0.0	0.0	0.0	0.25990028941205	0.0
SP50406	2:Ins:R:4	0.18739834842780115	0.0	0.0	0.8076446082636244	0.0	0.0	0.0	0.0	0.004957043308574345	0.0
SP50406	2:Ins:R:5	6.320910504504909e-45	0.0	0.0	0.9749269155882372	0.0	0.0	0.0	0.0	0.02507308441176281	0.0
SP50406	3:Ins:R:0	0.00985259611917608	0.0	0.0	0.2924417338843517	0.0	0.0	0.0	0.0	0.6977056699964722	0.0
SP50406	3:Ins:R:1	0.24318115947043573	0.0	0.0	0.4404061168012344	0.0	0.0	0.0	0.0	0.3164127237283298	0.0
SP50406	3:Ins:R:2	0.3565709840181886	0.0	0.0	0.42062510456173247	0.0	0.0	0.0	0.0	0.22280391142007896	0.0
SP50406	3:Ins:R:3	0.30948239291231583	0.0	0.0	0.09332769237351768	0.0	0.0	0.0	0.0	0.5971899147141665	0.0
SP50406	3:Ins:R:4	0.009074037611376488	0.0	0.0	0.9630816621684533	0.0	0.0	0.0	0.0	0.02784430022017013	0.0
SP50406	3:Ins:R:5	0.0007002807152819351	0.0	0.0	0.6540817182337871	0.0	0.0	0.0	0.0	0.34521800105093087	0.0
SP50406	4:Ins:R:0	0.23039635680101592	0.0	0.0	0.013940146530742707	0.0	0.0	0.0	0.0	0.7556634966682413	0.0
