Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
DRUP01070009T	128	0	4	238	161	0	22	193	13	25	23	35	24	0	0	9	22	11	0	0
CPCT02030324T	481	0	24	289	38	155	42	0	5	40	53	49	17	0	0	16	26	5	0	0
CPCT02030330T	0	40	108	279	0	0	233	0	173	0	6	85	0	409	15	7	5	4	150	0
CPCT02050151T	0	26	3	0	88	16	2	39	12	15	0	21	0	0	15	1	13	6	39	0
CPCT02070128T	0	0	38	0	23	256	1	0	27	74	9	5	0	0	192	4	0	15	48	0
CPCT02080099T	191	0	0	147	0	181	90	15	5	31	50	29	0	164	0	25	19	26	0	12
DRUP01030004T	67	0	122	21	0	90	136	108	142	27	43	36	125	0	0	9	42	24	114	0
CPCT02070265T	88	32	39	39	69	0	153	236	17	35	0	43	0	0	50	31	5	17	45	10
CPCT02080040T	171	0	21	40	262	7	92	0	17	15	92	57	21	0	0	16	30	41	119	0
WIDE01010705T	0	32	0	0	0	0	0	44	10	11	9	23	0	0	0	1	5	32	65	21
