MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
2:Ins:R:3	0.00085659	0.00077195	0.00113641	0.00302639	0.00100257
2:Ins:R:4	0.00393993	0.00255007	0.00033865	0.00346430	0.00073291
2:Ins:R:5	0.01900542	0.01950697	0.00006735	0.01983481	0.00048861
3:Ins:R:0	0.00022714	0.00227441	0.00013865	0.01584125	0.00275401
3:Ins:R:1	0.00001389	0.00297289	0.00374616	0.00302850	0.00153633
3:Ins:R:2	0.00008740	0.00037804	0.00086266	0.00047351	0.00054722
3:Ins:R:3	0.00009347	0.00003699	0.00034012	0.00065766	0.00016176
3:Ins:R:4	0.00016763	0.00011144	0.00003642	0.00032028	0.00000000
3:Ins:R:5	0.00145017	0.00161522	0.00014000	0.00103544	0.00010190
4:Ins:R:0	0.00133700	0.00245944	0.00002625	0.02484447	0.00151364
4:Ins:R:1	0.00003491	0.00313191	0.00547723	0.00224376	0.00057888
4:Ins:R:2	0.00012658	0.00009514	0.00077446	0.00201343	0.00032835
4:Ins:R:3	0.00036421	0.00015595	0.00001247	0.00072003	0.00038314
4:Ins:R:4	0.00049268	0.00081623	0.00008175	0.00049740	0.00007194
4:Ins:R:5	0.00035922	0.00183540	0.00000818	0.00059391	0.00003563
5:Ins:R:0	0.00020695	0.00128451	0.00000001	0.26563898	0.00714748
5:Ins:R:1	0.00000105	0.01052798	0.01346253	0.01385388	0.01270010
5:Ins:R:2	0.00009056	0.00053551	0.00003797	0.00119288	0.00180014
5:Ins:R:3	0.00006030	0.00037306	0.00048944	0.00086322	0.00003934
5:Ins:R:4	0.00005049	0.00032373	0.00007555	0.00033335	0.00004843
5:Ins:R:5	0.00003374	0.00018232	0.00027997	0.00002595	0.00057516
2:Del:M:1	0.00389250	0.00901794	0.02426195	0.01830123	0.00469675
3:Del:M:1	0.00024059	0.00112749	0.00633591	0.00650654	0.00398122
3:Del:M:2	0.00234528	0.00644197	0.00807957	0.00510482	0.00515965
4:Del:M:1	0.00077822	0.00093612	0.00836334	0.00689048	0.00166151
4:Del:M:2	0.00085428	0.00262009	0.00771664	0.00809345	0.00456008
4:Del:M:3	0.00115594	0.00533807	0.00964355	0.00927257	0.00386185
5:Del:M:1	0.00026175	0.00109817	0.03758628	0.04077922	0.11953044
5:Del:M:2	0.00001126	0.00338173	0.01185127	0.00446720	0.17852128
5:Del:M:3	0.00028462	0.00228110	0.00408661	0.00159257	0.14904203
5:Del:M:4	0.00012484	0.00240930	0.00072681	0.00123121	0.08059144
5:Del:M:5	0.00001016	0.00631102	0.00114588	0.00827019	0.07229803
