Samples	ID83A	ID83B	ID83C
CPCT02050358T	1241	2465	359
DRUP01050049T	60745	7583	1253
DRUP01330020T	212600	252	5109
DRUP01070085T	74702	15991	408
DRUP01050048T	88150	20565	1714
DRUP01020053T	177829	27137	3471
DRUP01040016T	133243	19650	753
DRUP01010142T	45605	8661	589
CPCT02010786T	96089	10693	22
DRUP01010148T	97027	12682	3926
WIDE01010451T	3833	1886	908
DRUP01070042T	33388	7578	1439
CPCT02450014T	82497	183471	1518
DRUP01030018T	187564	21675	2566
DRUP01080014T	20108	2588	156
CPCT02180068T	3174	2357	640
CPCT02010870T	485	632	3526
CPCT02010847T	276	0	4804
DRUP01050028T	59405	5037	0
WIDE01010606T	104753	56116	0
CPCT02010867T	0	0	10903
DRUP01010047TII	117741	4581	0
WIDE01010460T	174431	28155	1711
CPCT02010882T	163206	17066	877
CPCT02310017T	2088	1712	491
CPCT02050380T	2394	1291	757
CPCT02130140T	66903	6370	1435
CPCT02210064T	2593	1271	308
CPCT02170035T	127350	14116	909
CPCT02010911T	343	0	6578
CPCT02130146T	10517	20430	2073
CPCT02020815T	95	0	7258
CPCT02330125T	68063	9768	2159
DRUP01010096T	359	40	5621
CPCT02030532T	653	109919	24
DRUP01070020TII	21616	5504	405
CPCT02030546T	66833	26478	9853
CPCT02010654T	41593	10171	985
CPCT02140091T	3171	1356	303
CPCT02230056T	3269	2324	1727
CPCT02040169T	11301	982	777
CPCT02080152T	18470	3174	237
CPCT02010986T	1769	1	2957
DRUP01010047T	134534	6184	545
CPCT02080273T	78744	16296	2023
CPCT02080157T	27452	10665	885
DRUP01010108T	2407	2160	848
CPCT02030392T	13829	11336	1218
CPCT02050279T	127527	13874	0
CPCT02160034T	3137	1210	406
CPCT02040280TII	156	83	6283
CPCT02190020T	337	65	7136
CPCT02100120T	2345	2058	869
DRUP01010051T	115287	15617	441
CPCT02020622T	1697	1648	971
CPCT02020630T	796	88	5326
CPCT02340029T	1451	1447	1207
CPCT02080162T	4527	6137	884
DRUP01010044T	3041	1144	563
CPCT02050252T	1683	1752	901
CPCT02210016T	185190	12188	1207
CPCT02050170T	15521	3763	479
CPCT02010569T	2051	1316	509
CPCT02100019T	92519	17534	1593
CPCT02020514T	31827	3271	695
CPCT02070140T	32790	8031	1524
CPCT02030347T	157950	9086	282
CPCT02180033T	12417	2871	602
CPCT02070164T	23440	6370	458
DRUP01070015T	57556	10563	1212
DRUP01010022T	47564	5377	468
CPCT02030349T	47268	7752	944
CPCT02120032T	9290	2293	319
DRUP01010025T	135375	13641	0
CPCT02220023T	72	0	6289
CPCT02100101T	2662	12282	185
CPCT02030357T	184284	21994	2305
CPCT02070192T	40685	8538	658
CPCT02050211T	92481	13984	368
CPCT02380016T	6030	705	987
DRUP01090003T	110515	15172	486
CPCT02230039T	2046	1036	1201
DRUP01010037T	32185	5262	1451
CPCT02120042T	183711	10944	205
DRUP01070020T	24332	6543	875
CPCT02340022T	1815	7331	1223
CPCT02070041T	11600	2525	196
DRUP01140001T	9318	4453	808
CPCT02210004T	34366	9328	2233
CPCT02050089T	2669	1462	289
CPCT02050104T	495	554	4116
CPCT02050041T	2098	1541	1299
DRUP01050001T	114045	13793	810
DRUP01050003T	0	104941	0
DRUP01070008T	93129	19155	3091
CPCT02370001T	2318	1234	1137
CPCT02020491T	185	825	5992
CPCT02020486T	2101	1316	632
DRUP01010018T	145652	20179	1888
DRUP01050002T	162470	20182	2324
CPCT02040104T	633	183	6126
CPCT02070131T	15554	3919	564
DRUP01070026T	44901	10309	815
CPCT02380029T	82921	2639	732
CPCT02360007T	34124	7097	1259
CPCT02340041T	2267	1091	903
CPCT02040196T	1805	1365	726
DRUP01110002T	67776	13975	1745
CPCT02220030T	74541	23811	2153
DRUP01050017T	63378	6863	44
CPCT02030430T	8995	5505	561
CPCT02070023TII	113814	20671	3605
WIDE01010443T	1062	2686	382
WIDE01010470T	12284	13803	2968
DRUP01010167T	36022	5741	921
CPCT02080048T	19361	6900	3180
DRUP01070119T	7186	1545	169
WIDE01010539T	1629	1965	511
WIDE01010557T	176	197	7938
WIDE01010578T	20550	3202	396
WIDE01010648T	336	628	4371
