Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
CPCT02060011T	129	134	8	20	21	38	45	79	70	35	25	5
CPCT02010434T	42	206	31	32	92	151	51	58	6	54	60	3
CPCT02080049T	248	193	101	35	21	29	52	71	85	31	10	12
CPCT02020401T	185	399	0	46	157	77	47	176	53	27	48	11
CPCT02160008T	13	20	0	3	8	0	24	25	15	3	16	0
CPCT02040055T	51	102	126	80	100	223	57	0	23	73	80	20
CPCT02160012T	131	58	60	57	35	60	115	50	97	78	37	10
CPCT02030289T	199	642	43	45	64	218	62	61	24	333	29	20
CPCT02050071T	44	78	3	22	14	66	44	86	69	36	0	6
CPCT02050074T	31	96	27	15	11	23	46	56	30	32	12	14
CPCT02050082T	10	84	31	1	36	20	48	27	27	8	12	11
CPCT02080053T	2	107	6	14	22	39	47	19	25	45	24	9
CPCT02300001T	8	128	34	10	20	45	19	61	29	4	17	3
CPCT02010382TII	11	38	2	4	1	15	15	36	21	14	9	0
CPCT02340049T	137	142	29	78	72	62	142	46	51	28	42	56
CPCT02160058T	0	112	201	24	25	113	30	54	70	91	60	45
CPCT02010720T	5	50	1	0	20	22	68	13	29	6	13	7
CPCT02470003T	21	48	21	15	7	28	21	39	16	14	12	11
CPCT02210076T	78	182	50	31	31	28	48	85	55	14	31	16
CPCT02120087T	114	95	63	44	30	48	62	45	113	20	13	26
CPCT02030447T	39	38	29	36	174	167	427	0	39	22	33	24
CPCT02011013T	50	66	38	27	54	43	42	64	63	75	61	44
DRUP01120002T	150	194	42	31	3	6	89	71	101	92	29	267
CPCT02230120T	15	92	22	18	6	24	16	73	35	14	10	15
CPCT02070424T	122	233	51	9	13	0	26	57	43	32	35	16
CPCT02011030T	12	100	90	13	9	26	22	30	29	17	8	10
CPCT02180050T	61	123	13	11	30	37	122	54	18	11	8	17
CPCT02460005T	30	39	10	344	324	16	56	24	21	28	9	35
CPCT02030448T	27	45	49	25	6	28	39	25	53	28	60	9
CPCT02010726T	9	76	12	14	12	31	38	56	24	19	14	5
CPCT02380034T	0	37	43	25	18	70	58	39	53	19	25	12
CPCT02080285T	5	77	39	22	34	40	23	49	46	58	22	24
CPCT02030337TII	68	61	0	12	42	68	72	111	22	79	18	308
CPCT02380035T	28076	3073	1864	0	46	0	104	217	418	88	0	406
CPCT02010721T	15	85	19	2	13	14	35	53	48	19	23	9
CPCT02440021T	23	109	33	14	16	46	12	63	40	34	17	22
CPCT02080288T	1	76	18	10	12	32	19	26	10	8	15	11
CPCT02120179T	1	64	37	18	9	36	28	44	31	10	18	0
CPCT02060279T	68	9	21	47	19	53	21	22	103	14	64	19
CPCT02020898T	8	59	25	15	10	31	17	57	34	16	11	26
CPCT02040307T	99	111	19	37	115	57	42	37	120	19	17	31
DRUP01110007T	61	80	0	42	0	40	89	83	104	231	0	178
CPCT02080290T	50	83	10	33	37	46	44	85	28	62	18	170
CPCT02020664T	60	68	0	5	39	52	70	74	50	119	15	17
CPCT02210039T	89	190	55	83	63	0	90	0	0	28	44	534
CPCT02390038T	15	213	110	23	15	24	22	26	48	31	32	19
CPCT02150040T	0	278	12	9	9	8	25	37	10	13	10	10
CPCT02010708T	27	15	170	162	212	73	112	0	0	60	34	16
CPCT02140044T	209	141	35	51	20	74	32	25	76	99	69	26
CPCT02110050T	33	106	0	0	46	46	77	36	30	159	29	13
CPCT02080183T	36	56	2	38	34	34	39	53	43	26	0	18
CPCT02100195T	1	89	69	5	18	39	19	34	49	8	12	14
DRUP01010065T	43	134	28	246	488	50	216	83	41	56	8	24
CPCT02080184T	35	47	0	427	146	42	72	34	48	35	45	30
CPCT02090034T	53	312	64	9	48	36	156	60	66	6	27	5
CPCT02230124T	53	208	13	17	34	38	31	61	45	24	50	19
CPCT02030451T	22	9	19	35	125	191	41	80	110	30	69	1
CPCT02310006T	17	85	24	8	61	14	159	65	28	12	15	16
DRUP01050018T	220	351	115	29	97	32	188	128	186	78	40	49
CPCT02340066TIII	79	300	0	91	195	282	55	69	53	61	108	278
CPCT02390010T	0	49	48	23	44	40	82	31	38	20	9	0
CPCT02120099T	25	95	0	10	26	54	36	16	42	26	0	12
CPCT02390040T	65	179	24	11	4	28	23	22	36	21	9	13
CPCT02460001T	108	137	0	655	899	398	146	0	99	178	79	223
CPCT02200005T	10862	542	1039	0	0	0	49	0	0	9	0	0
CPCT02320008T	11	197	92	10	0	19	41	118	59	113	47	29
DRUP01220006T	33	98	1	13	10	17	46	83	27	85	77	235
CPCT02300032T	62	243	77	8	31	59	73	45	36	32	58	22
CPCT02380037T	0	75	33	17	25	6	105	131	14	8	24	6
CPCT02330076T	142602	3198	14028	172	0	128	62	0	0	35	197	196
CPCT02011058T	52	392	178	60	135	295	56	0	32	155	178	86
CPCT02080296T	48	58	91	631	196	82	107	94	41	117	110	40
CPCT02150046T	47	414	153	49	7	34	37	99	33	30	10	15
CPCT02230126T	25	20	0	63	109	26	28	72	49	34	22	11
CPCT02180052T	8	76	26	11	25	37	98	39	40	13	8	1
CPCT02180053T	503	163	35	445	159	105	173	44	70	111	39	12
CPCT02340110T	74	70	6	574	355	114	78	36	59	111	47	58
CPCT02230125T	0	78	42	10	4	47	41	76	18	19	15	14
CPCT02390015T	139	294	18	3	0	0	81	131	14	309	0	8
CPCT02380036T	51	136	91	20	44	102	77	62	54	50	41	9
CPCT02050309T	0	81	74	12	18	54	76	15	15	34	31	8
CPCT02110056T	23	110	85	26	16	51	116	62	72	41	42	19
CPCT02390001TII	48	195	97	23	0	21	49	61	12	18	41	229
CPCT02160037T	53	125	125	526	492	0	64	97	30	91	71	28
CPCT02120183T	44	187	87	64	110	219	32	65	6	88	67	27
CPCT02110057T	23	97	0	35	28	0	54	40	120	15	33	8
CPCT02040321T	17	105	93	476	170	58	57	97	77	27	30	50
CPCT02040323T	26	36	26	8	13	18	24	71	24	26	21	19
DRUP01050019T	8	27	26	14	56	67	158	61	44	23	22	9
CPCT02050431T	5	101	47	19	60	54	25	53	49	39	21	21
CPCT02110079T	27	87	35	6	21	2	24	74	22	23	34	18
CPCT02380052T	209	144	20	19	5	75	43	182	81	73	34	26
CPCT02340066T	49	269	32	73	189	271	91	41	73	64	99	26
CPCT02340060T	80	40	0	22	52	50	57	49	81	52	85	11
CPCT02180057T	76	131	63	26	40	66	83	133	93	6	46	21
CPCT02340058T	95	13	29	45	51	21	89	115	174	36	41	15
CPCT02011073T	0	51	41	3	4	13	15	44	10	3	36	10
CPCT02210082T	19	83	36	18	6	8	33	65	24	19	45	15
CPCT02410017T	428	480	407	57	39	80	42	99	114	66	55	43
CPCT02110080T	20	109	0	17	57	47	48	27	29	58	25	165
CPCT02080196T	6	69	4	7	21	24	67	29	13	9	5	6
CPCT02020666T	12	77	11	5	23	24	107	58	41	15	8	15
CPCT02310004T	577	294	118	104	30	257	89	156	272	47	14	35
CPCT02060197T	38	236	44	7	20	45	53	27	35	26	28	3
CPCT02380039T	140	217	37	21	40	25	46	48	101	34	34	22
DRUP01220001T	64	177	102	47	78	70	74	56	119	186	48	20
CPCT02260028T	60	64	0	24	19	37	28	68	63	17	54	21
CPCT02010731T	234	250	23	19	36	38	124	172	68	249	84	24
WIDE01010011T	46	52	39	39	22	21	30	61	57	8	25	8
CPCT02060285T	6	16	0	0	10	2	27	11	13	3	15	12
CPCT02350021T	160	240	29	79	293	323	49	33	93	152	103	158
CPCT02080300T	36	71	1	15	17	74	25	52	35	19	13	9
CPCT02040219T	26	111	21	11	31	38	80	20	27	11	22	10
DRUP01060008T	49	109	0	9	25	0	110	107	36	140	90	11
CPCT02320009T	15	25	2	16	13	23	20	29	1	10	6	3
CPCT02210051T	16	105	12	7	34	42	22	68	29	25	49	5
CPCT02340112T	11	161	20	15	243	265	32	46	6	36	67	14
CPCT02390043T	6	83	54	23	14	22	32	47	32	26	64	8
CPCT02200007T	49	158	0	21	27	19	21	81	58	14	22	6
CPCT02120108T	38	348	0	11	0	0	76	117	6	214	20	18
CPCT02020946T	51	30	0	13	7	149	31	0	473	119	37	35
CPCT02030463T	9	21	17	6	40	38	51	22	28	7	13	1
WIDE01010018T	38	11	0	25	47	56	52	106	32	65	91	29
CPCT02040331T	21	34	13	5	34	38	30	68	56	17	46	12
CPCT02010765T	226	45	0	117	318	338	86	94	137	64	51	13
CPCT02040325T	52	139	1	10	29	42	49	104	29	23	27	174
CPCT02240011T	31	134	0	17	10	31	52	51	19	31	7	2
CPCT02050434T	0	39	56	25	6	23	17	33	42	21	19	11
CPCT02160039T	0	70	46	7	30	42	85	25	17	16	11	6
CPCT02150051T	57	95	19	20	6	5	45	71	57	53	14	0
CPCT02390021T	21	67	63	25	21	19	134	100	49	93	21	7
CPCT02080200T	216	799	141	38	46	16	86	39	90	25	20	19
CPCT02010772T	0	27	127	3	0	386	50	0	0	4	0	65
CPCT02210044T	39	128	0	13	53	23	98	8	61	8	39	23
CPCT02320010T	29	102	6	17	12	0	26	65	63	9	43	14
CPCT02040337T	9	53	16	17	17	9	26	65	48	17	34	11
CPCT02270021T	37	39	0	13	4	28	52	73	54	15	32	10
CPCT02010768T	71	50	36	478	158	65	79	0	23	50	76	14
CPCT02020966T	0	7	55	306	198	46	50	127	23	53	50	50
CPCT02110049T	54	240	102	26	32	34	67	42	35	26	15	17
CPCT02040329T	87	71	0	0	27	0	33	0	0	249	1673	31
CPCT02340066TIV	50	201	0	80	181	207	52	84	56	51	124	185
CPCT02340071T	12	57	15	18	32	39	45	43	16	20	6	7
CPCT02030464T	223	447	56	390	171	61	73	164	94	18	47	41
CPCT02360012T	43	75	52	36	21	51	44	75	55	49	16	14
CPCT02080312T	0	47	39	11	15	72	28	56	20	16	38	14
CPCT02260029T	171	114	80	54	143	235	50	122	86	66	62	46
WIDE01010072T	53	71	146	75	152	260	26	22	71	91	144	173
CPCT02110063T	60	124	46	19	17	30	33	31	17	27	48	8
CPCT02020969T	4	79	55	24	21	5	40	68	54	17	28	21
WIDE01010069T	76237	9372	16509	0	0	0	120	0	0	0	0	89
WIDE01010067T	37	77	114	15	12	8	19	55	63	15	6	14
WIDE01010076T	34	65	24	62	56	82	23	80	21	38	17	19
WIDE01010074T	92	249	99	39	23	43	31	97	55	34	3	18
CPCT02040071TII	41	117	80	0	78	77	171	27	43	11	7	9
CPCT02020680T	32990	3821	3177	394	159	0	450	379	211	131	0	179
CPCT02020685T	118	362	67	19	83	83	100	74	100	31	37	34
CPCT02020693T	35	41	59	273	246	0	79	61	25	49	40	18
CPCT02010773T	186	318	35	57	98	96	80	132	115	77	23	13
CPCT02290030T	22	66	0	14	28	24	81	10	16	1	6	7
CPCT02020688T	93	112	70	26	0	92	51	116	12	77	29	40
CPCT02050337T	156	159	6	28	67	12	85	67	70	29	47	10
CPCT02050338T	3	33	25	8	32	43	108	34	38	31	15	14
WIDE01010124T	16	120	105	90	149	179	59	50	84	63	12	25
CPCT02230089T	47	116	63	384	395	75	48	11	8	55	38	29
CPCT02230120TII	20	151	39	26	0	9	43	123	52	13	16	9
CPCT02050333T	25	40	0	39	52	35	95	35	29	16	21	13
CPCT02020692T	128	87	13	30	38	96	97	110	20	39	3	9
WIDE01010135T	0	18	58	12	15	21	32	42	12	15	22	7
CPCT02230095T	13	69	27	15	19	5	80	49	30	8	20	1
CPCT02060289T	195	219	1	45	51	97	34	109	162	72	32	38
CPCT02140085TII	74	141	48	42	8	25	60	191	64	31	34	214
CPCT02160042T	8	19	15	18	20	25	59	32	38	9	14	18
CPCT02230128T	15	197	7	25	39	32	42	92	41	29	31	122
WIDE01010142T	44	55	13	12	16	30	29	56	46	16	10	13
WIDE01010185T	88	0	97	309	193	47	38	0	570	96	62	17
CPCT02180049T	34	116	0	63	211	284	89	48	38	25	86	7
CPCT02010791T	59	117	39	12	51	124	87	21	63	31	15	12
CPCT02120114T	93	104	57	27	21	55	108	38	54	29	23	10
CPCT02120117T	40	130	85	1123	309	61	237	90	80	110	23	151
