Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
CPCT02180031T	35	137	248	109	66	0	116	28	54	0	10	0	39	0	19	211
CPCT02080057T	91	158	0	0	0	0	10	1	0	31	1	98	8	71	18	26
CPCT02020421T	55	31	112	147	3	29	114	8	24	27	8	148	0	19	17	84
CPCT02080054T	27	107	49	130	42	24	70	54	0	67	53	72	14	112	44	82
CPCT02020413T	8	55	11	0	169	160	441	15	0	873	143	0	0	0	19	48
CPCT02020448T	0	15	12	0	11	0	63	23	17	17	3	0	28	0	0	58
CPCT02190014T	34	0	69	4	120	10	30	8	10	42	17	159	0	3	0	51
CPCT02080101T	17	129	35	0	53	3	57	25	0	1	57	0	43	25	33	63
CPCT02030336T	176	122	28	31	37	198	56	11	0	117	52	0	13	54	68	41
CPCT02050295T	19	50	67	0	58	15	0	21	27	25	32	287	57	0	23	94
