MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
5:Del:R:3	3.44E-06	2.43E-05	2.13E-06	5.52E-05	2.47E-05
5:Del:R:4	1.79E-06	1.83E-06	1.41E-06	5.61E-06	1.59E-05
5:Del:R:5	2.22E-06	1.44E-06	9.03E-06	9.59E-06	2.09E-05
2:Ins:R:0	3.22E-05	1.75E-04	1.43E-04	8.12E-04	2.45E-04
2:Ins:R:1	5.72E-06	8.32E-05	1.17E-04	2.62E-04	1.28E-04
2:Ins:R:2	7.47E-06	4.89E-05	8.00E-05	9.58E-05	6.99E-05
2:Ins:R:3	1.19E-05	3.98E-05	5.73E-05	1.23E-04	8.26E-05
2:Ins:R:4	2.32E-05	7.13E-05	4.49E-05	1.55E-04	6.48E-05
2:Ins:R:5	1.39E-04	1.62E-04	3.93E-05	4.20E-04	8.19E-05
3:Ins:R:0	1.25E-05	8.84E-05	2.78E-05	4.09E-04	1.69E-04
3:Ins:R:1	2.00E-06	6.08E-05	9.64E-05	1.49E-04	9.97E-05
3:Ins:R:2	4.16E-06	2.46E-05	4.74E-05	5.18E-05	5.09E-05
3:Ins:R:3	3.51E-06	6.91E-06	2.59E-05	4.70E-05	2.62E-05
3:Ins:R:4	4.96E-06	1.14E-05	9.57E-06	3.34E-05	4.18E-10
3:Ins:R:5	2.21E-05	3.92E-05	2.57E-05	8.63E-05	2.42E-05
4:Ins:R:0	2.74E-05	1.17E-04	1.19E-05	6.41E-04	2.04E-04
4:Ins:R:1	3.84E-06	5.87E-05	1.28E-04	1.51E-04	6.86E-05
4:Ins:R:2	4.59E-06	1.71E-05	4.74E-05	1.07E-04	4.71E-05
4:Ins:R:3	6.97E-06	1.66E-05	5.20E-06	4.54E-05	3.08E-05
4:Ins:R:4	7.54E-06	2.71E-05	1.61E-05	5.39E-05	1.55E-05
4:Ins:R:5	8.03E-06	3.17E-05	4.72E-06	6.42E-05	1.25E-05
5:Ins:R:0	7.13E-05	6.39E-04	5.29E-09	6.43E-03	3.25E-03
5:Ins:R:1	8.78E-07	1.54E-04	2.34E-04	3.82E-04	2.48E-04
5:Ins:R:2	4.37E-06	2.92E-05	1.07E-05	9.91E-05	9.72E-05
5:Ins:R:3	2.79E-06	2.70E-05	4.05E-05	7.14E-05	1.12E-05
5:Ins:R:4	2.03E-06	1.84E-05	1.51E-05	4.17E-05	1.08E-05
5:Ins:R:5	1.66E-06	1.42E-05	2.52E-05	1.10E-05	4.06E-05
2:Del:M:1	6.34E-05	1.52E-04	2.52E-04	4.18E-04	2.09E-04
3:Del:M:1	6.82E-06	5.96E-05	1.16E-04	2.44E-04	1.44E-04
3:Del:M:2	4.60E-05	1.12E-04	1.80E-04	2.39E-04	1.61E-04
4:Del:M:1	9.53E-06	6.18E-05	1.07E-04	2.26E-04	1.20E-04
4:Del:M:2	1.71E-05	7.96E-05	1.25E-04	2.57E-04	1.65E-04
4:Del:M:3	2.32E-05	1.13E-04	1.43E-04	2.79E-04	1.51E-04
5:Del:M:1	2.07E-05	1.24E-04	4.20E-04	1.11E-03	7.22E-04
5:Del:M:2	2.28E-06	1.87E-04	4.11E-04	4.19E-04	1.60E-03
5:Del:M:3	7.06E-06	1.54E-04	3.51E-04	2.48E-04	1.37E-03
5:Del:M:4	4.85E-06	9.77E-05	1.50E-04	1.77E-04	8.35E-04
5:Del:M:5	3.58E-06	1.22E-04	1.79E-04	3.49E-04	6.87E-04
