Samples	ID83A	ID83B	ID83C	ID83D	ID83E
CPCT02170035T	4.05E+02	2.02E+02	2.36E+02	2.02E+01	4.33E+00
CPCT02020802T	3.23E+00	2.30E+01	2.21E+01	3.97E+00	1.15E+00
CPCT02230117T	5.43E+00	2.87E+01	2.36E+01	1.06E+01	1.20E+00
CPCT02350009T	5.41E+00	5.79E+00	1.85E+01	2.33E+01	1.91E+00
CPCT02210070T	2.75E+00	1.46E+01	1.17E+01	5.48E+00	9.79E-01
CPCT02120160T	4.11E+00	1.68E+01	1.57E+01	4.91E+00	1.43E+00
CPCT02180072T	2.69E+00	1.30E+01	8.21E+00	7.40E+00	9.22E-01
CPCT02350012T	2.41E+00	1.30E+01	1.20E+01	3.48E+00	1.10E+00
CPCT02050397T	3.05E+00	8.69E+00	6.04E+00	5.48E+00	1.17E+00
CPCT02030528T	4.08E+00	1.30E+01	7.81E+00	1.53E+01	2.52E+00
CPCT02100182T	2.92E+00	1.06E+01	1.06E+01	3.00E+00	2.05E+00
DRUP01050031T	5.19E+00	1.40E+01	9.84E+00	1.85E+01	1.27E+00
CPCT02370036T	3.28E+00	1.80E+01	1.39E+01	7.31E+00	1.67E+00
CPCT02050398T	3.38E+00	2.65E+01	2.59E+01	3.99E+00	6.13E-01
CPCT02120162T	2.30E+00	1.02E+01	6.41E+00	5.91E+00	5.93E-01
CPCT02130137T	3.34E+00	2.76E+01	2.38E+01	6.72E+00	9.96E-01
CPCT02300048T	2.11E+00	1.11E+01	6.59E+00	6.56E+00	6.89E-01
CPCT02250011T	2.57E+00	7.25E+00	2.65E+01	2.37E+01	6.07E+00
CPCT02050261T	3.45E+00	1.77E+01	1.40E+01	7.29E+00	1.58E+00
DRUP01160001T	3.54E+00	5.25E+00	3.01E+01	2.70E+01	3.19E+00
CPCT02150025T	2.38E+00	6.92E+00	4.99E+00	5.39E+00	8.73E-01
DRUP01020033T	4.79E+00	1.69E+01	1.53E+01	7.40E+00	3.02E+00
CPCT02460002T	2.75E+00	5.62E+00	8.45E+00	6.35E+00	4.37E+00
CPCT02040264T	3.78E+00	1.20E+01	9.49E+00	6.24E+00	1.92E+00
CPCT02370037T	4.34E+00	2.16E+01	1.35E+01	1.25E+01	1.26E+00
CPCT02100188T	1.04E-01	3.86E-01	3.03E+00	2.84E+00	2.76E-01
DRUP01220004T	1.51E+00	3.38E+00	3.97E+00	3.39E+00	1.25E+00
CPCT02380011T	2.44E+00	1.20E+01	9.71E+00	5.01E+00	1.66E+00
CPCT02160057T	2.22E+00	1.01E+01	6.81E+00	5.86E+00	1.62E+00
CPCT02050220T	2.79E+00	1.34E+01	9.94E+00	6.88E+00	1.90E+00
CPCT02220059T	1.90E+00	4.92E+00	4.52E+00	3.87E+00	3.22E+00
DRUP01090023T	1.84E+00	1.19E+01	8.79E+00	4.64E+00	6.07E-01
CPCT02120171T	3.32E+00	2.06E+01	1.87E+01	5.10E+00	1.26E+00
CPCT02050269T	1.89E+00	8.85E+00	5.57E+00	5.39E+00	1.78E+00
CPCT02230023T	3.05E+00	7.54E+00	2.78E+01	2.28E+01	5.63E-01
CPCT02180045T	5.58E+00	2.04E+01	1.81E+01	7.18E+00	1.08E+00
CPCT02090023T	3.96E+00	3.29E+01	2.80E+01	9.98E+00	3.34E+00
CPCT02050238T	1.78E+00	1.14E+01	9.65E+00	3.36E+00	1.05E+00
CPCT02070405T	6.57E+00	2.34E+01	2.06E+01	9.15E+00	2.08E+00
CPCT02060135T	3.36E+00	1.68E+01	1.43E+01	5.37E+00	1.19E+00
CPCT02230053T	4.69E+00	2.24E+01	2.16E+01	5.09E+00	9.03E-01
CPCT02330052T	4.54E+00	2.57E+01	2.11E+01	9.62E+00	1.73E+00
CPCT02330049T	4.12E+00	1.25E+01	6.26E+00	1.20E+01	1.29E+00
DRUP01010047T	4.28E+02	2.94E+02	1.24E+02	3.27E+01	4.17E+00
CPCT02370002TII	3.34E+00	1.48E+01	7.61E+00	1.22E+01	1.28E+00
CPCT02190023T	4.26E+00	2.33E+01	2.07E+01	6.67E+00	1.46E+00
CPCT02230055T	2.63E+00	7.77E+00	1.44E+01	1.99E+01	1.95E+00
CPCT02030414T	5.30E+00	3.29E+01	3.29E+01	4.83E+00	6.98E-01
DRUP01030026T	3.38E+00	1.88E+01	1.74E+01	4.17E+00	5.65E-01
CPCT02050278T	2.98E+00	1.70E+01	1.48E+01	4.59E+00	8.86E-01
CPCT02210027T	3.40E+00	1.88E+01	1.34E+01	8.93E+00	2.36E+00
CPCT02230045T	3.83E+00	2.13E+01	1.96E+01	4.85E+00	1.06E+00
CPCT02110046T	2.17E+00	7.28E+00	5.44E+00	6.47E+00	2.32E+00
CPCT02010674T	3.23E+00	1.40E+01	1.25E+01	5.15E+00	2.14E+00
CPCT02050279T	4.13E+02	2.41E+02	2.05E+02	1.44E+01	4.27E+00
CPCT02220027T	4.33E+00	1.84E+01	1.83E+01	4.98E+00	2.02E+00
CPCT02160034T	1.16E+01	1.70E+01	2.11E+01	7.22E+00	1.22E+00
CPCT02070239T	3.44E+00	2.73E+01	2.52E+01	5.56E+00	5.53E-01
CPCT02340024T	4.86E+00	2.10E+01	1.79E+01	8.33E+00	1.90E+00
CPCT02030382T	3.40E+00	1.29E+01	1.13E+01	4.94E+00	1.14E+00
CPCT02120054T	1.77E+00	6.83E+00	3.52E+00	8.05E+00	1.53E+00
CPCT02310002T	3.57E+00	1.68E+01	1.53E+01	5.29E+00	1.26E+00
CPCT02120066T	4.14E+00	5.70E+00	1.04E+01	1.11E+01	1.92E+00
CPCT02440001T	3.72E+00	1.69E+01	1.65E+01	4.32E+00	8.51E-01
CPCT02100120T	9.28E+00	4.35E+01	4.77E+01	7.07E+00	4.03E+00
DRUP01010051T	3.75E+02	2.01E+02	2.18E+02	1.73E+01	4.35E+00
CPCT02340036T	2.86E+00	1.32E+01	2.19E+01	1.31E+01	1.85E+00
CPCT02040165T	2.80E+00	4.49E+00	5.53E+00	7.18E+00	1.44E+00
CPCT02450004T	4.24E+00	1.98E+01	1.78E+01	6.99E+00	2.58E+00
CPCT02330051T	2.96E+00	1.89E+01	1.22E+01	9.54E+00	1.75E+00
CPCT02080126T	1.80E+00	8.61E+00	5.22E+00	5.55E+00	8.62E-01
CPCT02240007T	1.50E+00	5.88E+00	2.76E+00	5.36E+00	6.66E-01
CPCT02340014T	9.54E-01	1.31E+01	1.30E+01	6.50E+00	8.59E+00
CPCT02170016T	3.48E+00	1.44E+01	1.23E+01	5.48E+00	1.59E+00
CPCT02330055T	2.68E+00	9.06E+00	6.99E+00	4.79E+00	1.14E+00
CPCT02180042T	2.64E+00	9.96E+00	8.11E+00	5.27E+00	2.27E+00
CPCT02010666T	2.61E+00	1.17E+01	1.01E+01	4.06E+00	7.74E-01
CPCT02340029T	6.66E+00	3.41E+01	3.50E+01	6.77E+00	1.85E+00
CPCT02070232T	2.56E+00	1.09E+01	7.94E+00	5.86E+00	8.81E-01
CPCT02080042T	4.72E+00	2.73E+01	2.46E+01	6.54E+00	1.01E+00
CPCT02240009T	3.51E+00	2.14E+01	1.60E+01	9.18E+00	1.86E+00
CPCT02230057T	2.25E+00	1.15E+01	6.71E+00	1.23E+01	1.49E+00
CPCT02040183T	0.00E+00	4.00E+00	2.69E+00	5.33E+00	0.00E+00
CPCT02050256T	2.03E+00	1.11E+01	8.29E+00	5.15E+00	1.25E+00
CPCT02050258T	3.45E+00	3.08E+01	3.20E+01	2.32E+00	1.45E+00
CPCT02330053T	3.04E+00	1.19E+01	8.03E+00	7.37E+00	2.23E+00
DRUP01010041T	5.22E+00	1.36E+01	1.16E+01	8.48E+00	2.79E+00
DRUP01010044T	1.10E+01	2.20E+01	2.43E+01	8.90E+00	2.73E+00
CPCT02020611T	3.53E+00	1.28E+01	9.60E+00	8.63E+00	1.87E+00
CPCT02050252T	8.18E+00	3.49E+01	3.73E+01	7.48E+00	3.88E+00
CPCT02290017T	2.74E+00	1.91E+01	1.71E+01	4.33E+00	1.06E+00
CPCT02050259T	7.31E+00	1.03E+01	9.89E+00	1.53E+01	3.16E+00
CPCT02060155T	3.15E+00	1.71E+01	1.09E+01	9.19E+00	1.13E+00
CPCT02050260T	2.35E+00	1.13E+01	6.07E+00	7.36E+00	5.38E-01
CPCT02290016T	2.98E+00	1.17E+01	9.25E+00	5.24E+00	1.63E+00
CPCT02050118T	2.83E+00	1.64E+01	1.07E+01	8.61E+00	9.54E-01
CPCT02090004T	3.93E+00	9.65E+00	7.16E+00	1.13E+01	3.86E+00
CPCT02050115T	4.38E+00	1.96E+01	1.83E+01	5.82E+00	2.01E+00
CPCT02210007T	2.92E+00	2.73E+01	2.77E+01	3.63E+00	1.38E+00
CPCT02050175T	3.39E+00	1.83E+01	1.80E+01	3.63E+00	1.65E+00
CPCT02380005T	2.35E+00	1.25E+01	1.12E+01	3.42E+00	1.25E+00
CPCT02010543T	2.63E+00	1.55E+01	1.24E+01	5.44E+00	1.49E+00
CPCT02270001T	3.86E+00	1.21E+01	1.39E+01	4.03E+00	3.89E+00
CPCT02100019T	3.03E+02	1.09E+02	3.24E+02	2.55E+01	5.15E+00
CPCT02010576T	1.61E+00	4.15E+00	6.04E+00	4.48E+00	3.93E-01
CPCT02330024T	2.79E+00	1.66E+01	1.50E+01	4.02E+00	9.97E-01
CPCT02120021T	3.30E+00	1.64E+01	1.40E+01	5.12E+00	6.58E-01
CPCT02120023T	2.64E+00	8.39E+00	8.09E+00	2.62E+00	1.11E+00
CPCT02030343T	2.11E+00	8.50E+00	6.63E+00	3.87E+00	3.54E-01
CPCT02330036T	3.83E+00	1.21E+01	1.08E+01	4.91E+00	1.26E+00
CPCT02050184T	4.68E+00	9.79E+00	8.61E+00	1.33E+01	1.15E+00
DRUP01070017T	3.76E+00	5.75E+00	6.48E+00	4.73E+00	4.20E+00
CPCT02210018T	5.23E+00	2.74E+01	3.02E+01	3.35E+00	1.99E+00
CPCT02020521T	1.74E+00	3.76E+00	3.49E+00	3.43E+00	5.90E-01
CPCT02110033T	4.89E+00	2.57E+00	6.02E+01	5.89E+01	1.01E+00
CPCT02220019T	3.29E+00	8.88E+00	9.47E+00	5.51E+00	4.14E+00
CPCT02010579T	4.24E+00	3.63E+01	3.37E+01	6.82E+00	8.76E-01
CPCT02010587T	2.12E+00	8.46E+00	6.39E+00	4.27E+00	1.25E+00
CPCT02220020T	2.16E+00	1.83E+01	1.44E+01	6.20E+00	1.98E+00
CPCT02060096T	3.84E+00	1.93E+01	2.04E+01	3.02E+00	1.52E+00
CPCT02070167T	2.48E+00	1.25E+01	1.30E+01	2.20E+00	7.23E-01
CPCT02080077T	2.14E+00	1.25E+01	1.25E+01	2.64E+00	1.20E+00
CPCT02300017T	2.56E+00	5.14E+00	5.33E+00	5.29E+00	5.63E-01
CPCT02010590T	5.19E+00	1.52E+01	1.45E+01	6.99E+00	3.16E+00
CPCT02220022T	3.25E+00	2.01E+01	1.60E+01	6.43E+00	1.03E+00
CPCT02120031T	4.02E+00	1.78E+01	1.81E+01	4.00E+00	1.86E+00
CPCT02120030T	3.25E+00	1.76E+01	1.60E+01	4.67E+00	1.36E+00
DRUP01010025T	4.28E+02	3.34E+02	1.23E+02	1.95E+01	4.22E+00
CPCT02010604T	1.77E+00	1.04E+01	8.41E+00	3.82E+00	9.20E-01
CPCT02100086T	2.29E+00	6.33E+00	8.98E+00	1.39E+01	1.34E+00
CPCT02050199T	3.25E+00	1.64E+01	1.35E+01	6.61E+00	1.81E+00
CPCT02220023T	4.93E+00	1.55E+01	2.03E+01	1.46E+01	1.87E+00
CPCT02010605T	3.76E+00	2.43E+01	2.58E+01	2.75E+00	1.12E+00
CPCT02060103T	5.22E+00	9.09E+00	9.51E+00	3.90E+00	1.60E+00
CPCT02010607T	2.50E+00	5.33E+00	5.59E+00	4.35E+00	2.95E+00
CPCT02010598T	5.05E+00	1.32E+01	1.33E+01	4.70E+00	9.80E-01
CPCT02140047T	3.16E+00	1.66E+01	1.23E+01	7.31E+00	5.21E-01
CPCT02070171T	3.36E+00	2.40E+01	2.28E+01	4.55E+00	1.09E+00
CPCT02220024T	4.02E+00	5.96E+00	1.37E+01	1.50E+01	3.79E+00
CPCT02160028T	4.12E+00	2.01E+01	2.13E+01	3.68E+00	2.05E+00
CPCT02370005T	3.59E+00	1.46E+01	7.01E+00	1.25E+01	1.17E+00
CPCT02230024T	2.40E+00	1.21E+01	5.76E+00	1.04E+01	1.97E+00
CPCT02230032T	4.12E+00	1.92E+01	1.98E+01	3.99E+00	1.36E+00
CPCT02070185T	2.85E+00	1.82E+01	1.79E+01	3.90E+00	1.63E+00
CPCT02230027T	3.95E+00	2.14E+01	1.61E+01	9.39E+00	1.06E+00
CPCT02030357T	5.95E+02	2.58E+02	3.91E+02	3.95E+01	6.58E+00
CPCT02080062T	4.06E+00	2.78E+01	2.48E+01	6.80E+00	1.42E+00
CPCT02330045T	2.65E+00	9.99E+00	8.60E+00	4.58E+00	1.07E+00
CPCT02010614T	1.93E+00	7.96E+00	5.22E+00	5.23E+00	1.93E+00
CPCT02380015T	2.46E+00	1.25E+01	1.02E+01	4.40E+00	4.59E-01
CPCT02050187T	3.82E+00	6.94E+00	4.73E+00	7.98E+00	1.10E+00
CPCT02050211T	2.97E+02	1.64E+02	1.82E+02	2.29E+01	4.17E+00
CPCT02020554T	4.92E+00	2.70E+01	2.00E+01	1.24E+01	2.49E+00
CPCT02030361T	2.39E+00	5.15E+00	7.84E+00	1.06E+01	3.00E+00
CPCT02080131T	2.42E+00	4.58E+00	3.94E+00	3.26E+00	8.61E-01
CPCT02380016T	1.88E+01	1.47E+01	6.57E+00	5.48E+00	5.49E+00
CPCT02340017T	2.24E+00	7.66E+00	7.76E+00	1.26E+01	2.35E+00
CPCT02010623T	6.48E+00	1.48E+01	1.66E+01	5.98E+00	2.75E+00
CPCT02010624T	4.95E+00	1.91E+01	1.91E+01	4.95E+00	1.10E+00
DRUP01090003T	3.56E+02	1.42E+02	2.85E+02	2.09E+01	4.91E+00
CPCT02210023T	2.75E+00	7.77E+00	6.18E+00	9.44E+00	2.27E+00
CPCT02210024T	1.53E+00	4.10E+00	8.38E+00	6.89E+00	3.23E+00
CPCT02050227T	1.58E+00	8.47E+00	5.33E+00	4.69E+00	6.29E-01
CPCT02070198T	3.17E+00	1.21E+01	7.54E+00	7.88E+00	1.10E+00
CPCT02030371T	2.63E+00	6.63E+00	5.31E+00	8.93E+00	2.83E+00
CPCT02040140T	2.00E+00	6.02E+00	3.12E+00	7.15E+00	5.88E-01
CPCT02060124T	3.80E-01	4.09E+00	1.06E+01	1.31E+01	2.12E-01
CPCT02220025T	4.98E+00	2.13E+01	1.87E+01	7.44E+00	1.71E+00
CPCT02120042T	5.84E+02	4.04E+02	1.90E+02	2.45E+01	4.87E+00
CPCT02120048T	2.61E+00	7.30E+00	5.57E+00	3.98E+00	7.34E-01
CPCT02120044T	1.91E+00	7.33E+00	3.61E+00	5.32E+00	1.28E+00
CPCT02120041T	2.14E+00	1.22E+01	1.01E+01	3.76E+00	1.06E+00
CPCT02050234T	5.55E+00	1.97E+01	1.97E+01	5.04E+00	6.79E-01
CPCT02050241T	2.52E+00	8.50E+00	6.27E+00	1.29E+01	1.16E+00
CPCT02100106T	3.10E+00	1.92E+01	1.64E+01	5.78E+00	7.41E-01
CPCT02210029T	2.86E+00	4.27E+00	7.47E+00	9.96E+00	2.36E+00
CPCT02340022T	7.09E+00	8.41E+01	9.23E+01	2.18E-01	6.10E+00
CPCT02040148T	5.83E+00	3.71E+01	3.67E+01	6.18E+00	9.11E-01
CPCT02040152T	3.58E+00	1.65E+01	1.47E+01	5.06E+00	6.59E-01
CPCT02040151T	2.83E+00	1.23E+01	1.07E+01	4.52E+00	1.50E+00
CPCT02180008T	4.65E+00	2.94E+01	3.18E+01	1.83E+00	1.34E+00
CPCT02110012T	1.13E+00	4.75E+00	3.82E+00	1.84E+00	3.04E-01
CPCT02050093T	4.06E+00	1.21E+01	7.36E+00	1.13E+01	9.42E-01
CPCT02040068T	2.30E+00	1.42E+01	1.12E+01	5.52E+00	1.07E+00
CPCT02050085T	4.15E+00	2.05E+01	1.66E+01	8.00E+00	1.88E+00
CPCT02110013T	5.89E+00	1.91E+01	1.56E+01	9.67E+00	1.86E+00
CPCT02100042T	2.14E+00	1.33E+01	9.20E+00	7.09E+00	2.54E+00
CPCT02040067T	3.06E+00	1.85E+01	1.51E+01	6.24E+00	8.18E-01
CPCT02030306T	3.27E+00	2.30E+01	1.37E+01	1.27E+01	9.92E-01
CPCT02050097T	3.28E+00	7.37E+00	6.94E+00	4.18E+00	8.98E-01
CPCT02040062T	2.47E+00	1.73E+01	1.70E+01	2.98E+00	1.39E+00
CPCT02190004T	1.87E+00	5.70E+00	3.73E+00	4.99E+00	1.02E+00
CPCT02070066T	4.12E+00	9.86E+00	1.07E+01	4.93E+00	5.14E+00
CPCT02230003T	3.17E+00	9.55E+00	1.71E+01	1.48E+01	1.45E+00
CPCT02210008T	3.93E+00	1.39E+01	1.04E+01	7.83E+00	1.58E+00
CPCT02050095T	3.55E+00	1.13E+01	1.04E+01	4.61E+00	2.07E+00
CPCT02210009T	2.88E+00	6.63E+00	5.73E+00	7.09E+00	1.92E+00
CPCT02230005T	1.34E+00	3.09E+00	2.99E+00	1.90E+00	4.78E-01
CPCT02010473T	2.17E+00	1.18E+01	1.17E+01	2.44E+00	6.77E-01
CPCT02010485T	2.06E+00	5.68E+00	9.92E+00	1.42E+01	1.30E+00
CPCT02050104T	2.99E+00	1.73E+01	1.88E+01	1.02E+01	1.14E+01
CPCT02010483T	3.35E+00	1.33E+01	1.27E+01	5.06E+00	3.23E+00
CPCT02020442T	3.50E+00	1.81E+01	1.59E+01	5.38E+00	1.09E+00
CPCT02050107T	2.02E+00	8.62E+00	7.89E+00	2.54E+00	1.09E+00
CPCT02070070T	3.21E+00	9.15E+00	6.02E+00	9.41E+00	2.33E+00
CPCT02050113T	2.13E+00	1.62E+01	1.51E+01	3.35E+00	1.54E+00
CPCT02020454T	3.47E+00	1.08E+01	1.10E+01	3.88E+00	2.88E+00
CPCT02010474T	6.73E+00	1.20E+01	7.85E+00	1.42E+01	1.88E+00
CPCT02010471T	2.83E+00	1.57E+01	1.31E+01	5.40E+00	6.39E-01
CPCT02040075T	3.01E+00	1.90E+01	1.58E+01	5.71E+00	5.00E-01
CPCT02210011T	1.97E+00	1.03E+01	1.03E+01	2.04E+00	5.25E-01
CPCT02080075T	2.65E+00	1.60E+01	1.36E+01	4.62E+00	1.23E+00
CPCT02100013TII	3.94E+00	6.18E+00	2.26E+01	2.18E+01	1.05E+00
CPCT02210012T	1.55E+00	5.27E+00	4.52E+00	2.20E+00	6.45E-01
CPCT02010506T	1.78E+00	3.18E+00	4.31E+00	3.87E+00	2.11E+00
CPCT02190007T	3.90E+00	5.78E+00	1.49E+01	1.37E+01	2.06E+00
CPCT02010488T	3.43E+00	1.61E+01	1.76E+01	3.55E+00	3.08E+00
CPCT02010512T	2.43E+00	7.16E+00	1.06E+01	6.13E+00	3.84E+00
CPCT02080080T	2.66E+00	8.79E+00	7.25E+00	4.58E+00	1.14E+00
DRUP01050001T	3.64E+02	2.18E+02	1.86E+02	2.12E+01	4.47E+00
CPCT02030319T	2.68E+00	8.82E+00	6.68E+00	5.45E+00	1.76E+00
CPCT02080084T	5.13E+00	2.35E+01	2.28E+01	5.68E+00	2.27E+00
CPCT02010514T	1.55E+00	5.73E+00	4.51E+00	2.50E+00	3.00E-01
CPCT02230012T	2.27E+00	1.56E+01	1.24E+01	5.53E+00	1.93E+00
CPCT02100036T	1.44E+00	7.10E+00	5.80E+00	2.75E+00	1.03E+00
CPCT02100057T	5.26E+00	2.32E+01	1.75E+01	1.13E+01	1.42E+00
CPCT02230006T	4.57E+00	1.97E+01	2.06E+01	3.65E+00	1.26E+00
CPCT02230011T	1.00E-02	7.93E-01	3.72E+00	3.48E+00	2.64E-01
CPCT02030323T	4.83E+00	1.55E+01	1.51E+01	7.25E+00	3.83E+00
CPCT02010533T	2.19E+00	9.38E+00	1.51E+01	1.00E+01	5.28E+00
CPCT02010527T	4.02E+00	1.44E+01	1.24E+01	6.67E+00	2.59E+00
CPCT02010529T	2.99E+00	1.18E+01	1.15E+01	3.58E+00	2.07E+00
CPCT02370001T	7.91E+00	1.99E+01	1.99E+01	9.86E+00	4.18E+00
CPCT02220009T	2.85E+00	1.13E+01	9.20E+00	5.78E+00	1.79E+00
CPCT02050139T	3.96E+00	1.22E+01	7.49E+00	8.42E+00	2.02E+00
CPCT02040091T	5.20E+00	1.79E+01	1.93E+01	3.95E+00	1.31E+00
CPCT02030328T	3.71E+00	1.70E+01	1.49E+01	6.08E+00	7.63E-01
CPCT02010497T	5.07E+00	3.08E+01	2.55E+01	1.14E+01	3.93E+00
CPCT02060072T	2.79E+00	1.66E+01	1.64E+01	3.64E+00	1.13E+00
CPCT02010541T	2.78E+00	9.46E+00	5.49E+00	1.07E+01	7.95E-01
CPCT02300010T	3.36E+00	1.14E+01	1.11E+01	3.32E+00	1.11E+00
CPCT02010545T	4.25E+00	1.60E+01	8.13E+00	1.30E+01	1.62E+00
CPCT02370002T	3.04E+00	1.10E+01	7.46E+00	7.69E+00	1.79E+00
CPCT02380002T	2.35E+00	4.72E+00	4.05E+00	2.75E+00	1.20E+00
CPCT02020486T	7.47E+00	1.39E+01	1.47E+01	7.23E+00	1.06E+00
CPCT02110026T	5.04E+00	1.35E+01	1.49E+01	5.08E+00	2.22E+00
CPCT02160020T	1.94E+00	5.00E+00	3.79E+00	4.21E+00	1.46E+00
CPCT02340006T	4.33E+00	2.68E+01	2.49E+01	6.30E+00	1.33E+00
CPCT02160021T	3.63E+00	1.62E+01	3.47E+01	2.75E+01	8.48E-01
CPCT02100058T	3.34E+00	1.39E+01	9.58E+00	7.68E+00	9.85E-01
CPCT02050114T	3.23E+00	1.05E+01	7.49E+00	7.18E+00	1.95E+00
DRUP01010018T	4.65E+02	2.19E+02	3.18E+02	2.63E+01	6.18E+00
CPCT02050136T	3.50E+00	1.28E+01	5.93E+00	1.56E+01	9.92E-01
CPCT02050128T	7.00E+00	3.71E+01	3.85E+01	6.53E+00	1.84E+00
CPCT02040100T	2.70E+00	8.62E+00	7.18E+00	4.00E+00	8.04E-01
CPCT02040102T	5.35E+00	1.82E+01	1.61E+01	9.65E+00	4.00E+00
DRUP01050002T	5.33E+02	2.43E+02	3.63E+02	2.99E+01	6.01E+00
CPCT02070122T	3.38E+00	1.75E+01	1.81E+01	3.83E+00	2.81E+00
CPCT02330025T	4.01E+00	2.25E+01	1.85E+01	7.96E+00	1.15E+00
CPCT02030331T	2.88E+00	1.74E+01	1.70E+01	3.64E+00	1.46E+00
CPCT02020497T	0.00E+00	5.08E+00	6.12E+00	6.40E+00	1.36E-01
CPCT02050148T	3.05E+00	1.92E+01	1.90E+01	3.44E+00	1.02E+00
CPCT02120005T	4.05E+00	2.05E+01	2.14E+01	3.84E+00	1.25E+00
CPCT02120004T	3.35E+00	8.90E+00	9.15E+00	5.27E+00	3.77E+00
CPCT02220015T	2.99E+00	1.16E+01	8.89E+00	5.33E+00	9.28E-01
DRUP01010049T	4.25E+00	3.43E+01	3.15E+01	7.19E+00	1.29E+00
DRUP01050012T	3.26E+00	1.42E+01	1.24E+01	5.33E+00	1.81E+00
CPCT02380028T	1.86E+00	2.95E+00	3.32E+00	4.67E+00	1.10E+00
CPCT02330070T	4.11E+00	2.71E+01	2.32E+01	7.63E+00	1.21E+00
CPCT02050280T	3.27E+00	2.32E+01	2.19E+01	4.70E+00	1.04E+00
DRUP01270001T	3.72E+00	2.10E+01	1.62E+01	1.02E+01	3.49E+00
CPCT02040188T	2.87E+00	1.80E+01	1.33E+01	7.67E+00	1.49E+00
CPCT02390007T	2.52E+00	8.63E+00	6.65E+00	5.05E+00	1.39E+00
CPCT02230067T	2.94E+00	1.85E+01	1.46E+01	6.19E+00	8.91E-01
CPCT02230073T	4.72E+00	1.57E+01	1.58E+01	3.99E+00	5.45E-01
CPCT02100131T	5.84E+00	3.08E+01	3.21E+01	5.01E+00	9.44E-01
CPCT02130019T	0.00E+00	4.02E-01	6.31E+00	6.29E+00	4.20E-01
CPCT02330073T	5.40E+00	2.62E+01	2.44E+01	7.27E+00	1.03E+00
CPCT02010700T	2.07E+00	5.81E+00	3.68E+00	4.21E+00	6.02E-01
CPCT02030435T	3.51E+00	9.74E+00	9.46E+00	1.73E+01	3.77E+00
CPCT02340045T	3.02E+00	8.93E+00	6.10E+00	1.09E+01	3.01E+00
DRUP01340001T	4.75E+00	2.18E+01	1.90E+01	8.12E+00	1.89E+00
DRUP01090008T	4.10E+00	1.56E+01	1.37E+01	6.86E+00	2.15E+00
CPCT02070262T	3.19E+00	8.26E+00	2.47E+01	2.12E+01	7.52E-01
CPCT02180048T	3.18E+00	1.13E+01	8.98E+00	4.97E+00	5.64E-01
CPCT02140056T	4.17E+00	1.98E+01	1.67E+01	6.61E+00	8.19E-01
CPCT02050296T	1.85E+00	1.09E+01	8.64E+00	4.17E+00	1.39E+00
CPCT02040205T	3.45E+00	1.94E+01	1.61E+01	6.66E+00	1.23E+00
DRUP01050017T	2.05E+02	7.16E+01	1.77E+02	1.57E+01	2.54E+00
CPCT02080174T	2.74E+00	7.90E+00	7.21E+00	6.67E+00	9.92E-01
CPCT02040204T	2.96E+00	1.56E+01	7.69E+00	1.12E+01	1.50E+00
CPCT02120091T	2.89E+00	1.48E+01	1.01E+01	7.75E+00	2.25E+00
CPCT02100130T	1.38E+00	1.30E+00	7.05E+00	6.19E+00	3.98E-01
CPCT02380023T	5.29E+00	5.80E+00	6.09E+01	5.89E+01	1.02E+00
WIDE01010596T	2.35E+00	1.90E+01	1.82E+01	3.08E+00	8.61E-01
WIDE01010479T	3.48E+00	1.37E+01	1.32E+01	3.47E+00	7.72E-01
WIDE01010436T	3.52E+00	1.34E+01	6.29E+00	1.29E+01	1.24E+00
WIDE01010443T	5.70E+00	4.98E+01	5.37E+01	1.75E+00	2.06E+00
WIDE01010506T	2.86E+00	1.27E+01	1.20E+01	3.39E+00	1.06E+00
WIDE01010471T	2.30E+00	6.04E+00	4.94E+00	3.80E+00	1.28E+00
WIDE01010488T	5.85E+00	4.71E+01	4.93E+01	5.15E+00	3.06E+00
WIDE01010384T	2.82E+00	6.97E+00	6.48E+00	3.74E+00	2.06E+00
WIDE01010454T	3.10E+00	9.68E+00	6.46E+00	6.57E+00	1.65E+00
WIDE01010494T	1.75E+00	2.88E+00	2.64E+00	3.53E+00	8.15E-01
WIDE01010470T	4.88E+01	3.05E+01	9.18E+01	3.96E+01	7.21E+00
WIDE01010455T	7.63E+00	3.46E+01	3.46E+01	7.85E+00	7.70E-01
CPCT02080048T	6.49E+01	9.61E+01	1.53E+02	1.57E+01	3.35E+00
WIDE01010482T	3.01E+00	1.76E+01	1.65E+01	4.61E+00	1.94E+00
WIDE01010499T	3.86E+00	2.49E+01	2.30E+01	5.39E+00	1.09E+00
WIDE01010496T	5.02E+00	2.32E+01	1.96E+01	8.81E+00	3.05E+00
WIDE01010508T	5.87E+00	1.97E+01	1.50E+01	1.08E+01	2.52E+00
WIDE01010535T	2.94E+00	9.75E+00	8.54E+00	3.87E+00	1.23E+00
WIDE01010544T	2.56E+00	1.14E+01	1.11E+01	2.90E+00	1.69E+00
WIDE01010541T	1.93E+00	9.62E+00	7.77E+00	3.79E+00	1.53E+00
WIDE01010524T	2.77E+00	5.86E+00	5.87E+00	8.32E+00	5.38E-01
WIDE01010562T	4.40E+00	1.01E+01	1.28E+01	3.57E+00	4.49E+00
WIDE01010543T	3.80E+00	1.63E+01	1.62E+01	3.91E+00	1.24E+00
