Samples	ID83A	ID83B	ID83C	ID83D	ID83E
CPCT02050360T	2.55E+00	2.21E+00	1.41E+00	2.69E+00	2.58E+00
CPCT02130096T	3.20E+00	2.29E+00	1.41E+00	2.76E+00	2.78E+00
CPCT02020759T	3.09E+00	2.39E+00	1.61E+00	2.58E+00	2.71E+00
CPCT02130127T	2.27E+00	1.83E+00	9.27E-01	1.95E+00	2.17E+00
CPCT02060242T	3.31E+00	2.59E+00	1.45E+00	2.51E+00	2.27E+00
CPCT02050386T	2.36E+00	1.76E+00	1.02E+00	2.22E+00	2.63E+00
CPCT02290055T	1.64E+00	1.68E+00	6.28E-01	1.43E+00	1.69E+00
CPCT02130048T	2.03E+00	1.94E+00	8.34E-01	2.16E+00	1.94E+00
CPCT02130155T	2.17E+00	1.64E+00	8.86E-01	1.85E+00	1.98E+00
CPCT02130156T	2.72E+00	2.19E+00	1.15E+00	2.00E+00	1.92E+00
CPCT02130157T	2.66E+00	2.88E+00	1.63E+00	3.07E+00	3.22E+00
CPCT02130158T	2.25E+00	2.09E+00	1.02E+00	3.06E+00	2.43E+00
CPCT02020852T	2.60E+00	2.58E+00	1.50E+00	2.21E+00	2.46E+00
CPCT02020839T	1.25E+00	6.53E-01	4.39E-01	1.13E+00	1.04E+00
CPCT02130159T	2.10E+00	2.02E+00	7.89E-01	2.90E+00	2.38E+00
CPCT02020861T	2.63E+00	2.13E+00	1.16E+00	2.64E+00	2.57E+00
CPCT02060276T	2.45E+00	1.75E+00	1.01E+00	1.62E+00	1.96E+00
CPCT02350014T	3.32E+00	3.24E+00	1.25E+00	1.10E+00	3.53E+00
CPCT02030315T	2.56E+00	2.46E+00	1.75E+00	3.73E+00	1.59E+00
CPCT02090015T	2.96E+00	2.34E+00	1.59E+00	1.83E+00	1.71E+00
CPCT02020533T	1.88E+00	2.45E+00	1.54E+00	1.96E+00	2.05E+00
CPCT02020546T	1.26E+00	1.01E+00	5.42E-01	1.21E+00	1.08E+00
CPCT02050224T	3.92E+00	2.93E+00	1.02E+00	2.34E+00	2.67E+00
CPCT02180031T	2.78E+00	2.14E+00	1.24E+00	2.67E+00	3.13E+00
CPCT02080057T	1.72E+00	1.86E+00	1.33E+00	1.20E+00	1.80E+00
CPCT02020421T	2.45E+00	1.76E+00	1.28E+00	2.30E+00	2.25E+00
CPCT02080054T	2.87E+00	2.04E+00	9.96E-01	2.69E+00	2.22E+00
CPCT02020413T	6.79E+00	2.16E+00	1.36E+00	7.21E+00	1.80E+00
CPCT02020448T	1.23E+00	6.43E-01	2.69E-01	1.43E+00	1.29E+00
CPCT02190014T	2.13E+00	1.58E+00	9.31E-01	1.67E+00	1.69E+00
CPCT02080101T	1.80E+00	1.53E+00	6.95E-01	1.82E+00	1.71E+00
CPCT02030336T	2.63E+00	1.98E+00	1.54E+00	2.28E+00	1.78E+00
CPCT02050295T	2.31E+00	2.05E+00	9.31E-01	2.04E+00	2.55E+00
