MutationType	SP135192	SP135335	SP135278	SP135287	SP135345	SP85122	SP84384	SP135184	SP135226	SP135436	SP135262	SP135431	SP135425	SP135222	SP135230	SP135205	SP135180	SP135213	SP135217	SP135405	SP135238	SP135270	SP135411	SP135188	SP135194	SP135186	SP135420	SP135258	SP135234	SP135293	SP135393	SP135299	SP135415	SP135310	SP135323	SP135390	SP135209	SP135240	SP135182	SP85251	SP84408	SP84491	SP84743	SP83967	SP105253	SP84998	SP84062	SP84982	SP84790	SP105673	SP85339	SP84719	SP105425	SP84056	SP105261	SP85379	SP105086	SP84392	SP105018	SP84858	SP84086	SP105213	SP105577	SP85431	SP84962	SP105006	SP84439	SP105159	SP85230	SP84922	SP85130	SP104984	SP85222	SP105375	SP85287	CPCT02060042T	CPCT02130027T	CPCT02290024T	CPCT02230080T	CPCT02070282T	CPCT02060201T	CPCT02010752T	CPCT02130046T	CPCT02190033T	WIDE01010213T	CPCT02440010T	WIDE01010272T	DRUP01070085T	CPCT02380045T	CPCT02150013T	CPCT02010769T	CPCT02450014T	CPCT02130122T	CPCT02230107T	DRUP01090017T	CPCT02020781T	CPCT02310016T	CPCT02300050T	CPCT02020808T	CPCT02050414T	CPCT02230042T	CPCT02040170T	CPCT02330059T	CPCT02330063T	CPCT02020512T	CPCT02110031T	CPCT02030347T	CPCT02050179T	CPCT02010591T	CPCT02170007T	CPCT02210025T	CPCT02030376T	CPCT02050110T	CPCT02030318T	CPCT02100056T	CPCT02030326T	CPCT02120007T	WIDE01010573T	WIDE01010693T
C[Ins(T):R1]A	0	0	0	4	1	6	6	0	1	2	0	1	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	1	1	0	0	2	0	0	0	3	1	0	1	4	0	2	1	1	3	6	1	0	1	1	1	1	0	3	7	3	3	0	0	0	1	2	0	4	0	0	0	1	1	0	1	1	1	1	0	1	1	2	1	1	3	1	0	2	3	2	1	4	138	0	1	1	0	2	1	0	0	2	1	2	1	1	0	8	0	0	2	0	0	2	0	0	2	1	4	2
C[Ins(T):R1]C	0	0	0	1	0	7	4	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	4	0	1	1	0	0	1	1	3	2	9	1	1	1	0	0	2	1	1	5	1	1	0	0	1	2	1	0	0	0	0	0	1	0	1	0	0	0	1	0	5	2	2	3	60	1	0	2	1	1	0	0	3	0	0	0	0	0	1	10	0	2	0	2	0	1	0	0	0	1	2	0
C[Ins(T):R1]G	0	0	0	4	0	6	7	0	0	1	1	0	4	1	0	0	0	0	0	0	0	1	0	1	0	1	2	0	0	0	0	1	0	0	1	0	0	0	2	0	0	2	1	2	2	1	1	1	0	2	0	1	0	1	0	1	4	4	3	6	1	1	4	0	0	1	14	0	1	1	1	0	0	1	2	1	0	0	0	2	1	0	2	1	3	4	1	5	1	0	1	26	4	5	4	2	0	0	2	3	0	1	3	2	0	1	6	1	1	1	2	0	3	1	0	2	0	3	1
C[Ins(T):R2]A	0	0	0	10	1	13	11	0	0	0	1	3	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	3	1	0	5	1	0	0	0	0	7	2	1	0	1	1	1	0	1	0	26	1	0	1	0	1	2	0	1	18	1	0	1	1	0	0	1	0	1	0	0	0	2	0	0	1	4	0	2	0	8	2	0	1	48	0	0	1	1	1	1	1	0	0	0	1	2	1	1	16	0	0	0	1	1	1	2	2	1	1	4	0
C[Ins(T):R2]C	0	0	0	14	0	31	44	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	2	0	0	5	1	0	2	0	0	0	0	2	1	33	2	1	0	0	0	0	0	0	38	1	1	0	1	0	0	0	0	1	0	1	1	3	0	0	0	2	0	1	0	15	1	2	0	72	1	1	1	1	3	1	0	1	0	0	3	0	2	1	35	2	2	0	1	1	0	1	1	1	1	2	0
C[Ins(T):R2]G	0	1	0	36	1	61	85	0	0	2	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	4	2	0	1	0	0	35	1	0	0	1	1	0	0	3	5	80	1	0	0	2	0	0	1	1	120	0	1	0	0	0	0	2	0	0	0	1	0	0	4	0	2	2	0	2	0	31	1	0	1	159	0	0	2	2	0	0	1	0	0	0	2	1	0	2	79	1	0	1	0	1	0	1	0	1	0	2	2
C[Ins(T):R3]A	0	0	0	6	0	11	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	1	0	1	0	0	0	2	0	0	1	1	0	1	0	0	5	1	0	0	0	1	4	0	0	1	14	1	1	0	1	0	0	1	0	21	0	1	0	0	0	0	3	0	0	1	1	1	0	0	0	1	1	0	2	1	8	1	1	1	60	1	0	2	0	1	1	1	1	0	0	1	3	0	2	16	4	3	0	2	1	2	0	0	0	0	3	0
C[Ins(T):R3]C	0	0	0	9	0	15	14	0	0	0	0	1	2	1	1	1	0	1	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	3	1	0	2	2	0	2	0	1	14	3	0	1	2	2	0	0	0	2	25	0	2	1	1	1	0	0	1	39	2	1	2	1	1	0	2	1	2	0	1	0	2	1	1	1	3	0	2	1	24	2	0	0	48	0	0	2	2	0	0	2	3	1	1	4	4	1	0	24	0	2	1	1	1	3	1	1	1	0	4	2
C[Ins(T):R3]G	0	0	0	16	0	31	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	1	0	1	0	0	0	3	0	0	0	3	0	3	1	0	12	2	1	1	1	3	2	0	0	1	37	1	1	0	0	1	1	0	0	64	0	3	0	0	0	0	0	1	0	2	1	2	0	0	0	1	2	0	0	0	22	1	1	1	77	0	0	1	1	1	0	0	2	0	0	1	0	1	1	44	1	0	0	1	1	1	1	1	1	0	0	0
C[Ins(T):R4]A	0	0	0	21	0	28	39	0	0	1	0	1	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	3	0	0	0	2	1	0	1	0	16	0	0	0	0	1	4	0	1	1	36	0	3	1	0	0	0	0	0	39	0	1	0	1	0	0	4	1	0	0	4	2	2	3	0	0	2	1	0	3	23	1	1	1	522	0	1	1	1	2	1	1	2	0	0	1	1	1	0	38	1	1	1	0	0	1	2	2	2	1	0	0
C[Ins(T):R4]C	0	0	0	38	0	34	40	0	1	2	0	2	0	1	0	2	0	0	0	0	0	3	2	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1	3	0	0	2	1	0	2	0	0	15	1	1	2	0	2	2	0	1	2	38	0	0	0	3	0	0	1	0	81	0	0	2	1	0	1	1	0	0	0	4	2	0	1	1	1	2	0	1	1	31	2	1	2	1749	1	2	1	0	1	0	0	3	0	1	3	2	0	0	52	1	0	0	1	0	2	3	0	2	1	1	2
C[Ins(T):R4]G	0	0	0	22	0	38	31	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	13	2	2	0	1	2	0	0	1	1	40	1	1	2	0	0	3	0	0	76	0	2	0	0	1	0	5	1	0	0	3	0	0	1	1	1	1	0	1	0	22	2	0	0	412	0	0	3	0	0	0	2	2	0	0	2	1	1	1	41	1	0	0	1	1	2	1	0	1	0	0	1
C[Ins(T):R5]A	0	0	0	42	0	58	59	0	0	0	0	10	3	1	0	0	0	0	0	4	0	0	1	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	2	2	1	7	2	2	3	2	0	20	2	0	4	1	3	4	0	3	2	70	1	2	1	3	1	2	1	1	95	2	0	6	3	0	0	12	2	0	1	1	6	4	2	1	2	3	4	2	2	39	7	0	2	907	5	0	1	1	2	3	3	2	2	1	7	2	4	1	71	5	1	3	5	0	2	5	1	2	5	5	3
C[Ins(T):R5]C	0	0	0	44	0	48	53	0	0	4	2	5	3	0	0	0	0	0	0	3	0	3	2	0	1	1	2	1	2	0	1	2	2	0	0	1	1	2	12	2	2	8	8	0	4	0	0	18	1	0	2	1	5	7	2	1	1	62	4	1	5	2	0	2	1	1	131	4	0	1	1	1	0	10	2	0	4	9	5	6	3	1	3	7	2	3	0	68	7	1	3	923	2	4	2	1	2	2	2	5	0	0	5	2	1	0	59	4	3	3	4	3	4	1	0	3	2	2	2
C[Ins(T):R5]G	0	0	0	30	0	63	65	0	0	3	0	5	2	1	1	1	0	0	0	0	0	4	0	0	0	1	1	0	2	0	0	0	1	0	1	1	1	3	4	1	0	3	7	0	4	2	1	22	1	0	4	1	0	0	1	2	1	70	2	1	3	1	1	0	1	2	148	1	2	3	2	1	0	5	1	0	0	5	2	1	3	0	3	1	2	3	0	59	6	1	1	566	0	3	3	2	4	3	4	4	0	2	2	3	0	2	92	5	1	2	4	0	4	3	2	2	3	6	0
C[Ins(T):R6]A	0	0	0	128	0	153	127	0	1	8	0	4	8	1	2	0	0	3	0	4	0	1	0	2	3	4	2	2	12	0	3	6	1	0	0	0	0	3	14	5	2	16	6	3	6	7	1	63	4	5	12	3	10	6	1	7	6	165	9	13	8	3	4	6	4	2	206	3	3	4	8	4	2	14	6	1	3	14	9	5	6	3	9	10	3	9	5	122	8	1	4	1943	6	5	14	7	2	6	8	8	1	2	10	7	3	3	172	12	2	4	2	5	7	7	0	13	2	8	7
C[Ins(T):R6]C	0	1	0	154	2	184	167	0	4	15	2	13	12	3	0	1	0	1	0	6	0	6	3	1	7	6	5	1	7	0	4	6	1	0	0	0	0	9	21	3	5	25	7	3	21	10	4	73	3	5	19	4	17	11	4	10	14	180	7	9	7	2	4	6	10	1	301	2	1	7	7	11	1	29	9	0	1	24	14	5	13	2	10	17	10	18	7	215	18	3	5	1740	11	5	22	7	5	14	11	18	3	1	15	11	10	8	201	17	4	4	8	3	19	12	1	10	9	7	7
C[Ins(T):R6]G	0	0	0	139	0	228	175	0	0	12	1	17	7	4	2	0	0	3	0	4	0	4	5	1	0	3	2	1	11	0	6	3	2	0	0	0	3	6	18	1	4	12	10	2	10	8	2	63	6	5	12	7	9	10	3	13	7	205	9	6	8	9	6	4	3	2	372	4	0	6	4	9	3	19	9	1	1	8	5	9	9	2	13	9	8	14	1	236	16	2	5	1447	12	3	17	7	4	7	5	13	4	0	15	11	7	5	201	24	3	6	9	2	14	16	0	5	6	6	8
C[Ins(T):R7]A	0	1	0	191	2	313	247	0	3	11	0	16	3	3	1	1	0	2	0	14	0	5	1	0	3	2	5	1	13	0	3	7	2	0	0	0	0	1	14	3	1	26	12	1	16	7	2	125	8	1	13	6	14	6	0	8	9	299	7	9	6	4	3	4	4	7	191	3	1	5	12	4	1	34	13	1	3	20	15	12	5	5	9	17	11	16	5	250	13	6	11	3125	13	6	18	11	1	12	10	10	3	3	16	8	3	4	312	17	5	5	7	5	12	18	1	6	12	8	6
C[Ins(T):R7]C	0	0	0	143	0	181	177	0	1	8	0	7	7	3	1	1	0	0	0	3	0	5	1	2	1	3	4	0	8	0	2	4	1	0	0	0	0	7	13	3	2	26	8	2	9	2	1	74	8	1	9	5	7	6	0	14	1	182	9	6	6	3	6	2	3	2	181	5	2	3	9	1	2	28	13	3	3	10	6	9	7	2	4	9	6	12	2	224	13	3	7	3634	8	4	12	6	6	7	9	12	1	2	15	6	6	2	229	17	4	1	7	3	12	17	2	9	8	9	5
C[Ins(T):R7]G	0	1	0	205	1	353	279	0	3	10	0	17	7	1	1	1	0	1	0	6	0	8	1	0	1	1	3	2	7	0	2	6	0	0	0	0	1	6	29	5	2	23	12	2	17	8	2	117	7	4	17	3	15	9	0	15	8	339	8	11	7	7	6	2	10	1	299	3	3	8	7	3	3	24	9	0	2	21	7	9	13	3	8	22	6	16	5	313	17	2	6	3685	9	5	20	7	6	5	5	16	1	3	14	10	8	3	361	11	5	6	3	7	10	19	3	8	7	17	6
C[Ins(T):R8]A	0	0	0	190	1	298	198	0	1	6	1	12	6	3	1	0	0	2	0	4	0	4	1	1	0	1	2	0	3	0	1	5	2	0	0	0	0	1	12	3	1	24	15	2	20	4	1	106	7	4	8	3	8	10	5	17	7	247	4	9	5	4	1	4	6	5	124	1	3	12	7	6	5	14	7	1	6	20	11	11	14	3	9	28	7	15	8	369	16	3	9	2221	8	17	15	9	6	17	9	20	2	4	25	13	7	8	329	12	4	7	11	5	16	27	3	9	9	10	8
C[Ins(T):R8]C	0	0	0	189	0	321	183	0	0	8	0	8	3	7	1	1	0	0	0	3	0	2	0	0	0	0	1	0	10	0	2	2	0	0	0	0	0	14	12	1	0	11	4	1	20	2	0	111	3	1	16	2	13	6	2	13	7	292	2	7	9	4	5	2	8	7	114	1	1	11	9	3	3	21	6	2	4	22	15	13	17	1	7	13	16	32	5	425	12	9	6	2805	12	7	33	11	9	12	8	20	3	4	21	16	9	6	363	23	3	4	17	2	15	19	4	14	10	17	4
C[Ins(T):R8]G	0	0	0	228	1	460	289	0	1	7	1	13	7	6	2	1	0	1	0	6	0	6	1	0	3	1	3	0	7	0	2	3	1	0	0	0	0	5	13	2	4	31	9	5	14	10	1	146	2	2	24	4	13	12	3	12	12	356	4	14	7	4	5	6	2	5	173	5	2	22	9	9	2	24	10	0	6	30	21	6	20	5	11	26	11	14	10	526	24	4	9	2739	8	13	16	12	6	6	12	28	3	6	21	16	9	6	439	23	4	4	20	4	27	26	1	22	10	11	10
C[Ins(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C[Ins(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C[Ins(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Ins(T):R0]A	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	2	0	0	2	0	3	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	2	0	0	0	3	1	0	3	1	1	1	17	0	1	1	0	1	3	2	0	0	1	0	0	1	5	4	0	0	5	0	0	1	0	1	1	1	2	0
G[Ins(T):R0]C	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	4	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	2	0	0	13	0	0	2	1	0	1	1	0	0	0	1	0	0	9	8	1	0	0	0	1	0	1	3	0	0	0	0
G[Ins(T):R0]G	0	0	0	4	0	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	5	1	1	1	0	0	0	0	2	1	11	3	1	0	0	2	0	0	1	10	0	1	1	0	0	0	2	0	0	1	2	1	1	2	0	0	0	5	2	1	14	2	1	0	88	0	0	2	3	1	1	0	4	0	0	2	0	0	2	25	3	0	1	1	0	2	0	0	5	0	3	0
G[Ins(T):R1]A	0	2	0	6	2	4	2	0	0	4	0	0	3	1	1	0	0	0	0	2	0	2	1	0	0	1	1	0	1	0	5	1	0	0	1	0	0	1	4	2	1	3	2	1	5	2	3	1	4	1	1	0	1	2	2	2	4	5	3	8	4	3	1	4	2	2	7	4	1	2	2	6	0	4	1	1	3	1	2	6	2	1	3	3	1	4	0	4	3	2	4	17	1	2	5	5	3	3	1	2	0	4	5	6	5	20	6	2	3	1	0	1	5	1	3	3	2	7	1
G[Ins(T):R1]C	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	1	3	2	0	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	13	0	0	0	2	0	1	0	1	0	1	0	0	2	8	6	1	0	0	0	1	2	0	0	1	0	0	0
G[Ins(T):R1]G	0	0	0	2	2	6	7	0	0	0	0	2	2	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0	1	0	1	2	1	1	0	2	1	0	0	1	0	5	1	0	0	1	0	1	0	0	1	12	3	2	1	0	1	1	0	0	18	2	1	2	0	0	0	2	0	0	0	2	2	7	1	1	0	1	2	1	2	6	1	0	2	40	2	1	2	3	4	4	3	1	0	1	3	1	1	37	11	0	0	1	0	1	1	3	2	2	1	2	2
G[Ins(T):R2]A	0	0	0	4	0	3	5	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	2	0	0	1	1	1	1	0	1	1	2	0	0	0	0	0	0	0	1	5	1	2	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	2	1	1	1	0	1	1	0	2	2	1	0	0	28	2	0	0	1	1	0	0	1	0	0	1	4	0	14	2	0	1	1	0	0	3	2	1	1	0	0	0
G[Ins(T):R2]C	0	0	0	2	0	2	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	2	0	0	0	1	0	0	0	0	6	0	1	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	1	0	0	2	0	1	0	1	1	0	0	5	0	1	0	20	0	1	2	2	0	2	0	0	0	1	0	2	0	10	4	0	0	1	1	0	0	1	0	1	0	2	1
G[Ins(T):R2]G	0	1	0	20	1	23	29	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	1	14	1	0	1	0	0	1	1	1	2	40	5	2	0	1	0	0	0	1	49	1	0	1	0	0	0	2	0	1	1	1	0	3	1	1	0	1	0	2	1	27	1	0	1	73	1	1	3	0	0	1	3	3	0	1	1	3	0	22	48	0	0	1	3	1	0	4	1	1	2	2	0
G[Ins(T):R3]A	0	0	0	2	0	3	4	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	1	0	1	0	0	1	1	0	1	0	0	1	0	1	1	0	0	0	8	0	1	0	1	0	0	1	1	7	0	1	1	1	0	0	1	0	1	0	0	1	3	1	0	0	0	0	0	0	2	0	0	0	18	0	0	1	0	0	2	0	0	0	0	0	0	0	5	6	1	1	0	1	0	2	1	1	1	0	1	1
G[Ins(T):R3]C	0	0	0	3	0	4	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	9	2	1	1	1	0	1	1	0	11	0	0	3	0	0	0	1	0	1	0	0	1	1	1	0	1	0	1	3	0	1	0	0	0	21	1	0	2	0	1	0	1	2	0	0	0	0	0	4	10	0	0	0	1	0	1	1	0	1	0	3	0
G[Ins(T):R3]G	0	0	0	15	0	16	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	3	1	1	2	0	0	6	0	0	0	0	1	1	0	0	0	27	0	1	0	1	0	0	1	1	44	1	0	0	0	0	0	2	0	0	0	0	2	1	0	0	0	0	1	0	0	13	1	1	0	35	2	0	1	1	0	2	1	3	0	1	3	1	1	9	27	3	0	2	0	1	2	0	1	0	0	3	2
G[Ins(T):R4]A	0	0	0	12	0	15	18	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	2	2	0	1	0	0	3	1	0	0	0	0	1	1	1	1	14	0	0	1	0	0	0	0	0	12	0	0	0	1	0	0	1	1	0	0	2	0	0	0	0	0	1	2	0	1	13	0	1	3	429	1	0	0	0	1	0	0	1	0	0	1	0	1	1	16	1	1	0	1	0	1	1	0	0	0	2	0
G[Ins(T):R4]C	0	0	0	8	0	5	5	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	2	2	1	0	0	0	8	0	0	0	0	1	0	0	0	9	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	4	1	0	0	755	0	0	0	0	0	0	1	0	0	1	1	0	0	3	9	0	0	0	0	0	1	0	0	0	0	1	0
G[Ins(T):R4]G	0	0	0	27	0	34	44	0	1	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	3	0	0	1	0	1	1	1	0	25	1	1	1	2	0	1	0	1	1	37	0	0	2	0	0	0	0	0	57	0	0	1	0	1	1	0	2	0	1	2	1	0	0	1	0	1	0	1	0	27	1	0	1	594	1	0	1	0	0	2	0	2	0	0	0	0	0	4	46	1	1	0	1	1	2	0	1	3	1	2	0
G[Ins(T):R5]A	0	0	0	37	0	52	65	0	1	5	0	4	1	2	1	0	0	0	0	0	0	1	1	0	0	2	2	0	0	0	0	2	2	0	0	0	0	0	4	0	0	3	6	1	3	3	1	21	3	2	0	0	3	2	1	2	2	61	2	1	0	0	0	0	1	2	56	1	0	3	2	0	1	6	2	0	2	5	2	2	3	0	1	3	2	2	1	49	3	1	3	460	1	2	3	4	0	5	1	5	1	0	5	2	2	1	59	2	0	0	0	1	5	3	0	2	0	0	0
G[Ins(T):R5]C	0	0	0	35	0	48	44	0	0	4	0	1	0	0	0	1	0	0	0	0	0	4	0	0	0	1	1	0	1	0	0	1	2	0	0	0	0	3	2	0	1	1	0	1	1	1	0	21	1	1	6	2	2	5	0	0	1	49	4	0	2	0	1	0	1	0	71	2	1	0	2	0	1	10	0	0	0	6	2	5	2	0	0	3	3	2	0	52	4	0	2	687	1	2	2	1	2	1	2	3	0	1	1	2	0	0	53	1	1	1	3	2	5	4	1	0	2	0	0
G[Ins(T):R5]G	0	0	1	45	0	61	74	0	0	0	0	2	1	0	1	0	0	1	0	2	0	0	2	0	0	3	1	0	4	0	0	0	0	0	0	0	0	1	4	0	1	10	0	0	4	1	0	20	1	0	0	0	2	1	0	2	3	69	4	1	1	1	1	1	3	0	137	0	0	1	2	1	0	3	1	2	0	4	2	1	2	1	1	2	2	4	1	85	1	0	1	455	0	0	5	0	2	2	1	2	2	2	2	1	1	0	115	1	1	0	2	1	4	4	2	1	2	3	1
G[Ins(T):R6]A	0	1	0	147	2	223	200	0	3	7	0	9	1	3	1	1	0	0	0	2	0	4	0	1	2	2	1	1	5	0	3	4	2	0	0	0	1	4	11	2	2	9	7	2	12	5	3	72	4	1	6	5	6	4	2	4	6	203	9	10	3	5	3	3	6	3	218	2	0	3	4	1	0	17	5	1	3	11	7	4	7	1	3	10	4	12	4	172	10	0	2	840	4	8	13	5	2	4	2	7	2	4	7	5	5	4	210	5	0	4	3	4	5	7	2	5	10	6	5
G[Ins(T):R6]C	0	0	1	187	1	226	240	0	3	8	1	16	4	7	1	0	0	1	0	8	0	3	4	1	3	3	2	0	6	0	2	4	1	0	1	0	2	6	14	3	4	20	9	4	14	4	0	62	8	1	15	5	8	6	0	6	11	237	5	10	4	5	5	6	7	1	304	7	4	10	12	4	1	33	11	1	3	15	5	7	13	2	6	10	5	9	1	289	16	7	4	578	6	2	14	4	4	5	10	15	2	4	14	9	6	11	219	17	2	10	9	7	17	10	3	6	7	9	6
G[Ins(T):R6]G	0	1	0	332	1	440	433	0	3	10	0	20	3	4	1	0	0	5	0	6	0	3	2	0	3	3	0	0	12	0	2	8	0	0	0	0	0	5	24	4	2	16	13	3	18	6	2	179	5	4	13	2	12	12	4	14	5	475	10	6	12	5	3	1	4	4	454	5	1	6	8	6	1	23	9	2	2	23	10	15	15	3	5	10	7	15	6	564	10	3	7	1213	7	11	17	3	4	15	7	12	4	5	17	10	9	3	428	22	3	5	5	5	12	18	2	9	8	5	5
G[Ins(T):R7]A	0	0	0	300	0	377	298	0	1	8	1	19	5	6	6	0	0	1	0	7	0	4	0	2	7	3	7	1	8	0	1	4	1	0	1	0	0	6	17	6	2	29	9	1	21	2	0	153	5	1	12	4	11	11	2	11	8	338	8	11	5	6	5	1	5	5	259	3	3	13	9	4	3	23	9	2	1	13	15	3	11	3	6	18	10	15	5	313	17	3	8	1897	11	8	15	5	4	9	5	21	7	1	16	14	10	6	350	20	9	7	18	5	8	13	1	11	9	11	3
G[Ins(T):R7]C	0	1	0	228	1	302	249	0	1	9	0	17	3	1	1	0	0	1	0	6	0	9	1	2	2	1	4	1	8	0	5	8	3	0	0	1	0	6	10	3	1	23	10	5	17	4	1	91	6	6	8	3	11	11	2	19	6	290	4	10	8	4	3	3	4	2	272	3	2	8	7	9	1	20	7	1	3	16	10	8	9	11	14	11	6	10	7	320	16	5	7	1374	8	13	13	14	6	7	10	20	2	5	16	14	4	4	306	15	7	5	13	2	13	12	2	5	7	15	6
G[Ins(T):R7]G	0	0	0	364	0	586	467	0	2	19	0	14	7	4	2	0	0	1	0	5	0	4	3	2	4	4	4	0	9	0	2	6	0	0	2	1	1	7	18	2	1	27	12	6	17	5	1	197	4	4	13	5	21	7	5	14	9	512	12	8	10	7	0	6	4	4	446	4	2	9	12	10	4	24	9	4	5	17	17	9	14	3	6	20	9	17	5	561	23	6	9	2742	11	5	18	13	7	12	9	24	2	5	13	16	6	7	503	23	5	3	8	9	13	17	1	14	10	8	9
G[Ins(T):R8]A	0	0	0	186	1	341	184	0	0	2	0	7	7	5	0	0	0	1	0	4	0	4	1	1	0	0	2	0	9	0	1	6	1	0	0	0	0	9	14	1	1	15	9	1	17	7	0	104	4	2	11	2	11	4	2	17	3	268	6	9	7	2	5	2	2	8	143	1	1	9	5	4	3	16	9	2	0	18	13	15	12	2	7	15	14	10	7	434	15	1	6	1419	14	11	17	12	7	7	14	18	4	2	19	17	8	7	321	21	6	3	13	5	11	16	1	7	11	16	5
