Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
CPCT02060061T	1.88E+00	5.53E+00	4.92E+00	9.34E-01	3.06E+00	1.02E+00	2.00E+00
CPCT02070051T	2.95E+00	1.29E+00	1.02E+00	1.38E+00	1.05E+00	2.33E+00	1.14E+00
CPCT02010408TII	1.78E+00	1.09E+00	9.62E-01	1.68E+00	2.12E+00	1.41E+00	1.85E+00
CPCT02010429T	2.19E+00	9.80E-01	5.71E-01	9.78E-01	1.32E+00	1.20E+00	1.04E+00
CPCT02020438T	2.34E+00	1.15E+00	1.89E+00	1.05E+00	2.99E+00	2.34E+00	2.61E+00
CPCT02040072T	1.82E+00	1.17E+00	2.67E+00	1.26E+00	3.32E+00	1.33E+00	1.77E+00
CPCT02020428T	1.52E+00	1.66E+00	8.79E-01	1.13E+00	2.37E+00	8.17E-01	1.27E+00
CPCT02010494T	1.84E+00	1.33E+00	1.53E+00	9.81E-01	2.18E+00	1.40E+00	2.16E+00
CPCT02070095T	2.00E+00	1.30E+00	2.63E+00	9.26E-01	2.85E+00	1.52E+00	1.36E+00
DRUP01070006T	5.10E-01	5.12E-01	5.05E-01	7.48E-01	6.20E-01	5.74E-01	4.76E-01
DRUP01070005T	1.84E+00	1.66E+00	2.27E+00	1.59E+00	2.52E+00	1.41E+00	2.04E+00
CPCT02020465T	1.19E+00	5.20E-01	4.88E-01	1.13E+00	1.13E+00	8.57E-01	1.39E+00
CPCT02030325T	1.58E+00	1.71E+00	1.58E+00	1.39E+00	1.95E+00	9.05E-01	1.79E+00
CPCT02090011T	1.88E+00	2.03E+00	1.89E+00	1.70E+00	2.05E+00	1.19E+00	1.67E+00
CPCT02060071T	3.71E+00	2.26E+00	2.23E+00	1.42E+00	1.54E+00	2.56E+00	1.72E+00
DRUP01070010T	1.56E+00	1.38E+00	1.42E+00	1.57E+00	1.75E+00	1.15E+00	1.36E+00
CPCT02070111T	1.53E+00	5.48E-01	7.25E-01	9.74E-01	9.41E-01	8.95E-01	1.33E+00
CPCT02070098T	1.45E+00	1.61E+00	1.93E+00	9.04E-01	2.31E+00	8.66E-01	1.09E+00
CPCT02090012T	1.48E+00	1.63E+00	2.42E+00	7.25E-01	5.10E+00	1.10E+00	3.37E+00
DRUP01090001T	1.02E+00	1.80E+00	1.62E+00	1.05E+00	1.26E+00	8.28E-01	1.32E+00
CPCT02070108T	1.96E+00	8.44E-01	1.48E+00	1.09E+00	2.22E+00	1.25E+00	1.42E+00
CPCT02010548T	1.13E+00	8.91E-01	7.15E-01	1.14E+00	1.31E+00	7.21E-01	1.07E+00
CPCT02090014T	1.48E+00	1.99E+00	1.89E+00	1.18E+00	1.82E+00	1.03E+00	1.48E+00
CPCT02010559T	1.61E+00	1.51E+00	6.47E-01	1.32E+00	1.62E+00	1.19E+00	1.47E+00
CPCT02080102T	2.66E+00	2.12E+00	2.01E+00	2.08E+00	3.04E+00	1.99E+00	2.26E+00
CPCT02030422T	1.71E+00	7.74E-01	7.32E-01	1.23E+00	1.07E+00	9.79E-01	9.33E-01
CPCT02070249T	1.35E+01	1.59E+00	1.90E+00	1.79E+00	4.04E+00	1.20E+01	2.01E+00
DRUP01070029T	2.13E+00	1.93E+00	1.66E+00	1.62E+00	6.43E-01	1.04E+00	7.11E-01
CPCT02070247T	1.67E+00	7.03E-01	3.41E-01	1.68E+00	1.73E+00	9.48E-01	1.44E+00
DRUP01010053T	1.44E+00	1.47E+00	1.02E+00	1.70E+00	1.85E+00	1.19E+00	1.15E+00
DRUP01100003T	2.58E+01	2.27E+00	3.55E+00	3.47E+00	9.57E+00	1.98E+01	2.33E+00
CPCT02070257T	1.82E+00	3.05E+00	3.07E+00	1.52E+00	1.82E+00	6.94E-01	1.70E+00
CPCT02340046T	2.57E+00	6.06E-01	7.69E-01	1.40E+00	1.81E+00	1.45E+00	1.01E+00
DRUP01080008T	4.60E+00	2.10E+00	2.08E+00	3.79E+00	5.76E+00	3.17E+00	3.39E+00
DRUP01340002T	2.15E+00	7.55E-01	1.32E+00	1.46E+00	1.48E+00	1.33E+00	1.03E+00
CPCT02010715T	2.63E+00	8.38E-01	7.36E-01	1.54E+00	1.21E+00	1.05E+00	1.03E+00
WIDE01010465T	1.12E+00	1.35E+00	1.06E+00	1.42E+00	1.85E+00	6.92E-01	1.58E+00
WIDE01010487T	1.71E+00	1.06E+00	1.05E+00	1.72E+00	1.64E+00	1.34E+00	1.66E+00
WIDE01010492T	1.69E+00	1.15E+00	1.94E+00	1.63E+00	1.77E+00	9.01E-01	1.78E+00
WIDE01010497T	1.75E+00	7.79E-01	7.41E-01	1.58E+00	1.94E+00	1.46E+00	1.64E+00
WIDE01010521T	6.81E+00	3.59E+00	3.52E+00	1.08E+00	4.68E+00	5.46E+00	2.31E+00
WIDE01010519T	9.71E+00	1.37E+00	1.52E+00	1.20E+00	2.73E+00	8.83E+00	1.75E+00
WIDE01010527T	6.48E-01	1.02E-01	3.15E-01	5.85E-01	8.36E-01	4.89E-01	6.94E-01
WIDE01010517T	1.92E+00	2.06E-01	1.90E+00	1.44E+00	2.36E+00	1.23E+00	1.61E+00
WIDE01010699T	1.39E+00	9.28E-01	7.02E-01	1.11E+00	1.09E+00	1.23E+00	1.08E+00
WIDE01010713T	2.35E+00	3.93E+00	4.37E+00	1.58E+00	3.29E+00	1.79E+00	2.79E+00
