Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
CPCT02010349T	38	13	8	11	28	10	36
CPCT02020325T	12	82	32	100	28	18	69
CPCT02030246T	47	47	44	73	70	34	45
CPCT02070010T	11	96	45	59	44	17	25
CPCT02010370T	39	4	45	37	78	48	2
CPCT02010369T	271	176	95	114	104	108	98
CPCT02070013T	410	91	118	93	76	84	23
CPCT02060018T	6	81	12	69	61	15	35
CPCT02060022T	57	79	39	59	36	6	48
CPCT02070009T	48	124	77	136	100	39	57
CPCT02010398T	368	28	83	154	0	42	16
CPCT02010408T	21	78	16	102	32	45	90
CPCT02030246TII	33	74	50	30	106	32	60
CPCT02010386T	59	185	129	68	132	31	11
CPCT02020309T	47	170	70	205	32	14	39
CPCT02080045T	666	59	175	46	82	167	65
CPCT02020398T	25	37	48	50	0	54	52
CPCT02010392T	98	7	11	130	0	0	18
CPCT02090003T	3	136	24	101	55	35	8
CPCT02060274T	54	134	137	64	53	60	38
CPCT02020650T	362	107	23	99	78	12	49
CPCT02080181T	54	71	35	61	93	6	63
DRUP01340015T	0	99	33	194	180	32	122
CPCT02070436T	0	127	295	173	12	2170	22
CPCT02050225TII	17	89	59	98	20	17	82
DRUP01070031T	5	224	9	71	38	8	20
CPCT02070278T	22	48	22	71	17	11	33
CPCT02010732T	29	155	49	115	45	56	51
CPCT02060181T	51	35	98	81	39	5	39
CPCT02080175T	99	119	41	111	78	28	39
CPCT02020903T	0	19	60	59	36	44	97
CPCT02070441T	23	133	51	49	39	16	42
CPCT02080181TII	54	93	54	75	156	6	99
CPCT02070290T	72	100	71	95	108	19	41
DRUP01090011T	14	122	0	161	44	35	29
CPCT02080297T	53	47	51	20	143	17	15
CPCT02010680T	41	34	36	99	58	4	31
CPCT02090064T	15	75	51	24	37	25	33
CPCT02020937T	0	146	41	70	41	3	38
CPCT02090065T	44	117	65	60	60	32	51
CPCT02060191T	407	116	146	96	37	96	10
CPCT02060192T	64	17	15	126	28	15	46
CPCT02011090T	12	32	16	31	29	6	57
CPCT02070463T	72	63	23	35	16	102	28
CPCT02011094T	0	23	5	30	29	17	58
CPCT02030458T	72	40	5	88	25	15	33
CPCT02060282T	6	48	17	21	23	4	27
DRUP01090012T	0	188	24	126	37	19	41
CPCT02090042T	50	72	7	71	36	18	56
CPCT02340078T	13	19	4	75	14	7	21
WIDE01010040T	567	44	62	30	9	106	74
CPCT02020683T	859	75	80	216	0	140	0
CPCT02020691T	176	124	148	183	99	65	29
DRUP01010077T	27	149	21	79	59	40	54
DRUP01050021T	1268	338	1875	293	0	56	0
CPCT02080206T	11	34	15	72	25	15	23
CPCT02060292T	336	136	35	34	12	89	1
CPCT02060290T	7	17	22	27	38	17	38
CPCT02090044T	645	75	87	115	385	0	0
WIDE01010138T	85	100	38	103	31	103	8
CPCT02130062T	77	67	75	114	98	53	3
WIDE01010160T	109	150	153	70	41	41	27
CPCT02020706T	49	8	1	126	0	25	0
CPCT02070313T	28	47	63	88	6	15	55
WIDE01010187T	445	64	56	41	146	76	67
WIDE01010169T	77	329	233	63	178	56	64
CPCT02100161T	679	430	230	112	165	122	88
CPCT02070317T	0	123	109	70	46	14	56
WIDE01010239T	0	192	42	78	25	27	45
WIDE01010233T	0	200	233	81	33	46	43
CPCT02070322T	46	50	18	111	53	16	21
WIDE01010262T	387	10	124	54	59	128	49
WIDE01010267T	17	161	155	56	50	16	92
WIDE01010293T	1	6	0	29	2	9	30
WIDE01010167T	49	34	5	44	46	6	30
CPCT02060211T	62	22	171	180	125	8	31
DRUP01080012T	852	55	211	531	0	179	0
WIDE01010356T	52	54	33	73	61	189	51
WIDE01010374T	213	24	35	10	0	67	0
WIDE01010393T	445	87	230	67	334	142	66
CPCT02090036T	0	264	292	88	0	24	0
CPCT02340018TII	261	50	122	278	177	360	2
CPCT02340088T	47	41	74	78	18	45	91
WIDE01010452T	42	194	15	43	67	19	31
CPCT02080227T	88	104	23	172	18	35	26
CPCT02060230T	61	307	3	87	49	0	8
CPCT02020750T	25	15	6	61	27	13	32
CPCT02060241T	36	26	82	79	0	9	43
CPCT02060245T	22	34	100	123	93	18	7
CPCT02070319T	77	43	39	119	90	29	39
CPCT02010856T	57	72	53	49	0	0	331
CPCT02090052T	31	30	157	67	180	0	29
CPCT02090053T	17	17	88	72	28	19	46
CPCT02070357T	277	193	551	144	657	412	19
CPCT02090057T	43	0	9	41	50	17	42
CPCT02270035T	20	137	41	92	58	16	37
CPCT02060254T	0	81	223	61	122	17	39
CPCT02070365T	41	37	51	44	28	15	43
CPCT02060258T	14	44	8	65	30	26	27
CPCT02080247T	65	105	70	172	48	28	92
CPCT02020794T	108	159	78	110	42	50	418
CPCT02020790T	44	46	25	66	82	18	53
CPCT02060253T	38	39	21	64	61	12	52
CPCT02020775T	29	65	47	59	42	0	58
CPCT02030513T	34	114	19	128	101	61	68
CPCT02380051T	21	20	56	74	10	15	26
CPCT02080248T	71	49	85	110	0	10	23
CPCT02070371T	171	0	92	88	4	36	4
CPCT02070366T	45	27	17	84	35	22	16
CPCT02050392T	96	34	44	121	17	8	40
CPCT02130147T	703	343	94	77	0	186	0
CPCT02020812T	0	90	54	59	23	32	18
CPCT02020820T	75	77	15	129	8	82	27
DRUP01090014T	35	228	227	99	73	19	14
CPCT02060240T	126	170	60	98	39	22	54
DRUP01060024T	338	426	74	98	0	166	0
CPCT02020848T	76	0	6	63	51	25	54
CPCT02010648T	70	0	79	89	62	142	39
CPCT02060130T	88	64	61	77	10	36	93
CPCT02010649T	27	309	28	163	3	5	45
CPCT02060127T	0	152	37	86	72	18	30
CPCT02340106T	39	75	16	120	71	45	34
CPCT02150034T	179	259	156	65	144	49	30
CPCT02030415T	561	41	128	391	536	48	0
CPCT02060235T	38	64	9	40	37	12	67
CPCT02010625T	57	182	6	102	25	0	18
CPCT02060275T	16	81	111	81	19	13	28
CPCT02340026T	27	16	54	115	65	12	43
CPCT02090063T	120	86	30	22	8	13	27
CPCT02010549T	70	22	56	213	58	15	0
CPCT02060066T	61	36	23	38	19	21	37
CPCT02020450T	7	38	1	17	36	20	23
CPCT02010406TII	79	4	33	36	38	13	33
CPCT02050167T	49	66	56	32	37	14	46
CPCT02110036T	50	7	24	73	42	16	32
CPCT02010599T	3	43	87	53	25	31	45
CPCT02010595T	21	59	62	17	5	12	48
CPCT02100091T	602	74	20	71	370	383	142
CPCT02060104T	28	2	1	28	21	11	21
CPCT02010600T	22	185	25	73	35	23	72
CPCT02110040T	0	288	189	235	397	82	70
CPCT02340018T	270	43	123	190	125	461	0
CPCT02050225T	26	106	58	82	16	21	93
CPCT02040141T	113	98	13	223	0	6	4
CPCT02340020T	62	27	88	102	23	21	21
CPCT02080139T	57	1	3	125	0	3	0
CPCT02060061T	3	122	509	50	0	16	105
CPCT02070051T	176	65	19	88	0	0	0
CPCT02010408TII	31	78	15	69	33	52	90
CPCT02010429T	61	66	1	50	37	18	24
CPCT02020438T	54	40	62	45	97	132	119
CPCT02040072T	47	48	68	53	167	38	26
CPCT02020428T	28	244	0	19	13	4	23
CPCT02010494T	51	60	44	45	40	22	164
CPCT02070095T	23	105	71	47	119	46	18
DRUP01070006T	0	16	7	44	11	9	10
DRUP01070005T	28	121	77	80	132	53	72
CPCT02020465T	18	13	0	31	70	19	29
CPCT02030325T	5	144	46	54	116	14	54
CPCT02090011T	0	87	149	81	53	66	44
CPCT02060071T	141	247	48	73	16	80	51
DRUP01070010T	17	139	25	75	83	43	33
CPCT02070111T	24	10	19	60	1	15	55
CPCT02070098T	20	111	106	26	81	21	24
CPCT02090012T	15	50	100	22	132	23	207
DRUP01090001T	23	129	61	44	29	10	49
CPCT02070108T	68	14	53	58	91	24	15
CPCT02010548T	17	61	12	45	42	15	35
CPCT02090014T	5	192	80	46	75	43	65
CPCT02010559T	51	153	1	89	3	37	55
CPCT02080102T	85	135	143	93	66	54	113
CPCT02030422T	48	43	14	86	21	7	16
CPCT02070249T	580	147	35	72	113	135	45
DRUP01070029T	44	143	61	160	0	18	0
CPCT02070247T	64	21	2	113	15	7	41
DRUP01010053T	51	133	24	88	49	16	31
DRUP01100003T	856	89	27	675	256	516	69
CPCT02070257T	40	255	171	134	7	0	57
CPCT02340046T	74	11	10	146	35	5	9
DRUP01080008T	190	130	144	401	58	21	158
DRUP01340002T	67	8	48	120	52	16	25
CPCT02010715T	68	49	7	216	22	14	9
WIDE01010465T	0	100	18	60	0	13	94
WIDE01010487T	47	36	35	63	60	25	68
WIDE01010492T	0	17	88	67	113	15	54
WIDE01010497T	74	25	11	48	42	45	34
WIDE01010521T	271	302	242	51	133	117	93
WIDE01010519T	442	63	35	54	27	132	43
WIDE01010527T	0	0	0	25	33	14	6
WIDE01010517T	42	0	36	39	130	40	16
WIDE01010699T	59	67	12	20	27	38	26
WIDE01010713T	84	369	179	75	0	66	105
