MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
2:Del:R:4	1.58E-05	4.43E-06	5.35E-05	2.79E-05	1.31E-04
2:Del:R:5	3.21E-05	5.52E-05	1.02E-04	4.86E-05	1.74E-04
3:Del:R:0	7.91E-06	7.52E-05	1.78E-04	2.09E-04	2.55E-04
3:Del:R:1	2.75E-05	3.11E-04	6.63E-04	2.17E-04	3.37E-04
3:Del:R:2	8.25E-06	8.19E-05	1.72E-04	5.15E-05	1.08E-04
3:Del:R:3	5.18E-06	2.53E-05	4.48E-05	1.34E-05	3.00E-05
3:Del:R:4	3.42E-06	5.05E-05	1.20E-04	3.20E-05	2.54E-06
3:Del:R:5	7.34E-06	6.72E-05	1.58E-04	1.16E-05	2.13E-06
4:Del:R:0	5.86E-06	6.02E-05	1.34E-04	1.77E-04	2.09E-04
4:Del:R:1	1.59E-05	2.26E-04	5.01E-04	1.76E-04	2.82E-04
4:Del:R:2	7.49E-06	4.32E-05	9.05E-05	3.84E-05	1.87E-04
4:Del:R:3	8.78E-06	3.57E-05	7.29E-05	3.81E-05	6.54E-05
4:Del:R:4	5.45E-06	3.07E-05	7.24E-05	1.42E-05	8.27E-06
4:Del:R:5	5.48E-06	1.42E-05	2.82E-05	1.04E-05	1.97E-05
5:Del:R:0	1.00E-05	3.70E-04	5.45E-04	1.28E-03	3.26E-03
5:Del:R:1	9.69E-06	7.05E-05	8.50E-05	2.01E-04	4.36E-04
5:Del:R:2	3.27E-06	2.23E-05	3.92E-05	3.48E-05	6.95E-05
5:Del:R:3	2.88E-06	6.37E-06	1.64E-05	1.40E-05	2.32E-05
5:Del:R:4	1.50E-06	3.03E-06	8.80E-06	4.15E-06	1.74E-05
5:Del:R:5	1.73E-06	1.62E-06	6.85E-06	5.31E-06	2.08E-09
2:Ins:R:0	6.41E-05	1.46E-04	4.69E-04	2.51E-04	1.26E-03
2:Ins:R:1	1.15E-05	8.42E-05	1.51E-04	3.90E-05	3.04E-04
2:Ins:R:2	1.26E-05	3.95E-05	7.02E-05	3.15E-05	1.31E-04
2:Ins:R:3	1.28E-05	2.51E-05	5.76E-05	3.05E-05	1.16E-04
2:Ins:R:4	2.65E-05	4.34E-05	6.81E-05	1.85E-05	9.56E-05
2:Ins:R:5	9.81E-05	2.33E-04	5.12E-04	1.18E-04	9.44E-04
3:Ins:R:0	1.23E-05	7.03E-05	2.06E-04	1.19E-04	5.78E-04
3:Ins:R:1	9.17E-06	6.84E-05	1.21E-04	2.31E-05	1.48E-04
3:Ins:R:2	1.43E-06	1.46E-05	3.00E-05	2.63E-05	2.56E-05
3:Ins:R:3	2.78E-06	6.40E-06	9.13E-06	1.10E-05	4.24E-06
3:Ins:R:4	4.99E-06	7.27E-06	1.55E-05	1.40E-05	3.10E-05
3:Ins:R:5	1.53E-05	2.48E-05	1.61E-05	1.87E-05	2.60E-05
4:Ins:R:0	4.34E-05	1.03E-04	3.79E-04	1.33E-04	9.08E-04
4:Ins:R:1	6.46E-06	6.57E-05	1.17E-04	2.92E-05	1.39E-04
4:Ins:R:2	5.08E-06	1.40E-05	2.76E-05	2.17E-05	4.89E-05
4:Ins:R:3	4.97E-06	1.01E-05	1.89E-05	1.75E-05	3.06E-05
4:Ins:R:4	4.57E-06	1.61E-05	2.96E-05	2.92E-06	3.32E-05
4:Ins:R:5	6.02E-06	2.00E-05	3.59E-05	2.40E-05	4.03E-05
5:Ins:R:0	1.25E-04	1.09E-03	3.53E-03	1.02E-03	7.77E-03
5:Ins:R:1	0.00E+00	2.45E-04	4.63E-04	2.67E-04	5.57E-04
5:Ins:R:2	3.75E-06	2.16E-05	3.67E-05	2.90E-05	4.94E-05
5:Ins:R:3	1.25E-06	1.11E-05	2.70E-05	6.79E-06	2.14E-05
5:Ins:R:4	2.42E-06	1.12E-05	2.19E-05	6.85E-06	2.78E-06
5:Ins:R:5	7.55E-07	6.86E-06	1.62E-05	7.35E-06	2.25E-05
2:Del:M:1	3.09E-05	3.11E-04	6.01E-04	2.11E-04	6.41E-04
3:Del:M:1	5.44E-06	6.82E-05	1.75E-04	1.73E-04	1.52E-04
3:Del:M:2	1.64E-05	1.72E-04	3.83E-04	2.13E-04	2.52E-04
4:Del:M:1	9.65E-06	7.04E-05	1.60E-04	1.76E-04	2.49E-04
4:Del:M:2	8.79E-06	1.09E-04	2.84E-04	2.67E-04	2.63E-04
4:Del:M:3	1.20E-05	1.64E-04	3.58E-04	1.80E-04	2.21E-04
5:Del:M:1	2.42E-05	2.26E-04	5.41E-04	7.68E-04	1.63E-03
5:Del:M:2	1.73E-06	1.02E-04	5.95E-04	1.02E-03	4.38E-04
5:Del:M:3	1.37E-05	4.31E-05	3.76E-04	9.04E-04	2.77E-04
5:Del:M:4	3.55E-06	2.09E-05	1.72E-04	5.04E-04	1.74E-04
5:Del:M:5	1.26E-05	8.05E-05	2.64E-04	3.97E-04	5.50E-04
