MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
5:Del:R:3	0.00009572	0.00003607	0.00057864	0.00014405	0.00049856	0.00004340
5:Del:R:4	0.00003904	0.00001148	0.00003696	0.00002395	0.00036925	0.00005080
5:Del:R:5	0.00002246	0.00000327	0.00013590	0.00005759	0.00000037	0.00000835
2:Ins:R:0	0.00135883	0.00195039	0.00477452	0.00191608	0.03240655	0.00020474
2:Ins:R:1	0.00013066	0.00123606	0.00858024	0.00004078	0.00856245	0.00001302
2:Ins:R:2	0.00046262	0.00160642	0.00372307	0.00024305	0.00353861	0.00021328
2:Ins:R:3	0.00089611	0.00070002	0.00079530	0.00059532	0.00330145	0.00047568
2:Ins:R:4	0.00284712	0.00347169	0.00004704	0.00010665	0.00266058	0.00055199
2:Ins:R:5	0.01164150	0.02138819	0.00016114	0.00054579	0.02183398	0.00111981
3:Ins:R:0	0.00005488	0.00044453	0.00247313	0.00124220	0.01408914	0.00004599
3:Ins:R:1	0.00009031	0.00108577	0.00675271	0.00002558	0.00436673	0.00019574
3:Ins:R:2	0.00002036	0.00033001	0.00080113	0.00084354	0.00049367	0.00025269
3:Ins:R:3	0.00006720	0.00016263	0.00011177	0.00023559	0.00000707	0.00000384
3:Ins:R:4	0.00017500	0.00006345	0.00017110	0.00019693	0.00055959	0.00000001
3:Ins:R:5	0.00079930	0.00230897	0.00001877	0.00023117	0.00013592	0.00020701
4:Ins:R:0	0.00065458	0.00010961	0.00161883	0.00061937	0.02358214	0.00017130
4:Ins:R:1	0.00002960	0.00202782	0.00655650	0.00019388	0.00410232	0.00041417
4:Ins:R:2	0.00011543	0.00014256	0.00060720	0.00036718	0.00102951	0.00001219
4:Ins:R:3	0.00019936	0.00025681	0.00023284	0.00027435	0.00056671	0.00000001
4:Ins:R:4	0.00018061	0.00048525	0.00050400	0.00000621	0.00063396	0.00003142
4:Ins:R:5	0.00013166	0.00146795	0.00129084	0.00040285	0.00058697	0.00003725
5:Ins:R:0	0.00000000	0.00000000	0.00000122	0.00007156	0.19201394	0.00061620
5:Ins:R:1	0.00000000	0.00350322	0.02980422	0.00515056	0.01570650	0.00137964
5:Ins:R:2	0.00003624	0.00065704	0.00051687	0.00098510	0.00119994	0.00038672
5:Ins:R:3	0.00001833	0.00006608	0.00080765	0.00004103	0.00041807	0.00000001
5:Ins:R:4	0.00003943	0.00013833	0.00065702	0.00005750	0.00006539	0.00000653
5:Ins:R:5	0.00000751	0.00001521	0.00048419	0.00005594	0.00058001	0.00002387
2:Del:M:1	0.00269861	0.00113717	0.03568216	0.00147500	0.01907097	0.00039518
3:Del:M:1	0.00018487	0.00001789	0.00874242	0.00424576	0.00346669	0.00025547
3:Del:M:2	0.00114589	0.00058007	0.01938986	0.00444230	0.00604489	0.00043905
4:Del:M:1	0.00039415	0.00000281	0.00865425	0.00367881	0.00497102	0.00000001
4:Del:M:2	0.00026155	0.00016692	0.01336529	0.00890856	0.00427542	0.00007281
4:Del:M:3	0.00079733	0.00002763	0.01890895	0.00382448	0.00648693	0.00095083
5:Del:M:1	0.00026982	0.00089201	0.03097687	0.10509417	0.03338918	0.00065573
5:Del:M:2	0.00000286	0.00239224	0.00273871	0.20914715	0.00393143	0.00056990
5:Del:M:3	0.00044794	0.00023258	0.00035249	0.16894263	0.00281437	0.00099856
5:Del:M:4	0.00007812	0.00015446	0.00012218	0.09270737	0.00144306	0.00023625
5:Del:M:5	0.00019941	0.00197113	0.00276548	0.08155714	0.01080598	0.00087723
