Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
SP111101	961	611	109	116	0	0	19	0	214	0	0	71	14	47	0	0	1	0
SP110859	334	346	274	0	0	0	44	0	44	0	58	15	0	15	62	86	81	0
SP111168	17	111	0	0	0	112	17	0	9	6	78	115	16	24	17	2	0	0
SP111067	63	195	0	0	80	129	13	0	10	1	125	50	18	33	13	7	0	0
SP111036	612	277	73	35	32	0	11	0	12	0	91	33	0	38	27	28	0	0
SP111116	991	390	375	0	97	0	58	0	49	0	98	22	10	0	29	5	74	0
SP111099	540	181	0	3	222	0	162	0	8	0	171	24	4	26	26	30	77	0
SP23502	872	87	0	20	250	0	338	0	260	0	129	151	39	70	58	0	0	0
SP111069	420	547	51	9	225	0	345	0	64	0	0	0	32	9	60	0	106	0
SP111043	858	594	0	0	0	0	150	0	176	0	29	0	165	63	0	92	219	246
SP111024	779	227	63	102	75	0	61	0	101	5	0	24	55	46	4	31	96	0
SP111011	473	20	22	13	0	12	128	0	174	0	452	33	22	14	39	20	0	0
SP111082	675	286	285	0	0	0	228	0	63	0	0	92	5	11	5	14	163	0
SP111074	329	166	0	24	92	0	36	0	104	0	56	63	72	25	10	30	58	0
SP110845	330	218	0	36	220	0	93	0	90	5	56	11	28	42	0	0	38	0
SP110857	387	290	57	27	147	0	16	0	33	0	90	21	20	0	27	14	0	0
SP111017	691	221	182	9	185	0	62	0	57	0	113	1	22	45	13	4	5	0
SP111080	56	83	0	29	0	0	5	0	23	2	0	50	15	7	0	12	62	0
SP23506	58	90	0	7	153	0	4	0	10	0	159	31	40	17	23	25	0	0
SP111075	291	415	0	0	0	78	145	0	57	9	25	27	2	63	41	23	115	0
SP111112	455	296	11	21	86	0	66	0	41	5	108	74	13	58	21	9	0	0
SP111001	1045	431	60	12	179	0	201	0	232	10	92	64	72	115	20	31	75	0
SP111027	38	7	0	0	113	0	0	0	10	0	37	4	0	31	33	6	0	0
SP111117	628	792	4	0	34	0	55	0	39	4	137	67	89	2	21	24	74	0
SP110842	850	324	234	36	10	0	142	0	65	0	260	72	29	35	27	21	0	0
SP111173	1083	63	0	22	526	0	114	0	333	0	0	48	4	0	0	7	0	0
SP111008	530	400	119	0	142	0	17	0	33	0	0	81	7	45	11	24	108	0
SP111070	759	325	187	0	198	0	14	0	0	0	109	10	19	55	20	43	81	0
SP110847	1105	252	0	22	85	55	30	0	1	0	0	58	0	5	28	8	77	0
SP111077	820	206	0	42	33	0	119	0	204	0	279	123	67	64	52	41	0	0
SP111091	72	0	0	4	120	0	113	0	103	0	83	65	6	4	14	17	38	0
SP111072	405	225	17	23	57	0	12	0	3	5	170	29	16	34	24	4	0	0
SP111084	184	30	0	0	415	0	194	0	38	1	74	57	51	23	62	0	0	0
SP23504	0	115	51	0	9	85	4	0	24	0	107	19	27	9	37	13	0	0
SP23500	50	50	0	0	0	0	69	13	41	0	113	0	3	16	4	13	17	0
SP111029	0	56	0	53	0	0	4	0	8	3	45	35	0	26	16	0	51	0
SP111175	2133	364	0	78	338	0	930	0	335	0	0	172	110	23	0	0	84	0
SP111049	591	383	282	11	244	0	31	0	9	0	0	41	22	30	35	0	62	0
SP23498	742	298	155	0	168	0	28	0	59	0	108	76	47	26	33	0	38	0
SP111002	109	31	0	0	80	0	16	0	23	0	71	13	12	29	8	0	0	0
SP110866	406	212	143	34	133	0	55	0	97	0	55	9	1	0	37	0	46	0
SP111035	935	892	41	166	172	0	146	0	69	4	0	0	15	42	15	8	71	0
SP111009	748	275	0	16	0	0	55	0	96	0	169	11	155	0	15	20	0	0
SP111114	1877	685	139	96	229	0	179	0	184	0	74	106	35	9	14	0	0	0
SP111000	657	623	124	52	108	0	41	0	131	0	0	0	0	0	28	11	65	0
SP111045	964	737	0	80	57	0	22	0	38	0	0	0	53	79	30	80	76	0
SP110861	214	140	259	0	85	0	74	0	14	0	124	82	17	50	14	25	42	0
SP111047	386	233	0	0	101	0	10	0	57	0	387	73	51	5	38	40	0	0
SP111088	634	321	52	26	0	33	86	0	35	0	268	60	25	22	22	12	0	0
SP111056	490	272	0	0	291	0	112	0	56	7	0	73	31	0	49	17	122	0
SP111089	227	38	44	0	96	0	17	0	10	0	162	80	22	8	23	16	0	0
SP111038	1705	763	453	72	0	0	32	0	59	0	35	55	18	41	52	33	101	0
SP110849	749	397	0	0	140	12	17	0	77	0	109	7	0	24	1	50	25	0
SP111164	886	363	0	30	303	0	28	0	102	0	117	58	17	0	17	0	0	0
SP111057	454	408	139	0	127	0	7	0	20	0	0	42	25	0	2	5	68	0
SP111119	2794	90	0	100	14	0	107	0	94	0	469	149	12	0	4	17	0	0
SP111095	1070	523	5	59	429	0	47	0	28	0	107	10	24	32	14	0	0	0
SP111064	690	561	184	26	277	0	47	0	8	0	85	49	24	10	41	2	0	0
CPCT02030245T	0	0	93	0	0	91	28	0	17	98	143	0	125	26	0	151	0	0
CPCT02030257T	1286	483	520	0	46	0	32	0	25	74	103	131	37	36	50	39	0	0
CPCT02070015T	1298	504	484	157	0	161	181	341	128	82	0	0	0	0	38	0	0	0
CPCT02040043T	110	149	126	0	55	84	27	0	26	116	75	3	27	8	41	22	119	125
CPCT02100032T	0	377	185	41	0	17	6	111	10	64	39	136	105	31	51	5	0	0
CPCT02160007T	144	90	119	0	103	0	6	0	61	22	20	4	76	258	49	15	0	0
CPCT02030286T	547	304	313	0	0	135	32	381	35	93	79	55	18	27	25	41	0	0
CPCT02100140T	470	1971	0	0	72	236	131	334	10	126	0	26	81	16	22	54	0	0
CPCT02100141T	1494	438	273	0	189	0	68	407	44	104	11	74	35	9	43	25	0	0
CPCT02330072TII	1116	248	577	91	224	0	178	573	53	51	8	3	13	0	46	64	163	0
CPCT02330132T	1656	151	435	0	22	233	32	57	20	82	55	62	68	353	46	0	0	0
CPCT02130030T	140	391	331	0	17	0	45	203	21	140	39	0	24	25	28	34	0	0
CPCT02060183T	1522	219	793	104	0	0	155	176	167	64	55	68	55	57	31	56	30	0
CPCT02130033T	600	212	390	0	128	82	31	90	46	102	56	8	18	0	14	14	0	0
CPCT02300031T	609	258	479	0	0	0	42	0	22	125	0	58	22	73	34	12	60	0
CPCT02180054T	862	430	792	143	308	198	88	0	0	220	0	0	3	0	30	10	0	0
CPCT02090037T	290	234	358	0	321	544	80	4	15	104	0	103	61	0	49	17	0	0
CPCT02130041T	697	41	273	17	0	0	171	22	143	183	31	38	17	121	42	74	33	212
CPCT02060200T	334	66	162	0	0	142	735	0	0	164	132	63	12	0	10	80	0	0
WIDE01010009T	626	278	429	37	0	228	6	0	0	52	94	0	22	0	0	34	0	0
CPCT02330094T	0	162	148	0	0	251	1	0	0	126	86	106	27	106	11	49	0	0
CPCT02110061T	0	62	361	0	81	88	24	491	0	157	32	75	152	39	7	49	0	0
WIDE01010016T	253	31	48	0	0	0	70	0	230	10	16	34	35	0	26	13	7	376
CPCT02230070T	1554	371	813	93	0	0	54	0	70	89	54	104	5	11	49	35	0	0
CPCT02340070T	696	200	280	53	0	415	28	0	54	78	12	24	16	0	10	25	22	0
CPCT02340073T	51	345	0	0	0	0	1	0	10	110	34	23	46	68	15	0	0	0
CPCT02050330T	342	133	183	0	0	0	1	0	0	117	0	183	35	5	51	230	0	0
CPCT02340077T	407	137	311	0	109	0	14	0	15	70	7	73	24	57	35	5	0	0
WIDE01010064T	1123	578	1003	0	0	706	144	488	36	41	0	334	0	0	126	67	0	0
CPCT02050314T	57	47	13	0	60	49	9	84	12	132	22	35	27	69	25	132	0	0
CPCT02220037T	517	100	403	0	216	202	47	89	28	69	105	76	29	33	37	5	0	0
WIDE01010073T	143	114	387	18	0	0	17	0	52	53	102	17	120	24	29	208	0	0
CPCT02210045T	1122	341	387	91	0	386	62	0	31	178	1	105	35	36	0	26	111	0
CPCT02100163T	499	151	243	20	0	0	34	123	41	157	19	68	39	29	28	18	54	0
CPCT02130049T	1950	116	773	0	89	223	110	41	263	296	78	93	181	383	158	99	0	0
CPCT02050343T	0	91	120	0	223	200	1	0	2	100	18	26	120	64	11	109	20	0
CPCT02020712T	403	28	230	0	265	40	202	91	97	172	42	15	126	173	117	18	31	0
CPCT02130070T	334	112	557	31	122	0	24	0	41	210	0	0	108	131	52	176	0	0
CPCT02130071T	282	112	198	39	0	0	11	0	0	126	0	185	40	0	43	135	0	0
DRUP01020027T	216	82	0	0	226	213	106	0	68	231	0	157	108	323	181	13	31	165
CPCT02050349T	0	2	0	82	53	0	29	0	141	145	0	0	32	0	1872	157	0	0
CPCT02040242T	697	234	209	0	0	0	10	111	11	58	31	0	447	117	3	40	11	89
CPCT02300039T	373	186	333	0	65	144	40	0	3	122	0	54	18	79	28	28	0	0
CPCT02010815T	1868	20	266	209	225	0	22	0	93	193	0	199	37	69	25	0	0	0
CPCT02010813T	376	260	192	0	0	137	17	0	46	133	12	40	21	60	32	17	0	0
WIDE01010355T	249	170	190	0	111	162	137	321	30	72	181	87	98	1	32	0	0	0
CPCT02330072T	1008	357	274	179	4	0	32	0	95	76	133	61	15	0	31	33	0	0
CPCT02130091T	592	136	0	0	223	0	576	0	208	157	0	534	86	288	114	0	190	0
CPCT02230097T	135	83	0	63	200	151	18	0	8	47	0	60	24	25	42	0	0	0
CPCT02050357T	0	157	86	39	117	377	28	0	4	100	90	94	89	81	43	136	0	0
CPCT02010833T	865	60	547	0	249	0	22	0	17	84	21	107	48	157	31	42	16	0
CPCT02060213T	540	51	74	0	215	0	16	0	11	103	62	41	19	0	3	0	0	0
CPCT02130107T	183	348	150	89	138	306	7	0	0	90	0	0	40	90	20	62	127	0
CPCT02070342T	204	109	108	36	0	0	7	0	0	208	121	6	12	84	0	11	0	0
CPCT02050362T	1001	324	392	0	0	146	86	0	164	104	0	22	24	1	2	20	0	301
CPCT02150012T	1096	0	1063	178	65	260	63	0	119	146	71	382	304	135	104	6	0	0
DRUP01210002T	1228	210	504	65	0	120	45	0	26	183	0	96	29	74	0	7	100	0
CPCT02130105T	102	84	0	16	0	0	10	0	19	151	0	2	76	24	7	166	40	0
CPCT02100176T	469	265	139	0	0	19	61	182	109	112	107	129	52	144	40	48	0	0
CPCT02230106T	476	178	280	0	97	57	168	53	54	70	78	25	102	351	51	86	0	67
CPCT02060199T	44	53	0	0	1	34	5	33	13	37	57	3	5	11	3	22	0	0
DRUP01330005T	1096	314	669	92	0	230	167	78	63	142	247	157	74	60	31	15	0	0
CPCT02120150T	1004	243	200	0	12	256	10	0	83	40	30	13	42	220	62	40	109	0
CPCT02060248T	245	210	0	0	63	96	28	290	10	119	39	0	20	0	63	0	0	250
CPCT02060255T	547	44	278	0	108	64	152	0	84	44	0	25	1	4	7	31	0	0
DRUP01010088T	256	3	356	0	133	0	4	0	0	70	185	24	30	2	53	27	23	0
CPCT02440014T	863	526	19	0	0	190	113	787	146	67	0	181	30	17	55	51	0	282
CPCT02050384T	302	137	267	0	150	178	48	74	4	178	9	0	55	44	27	27	0	0
CPCT02030519T	1290	166	959	217	0	0	120	184	0	245	0	0	27	23	0	20	0	0
CPCT02050380T	2345	232	868	133	162	0	17	0	59	131	0	256	62	84	32	61	0	0
CPCT02130140T	48849	1742	0	24117	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPCT02220056T	615	171	186	0	130	0	44	177	6	94	127	92	13	0	17	0	0	0
DRUP01210003T	841	85	553	0	106	0	178	0	55	89	16	40	20	0	22	54	0	326
DRUP01050030T	139	79	130	0	33	70	7	0	17	98	26	97	39	51	31	179	0	0
CPCT02210067T	1185	119	0	105	257	0	49	0	40	122	0	45	14	10	10	0	46	0
CPCT02150021T	185	840	228	141	56	1262	58	0	0	202	0	0	59	1	0	26	0	0
CPCT02080255T	974	592	0	0	157	230	107	255	65	96	49	114	55	34	84	121	0	0
CPCT02330124T	282	359	189	82	301	478	106	0	0	122	0	0	5	0	8	43	3	0
CPCT02100186T	942	308	303	64	0	0	39	0	84	61	0	135	21	103	44	38	8	104
CPCT02050403T	178	110	0	0	0	0	48	0	62	155	13	16	22	45	6	14	58	122
DRUP01330013T	860	252	452	21	0	158	111	6	42	83	147	167	46	63	115	10	0	163
DRUP01050033T	280	106	178	0	0	0	0	79	1	126	0	182	27	0	46	218	0	0
DRUP01440001T	651	488	36	0	131	296	120	1229	132	145	0	165	43	51	68	53	0	0
CPCT02040156T	621	200	621	79	69	24	3	0	1	187	19	20	0	71	20	33	0	0
DRUP01340013T	1497	201	195	0	48	243	178	0	126	126	239	71	104	32	44	22	0	311
CPCT02080141T	982	265	238	3	0	150	83	0	126	167	0	54	60	94	21	20	0	0
CPCT02010662T	480	0	0	0	1192	0	555	0	161	145	0	0	0	0	0	3	0	0
CPCT02120069T	240	0	591	24	0	175	53	158	23	49	98	66	15	159	78	51	0	0
CPCT02100126T	576	297	343	0	0	648	201	138	131	143	0	0	0	0	26	20	0	868
CPCT02380021T	967	373	454	0	131	141	56	0	42	132	0	1	37	38	22	57	0	90
CPCT02020622T	1338	107	1394	45	0	0	46	269	76	216	0	144	368	0	21	48	244	0
CPCT02340034T	508	264	0	0	50	0	24	429	11	102	262	0	77	90	0	40	0	0
CPCT02210033T	1074	21	870	0	105	0	180	0	60	244	0	95	49	0	27	57	8	0
CPCT02050163T	770	136	106	0	73	0	167	0	50	272	0	49	62	98	42	17	87	105
CPCT02030277T	1989	107	0	41	392	301	27	0	209	101	52	207	39	153	98	20	0	0
CPCT02100064T	592	230	242	43	95	0	86	0	83	33	0	20	17	12	12	22	0	0
CPCT02010569T	1762	271	674	0	5	0	16	545	0	95	282	90	42	43	31	20	0	0
CPCT02110032T	0	56	184	64	89	0	4	25	28	33	9	121	80	63	27	50	0	0
CPCT02340011T	285	30	186	1	52	0	0	439	0	71	42	12	7	0	18	2	0	0
CPCT02330033T	0	142	123	0	0	162	427	340	56	94	0	8	22	12	44	28	0	0
CPCT02040119T	242	144	16	0	242	0	19	79	25	86	6	49	54	58	40	8	93	0
CPCT02020536T	52	104	36	0	0	453	273	0	55	66	35	144	63	171	95	36	77	136
CPCT02340012T	460	362	389	0	0	163	49	61	68	54	0	21	19	25	29	24	0	0
CPCT02020527T	59	75	91	1	0	0	9	0	0	27	0	44	14	24	8	120	81	61
CPCT02020526T	522	407	771	0	64	0	17	0	10	85	14	229	166	29	40	42	0	0
CPCT02100098T	0	152	401	117	151	348	3	0	0	35	18	0	23	8	28	50	0	0
CPCT02230029T	618	207	242	57	205	194	8	0	0	50	62	0	46	0	42	16	0	0
CPCT02230030T	687	0	645	95	25	410	16	0	55	48	158	46	41	64	50	30	0	0
CPCT02230034T	815	296	319	0	0	0	94	46	35	78	97	0	0	30	36	34	28	0
CPCT02070034T	561	155	240	0	0	169	13	0	33	108	0	133	44	19	17	82	49	238
CPCT02030363T	717	175	0	0	115	19	6	0	0	32	11	20	16	38	7	13	0	0
CPCT02230039T	1908	287	544	64	0	0	218	0	602	137	0	148	255	0	98	22	0	0
CPCT02080130T	606	0	496	82	0	112	63	0	41	305	145	68	105	150	71	14	70	0
CPCT02340019T	1203	203	760	73	183	29	68	28	30	82	59	53	12	22	46	13	0	0
CPCT02050233T	332	67	0	0	143	577	77	168	118	160	79	128	29	64	33	61	0	0
CPCT02100044T	1025	1051	341	16	0	0	33	0	22	57	9	72	15	0	27	39	89	0
CPCT02050100T	487	39	73	0	281	3	36	321	85	67	35	0	2	16	3	9	16	0
CPCT02030243T	25	41	0	0	128	0	6	42	250	29	61	19	47	226	196	49	0	0
CPCT02050041T	1428	282	681	0	0	172	115	603	184	175	359	168	613	65	37	56	0	0
CPCT02030310T	793	204	299	0	0	0	49	0	149	46	46	95	50	230	41	67	0	0
CPCT02220007T	277	151	69	0	0	170	73	0	28	26	0	46	19	124	41	28	0	404
CPCT02030307T	901	92	284	0	294	0	43	0	174	28	0	54	129	0	28	0	0	190
CPCT02030304T	168	12	293	0	93	13	13	0	7	53	61	37	57	54	25	0	0	0
CPCT02110018T	572	202	336	0	0	69	71	0	54	50	42	13	10	26	39	0	0	0
CPCT02100061T	389	166	0	49	0	155	169	229	53	99	130	24	32	12	10	35	0	0
CPCT02070120T	790	184	828	0	62	0	16	0	33	62	117	24	0	21	20	1	0	0
CPCT02120011T	868	254	40	0	260	0	166	602	36	104	127	0	32	56	36	26	1	252
CPCT02120012T	558	240	1156	231	0	676	33	0	19	53	0	0	20	0	12	54	0	0
CPCT02050147T	1372	0	1011	100	224	0	77	0	66	118	0	57	53	48	25	22	29	0
CPCT02030335T	872	162	217	0	0	476	94	339	47	43	410	151	0	57	268	0	0	0
CPCT02040108T	433	0	225	0	0	0	38	0	5	16	58	100	38	94	0	40	102	551
CPCT02400002T	708	15	341	28	198	0	28	0	57	95	0	156	8	55	16	13	101	0
CPCT02340041T	1589	153	595	62	0	571	203	39	120	171	291	78	125	13	53	55	0	143
CPCT02380030T	103	214	0	93	137	331	9	0	5	100	53	38	48	20	1	0	0	0
CPCT02040196T	1079	459	493	0	0	433	71	566	207	200	189	0	74	68	13	44	0	0
CPCT02230068T	583	320	296	15	214	0	67	0	21	46	0	0	0	55	47	22	0	0
CPCT02100127T	1322	202	250	85	107	0	63	158	126	133	163	136	61	30	58	9	0	0
CPCT02100133T	0	726	31	0	0	38	4	0	59	266	0	18	6	75	45	33	82	0
CPCT02090026T	975	281	201	50	117	0	41	0	218	109	0	40	31	15	35	39	37	0
CPCT02050287T	699	341	346	19	85	4	47	0	56	122	107	136	220	0	28	26	0	0
CPCT02050292T	585	129	373	97	0	70	114	167	88	228	79	131	41	0	25	35	0	0
DRUP01050016T	0	201	0	0	0	1077	74	173	185	123	42	169	39	111	61	111	0	0
CPCT02250004T	997	594	174	27	0	33	98	778	157	48	0	78	13	28	10	51	0	0
WIDE01010644T	85	48	236	16	44	0	28	201	23	26	48	36	19	11	16	22	0	0
WIDE01010539T	1114	400	1684	184	0	406	95	0	110	74	0	0	0	0	5	33	0	0
WIDE01010590T	711	155	771	0	0	329	346	951	79	90	0	157	104	0	0	42	74	0
WIDE01010691T	623	219	205	0	0	86	30	53	70	63	0	110	9	10	33	7	62	0
WIDE01010704T	804	616	134	0	206	0	41	0	18	50	24	19	82	32	41	19	67	22
WIDE01010725T	148	6	11	0	111	138	83	583	71	133	0	83	1605	0	104	7	0	0
