CV476.H.All.1	CV476.P.All.18	CV476.PH.All.4	CV476.PH.All.12	CV476.PH.All.6	CV476.H.MSI.4	CV476.H.All.8	CV476.P.Kidney.2	CV476.H.All.10	CV476.H.Lung.3	CV476.H.All.12	CV476.H.All.13	CV476.H.MSI.9	CV476.PH.Breast.5	CV476.PH.MSI.9	CV476.PH.All.29	CV476.H.MSI.6	CV476.PH.All.23	CV476.H.All.21	CV476.H.Colon.7	CV476.H.All.23	CV476.PH.All.32	CV476.PH.Prostate.7	CV476.PH.All.11	CV476.H.All.30	CV476.PH.All.34	CV476.H.All.32	CV476.H.Ovary.1	CV476.PH.Biliary.3	CV476.H.Kidney.1	CV476.H.Bladder.3	CV476.PH.Other.4	CV476.H.Bladder.9	CV476.H.Colon.13	CV476.PH.Other.3	CV476.PH.Breast.10	CV476.H.Prostate.2	CV476.PH.Liver.4	CV476.H.MSI.3	CV476.H.CNS.2	CV476.PH.CNS.2	CV476.PH.Colon.14	CV476.H.Colon.12	CV476.PH.MSI.8	CV476.PH.Lung.9	CV476.PH.MSI.16	CV476.PH.Prostate.13	CV476.PH.Skin.7	CV476.P.All.2	CV476.P.All.3	CV476.P.Other.12	CV476.P.All.10	CV476.P.All.11	CV476.P.Other.13	CV476.P.All.13	CV476.P.Other.8	CV476.P.Other.20	CV476.P.Other.25	CV476.P.Other.6	CV476.P.Other.10	CV476.P.Head.3	CV476.PH.Ovary.1	CV476.PH.Pancreas.6	CV476.P.Colon.6	CV476.PH.All.2	CV476.P.Other.7	CV476.P.Ovary.2	CV476.P.Uterus.5	CV476.PH.All.30	CV476.PH.Ovary.2
A[Del(T):R(8,)]G	0.0376145369753262	0.00252962939556177	0.00195666154418691	0.00499919917074216	0.000730576710939108	0.00038065555929997	0.000235135979966041	0.00056699988993672	0.000724910941867464	0.000996409431606828	0.000624392639653574	0.00136424675935046	0.00116506597390728	0.00110201736148625	0.000263624222335692	0.00103959489308243	0.00531631228486512	0.000293927811229184	0.00231492227070632	0.006722176404106	0.00314421295089528	0.000359017428840736	0.00146164131083168	0.000124068652239933	0.0039492271141968	0.0209230794280775	0.00186310606738321	0.000798640320753754	0.00231071692156887	0.0287920161714662	0.000621373317788557	0.00315163932982032	0.000620285644796872	0.0113498341571586	0.000411829596613458	0.0012993060165571	0.000438813462275865	0.00119113654716616	0.00052550378352063	0.00366910872276039	0.0024758992633291	0.00155934328201676	0.000936870573396545	0.00286768597577995	0.00234594894398302	0.00402497129681157	0.00445144695447887	0.0259057831731868	0.000164245442973032	9.86668035343437e-05	0.000373015477264294	0.00077951944288851	0.000597400336733425	0.00269684049790972	0.00136897834545083	0.000607344662811709	0.000396951787430713	0.00407753277173516	0.000976791044610773	0.015036703176578	0.00496263089554937	0.00199582000772404	0.000460427883863301	0.00573375404052276	0.00172811453128891	0.0106099672078857	0.00669919696049644	0.00178723239556251	0.00120632376862088	0.000656928641026067
C[Del(T):R(8,)]A	0.048667921909692	0.00417438682943548	0.00423799711558181	0.00442832036051181	0.000280086711987928	0.00118486810499975	9.2679614512019e-05	0.000386249554964735	0.000953872000795702	0.00158107184623895	0.00112553089797946	0.00194852924068677	0.005390400127712	0.000877556622697355	0.000148604030603218	0.00593580570587459	0.0021803631361458	0.000303084363306525	0.000986860442371769	0.010531801674098	0.00313190959576054	0.000191407030866055	0.000753377325251349	0.000307276695380901	0.0111028762795123	0.0273666788270138	0.00131437935481307	0.000598864502137121	0.00309760836685006	0.0409802583964176	0.000121536977030421	0.00336153746606817	0.000732684558210036	0.000865482389529012	0.000215536193647637	0.00220885993148815	0.00127196480250238	0.000229395524033842	0.000297490940787838	0.0015401374522241	0.00473575904259771	0.0180555223917922	0.0005214050135445	0.00449085319512457	0.00424794318449835	0.00190747660438904	0.00186585784754421	0.038205116978495	0.000265255103715641	0.000322359297463943	0.00046232772043685	0.000571091010161743	0.00013873820441944	0.00835329972734793	0.000982398422135117	0.000720721870487733	0.000678780358831316	0.000891872495137439	0.000868909399528074	0.0204508233669681	0.00600962772073075	0.00160817602498552	0.000266566612428989	0.00122725506127749	0.00282341917360074	0.00937010055082001	0.00756870696053373	0.00130535868705412	0.00223120541405637	0.000576625703698724
C[Del(T):R(8,)]C	0.0407150353695627	0.00184674531610638	0.00179425834614833	0.0972943696524205	0.000419256071842176	0.000280392892623743	0.000140187071131857	0.000467351567021111	8.34666162823483e-05	0.000823160622152372	0.000446384013627507	0.00281986339403848	0.00684803317655801	0.000615092230526016	0.000316224082715764	0.000936492936274089	0.00611709658234099	0.000178891841743328	0.00115591749014249	0.00572274819232844	0.00442914943159734	0.000607417606887673	0.000337430568083974	0.000184770389132137	0.00574635172195104	0.0236470859201864	0.000889846876788421	0.000568535388173336	0.0020346524713374	0.0285333221942389	0.000857811605058877	0.00291452908519018	0.000635269880660677	0.00857669636278593	0.000284830807687314	0.00102604540829053	0.000904238456749635	0.000353300278019409	0.000173803663496086	0.00102605819713218	0.00413733212767456	0.106670970281507	0.000483091892627891	0.00198789793500025	0.00228052052044911	0.0108177110566159	0.095866219001273	0.0362658887952649	0.000327707615962438	0.000279894096380559	0.000838627886154075	0.00038389631450369	0.000164973881800366	0.00191126879435627	0.00279404909264643	0.000804608153126277	0.0011004129745322	0.00781683801456983	0.000785385056965517	0.0189692695047684	0.00678203268825258	0.00142328550053307	0.000284635430258231	0.00222362416027851	0.00166955667009012	0.00317427648008	0.00648154222862893	0.00187255856200286	0.000953258360604344	0.0010697593962075
C[Del(T):R(8,)]G	0.0510481845416476	0.00212527420674582	0.000707762939050679	0.00174765145310344	0.000493903006637953	4.18259038577824e-05	0.00017774462554597	0.000241108864683964	0.000450143441868235	0.000372931735781328	0.000921892051473738	0.00189341648298979	0.00182780148434597	0.00054480761841965	7.42016182480635e-05	0.00143703604822003	0.0025438984304101	0.000147819313796695	0.000453224152857427	0.00447037055295012	0.00279288234416811	0.000133010916312316	0.000484389129410818	0.000288505567810526	0.000508699506291379	0.0188285254082498	0.000591549654838228	0.000337024657123636	0.00157709864814698	0.0420924047992132	0.000278859157109734	0.00172306053710549	0.000316383396602583	0.0147610603644252	0.000244276369230571	0.0009079634179938	0.000606381223965866	0.000247246698117251	0.000148316314391628	0.00163227486951667	0.00269622297108512	0.00162845779655419	0.000541155822030282	0.00182582462343952	0.00404073459957582	0.00262501118219517	0.000575836918045578	0.0373626077128841	0.000217726538446389	8.89086731462054e-05	0.00036516350772443	0.000186856886204687	0.000190375987069741	0.00047709290756621	0.000481192463463198	0.00090446961003381	0.000580147016690667	0.000756959693274097	0.00299493552462826	0.0135989206500134	0.00422749710889793	0.000678007076013965	0.000143354595447976	0.00253426268826694	0.001315706963303	0.000633470148200198	0.00696992773161505	0.000612505165605717	0.000557758678562167	0.000581234429796937
G[Del(T):R(8,)]A	0.0250590204295599	0.00127924248996592	0.00139177153052753	0.0426249936893364	7.78412856091091e-05	0.00076429868316121	0.000132457221866422	0.000221029537695331	0.000348131323687095	0.000550242966989681	0.000371638196954998	0.00155663245442461	0.00298623704295719	0.000601910543758399	0.000105175133726622	0.00219733335548715	0.00312444875665252	0.000119707354564138	0.000510494010111037	0.00340871863128176	0.00260927987863152	0.000239123296528067	0.000224194835017655	0.000175120605069032	0.00769007129810557	0.0120001247793528	0.00121232827836484	0.000305470409554091	0.000578178320986983	0.016349877512378	0.000330408808548111	0.00138873167833569	0.00114980865267957	0.00318881598582172	0.000160850614344392	0.000453220728292896	0.000500341096358955	0.000256699017458102	0.000230199279628673	0.00264573118833888	0.00310971877782614	0.0414993270297216	0.000460356235271268	0.0018783145522663	0.000532455841944546	0.00327384070230324	0.030287890902261	0.021098847505211	0.000157998583391096	0.000137915288368638	0.00062102509683418	0.000577364614295681	0.000742574696471186	0.00443951614424775	0.00116075969161648	0.000932985628458481	0.00023498970001882	0.00331317097439407	0.00183318458345668	0.00829193193550211	0.00276020128061002	0.000929642877820003	0.000451202005571617	0.000576441109775449	0.000918704786437137	0.00638536556435596	0.00436292250672325	0.00108267380499135	0.00166631266077236	0.000485860546635036
G[Del(T):R(8,)]C	0.0162927777366193	0.00111672561541533	0.000686689479966529	0.042763293560555	0.000307478517453032	0.000395314542747269	0.000120130113373997	0.000155448745322965	0.000699819968710276	0.0010967380070411	0.000491412264133343	0.00138373253647815	0.00189803288328964	0.000243099360401171	6.52048128986987e-05	0.00030283958291011	0.00484274779423651	0.000163705608009836	0.000380542641010564	0.00316088540492055	0.00302193693496891	0.000364675423286884	0.000355297892731115	0.000119427565619106	0.00247593699181495	0.0111256317122882	0.00116091764173903	0.000199425780443558	0.000449084825693076	0.0116856264719194	0.000576677362192392	0.00107116478038848	0.000233781510570761	0.00751867381549282	0.000309747832150817	0.000454040791349695	0.000118663073531576	0.000217432206883361	0.000126162829810228	0.00316080532856054	0.00158619971320806	0.0382665292713775	0.000621646944164346	0.00173953166759382	0.00168330502931684	0.00190159644179326	0.033182684548034	0.0153207801702816	0.000197813467261028	0.000137955071078432	0.000404704900148286	0.000193564816778667	0.00032226037634977	0.00153399178479983	0.000777213212749639	0.000616008037484628	0.000553134141654811	0.00115591689349793	0.00203655040621663	0.00871241453487638	0.00298594917064488	0.00116732370291826	0.000113856528649472	0.00123086610888411	0.000863099100171915	0.00303997340646285	0.0028930669177685	0.000839284116529608	0.000768637689275552	0.000282377059530905
G[Del(T):R(8,)]G	0.0204982089836605	0.00103900766650705	0.000360428701883717	0.0244426000098081	0.000108390355771292	0.000754857979147596	0.000121008076735942	0.000236252797271104	0.000317419782818892	0.00057635785980111	0.000881962865884381	0.00213655244834427	0.000620759881295165	0.000614277233763502	2.98302184198138e-05	0.00150327267215162	0.00356482890986701	0.000159909547485766	0.000245526379793161	0.00243119305442782	0.00270909365023163	0.000105155287405227	0.000134593401700725	0.000164413939894252	0.000904940645963566	0.00848905309898107	0.00247868586248698	0.000122677088108543	0.000905920234740163	0.0148197475012625	0.000139064616881388	0.00097783035902599	0.000359175905431024	0.0163637949081493	0.000138444045125451	0.000669922981875569	0.000112905238548395	8.47678226078756e-05	0.00012019982009419	0.00107314942660625	0.00215316350761564	0.0232470574321651	0.00140549184611868	0.000899439490699631	0.00156738414264689	0.00446146161207202	0.0228442434998749	0.0152797546456065	0.000162307372479666	0.000130788500071185	0.00039513237951403	0.00019110363361843	0.000322512020760804	0.000329396236873142	0.000187655716952128	0.00040314604136511	0.000297281980060871	0.000793051704345267	0.000584406127230929	0.00609061064909435	0.00196174445150332	0.0005101903786678	0.000684829993780427	0.00164031469056557	0.000698679313863391	0.00256598551570215	0.00276305903786878	0.000480358722674322	0.000877020294765017	0.000749905575123496
A[Ins(C):R0]A	0.000400698322056871	0.00138387177553692	0.302408653479103	0.000835991549520916	0.00159553372792022	0.00636865112655084	0.000659550593415594	0.000765454969050019	0.000746835899035537	0.00252170219358928	0.00281782690830245	0.00421246632159714	0.000299720272979298	0.000430052530793501	0.000729921410907577	0.00723544385017704	0.000311242162907121	0.000577220279751895	0.0030106661048542	0.00787355284537783	0.00106420535745067	0.00109494684708202	0.0024698247809068	0.000147802525899906	0.0424698522672637	0.00532605170503233	0.00134988542744902	0.00131509341623984	0.00275080775481371	0.000375222627622564	0.00132252630944717	0.0029144114973229	0.00801107996805512	0.00188942222013853	0.00138532364755742	0.00334936440020199	0.000326830953692723	0.00230739052172214	0.000564290451264493	0.00128804461462876	0.000128881455503057	0.0021529963352791	0.000778582858352246	0.000666809647121827	0.00128839377790182	0.0039785489605291	0.00166710953530613	0.000464829684049459	0.00134774547958728	0.00720182985461289	0.000515101714913943	0.000188690708951531	0.00137593397102299	0.0445140709515905	0.00168197256535732	0.000854084663726348	0.000237303752596498	0.00217259858859705	0.000158351007617271	0.00522026591449834	0.00223121757656001	0.00204826272564472	0.0023816610701346	0.00116986151278693	0.00163249208249302	5.06543255015637e-05	0.00100097334719252	0.00268845057583259	0.00169656184393699	0.00274686247854512
A[Ins(C):R0]T	2.48553718145894e-05	0.000237480976022548	0.205318447119135	5.80065607618742e-05	0.0002231768303925	0.00131014664560234	0.000738589297459197	0.000217729231458301	0.000226008482219287	0.00113025416882209	0.000228459691601809	0.00132639006299044	0.000245835397900147	0.000729794166189392	0.00136915149975208	0.00353373512781305	0.000131713141711635	8.98278173068637e-05	0.0014988237051532	0.00112051048530163	0.000176032764575299	0.00141841154519609	0.00127059922681635	0.000146148277203373	0.00188984218378184	0.000929048377082036	0.00196373227974518	0.00040953901671985	0.000437099743590394	2.27369941018035e-05	9.08707169342188e-05	0.000354971219212571	0.0110323408157247	0.000151276721061595	0.000500379099914443	0.0013000055516142	0.000747485090252402	0.000632713723939342	0.000300842875037307	0.000437638914290701	0.000110134565828994	3.43799911296452e-05	0.000879196761019826	7.41175657036128e-05	0.000848897570075291	0.000710038230169405	0.000189942849982044	5.69054330187797e-05	0.000733393216762923	0.00061684228185053	0.00030766581842455	1.68904726682956e-06	0.000343464913040648	0.00144236425360709	0.000477731309927184	0.000299916725249691	9.56535046067173e-05	1.90725747127592e-05	7.81480192999308e-05	0.0008511254838975	0.00055591268861286	0.00059573800262564	0.000962442916424554	0.00236995265268073	0.000140930742271902	4.78736225607074e-06	8.77438831181614e-06	0.000706957318141777	0.00184932639942866	0.00235612891903101
Ins(C):R(0,3)	0.00114316600718011	0.00572571645458536	0.0632427542935623	0.00495092640751852	0.00760742063418451	0.0251719841332438	0.0142612502542126	0.0159050946561264	0.00564604998951895	0.0193708045046715	0.31481270669171	0.0267008465940025	0.00682583403611485	0.011910557577909	0.0212990156753239	0.00666858917388129	0.00886191534845252	0.0120393612997915	0.00589090348847451	0.0106063081967241	0.00743053115170796	0.0209433470358915	0.00562157965598316	0.0520739568640867	0.00702323166790546	0.00625523324606433	0.0332301025721146	0.00644368900059071	0.00910523611520121	0.00287012548698874	0.0059405712146917	0.0073663943608561	0.0100283970128497	0.00583166186111725	0.0154155381439387	0.0219401324521892	0.0235279162908234	0.0125245395919559	0.00440473975428894	0.0104883553946347	0.00401887470689565	0.00305070098309476	0.0130170801580529	0.00476263492343376	0.0150458623154127	0.00618961045074765	0.00727305779321707	0.00294491200549431	0.0143274442635454	0.0238071840719896	0.00454763552170957	0.38079088045739	0.0166059447829076	0.0080642876938448	0.0119690242550862	0.015818768228538	0.00516096344596589	0.0112676232886619	0.00196344044367441	0.00770454802189943	0.00926286375468122	0.0139195843316434	0.0180256989255275	0.00754706001990026	0.00687197255223652	0.000687232031198823	0.00971412114153378	0.0107662287942789	0.0272066003611714	0.0143651832140937
Ins(C):R(4,6)	0.0074212748011587	0.0107076222208576	0.00177317986039826	0.0159111754227447	0.00179047071698927	0.00335360097131699	0.00600927785373051	0.00200912908830553	0.00260965093215218	0.00692316118185856	0.0423460074638709	0.0253350972000974	0.00573264431417662	0.00773136048366302	0.012156114172775	0.00360158832362336	0.249782663074096	0.00185291370429552	0.00277101673574262	0.00598752504278796	0.0213575767783585	0.0136142301051068	0.00158251240124	0.0129991781600573	0.00487130732744295	0.00752678808991392	0.0179117353693126	0.00114929388351934	0.00815348934751051	0.00940868514221875	0.00217668829777126	0.00641447126420131	0.00432632950032922	0.0104460699260518	0.00454198217065007	0.00732429984168316	0.01413411924336	0.00537542577647773	0.0132095030642732	0.026081549297028	0.0038632236753078	0.0103130237139968	0.00458979031445755	0.0172607979383067	0.00584508778554993	0.028648496035799	0.0213839173646604	0.00984709231399615	0.0050862207353567	0.00435695691072755	0.00230065835792731	0.0190800087695334	0.00622410296128939	0.00350582011336255	0.00333346592315035	0.0101326254093278	0.0227148264745954	0.0039753080936713	0.0215143416795125	0.008470822949103	0.0104741705872755	0.00326799156997283	0.0048725362729456	0.00604711927792844	0.0115225348207977	0.00447160937178133	0.0376210285132828	0.00481058501845298	0.00648927091375048	0.00607419812409417
Ins(C):R(7,)	0.00765970971698263	0.0155323665543685	0.00105456937629624	0.0243610303656684	0.000758111916053726	0.00299843929627319	0.00248137800159055	0.000557255912045997	0.00229686752480799	0.00697899465243656	0.0130112084056763	0.0134632663048452	0.00311026406138949	0.00617250200214585	0.000797207925977753	0.00318869873655861	0.044211457621143	0.00117548121081887	0.00216676952675235	0.0102951960042354	0.0493740595054061	0.00117149120944655	0.000978259930896632	0.00228856116894727	0.00180100862611972	0.00913588988834397	0.0109310181320117	0.000934923731396311	0.0134827614488499	0.00939751576498482	0.00194857303256106	0.0135758682476651	0.00413938658515882	0.0171056357967648	0.00195043014775336	0.00499203341826437	0.00107675205105339	0.00200993829843417	0.00878430837968566	0.0547630374307291	0.00346137986549666	0.0178964305841261	0.00374125856615336	0.0308400034189821	0.00378024699174153	0.0165600680874687	0.0285657065001757	0.012107041227117	0.0017434978659753	0.00163667773067398	0.00227625781513411	3.18506056030717e-05	0.00291052100554975	0.000556372901495163	0.00136486246800448	0.00907084132313617	0.0137707649420732	0.0227488269961327	0.00484226810465337	0.0103605735787011	0.0114661574012108	0.00186553285056473	0.0025986695164144	0.00125381468489844	0.0149927471902288	0.00291043492911278	0.0362526397844267	0.00262132227494673	0.0055174827947102	0.00409625221582767
A[Ins(T):R(0,4)]A	0.0018446099231486	0.00883277654400887	0.0520756406320252	0.000956808454411875	0.00371337348271334	0.0327459383063935	0.00785555203647305	0.0257377054437789	0.00337307580635167	0.0184596326265936	0.00730905091172157	0.00759635086652572	0.00337607996076834	0.00470779336401997	0.00609976641252716	0.00373002014178973	0.0102555112044252	0.00471912561804784	0.00886189357184971	0.0156537080010315	0.009167011507029	0.00400032891705213	0.00380895464999368	0.0287079237823293	0.011521138734321	0.00689041987970351	0.0070762986606008	0.0046028382483934	0.0138588236215703	0.00391072565054451	0.00484849213335539	0.0136969344399201	0.00685040174382216	0.00397056479466297	0.00789820676246108	0.0228249072283579	0.00473788618878826	0.00482339589595014	0.0108085152718371	0.00979804329308968	0.00280518415080642	0.00208951791997913	0.00601548659351047	0.00713192232675272	0.00521421065232695	0.0070704484915208	0.0027265814285771	0.00198335198971658	0.0157809601413527	0.0305719667600456	0.00212481803608039	0.069248380239865	0.0120169607983531	0.0112782531148707	0.0069294563939235	0.00715652356101125	0.0110279036665166	0.00852063223045764	0.00304345774059387	0.00857424420162022	0.00977171290440083	0.0105712964551005	0.0126581112139802	0.0178484208085542	0.0110480043977576	0.0022765094611328	0.0082799591543214	0.0100180422187956	0.0212198814536925	0.0172103926156275
A[Ins(T):R(0,4)]C	0.000689018300808803	0.00448673523830563	0.00519775184377478	0.000518012648312516	0.000875766383665232	0.0147809159155929	0.00258449574137114	0.0117135351472493	0.00175251435622243	0.0045140694138722	0.00943250118887127	0.00490731362290426	0.00172006998658361	0.00922484205096983	0.00314931624320324	0.00175005682223389	0.0240599614640297	0.0017044520874983	0.00469270623794345	0.00344010470259316	0.00173099293455946	0.00265111056956144	0.00160634163063251	0.00293585489849461	0.00250508494615414	0.00256559614434584	0.00453179948126475	0.00148608141800961	0.00495861185035043	0.00212302171117236	0.00160416296708494	0.00341853344328482	0.00344387116121964	0.00115749202384749	0.00321707277978529	0.00433939793281671	0.00161876363264319	0.00253177848115861	0.006909827240586	0.00146806355171449	0.000634392563526373	0.000672871202179679	0.00282223357855908	0.00279195108697931	0.00275245228406502	0.00204653729174188	0.00107569117370119	0.00168408127669258	0.00721636929400883	0.00785635204588296	0.00143340675811198	0.0721414769154773	0.00435670396045576	0.00327962748591144	0.00318890683183344	0.00296116805156583	0.0113657625405329	0.0095052741612376	0.00226275556055588	0.00276255620165462	0.00499283272704498	0.0045288009347608	0.00466340458226987	0.00695138455450587	0.005771027314817	0.00186255873562147	0.00465012085021854	0.00380634780146608	0.0102266431379545	0.00252761879415871
A[Ins(T):R(0,4)]G	0.0016039254224209	0.00607614746802029	0.00630302184807669	0.00117445490505869	0.00263172228846091	0.00714752912477105	0.00206127043752161	0.0176275201596739	0.00222127444641617	0.00228629218328125	0.0197425001894276	0.00999974212852159	0.00281121958073844	0.00375146553249355	0.0424551479031772	0.0030155328416025	0.00349834318270219	0.0029465286675583	0.00237393415327799	0.00425577500851495	0.00281178304136545	0.0112414990122898	0.00248952370861576	0.00854628530413706	0.00640111169870251	0.003334442205993	0.00905308577616333	0.00228207386935736	0.00510143810830724	0.00439955857874472	0.00285295753896542	0.00478955866470267	0.00534868642599332	0.00234011927338289	0.00506695768267148	0.00447583326518578	0.0429259885307618	0.00378872048816337	0.0136484076839632	0.00176086377253477	0.000802978130347862	0.0011501102079653	0.00462773146332642	0.00548250933108552	0.00507622021223331	0.00431072656681703	0.00323141964766079	0.00266191941258286	0.0138996164084028	0.00563232807104887	0.00131944371016885	0.0817081441178133	0.0044489526074673	0.00752983848415008	0.00389172498397818	0.0045978811556933	0.0164605253688217	0.0116308126575547	0.00486340553287977	0.00423334650030256	0.00494384475415526	0.00644593572881649	0.00516854792988406	0.0226566117611054	0.00813365635783094	0.00207264653430041	0.00732439638550093	0.00431579785926369	0.00822444034522918	0.00257606185486514
C[Ins(T):R(0,4)]A	0.000537899281714204	0.00271910473272946	0.00209323103051686	0.000465945948152142	0.00250332768158229	0.00856486958683178	0.00354742982234287	0.0105439120756568	0.00366803703380207	0.00795517710169017	0.00334280127167441	0.00533503127806534	0.00178831226093846	0.00463008519444635	0.00592572914466553	0.00241903387701411	0.00328185488623859	0.00364878492723222	0.0015563911325679	0.00369487337807622	0.00159854860735922	0.00238685686020123	0.00122771102741118	0.0237430409548324	0.0146788100322698	0.00124413996913613	0.00582003065460298	0.00176882192942181	0.0038243533511122	0.00211159721167293	0.00270647045480263	0.00285556066632887	0.00200469874090929	0.00129193166100641	0.00672791116821263	0.00788689382147075	0.00543646659088224	0.00259312475523183	0.010647730846221	0.00151830525076605	0.001408172481427	0.000356930458721785	0.00561262272083654	0.00139089786344507	0.00311069240883156	0.00217259972493563	0.00226157349893942	0.00120914089870685	0.00698331028584191	0.00577400566711521	0.0022980931726593	0.03245576710953	0.0103885208836944	0.0200680267545347	0.00322269584971829	0.00368895799499643	0.00578847836316574	0.00356803028011669	0.00184899220006488	0.00193256136980487	0.00536300480652919	0.00464280806860502	0.00957059975814649	0.0174284191244796	0.00430043447797144	0.00299924179987656	0.00278304745484451	0.00447149872480576	0.00854879941086199	0.00526062423240407
C[Ins(T):R(0,4)]C	0.000808702241682403	0.00345354581462696	0.00115995007615943	0.000842257506365592	0.00151547222015137	0.033846716427542	0.00386490891738303	0.00684399129437897	0.00108556403665758	0.00640053700770096	0.0213582697572342	0.00809435304117723	0.00198995339073063	0.0180461012486069	0.00554016962741949	0.00261668387717979	0.0101046307426023	0.00235602715506519	0.00168633630229002	0.0041276549965186	0.00364738418355174	0.00253654002577316	0.00227362257822538	0.00334084714535263	0.0136384632414542	0.0015077403739402	0.0078109123716674	0.00189621324131289	0.00530003126414011	0.00197241245960147	0.00195737951034448	0.0042526903942824	0.00236401180181733	0.00275290786084541	0.00497276419203753	0.00877291169034225	0.0045452939904406	0.00311202100948981	0.0135694158749521	0.00239781134114882	0.000814384534836592	0.000695846179116898	0.00421933337238133	0.0025141677259727	0.00355442418751719	0.00297797567906293	0.00456176512115038	0.00171091200868001	0.00439728412150425	0.0175792349531434	0.00177670362556404	0.0572592331889488	0.00530586998073269	0.0167528366842188	0.00258280028443312	0.00497164705686329	0.00666681426699283	0.0046801288787363	0.00270406649954159	0.00195067562983862	0.0040896055219264	0.00445839194760173	0.00469717388901824	0.0138462009428313	0.00434379435164439	0.00381973942605144	0.00446352994806158	0.00254046892382602	0.0317387567762305	0.00640925662636826
C[Ins(T):R(0,4)]G	0.0016627485850335	0.00342667072869838	0.00115084678418168	0.000664920759068742	0.00141884805286356	0.0044712289565911	0.00315111527492046	0.00839702306463707	0.00260634262330962	0.00317142956571862	0.00243709672787203	0.0144036247035447	0.00200432354080498	0.00378461463994276	0.0478765109357019	0.00350445483583747	0.00235684879659078	0.00311286124504938	0.000968485484924302	0.00283266141770656	0.0030182547851859	0.0103612023295085	0.00164927764296901	0.011892210073961	0.00691280439345904	0.00137134871910107	0.00497096569855368	0.00149955788767296	0.00376281150877629	0.00309948662617661	0.00292549485650982	0.00292215333077819	0.00296801023371876	0.00253526494485392	0.00363088049414567	0.006030022914996	0.0507496682693502	0.00404192719832302	0.0101114304011691	0.00251935314116463	0.00158737309931576	0.00143052274699394	0.00367578241326319	0.00361639939769199	0.00520685413451905	0.00411934618712806	0.00734713246739164	0.00293396603809166	0.0083386825955367	0.00367609856557359	0.00157242728653889	0.0623699524089216	0.00756984659311084	0.00963185471749296	0.0022224191877403	0.00524834327915334	0.00935797824040579	0.00255005186605693	0.00453657243582277	0.00158392641372059	0.00401375402141248	0.00426620688298531	0.0074456431546808	0.0172612939456572	0.00471022171677453	0.00247075700990129	0.00567658566677193	0.00376962743053551	0.00848240895806692	0.00335509087548873
G[Ins(T):R(0,4)]A	0.000245662201482973	0.00222660105043728	0.00295291992027741	0.000234929551535125	0.00288557922662636	0.00402747603375709	0.00411064436671996	0.00830931361659272	0.0020981199817609	0.0113855517671909	0.0789590337212629	0.00516547593380497	0.00109735923309557	0.00472030179259247	0.00505380941949416	0.00848261299595214	0.00336701046108437	0.00217584174495334	0.00216685631804934	0.00458543798150624	0.000469281886854151	0.00113837925757404	0.00178134799306251	0.0123721949283952	0.000946667118495592	0.000997189113831948	0.00287256450773699	0.0023430087403572	0.00395996092849419	0.000728977649976596	0.00111342696935381	0.00254003828000949	0.00513660976966006	0.000655442270543236	0.00513168508295297	0.0085165604514457	0.00511882602764344	0.00143637733324009	0.00114352456627191	0.000847006509478133	0.00122744373279335	0.000246164292521987	0.00384601859627982	0.000446071025471276	0.00328880930969557	0.00126504305061322	0.000856683947517501	0.000288319889380267	0.00644722872887618	0.0025424959332267	0.00142333371352299	0.0384209512125453	0.0165470075648067	0.000924656543502952	0.00616335374723005	0.0108649353743269	0.00123691328591443	0.00518201314646101	0.000657330043195449	0.00140471234637053	0.00336584815121328	0.0107756610062882	0.0137365963556355	0.00148216554436535	0.00407983805852228	0.000211965992770573	0.00188026963182403	0.0101112318831366	0.00378610407620252	0.0068423842935849
G[Ins(T):R(0,4)]C	0.0002561315249004	0.000883113801082606	0.00104979069256339	0.000277609588867744	0.000980537134490148	0.00573962936672395	0.00105901239852212	0.00426095692004049	0.000776231231009388	0.00193700667423972	0.00256547715329566	0.00301326700284318	0.000769510698302588	0.0121205255481819	0.00364551536237604	0.0096513837584961	0.00507357500192844	0.0014344767011866	0.000986507077805472	0.00141396476195678	0.000586931660345878	0.00184934930969028	0.00115485147589619	0.00263354094920331	0.000723924010214042	0.000544631767870262	0.00425348886636234	0.00149820290119655	0.00102732531713477	0.000780387897724023	0.000802659734505645	0.000849970622567939	0.00135139291502124	0.000617109022152898	0.00202669354358035	0.00298961431732541	0.00301706862198806	0.00139145356208273	0.00110181060284926	0.000609311870565886	0.000629780883242651	0.000390571394649254	0.00216923211251744	0.000383143192158857	0.00165521650677758	0.00135953829513489	0.00118229828948774	0.000576168723375416	0.0027263730268452	0.00392523494403883	0.000842381815814568	0.0514652702202967	0.00247328010372503	0.000636265031397124	0.00198041480609101	0.00270498918208171	0.00140991300824971	0.00209636231970271	0.000529429363518251	0.000698899865175721	0.00150410881058773	0.00297190275586036	0.00310247552407186	0.000740043674810159	0.00119386283028477	0.000287284015058083	0.00112338507417775	0.00182541364569023	0.00443243829636059	0.00534771681085824
