Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
SP117351	1.83E+00	3.42E+00	2.06E+00	3.80E-01	3.75E+00	1.45E+00	5.72E-01	1.71E+00	7.83E-01	1.79E+00	0.00E+00	7.49E-01	4.45E-01	1.07E+00	5.80E-01	7.60E-01
SP117980	5.14E-01	4.58E+00	8.42E-01	7.73E-01	5.22E+00	1.89E+00	1.26E+00	1.92E+00	1.11E+00	2.29E+00	4.58E-01	1.13E+00	5.26E-01	2.11E+00	1.09E+00	5.82E-01
SP117878	3.06E+00	6.12E+00	3.97E+00	5.33E-01	7.17E+00	2.28E+00	7.00E-01	1.56E+00	8.36E-01	1.53E+00	4.62E-01	1.14E+00	2.86E-01	1.24E+00	2.00E-01	5.60E-01
SP125805	1.80E+00	3.92E+00	2.18E+00	6.20E-01	4.32E+00	1.81E+00	8.34E-01	1.43E+00	1.19E+00	1.88E+00	3.60E-01	1.02E+00	3.83E-01	1.11E+00	7.77E-02	6.55E-01
SP78013	4.16E+00	9.08E+00	5.14E+00	7.11E-01	1.03E+01	3.93E+00	2.08E+00	9.75E-01	9.81E-01	1.59E+00	0.00E+00	1.26E+00	5.24E-01	2.70E+00	5.16E-01	6.11E-01
SP118083	1.23E+00	3.08E+00	1.62E+00	1.39E+00	4.04E+00	2.64E+00	9.92E-01	3.39E+00	1.92E+00	3.49E+00	3.19E-01	1.77E+00	4.96E-01	2.25E+00	5.96E-01	1.06E+00
SP125772	6.51E-01	3.05E+00	8.32E-01	2.72E-01	3.46E+00	1.10E+00	1.16E+00	9.57E-01	6.89E-01	1.07E+00	2.00E-02	8.17E-01	2.33E-01	1.09E+00	3.76E-01	5.09E-01
SP117216	3.33E+00	5.02E+00	3.68E+00	5.14E-01	5.73E+00	3.37E+00	1.13E+00	1.62E+00	8.74E-01	1.99E+00	0.00E+00	1.26E+00	5.10E-01	1.50E+00	1.41E-01	8.08E-01
SP125784	2.19E+00	3.12E+00	2.26E+00	7.28E-01	3.79E+00	2.83E+00	1.07E+00	1.94E+00	1.03E+00	1.83E+00	1.93E-01	1.16E+00	2.90E-01	1.27E+00	7.74E-01	4.78E-01
SP117323	3.83E+00	7.87E+00	4.02E+00	8.85E-01	9.00E+00	3.64E+00	1.08E+00	3.29E+00	1.21E+00	3.59E+00	2.90E-01	1.89E+00	5.27E-01	1.93E+00	1.48E+00	8.46E-01
SP118046	3.26E+00	9.73E+00	3.94E+00	4.99E-01	1.14E+01	2.32E+00	1.91E+00	1.70E+00	1.11E+00	2.09E+00	1.53E-01	1.13E+00	4.47E-01	1.87E+00	2.19E-01	5.35E-01
SP77888	4.75E-01	1.49E+00	5.75E-01	5.17E-01	2.03E+00	1.18E+00	3.06E-01	1.49E+00	1.20E+00	2.05E+00	0.00E+00	2.91E-01	2.09E-01	1.22E+00	0.00E+00	2.18E-01
SP125766	2.12E+00	3.69E+00	2.41E+00	1.87E-01	4.59E+00	2.46E+00	8.00E-01	1.23E+00	7.94E-01	1.55E+00	1.85E-01	1.51E+00	4.22E-01	1.44E+00	9.08E-01	1.70E+00
SP125737	1.97E+00	4.15E+00	2.66E+00	9.69E-01	4.73E+00	2.41E+00	9.22E-01	2.13E+00	1.20E+00	2.55E+00	2.65E-01	1.47E+00	5.49E-01	2.03E+00	8.65E-01	8.77E-01
SP125763	4.43E+00	1.36E+01	7.65E+00	9.15E-01	1.63E+01	4.40E+00	3.72E+00	2.13E+00	1.41E+00	2.31E+00	7.92E-01	1.44E+00	5.04E-01	2.67E+00	1.77E+00	9.38E-01
SP125802	2.03E+00	6.01E+00	2.66E+00	5.21E-01	6.99E+00	1.75E+00	1.49E+00	1.65E+00	7.87E-01	1.62E+00	0.00E+00	9.42E-01	3.21E-01	8.29E-01	9.26E-01	5.78E-01
SP117656	1.61E+00	4.30E+00	1.91E+00	2.15E+00	4.77E+00	2.39E+00	4.53E-01	2.26E+00	2.00E+00	2.53E+00	0.00E+00	1.09E+00	4.88E-01	1.41E+00	5.44E-01	6.97E-01
SP77872	4.69E-01	1.78E+00	4.94E-01	1.84E-01	2.00E+00	8.20E-01	5.80E-02	8.86E-01	5.88E-01	9.14E-01	0.00E+00	9.66E-01	3.90E-01	5.88E-01	3.28E-01	6.30E-01
SP117309	2.68E+00	9.83E+00	3.72E+00	5.18E-01	1.14E+01	3.25E+00	1.59E+00	1.41E+00	1.58E+00	2.40E+00	2.06E-01	1.64E+00	5.23E-01	1.78E+00	3.59E-02	6.39E-01
SP117201	3.45E+00	6.37E+00	4.18E+00	8.34E-01	7.15E+00	2.86E+00	1.43E+00	1.96E+00	1.21E+00	2.84E+00	1.50E-01	1.33E+00	5.92E-01	1.93E+00	1.10E-01	4.16E-01
SP125685	1.70E+00	4.65E+00	1.99E+00	5.16E-01	5.33E+00	1.42E+00	4.08E-01	1.30E+00	8.67E-01	1.58E+00	0.00E+00	1.33E+00	5.02E-01	1.38E+00	9.42E-01	8.52E-01
SP117463	4.28E+00	6.17E+00	5.96E+00	4.97E-01	6.96E+00	2.26E+00	2.26E+00	1.59E+00	9.69E-01	1.99E+00	0.00E+00	1.11E+00	3.49E-01	1.40E+00	7.16E-01	8.61E-01
SP117568	3.50E+00	7.53E+00	3.85E+00	7.89E-01	8.33E+00	5.10E+00	1.14E+00	3.03E+00	1.15E+00	3.07E+00	1.83E-01	1.82E+00	5.16E-01	1.56E+00	8.31E-01	8.79E-01
SP125717	3.03E+00	4.26E+00	3.71E+00	4.42E-01	5.00E+00	2.53E+00	1.32E+00	1.40E+00	9.18E-01	1.81E+00	5.92E-01	9.78E-01	3.59E-01	1.22E+00	9.69E-01	5.26E-01
SP125707	0.00E+00	0.00E+00	7.73E-02	2.27E-01	1.08E-01	1.35E-01	0.00E+00	8.36E-02	0.00E+00	6.01E-02	2.74E-01	7.16E-02	8.82E-02	3.09E-01	5.15E-01	8.92E-02
SP125794	2.09E+00	6.53E+00	2.55E+00	2.41E-01	7.54E+00	2.81E+00	1.37E+00	1.38E+00	1.16E+00	1.80E+00	3.59E-01	7.38E-01	5.13E-01	2.12E+00	8.94E-01	6.43E-01
SP125756	3.98E+00	4.00E+00	5.26E+00	5.37E+00	4.52E+00	3.15E+00	8.57E-01	2.32E+00	4.63E+00	3.11E+00	7.92E-01	1.21E+00	4.18E-01	1.72E+00	1.84E+00	2.08E+00
SP117441	2.12E+00	5.11E+00	3.05E+00	4.84E-01	5.81E+00	1.97E+00	1.24E+00	1.65E+00	1.33E+00	2.63E+00	4.40E-01	1.21E+00	2.52E-01	2.37E+00	2.71E-01	7.84E-01
SP125780	2.46E+00	7.19E+00	3.11E+00	5.90E-01	8.10E+00	2.76E+00	1.60E+00	1.87E+00	1.23E+00	1.63E+00	2.83E-01	1.04E+00	2.81E-02	1.54E+00	1.26E+00	6.17E-01
SP125764	4.16E+00	8.95E+00	5.32E+00	1.03E+01	1.00E+01	5.62E+00	1.89E+00	2.45E+00	6.91E+00	5.41E+00	6.31E-01	1.67E+00	4.90E-01	4.07E+00	3.09E+00	2.97E+00
SP117690	1.93E+00	4.68E+00	3.40E+00	4.36E-01	5.55E+00	1.47E+00	1.02E+00	1.36E+00	1.36E+00	2.01E+00	2.23E-01	1.22E+00	1.32E-01	1.25E+00	2.50E-01	3.44E-01
SP125742	1.02E+00	4.50E+00	1.45E+00	1.28E+00	5.74E+00	2.22E+00	7.47E-01	2.79E+00	4.31E+00	5.41E+00	3.07E-01	1.78E+00	4.32E-01	1.20E+00	9.67E-01	4.54E-01
SP125804	2.22E+00	7.57E+00	2.64E+00	9.83E+00	7.77E+00	3.56E+00	1.25E+00	2.70E+00	9.18E+00	4.26E+00	7.02E-01	4.96E-01	7.74E-01	2.71E+00	1.98E+00	2.13E+00
SP125695	1.23E+00	3.70E+00	1.28E+00	7.75E-01	4.12E+00	1.28E+00	6.25E-01	1.41E+00	1.04E+00	1.86E+00	1.61E-01	1.14E+00	4.32E-01	9.72E-01	1.00E+00	6.34E-01
SP77986	4.79E-01	1.03E+00	5.16E-01	4.12E-01	1.27E+00	9.10E-01	0.00E+00	7.82E-01	6.40E-01	8.43E-01	2.06E-01	6.16E-01	1.65E-01	6.45E-01	2.56E-01	4.00E-02
SP125689	3.27E+00	9.43E+00	4.96E+00	1.19E+00	1.07E+01	4.28E+00	2.19E+00	2.44E+00	2.11E+00	3.27E+00	2.06E-01	1.55E+00	6.84E-01	3.71E+00	8.54E-01	1.21E+00
SP117523	1.50E+00	7.68E+00	1.92E+00	5.66E-01	8.80E+00	1.45E+00	1.62E+00	1.39E+00	1.04E+00	2.10E+00	1.95E-01	1.24E+00	4.53E-01	1.26E+00	4.82E-01	7.31E-01
SP125694	2.47E+00	6.53E+00	3.71E+00	7.63E-01	7.59E+00	2.04E+00	1.86E+00	9.90E-01	8.64E-01	1.44E+00	4.11E-01	1.17E+00	2.97E-01	1.44E+00	8.15E-01	6.09E-01
SP125745	1.54E+00	5.75E+00	2.02E+00	4.36E-01	6.67E+00	1.61E+00	1.75E+00	1.39E+00	8.50E-01	1.34E+00	0.00E+00	3.93E-01	2.67E-01	2.21E+00	2.84E-01	1.89E-01
SP117001	2.23E+00	4.80E+00	2.77E+00	3.67E-01	5.17E+00	2.04E+00	9.63E-01	1.05E+00	1.15E+00	2.09E+00	1.80E-01	1.32E+00	3.13E-01	2.11E+00	3.83E-02	6.84E-01
SP117949	5.77E+00	8.11E+00	7.62E+00	8.57E-01	9.03E+00	2.99E+00	2.33E+00	1.91E+00	1.35E+00	2.76E+00	0.00E+00	1.58E+00	2.89E-01	1.37E+00	1.41E+00	1.17E+00
SP117653	1.35E+00	3.10E+00	1.99E+00	4.67E-01	3.59E+00	1.30E+00	8.26E-01	1.16E+00	8.44E-01	1.52E+00	0.00E+00	1.20E+00	3.93E-01	1.18E+00	5.00E-02	1.43E-01
SP117522	1.75E+00	7.37E+00	2.12E+00	5.66E-01	8.38E+00	1.96E+00	1.57E+00	1.49E+00	1.11E+00	2.16E+00	2.39E-01	1.09E+00	4.38E-01	1.41E+00	2.82E-01	7.15E-01
SP125710	1.47E+00	5.48E+00	1.90E+00	5.01E-01	6.17E+00	2.17E+00	1.23E+00	1.49E+00	1.25E+00	1.65E+00	3.26E-01	9.73E-01	6.30E-01	1.17E+00	1.13E+00	2.96E-01
SP117214	2.56E+00	6.69E+00	2.85E+00	6.90E-01	7.26E+00	2.32E+00	9.08E-01	1.31E+00	1.21E+00	2.37E+00	2.04E-01	1.34E+00	2.74E-01	1.77E+00	5.88E-01	5.49E-01
SP125768	7.38E+00	1.74E+01	8.47E+00	9.15E-01	1.87E+01	7.39E+00	1.90E+00	2.21E+00	8.53E-01	2.59E+00	3.85E-01	2.06E+00	5.43E-01	1.61E+00	1.73E+00	1.22E+00
SP117722	2.25E+00	4.28E+00	2.59E+00	4.66E-01	5.17E+00	2.37E+00	1.00E+00	1.48E+00	1.10E+00	2.10E+00	1.86E-01	1.43E+00	5.49E-01	1.19E+00	5.17E-01	7.17E-01
SP125699	5.00E+00	6.36E+00	7.03E+00	5.00E-01	7.69E+00	2.82E+00	1.22E+00	1.77E+00	1.05E+00	2.01E+00	0.00E+00	1.71E+00	2.90E-01	1.41E+00	3.85E-01	7.63E-01
SP125771	4.55E+00	1.30E+01	6.43E+00	1.20E+00	1.45E+01	5.41E+00	3.36E+00	3.89E+00	1.54E+00	3.27E+00	5.17E-01	1.49E+00	7.63E-01	5.78E+00	1.76E+00	9.87E-01
SP125719	1.14E+00	3.41E+00	1.21E+00	4.86E-01	4.16E+00	2.14E+00	2.78E-01	1.59E+00	7.84E-01	1.77E+00	1.84E-01	9.20E-01	3.82E-01	1.16E+00	2.94E-01	6.66E-01
SP117648	1.03E+00	3.07E+00	8.81E-01	6.50E-01	3.72E+00	1.96E+00	8.28E-01	1.65E+00	1.24E+00	2.06E+00	1.80E-01	1.18E+00	4.80E-01	1.13E+00	3.00E-02	2.92E-01
SP125760	1.75E+00	4.05E+00	2.28E+00	5.71E-01	4.49E+00	1.89E+00	1.14E+00	1.31E+00	8.78E-01	1.81E+00	0.00E+00	1.19E+00	2.59E-01	1.41E+00	9.08E-01	5.74E-01
SP125770	1.26E+02	3.29E+02	1.99E+02	1.33E+01	3.92E+02	6.99E+01	1.11E+02	1.54E+00	1.10E+01	1.06E+01	7.41E-01	0.00E+00	2.39E+00	6.53E+00	4.39E+00	4.08E+00
SP77956	3.08E+00	7.40E+00	0.00E+00	0.00E+00	3.53E+01	4.46E+00	2.45E+00	0.00E+00	0.00E+00	1.59E+01	2.94E-01	0.00E+00	3.94E+01	0.00E+00	0.00E+00	0.00E+00
SP125785	2.71E+00	4.07E+00	2.90E+00	8.05E-01	4.83E+00	2.69E+00	6.52E-01	1.64E+00	8.97E-01	1.61E+00	3.14E-01	1.19E+00	2.28E-01	9.63E-01	1.03E+00	7.36E-01
SP125706	2.37E+00	6.26E+00	2.32E+00	7.53E+00	6.97E+00	4.97E+00	9.69E-01	2.85E+00	5.39E+00	4.48E+00	6.66E-01	6.04E-01	3.78E-01	3.47E+00	2.99E+00	2.51E+00
SP125705	2.63E+00	4.63E+00	3.38E+00	5.17E-01	5.12E+00	2.73E+00	8.98E-01	1.62E+00	1.19E+00	2.15E+00	0.00E+00	1.11E+00	1.42E-01	1.28E+00	2.23E-01	5.31E-01
SP125715	3.00E-01	1.15E+00	2.33E-01	1.91E-01	1.37E+00	6.76E-01	3.75E-01	9.80E-01	9.32E-01	1.19E+00	0.00E+00	2.09E-01	6.72E-02	8.23E-01	8.28E-01	1.65E-01
SP116962	1.09E+00	3.18E+00	1.17E+00	4.19E-01	3.64E+00	1.33E+00	5.17E-01	7.19E-01	1.15E+00	1.77E+00	0.00E+00	1.18E+00	5.35E-01	9.05E-01	1.70E-01	7.74E-01
SP117660	1.71E+00	5.30E+00	1.98E+00	6.91E-01	6.32E+00	2.18E+00	1.42E+00	1.28E+00	1.13E+00	1.54E+00	4.23E-01	8.52E-01	4.71E-01	2.65E+00	4.16E-01	1.03E+00
SP117643	3.11E+00	7.11E+00	3.99E+00	1.15E+01	7.68E+00	5.42E+00	2.42E+00	2.82E+00	8.99E+00	6.72E+00	5.29E-01	1.75E+00	5.97E-01	4.62E+00	3.71E+00	3.46E+00
SP125713	3.57E+00	4.85E+00	4.06E+00	1.10E+01	5.89E+00	5.95E+00	1.12E+00	5.36E+00	7.79E+00	7.22E+00	5.15E-01	2.06E+00	4.29E-01	4.96E+00	3.08E+00	2.96E+00
SP117760	1.56E+00	3.54E+00	1.59E+00	6.02E-01	4.01E+00	1.97E+00	1.09E+00	1.54E+00	1.06E+00	1.83E+00	2.75E-01	1.01E+00	2.79E-01	9.28E-01	6.39E-01	4.33E-01
SP116968	2.04E+00	8.27E+00	2.57E+00	6.88E-01	9.41E+00	2.70E+00	1.27E+00	1.52E+00	1.34E+00	2.20E+00	0.00E+00	1.16E+00	1.50E-01	1.33E+00	2.21E-01	5.57E-01
SP125775	1.34E+00	4.38E+00	1.49E+00	5.04E-01	5.24E+00	1.28E+00	1.25E+00	1.19E+00	9.62E-01	1.16E+00	3.18E-01	6.45E-01	3.99E-01	1.39E+00	1.46E+00	6.67E-01
SP125731	1.77E+00	5.00E+00	2.17E+00	6.22E-01	5.49E+00	2.29E+00	6.14E-01	1.73E+00	8.27E-01	2.14E+00	1.83E-01	8.21E-01	3.17E-01	1.24E+00	4.27E-01	1.02E+00
SP125733	2.02E+00	6.18E+00	2.59E+00	4.87E-01	7.31E+00	1.40E+00	9.40E-01	1.74E+00	5.82E-01	1.38E+00	2.94E-01	7.42E-01	4.12E-01	1.08E+00	1.06E+00	6.83E-01
SP78502	6.02E-01	1.27E+00	6.28E-01	3.59E-01	1.61E+00	6.96E-01	3.83E-01	8.82E-01	8.61E-01	1.11E+00	0.00E+00	7.15E-01	4.26E-01	6.00E-01	1.00E-01	6.03E-01
SP125791	2.51E+00	6.54E+00	4.09E+00	5.49E-01	7.36E+00	2.55E+00	5.89E-01	1.21E+00	1.20E+00	1.92E+00	0.00E+00	1.33E+00	2.27E-01	1.07E+00	2.77E-01	9.72E-01
SP125755	1.55E+00	5.75E+00	1.55E+00	6.47E-01	6.68E+00	2.60E+00	1.21E+00	1.15E+00	1.54E+00	2.21E+00	4.22E-01	1.26E+00	4.92E-01	2.44E+00	7.61E-01	8.82E-01
SP117340	5.04E+00	5.59E+00	6.30E+00	1.27E+00	6.14E+00	4.00E+00	8.74E-01	1.89E+00	1.54E+00	2.72E+00	2.87E-01	2.15E+00	4.98E-01	2.12E+00	4.15E-01	9.10E-01
SP125781	2.15E+00	3.97E+00	2.93E+00	6.28E-01	4.41E+00	3.29E+00	7.19E-01	1.50E+00	1.04E+00	1.70E+00	2.53E-01	1.20E+00	3.28E-01	1.36E+00	2.18E-01	7.65E-01
SP125783	1.11E+00	3.73E+00	1.32E+00	6.80E-01	4.14E+00	1.45E+00	5.74E-01	1.63E+00	7.55E-01	2.12E+00	0.00E+00	1.03E+00	5.50E-01	1.51E+00	8.85E-01	8.19E-01
SP116950	4.89E+00	8.79E+00	6.53E+00	6.94E-01	1.06E+01	3.04E+00	2.00E+00	1.67E+00	1.02E+00	1.73E+00	4.07E-01	1.12E+00	3.06E-01	3.91E+00	3.04E-01	1.08E+00
SP125712	2.74E+00	7.23E+00	4.15E+00	6.14E-01	8.53E+00	3.30E+00	3.08E+00	1.39E+00	8.76E-01	1.68E+00	2.19E-01	1.29E+00	3.53E-01	1.71E+00	1.25E+00	8.09E-01
SP125786	7.38E-01	2.07E+00	7.84E-01	3.63E+00	2.41E+00	1.86E+00	9.34E-01	1.83E+00	2.88E+00	2.58E+00	6.89E-01	1.02E+00	4.59E-01	1.28E+00	1.39E+00	1.04E+00
SP125693	7.05E+00	1.25E+01	7.99E+00	6.39E-01	1.47E+01	7.78E+00	2.76E+00	2.85E+00	1.27E+00	2.81E+00	2.88E-01	1.36E+00	5.28E-01	2.63E+00	1.36E+00	6.69E-01
SP116949	3.68E+00	5.17E+00	4.72E+00	8.05E-01	5.95E+00	3.54E+00	8.45E-01	2.35E+00	1.14E+00	2.94E+00	4.40E-01	1.99E+00	3.89E-01	2.15E+00	6.33E-01	1.10E+00
SP78533	8.29E-01	1.94E+00	8.35E-01	4.61E-01	2.55E+00	1.07E+00	6.51E-01	1.31E+00	1.12E+00	1.69E+00	0.00E+00	7.90E-01	3.69E-01	1.13E+00	5.00E-02	3.83E-01
SP117215	1.93E+00	4.72E+00	2.93E+00	6.03E-01	5.39E+00	2.02E+00	7.21E-01	1.80E+00	9.77E-01	2.03E+00	4.45E-02	9.45E-01	3.38E-01	1.76E+00	6.11E-01	5.43E-01
SP117040	2.87E+00	9.45E+00	3.46E+00	5.89E-01	1.17E+01	3.51E+00	1.38E+00	1.47E+00	1.17E+00	2.04E+00	0.00E+00	1.33E+00	5.79E-01	4.79E+00	5.37E-02	8.26E-01
SP117476	2.36E+00	4.72E+00	2.60E+00	5.93E-01	5.41E+00	2.34E+00	9.37E-01	1.20E+00	8.89E-01	1.72E+00	2.16E-01	1.36E+00	3.67E-01	1.31E+00	5.82E-01	4.48E-01
SP116985	1.98E+00	4.90E+00	2.57E+00	4.88E-01	5.53E+00	2.25E+00	9.65E-01	1.59E+00	9.42E-01	2.78E+00	2.99E-01	1.82E+00	8.53E-01	1.42E+00	1.20E-01	6.89E-01
SP125769	1.31E+00	2.85E+00	1.73E+00	4.71E-01	3.56E+00	1.77E+00	4.78E-01	1.27E+00	5.90E-01	1.22E+00	2.00E-02	8.14E-01	2.19E-01	1.19E+00	1.10E+00	1.17E-01
SP125778	2.19E+00	5.22E+00	3.18E+00	1.60E+01	6.69E+00	8.71E+00	1.25E+00	3.69E+00	1.09E+01	9.20E+00	1.63E+00	2.12E+00	5.70E-01	5.78E+00	4.74E+00	4.13E+00
SP117440	2.31E+00	8.30E+00	3.01E+00	7.38E-01	9.44E+00	2.71E+00	1.56E+00	1.74E+00	1.07E+00	1.92E+00	1.67E-01	1.48E+00	3.96E-01	1.89E+00	3.71E-01	7.05E-01
SP125730	1.26E+00	3.08E+00	1.40E+00	3.61E-01	3.43E+00	1.24E+00	4.82E-01	9.43E-01	8.16E-01	9.43E-01	0.00E+00	4.36E-01	3.23E-01	7.06E-01	5.39E-01	3.43E-01
SP125686	1.62E+00	7.67E+00	1.83E+00	6.92E-01	9.41E+00	2.88E+00	1.17E+00	1.35E+00	1.12E+00	1.55E+00	4.10E-01	1.19E+00	2.42E-01	2.60E+00	1.18E+00	6.11E-01
SP125758	2.42E+00	4.66E+00	2.57E+00	5.65E-01	5.12E+00	2.51E+00	1.06E+00	1.28E+00	1.00E+00	1.74E+00	0.00E+00	1.17E+00	2.87E-01	1.51E+00	1.13E+00	5.90E-01
SP77848	8.14E-01	1.64E+00	7.92E-01	2.23E-02	1.95E+00	9.57E-01	4.85E-01	6.21E-01	5.11E-01	8.16E-01	2.99E-01	6.81E-01	1.78E-01	7.63E-01	5.80E-02	5.59E-01
SP117974	3.34E+00	7.58E+00	3.42E+00	5.91E-01	8.42E+00	4.38E+00	1.47E+00	1.43E+00	1.20E+00	2.55E+00	1.89E-01	1.33E+00	5.39E-01	1.34E+00	1.30E-01	7.09E-01
SP117911	3.32E+00	5.93E+00	4.64E+00	4.46E-01	6.93E+00	2.85E+00	1.61E+00	1.35E+00	9.02E-01	1.93E+00	2.80E-01	1.32E+00	4.62E-01	1.79E+00	2.06E-01	4.83E-01
SP117165	2.15E+00	3.51E+00	1.97E+00	6.68E-01	4.27E+00	2.43E+00	8.72E-01	2.06E+00	1.44E+00	2.73E+00	0.00E+00	1.62E+00	4.46E-01	1.54E+00	5.63E-02	8.87E-01
SP117412	2.43E+00	8.25E+00	3.45E+00	4.42E+00	9.35E+00	3.92E+00	6.60E-01	2.46E+00	3.12E+00	3.20E+00	2.69E-01	1.37E+00	3.45E-01	1.98E+00	9.40E-01	1.05E+00
SP117650	7.95E-01	1.78E+00	9.46E-01	8.23E-01	2.29E+00	1.29E+00	5.93E-01	1.90E+00	2.08E+00	2.78E+00	0.00E+00	7.77E-01	3.35E-01	1.15E+00	3.20E-01	7.32E-01
SP117076	5.91E-01	3.13E+00	7.23E-01	6.71E-01	3.48E+00	9.38E-01	5.93E-01	1.03E+00	1.02E+00	1.02E+00	3.43E-01	5.75E-01	5.02E-01	1.28E+00	1.03E+00	6.19E-01
SP125757	2.14E+00	6.15E+00	2.02E+00	5.87E-01	6.99E+00	2.54E+00	9.11E-01	1.50E+00	1.05E+00	1.36E+00	0.00E+00	1.03E+00	2.90E-01	1.78E+00	1.28E+00	6.94E-01
SP125711	2.20E+00	5.52E+00	2.56E+00	5.86E-01	6.67E+00	2.68E+00	1.27E+00	1.79E+00	6.58E-01	2.03E+00	6.54E-01	1.60E+00	4.19E-01	1.79E+00	2.41E+00	9.36E-01
SP125811	1.53E+00	3.32E+00	1.73E+00	6.08E-01	3.65E+00	1.21E+00	5.89E-01	1.46E+00	1.09E+00	1.98E+00	2.95E-01	1.07E+00	3.97E-01	1.17E+00	1.16E+00	6.38E-01
SP125723	2.07E+00	4.57E+00	2.26E+00	7.45E-01	5.20E+00	2.43E+00	1.21E+00	1.44E+00	8.40E-01	2.30E+00	0.00E+00	1.81E+00	5.47E-01	2.17E+00	6.60E-01	9.04E-01
SP125809	3.17E+00	1.02E+01	5.37E+00	6.92E-01	1.15E+01	3.72E+00	2.17E+00	9.60E-01	9.91E-01	1.47E+00	3.19E-01	1.11E+00	8.96E-02	1.03E+00	6.48E-01	7.36E-01
SP125722	1.22E+00	3.07E+00	1.51E+00	5.49E-01	3.49E+00	1.88E+00	7.99E-01	1.08E+00	9.06E-01	1.50E+00	1.00E-02	4.13E-01	3.30E-01	1.73E+00	8.98E-01	4.14E-01
SP117908	1.76E+00	5.25E+00	2.03E+00	5.75E-01	5.66E+00	1.91E+00	8.32E-01	1.50E+00	1.33E+00	1.64E+00	0.00E+00	1.10E+00	2.66E-01	1.24E+00	6.01E-01	9.14E-01
SP125741	2.62E+00	9.25E+00	3.94E+00	7.28E-01	1.09E+01	1.97E+00	2.53E+00	1.14E+00	1.06E+00	1.81E+00	2.56E-01	9.53E-01	5.79E-01	2.09E+00	7.98E-01	1.04E+00
SP125724	4.11E+00	4.76E+00	4.21E+00	6.10E-01	5.89E+00	3.15E+00	5.82E-01	7.45E-01	1.03E+00	2.46E+00	3.27E-01	2.56E+00	2.33E-01	1.49E+00	1.22E+00	1.09E+00
SP117037	1.37E+00	4.88E+00	1.46E+00	5.04E-01	5.42E+00	1.64E+00	4.74E-01	1.54E+00	7.80E-01	1.93E+00	2.15E-01	9.37E-01	3.86E-01	2.15E+00	1.12E+00	4.26E-01
SP125777	1.48E+00	5.28E+00	1.44E+00	9.50E+00	5.55E+00	4.44E+00	1.45E+00	2.68E+00	6.51E+00	5.13E+00	7.34E-01	1.96E+00	3.35E-01	3.83E+00	2.62E+00	2.81E+00
SP117291	2.94E+00	9.13E+00	4.25E+00	6.10E-01	1.06E+01	4.23E+00	1.26E+00	1.79E+00	1.07E+00	1.59E+00	0.00E+00	1.15E+00	3.92E-01	2.09E+00	1.10E-01	6.52E-01
SP125793	1.41E+00	2.55E+00	1.37E+00	1.14E+00	3.02E+00	1.49E+00	6.81E-01	8.17E-01	9.56E-01	9.33E-01	1.98E-01	1.04E+00	1.69E-01	9.08E-01	1.09E+00	7.47E-01
SP125744	3.22E+00	4.69E+00	4.24E+00	5.55E-01	5.30E+00	1.80E+00	1.36E+00	1.35E+00	5.61E-01	1.60E+00	1.00E-02	7.67E-01	3.12E-01	1.44E+00	9.58E-01	5.31E-01
SP125795	1.88E+00	5.48E+00	2.81E+00	4.85E-01	6.51E+00	1.96E+00	9.61E-01	1.16E+00	8.05E-01	1.31E+00	2.73E-01	9.53E-01	3.75E-01	8.15E-01	6.55E-01	7.77E-01
SP125703	2.23E+00	5.20E+00	3.18E+00	5.01E-01	6.15E+00	2.59E+00	1.01E+00	1.37E+00	7.85E-01	1.81E+00	2.50E-01	1.16E+00	3.16E-01	1.42E+00	9.68E-01	5.66E-01
SP125761	1.51E+00	3.53E+00	1.35E+00	6.05E-01	4.28E+00	1.58E+00	8.43E-01	1.55E+00	7.75E-01	1.73E+00	0.00E+00	8.63E-01	5.89E-01	1.47E+00	8.38E-01	8.34E-01
SP117661	4.82E+00	7.27E+00	7.64E+00	5.91E-01	8.48E+00	1.87E+00	1.30E+00	1.79E+00	1.10E+00	2.34E+00	0.00E+00	9.92E-01	9.65E-02	1.66E+00	7.71E-01	9.32E-01
SP125776	3.33E+00	5.64E+00	4.81E+00	8.97E-01	6.50E+00	2.21E+00	1.49E+00	1.43E+00	8.67E-01	1.84E+00	3.73E-01	1.37E+00	5.05E-01	2.14E+00	3.39E-01	8.89E-01
SP117261	1.04E+00	3.25E+00	8.90E-01	3.60E-01	3.77E+00	1.69E+00	5.63E-01	1.29E+00	9.28E-01	1.68E+00	1.88E-01	8.48E-01	4.01E-01	1.06E+00	5.00E-02	3.61E-01
SP125698	4.28E+00	5.99E+00	5.47E+00	6.98E+00	6.73E+00	4.45E+00	1.32E+00	2.67E+00	5.50E+00	4.06E+00	4.77E-01	1.51E+00	3.07E-01	2.59E+00	2.08E+00	1.95E+00
SP125714	2.99E+00	7.20E+00	4.57E+00	5.75E-01	8.24E+00	3.72E+00	8.43E-01	1.35E+00	9.59E-01	1.88E+00	3.12E-01	8.73E-01	2.63E-01	2.19E+00	1.07E+00	1.72E+00
