Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
CPCT02090060T	148	69	0	21	154	28	6	55	24	29	58	48	9	0	2	28
CPCT02210068T	45	170	24	261	22	31	21	52	142	30	91	30	16	22	5	40
CPCT02410012T	37	265	19	31	0	4	29	19	15	4	72	6	9	41	4	10
DRUP01090022T	86	109	31	651	237	19	29	48	130	15	110	22	9	37	0	39
CPCT02050246T	70	510	17	7	0	3	42	17	42	0	146	24	12	71	1	18
CPCT02050244T	195	284	25	3	140	15	35	0	38	23	112	17	12	5	1	154
CPCT02060111T	31	189	0	414	0	16	7	52	155	0	153	0	11	0	0	10
CPCT02050070T	24	46	18	9	16	11	20	0	32	19	90	18	2	15	6	9
CPCT02250001T	95	173	17	144	0	0	14	0	26	87	94	17	6	36	3	28
CPCT02070231T	101	207	3	13	81	12	12	73	35	4	63	23	13	1	0	9
CPCT02210016T	140714	6172	40203	0	0	4347	2582	125	0	0	1175	0	0	0	3267	0
CPCT02070132T	124	190	19	11	72	5	14	23	0	9	32	28	21	0	0	53
CPCT02180029T	0	15	6	13	130	30	7	17	36	41	63	9	6	26	4	7
CPCT02050195T	50	107	0	17	0	7	18	21	54	139	31	4	0	0	4	21
CPCT02060107T	113	0	55	13	632	29	41	46	0	19	37	10	8	15	0	27
CPCT02070177T	19	0	23	0	154	21	17	11	7	52	39	5	6	0	3	9
CPCT02030366T	122	223	17	12	327	21	44	47	1	0	38	17	2	17	0	20
CPCT02050223T	120	235	13	4	0	29	1	23	23	29	100	21	1	17	0	7
CPCT02060116T	116	45	0	2	109	18	9	30	11	0	41	0	5	6	0	5
CPCT02050239T	174	58	1	9	226	0	33	6	56	65	88	24	9	35	0	26
CPCT02210031T	49	129	5	173	0	7	16	89	51	0	88	36	0	0	2	8
CPCT02230035T	152	231	19	9	232	9	36	23	46	9	113	18	8	0	10	3
CPCT02050089T	2301	725	132	6	632	154	144	70	0	12	85	0	1	0	17	141
CPCT02180009T	104	62	56	1210	0	82	0	235	75	129	69	145	7	0	0	23
CPCT02330014T	26	102	14	2	0	0	3	6	13	12	14	0	11	32	2	2
CPCT02230001T	6	0	9	0	75	2	7	4	13	9	8	0	1	21	0	4
CPCT02040083T	50	151	0	5	60	6	37	26	24	75	59	9	13	8	9	7
CPCT02180020T	347	261	5	777	454	24	48	0	34	94	108	6	5	0	7	191
CPCT02050135T	136	436	32	964	0	11	52	0	153	27	189	93	22	8	0	57
CPCT02020483T	260	279	19	10	0	34	39	24	14	56	50	16	10	24	0	22
CPCT02080091T	76	65	49	4	389	5	30	36	26	7	18	12	5	28	0	29
CPCT02260012T	88	293	27	11	0	0	76	0	89	0	157	0	14	113	0	8
CPCT02210036T	167	738	25	17	0	18	72	3	98	11	200	9	13	36	0	19
CPCT02130014T	133	42	6	5	165	0	12	70	31	3	32	23	4	2	0	19
CPCT02130010T	174	172	24	20	170	25	37	36	84	14	73	46	24	36	7	17
CPCT02250002T	102	105	10	10	61	7	20	22	31	0	83	7	7	11	0	4
CPCT02090027T	69	68	3	4	49	24	3	0	8	52	18	0	0	11	5	9
DRUP01070119T	6010	276	714	0	1299	51	253	20	0	0	248	0	3	0	0	26
CPCT02050447T	99	71	8	24	441	18	22	32	1	0	18	28	11	0	0	15
CPCT02330135T	56	0	22	10	185	0	8	22	6	77	24	12	3	7	0	9
CPCT02200008T	98	135	12	14	37	0	19	23	8	0	10	37	8	0	12	16
CPCT02200009T	44	22	11	10	81	0	13	27	21	25	28	36	0	2	5	26
