MutationType	SP116536	SP116539	SP116542	SP116545	SP116548	SP116550	SP116553	SP116557	SP116559	SP116562	SP116564	SP116571	SP116393	SP116442	SP116446	SP116419	SP116383	SP116385	SP116440	SP116450	SP116493	SP116391	SP116401	SP116409	SP116416	SP116424	SP116515	SP116499	SP116505	SP116509	SP116437	SP116512	SP116465	SP116496	SP116525	SP116481	SP116586	SP116528	SP116589	SP116406	SP116484	SP116453	SP116469	SP116578	SP116531	SP116593	SP116487	SP116456	SP116472	SP116518	SP116412	SP116534	SP116596	SP116490	SP116459	SP116475	SP116520	SP116431	SP116582	SP116599	SP116478	SP116462	SP116523	SP116434	SP122725	SP122476	SP122372	SP122489	SP122560	SP122590	SP122714	SP121870	SP123010	SP121865	SP122676	SP122412	SP122392	SP122634	SP122702	SP121828	SP121783	SP121774	SP121790	SP121859	SP121808	SP121781	SP121763	SP121811	SP121852	SP122361	SP121837	SP121824	SP121841	SP121831	SP121761	SP121816	SP121861	SP121847
4:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0
4:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4:Ins:R:5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
5:Ins:R:0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	3	1	1	0	0	0	0	0	1	0	0	3	0	2	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	4	0	0	0	0	1	1	1	1	2	2	2	0	4	1	0	0	1	0	2	0	0	0	2	2	0	0	0	2	2	1	0	1
5:Ins:R:1	1	0	0	0	1	0	1	1	1	0	1	0	0	0	0	2	2	6	1	6	1	0	0	2	0	1	1	0	7	0	1	2	0	3	4	0	1	8	0	4	1	1	1	5	1	0	0	0	4	6	0	0	9	5	1	2	3	3	4	2	4	0	0	1	2	3	0	2	3	2	5	2	4	3	6	3	8	4	5	3	3	2	4	2	0	3	1	2	5	5	2	1	1	1	1	3	0	2
5:Ins:R:2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
5:Ins:R:3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
5:Ins:R:4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
5:Ins:R:5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2:Del:M:1	0	0	2	0	1	1	0	0	1	0	2	1	0	0	0	1	11	6	2	8	0	1	0	2	0	2	1	0	2	3	0	54	10	13	3	0	1	6	5	3	0	2	13	15	1	0	0	0	3	6	1	0	11	1	3	0	3	9	3	4	2	0	0	1	9	3	8	3	1	4	2	4	6	4	2	5	12	4	5	4	6	8	0	4	4	9	4	1	2	17	5	2	3	1	6	3	0	4
3:Del:M:1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	5	0	0	0	0	0	0	0	0	0	1	1	1	0	8	2	1	0	4	4	0	1	0	8	10	1	0	0	1	1	1	0	0	3	0	4	0	3	3	0	0	0	0	0	1	2	0	7	2	0	1	1	1	2	2	0	3	2	1	0	1	0	3	3	0	0	1	1	2	0	4	1	0	0	0	1	0	0	1
3:Del:M:2	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	5	3	4	7	1	0	0	3	1	0	1	1	0	1	1	5	4	4	0	0	0	1	1	0	0	0	1	7	0	1	2	1	2	3	0	3	1	1	2	0	2	1	3	0	0	2	2	0	3	3	3	0	1	0	0	1	5	1	1	0	4	3	3	3	2	2	3	2	2	10	0	3	0	9	3	0	1	1	3	1	0	1
4:Del:M:1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	3	4	1	0	0	1	0	1	4	0	0	1	0	0	2	9	1	0	1	2	1	1	1	2	8	14	2	0	0	0	3	2	0	0	7	0	2	1	1	1	1	0	0	0	0	1	1	1	4	0	0	0	2	1	0	1	1	0	2	3	1	2	1	5	1	0	1	1	0	0	1	1	0	2	0	1	1	0	1	0
4:Del:M:2	1	0	0	0	1	1	2	0	0	2	2	1	0	0	0	1	2	4	0	3	1	1	0	1	1	0	1	2	1	1	3	6	4	2	2	0	0	3	2	0	0	1	5	10	0	0	0	1	2	2	0	1	1	0	6	1	3	2	2	0	0	1	0	0	3	0	0	0	2	1	2	1	4	1	0	0	7	3	0	0	1	3	2	1	1	4	2	0	1	5	1	2	1	0	4	3	0	2
4:Del:M:3	1	0	2	1	0	0	1	0	2	1	1	0	0	0	0	2	7	3	5	7	1	0	1	3	0	2	0	1	1	1	1	6	10	3	5	0	0	2	1	3	0	2	3	7	1	0	0	1	4	6	0	1	3	1	2	1	0	2	1	1	1	1	0	0	6	2	3	1	1	2	2	0	3	0	1	3	13	1	0	3	1	8	1	0	1	9	2	3	0	10	3	1	1	0	1	2	0	0
5:Del:M:1	3	0	0	0	1	0	1	0	1	3	2	1	0	0	0	2	25	8	6	22	0	0	3	5	1	1	4	4	2	6	1	7	0	39	11	1	1	7	15	3	0	1	36	75	1	1	1	1	10	5	3	3	25	4	4	0	9	11	17	0	2	3	3	1	7	12	27	1	5	10	3	2	9	6	7	6	34	10	4	7	15	19	8	4	4	15	11	12	13	18	3	7	2	10	15	9	0	10
5:Del:M:2	1	1	0	0	1	0	0	1	0	0	2	1	0	0	0	1	28	4	3	12	1	1	1	1	1	2	5	6	2	5	1	4	3	28	4	2	4	7	15	1	1	0	24	61	2	0	2	0	9	7	0	6	15	4	3	0	6	3	16	1	2	2	5	1	6	12	12	3	8	2	4	6	4	5	5	5	41	6	5	8	11	12	7	6	4	10	8	13	9	14	6	5	1	8	11	6	0	9
5:Del:M:3	1	2	0	0	0	0	0	1	0	1	0	0	0	0	0	3	13	6	5	3	1	1	1	2	1	0	4	3	3	6	0	4	3	12	4	0	2	2	12	1	1	0	13	32	0	0	0	0	7	4	1	4	9	4	4	3	3	2	6	2	2	1	0	0	5	7	5	3	2	4	4	1	6	3	5	7	40	2	4	2	4	5	3	4	2	12	4	9	4	5	5	5	2	2	3	2	0	2
5:Del:M:4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	5	2	0	1	0	1	0	0	0	0	1	2	0	1	0	2	2	8	2	0	0	0	7	2	0	1	4	18	0	0	2	0	6	2	0	0	2	2	3	0	2	1	3	0	0	0	1	0	5	3	5	1	0	1	0	0	0	4	5	5	15	5	2	5	6	3	1	2	1	3	2	2	2	4	2	1	2	2	4	1	0	2
5:Del:M:5	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	3	6	1	2	1	0	0	1	0	0	0	3	2	2	0	2	3	3	4	0	1	3	4	2	0	2	2	6	0	2	0	0	5	4	0	1	2	2	1	0	2	0	7	1	0	2	0	1	3	2	2	0	7	3	1	1	1	2	2	3	20	1	1	2	0	3	1	0	1	6	1	8	3	6	4	1	1	2	0	3	2	1
