MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
3:Del:R:2	3.70E-05	5.16E-05	5.23E-05	7.90E-05	1.06E-04	6.46E-05
3:Del:R:3	1.39E-05	2.10E-05	1.91E-05	4.66E-05	4.37E-05	1.58E-06
3:Del:R:4	9.41E-06	1.24E-05	1.58E-05	3.71E-05	1.82E-05	3.64E-05
3:Del:R:5	6.98E-06	2.80E-06	1.47E-05	3.47E-05	1.80E-05	2.84E-05
4:Del:R:0	1.60E-05	8.86E-06	4.44E-05	1.19E-04	8.65E-05	1.44E-04
4:Del:R:1	5.65E-05	9.67E-05	8.00E-05	1.82E-04	1.66E-04	1.74E-04
4:Del:R:2	2.84E-05	4.43E-05	4.05E-05	1.18E-04	9.68E-05	5.14E-05
4:Del:R:3	1.76E-05	2.61E-05	1.41E-06	6.15E-05	3.63E-05	4.08E-05
4:Del:R:4	8.35E-06	8.31E-06	6.91E-06	3.34E-05	2.53E-05	3.21E-05
4:Del:R:5	8.05E-06	3.61E-06	4.57E-07	3.21E-05	1.01E-06	3.60E-06
5:Del:R:0	6.58E-06	8.62E-05	1.40E-04	9.21E-04	3.30E-04	7.44E-04
5:Del:R:1	4.46E-05	6.35E-05	7.40E-05	1.63E-04	1.26E-04	1.83E-04
5:Del:R:2	1.27E-05	2.21E-05	2.59E-05	6.54E-05	5.02E-05	8.96E-05
5:Del:R:3	1.18E-05	8.15E-06	9.77E-07	3.95E-05	1.17E-05	3.67E-05
5:Del:R:4	6.52E-06	1.55E-06	1.85E-06	2.13E-05	1.15E-05	8.70E-06
5:Del:R:5	2.84E-06	0.00E+00	3.57E-06	1.05E-05	5.14E-06	6.15E-06
2:Ins:R:0	3.40E-05	7.32E-05	1.34E-04	4.49E-04	1.10E-04	1.25E-04
2:Ins:R:1	1.16E-05	5.10E-05	6.12E-05	1.43E-04	1.12E-04	7.19E-05
2:Ins:R:2	1.66E-05	4.15E-05	4.05E-05	8.19E-05	7.16E-05	8.89E-05
2:Ins:R:3	1.65E-05	3.42E-05	3.06E-05	7.86E-05	4.27E-05	4.15E-05
2:Ins:R:4	3.22E-05	5.53E-05	6.04E-05	9.80E-05	9.94E-06	8.02E-05
2:Ins:R:5	9.19E-05	1.47E-04	2.18E-04	3.40E-04	4.99E-10	2.12E-04
3:Ins:R:0	5.13E-06	3.85E-05	6.77E-05	2.44E-04	5.49E-06	1.07E-04
3:Ins:R:1	1.64E-05	5.54E-05	7.00E-05	9.04E-05	8.76E-05	7.23E-05
3:Ins:R:2	1.44E-05	2.31E-05	2.77E-05	3.60E-05	4.34E-05	5.08E-05
3:Ins:R:3	5.26E-06	7.24E-06	1.39E-05	2.38E-05	1.55E-05	1.11E-06
3:Ins:R:4	8.03E-06	3.90E-06	1.80E-05	1.30E-05	6.66E-06	2.48E-05
3:Ins:R:5	2.29E-05	4.12E-05	4.83E-05	5.88E-05	3.13E-08	3.95E-05
4:Ins:R:0	2.30E-05	4.98E-05	7.18E-05	5.11E-04	7.41E-06	6.28E-05
4:Ins:R:1	8.70E-06	6.36E-05	8.38E-05	1.07E-04	1.14E-04	8.93E-05
4:Ins:R:2	1.06E-05	1.67E-05	1.87E-05	4.19E-05	1.17E-05	4.57E-05
4:Ins:R:3	3.45E-06	1.66E-05	1.38E-05	3.14E-05	8.76E-06	9.53E-06
4:Ins:R:4	1.48E-05	2.41E-05	2.73E-05	3.80E-05	9.49E-06	4.37E-05
4:Ins:R:5	2.53E-05	4.17E-05	4.07E-05	5.95E-05	2.37E-05	4.04E-05
5:Ins:R:0	3.19E-06	5.77E-09	1.83E-05	2.60E-03	4.45E-05	1.49E-04
5:Ins:R:1	3.81E-05	1.37E-04	1.42E-04	2.09E-04	2.33E-04	2.51E-04
5:Ins:R:2	1.58E-05	2.21E-05	2.05E-05	4.50E-05	2.23E-05	4.12E-05
5:Ins:R:3	9.25E-06	1.52E-05	1.55E-05	3.60E-05	2.13E-05	3.25E-05
5:Ins:R:4	5.41E-06	1.22E-05	1.70E-05	2.57E-05	3.83E-06	1.46E-05
5:Ins:R:5	5.09E-06	1.11E-05	1.31E-05	1.59E-05	1.19E-05	2.15E-05
2:Del:M:1	4.32E-05	1.04E-04	9.98E-05	2.04E-04	2.00E-04	1.75E-04
3:Del:M:1	1.44E-05	3.54E-05	2.51E-05	1.00E-04	1.02E-04	1.50E-04
3:Del:M:2	3.27E-05	8.16E-05	8.28E-05	1.31E-04	1.83E-04	1.83E-04
4:Del:M:1	1.81E-05	3.71E-05	3.89E-05	1.21E-04	9.89E-05	1.87E-04
4:Del:M:2	2.27E-05	5.93E-05	5.71E-05	1.05E-04	1.20E-04	1.62E-04
4:Del:M:3	4.53E-05	6.96E-05	7.19E-05	1.35E-04	1.56E-04	1.69E-04
5:Del:M:1	3.10E-05	1.14E-04	1.35E-04	5.91E-04	3.36E-04	7.31E-04
5:Del:M:2	3.47E-05	1.39E-04	1.58E-04	5.00E-04	3.46E-04	1.11E-03
5:Del:M:3	3.30E-05	8.11E-05	1.05E-04	3.42E-04	2.50E-04	8.36E-04
5:Del:M:4	3.00E-05	7.46E-05	2.12E-05	1.94E-04	1.55E-04	5.84E-04
5:Del:M:5	3.30E-05	8.01E-05	1.04E-04	2.48E-04	1.47E-04	5.22E-04
