Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
SP50157	69	6	0	75	47	85	114	0	5	0	27	0	15	0	39	0	0	3	0	26
SP99205	71	11	30	0	38	0	0	46	0	26	26	0	0	49	0	22	2	0	0	0
SP50159	66	22	34	0	72	77	16	37	0	90	26	196	33	0	0	24	26	4	10	0
SP50161	67	17	106	211	80	0	20	0	0	34	39	0	84	0	15	20	0	2	22	17
SP107025	41	16	55	0	106	15	0	55	0	164	65	0	36	7	0	34	0	5	7	8
SP107028	0	2	16	29	7	7	16	0	0	2	15	0	0	0	12	0	0	0	6	22
SP50163	89	18	31	100	30	45	29	41	12	23	66	0	21	0	8	0	0	0	11	12
SP99217	63	8	10	0	17	8	7	38	0	14	2	0	3	24	0	0	60	2	14	6
SP50165	36	30	115	0	36	77	40	0	22	38	36	0	30	0	25	36	81	5	2	2
SP107030	87	24	55	7	19	65	10	66	0	86	8	20	4	0	0	12	0	2	2	0
SP50167	63	22	86	39	79	51	68	38	32	0	46	0	37	0	21	20	0	6	3	5
SP99229	148	16	20	0	23	39	0	21	112	27	19	0	17	48	0	8	0	4	4	13
SP99233	85	12	4	52	52	0	58	59	0	2	54	33	7	0	0	0	0	2	18	17
SP107032	2	0	8	0	14	10	13	1	8	7	8	0	2	11	7	0	0	2	0	0
SP50169	41	12	139	27	33	0	0	126	2	79	60	126	8	100	0	0	0	3	18	5
SP50171	103	19	186	0	46	16	0	61	76	60	33	0	24	0	0	46	0	0	34	17
SP50173	61	9	46	51	18	27	37	25	0	0	11	0	13	0	10	28	0	0	0	11
SP50175	5	0	0	30	6	0	0	5	0	11	5	0	0	0	0	4	0	0	0	0
SP107034	16	5	55	78	16	46	0	0	0	32	14	35	8	0	15	0	0	1	0	0
SP50179	114	4	17	44	3	105	45	37	21	0	29	0	0	74	0	20	0	0	0	0
SP99237	21	41	33	0	31	0	0	36	81	60	13	0	14	46	9	22	0	4	7	28
SP107037	42	13	118	0	64	2	34	41	0	55	71	68	18	0	111	23	67	2	7	0
SP107041	117	11	40	0	17	47	30	0	0	19	1	28	7	30	0	0	20	1	5	13
SP50181	57	12	56	107	24	14	0	69	0	0	61	27	16	10	33	0	0	0	17	0
SP99249	60	50	9	15	17	101	28	6	28	11	10	101	22	0	0	0	0	2	0	21
SP99253	144	49	62	189	33	0	55	0	16	14	31	0	16	12	24	13	0	2	19	0
SP50183	112	27	96	201	32	69	0	0	0	84	5	0	18	56	0	7	0	0	0	3
SP99257	177	88	64	163	120	93	41	24	50	0	39	17	31	4	88	47	0	4	10	0
SP107044	30	5	22	6	12	22	29	60	0	3	2	0	10	8	0	9	0	1	3	19
SP50185	111	8	0	120	22	0	36	0	5	32	13	0	33	51	26	45	8	4	0	6
CPCT02020315T	47	54	87	26	18	0	0	0	106	36	21	0	10	78	55	45	142	58	28	0
CPCT02020321T	3	2	3	0	5	0	0	0	0	2	1	0	3	0	14	0	0	37	0	1
CPCT02020330T	71	63	32	0	14	58	50	54	184	16	19	0	17	126	0	14	0	23	36	0
CPCT02010372T	237	115	0	0	33	0	0	0	109	0	13	0	190	63	0	108	0	84	16	91
CPCT02020326T	209	26	12	0	32	123	34	12	0	0	0	0	13	39	25	29	153	68	13	0
CPCT02020403T	114	25	114	0	59	0	105	94	0	0	17	0	25	0	0	14	0	44	30	87
CPCT02040063T	33	147	172	162	25	52	106	19	200	15	18	0	27	105	74	67	0	57	10	34
CPCT02060054T	135	57	237	39	140	57	79	110	39	0	17	68	30	39	44	79	0	77	47	0
CPCT02060053T	103	8	6	0	2	0	0	8	129	26	10	0	1	6	20	9	0	21	1	22
CPCT02020886T	81	149	49	41	23	0	5	68	119	76	0	54	118	43	0	0	43	70	5	41
CPCT02130167T	88	57	19	0	0	56	108	36	62	0	20	24	16	1	0	30	0	41	31	45
CPCT02080186T	84	65	28	52	25	61	42	0	86	0	12	182	0	139	0	16	0	39	21	0
CPCT02130172T	158	23	2	36	63	39	0	0	79	20	12	0	98	0	11	53	2	45	18	22
CPCT02020413TII	29	7	0	0	331	243	0	222	0	20	10	0	44	70	159	0	0	201	0	0
CPCT02130180T	102	34	12	0	52	73	167	47	75	0	13	0	7	142	47	46	0	33	35	0
CPCT02130057T	147	61	69	98	37	85	65	0	0	19	30	0	0	30	2	9	0	97	17	50
CPCT02130186T	190	90	52	94	12	108	38	0	242	0	16	8	19	43	17	9	0	35	27	44
CPCT02130184T	128	45	46	0	49	35	47	95	90	0	211	0	37	65	0	38	178	46	50	0
CPCT02020690T	89	28	74	0	104	161	59	16	36	0	20	0	23	0	23	0	198	57	31	0
CPCT02080215T	221	19	12	0	38	0	24	67	18	53	16	8	18	0	10	34	100	84	22	0
CPCT02050360T	187	69	7	49	50	11	114	7	50	25	39	0	23	75	0	13	0	155	20	29
CPCT02130096T	100	55	99	0	89	136	75	48	159	0	31	0	22	6	19	31	3	130	8	61
CPCT02020759T	187	84	107	0	62	17	87	102	121	78	14	0	0	5	13	42	0	100	34	39
CPCT02130127T	0	38	2	52	17	38	9	21	79	0	4	162	25	123	3	10	39	43	9	15
CPCT02060242T	251	46	61	83	38	58	66	108	144	49	0	0	19	24	0	4	0	82	55	0
CPCT02050386T	48	37	48	0	39	4	0	77	18	0	21	140	0	0	0	21	87	88	33	51
CPCT02290055T	147	5	6	0	14	0	0	0	116	25	14	0	25	71	23	16	0	44	3	11
CPCT02130048T	134	22	5	68	36	0	19	0	0	66	6	154	9	0	7	31	0	68	17	0
CPCT02130155T	117	12	17	100	37	0	65	14	36	0	15	0	17	2	17	19	0	82	14	8
CPCT02130156T	206	52	58	0	41	48	73	79	3	44	52	0	25	0	18	19	0	108	10	0
CPCT02130157T	6	41	14	0	43	0	0	0	312	0	6	373	221	38	15	18	0	180	0	30
CPCT02130158T	270	14	0	80	96	44	0	28	0	4	1	5	155	0	21	46	4	139	35	23
CPCT02020852T	192	85	47	103	52	0	72	41	84	32	17	0	33	0	0	0	20	123	14	62
CPCT02020839T	0	5	0	52	19	7	5	0	0	11	8	11	0	7	4	2	0	37	0	9
CPCT02130159T	80	8	37	51	47	0	0	0	161	27	5	0	221	0	87	37	0	69	23	24
CPCT02020861T	181	41	110	56	85	0	80	20	48	40	23	0	4	0	38	19	3	119	21	21
CPCT02060276T	85	43	57	112	20	14	0	0	101	49	19	0	7	2	24	0	0	83	12	19
CPCT02350014T	109	6	2	9	14	37	0	0	268	18	14	0	11	5	41	5	0	68	362	0
CPCT02030315T	90	86	0	78	163	0	155	0	0	48	1	0	416	0	26	28	0	66	19	0
CPCT02090015T	80	94	153	0	0	25	0	30	0	65	42	0	14	20	27	67	190	45	21	6
CPCT02020533T	220	115	9	0	22	3	0	0	78	15	17	0	19	41	43	27	0	36	8	84
CPCT02020546T	44	6	0	8	18	27	0	28	33	13	2	0	30	13	11	0	0	19	18	0
CPCT02050224T	194	18	210	0	47	42	119	47	170	0	47	0	18	0	55	71	0	116	44	11
CPCT02180031T	188	31	250	0	105	0	96	56	0	0	28	0	9	47	0	37	0	192	33	0
CPCT02080057T	154	89	0	0	4	0	0	3	85	0	2	0	1	32	38	10	0	23	16	56
CPCT02020421T	0	48	89	13	101	31	3	16	88	32	5	181	6	7	29	0	91	76	10	0
CPCT02080054T	9	20	33	0	61	38	11	33	42	30	47	323	49	0	89	0	0	75	31	56
CPCT02020413T	56	3	21	34	391	156	0	389	0	71	0	0	107	328	331	0	0	43	12	0
CPCT02020448T	9	0	12	0	57	9	11	14	13	0	21	0	5	0	18	25	0	53	0	0
CPCT02190014T	19	30	25	136	23	26	31	33	77	5	4	0	10	4	25	13	51	45	0	0
CPCT02080101T	133	15	26	0	44	12	36	11	0	0	16	0	45	96	6	13	0	57	31	0
CPCT02030336T	121	170	0	112	50	93	0	47	15	107	2	3	39	68	28	0	0	38	49	62
CPCT02050295T	66	17	15	136	0	47	9	0	176	0	16	0	26	0	12	73	75	86	21	0
