MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
2:Del:R:4	2.04E-04	1.12E-05	8.59E-04	9.71E-05	1.24E-04	2.71E-05	1.74E-04
2:Del:R:5	4.85E-04	9.38E-07	1.92E-03	1.07E-04	2.92E-04	3.28E-05	2.56E-04
3:Del:R:0	3.00E-05	9.02E-05	1.58E-04	1.92E-04	2.45E-04	1.70E-04	2.77E-04
3:Del:R:1	2.25E-04	3.52E-04	1.07E-03	6.39E-04	5.42E-04	1.39E-04	2.16E-03
3:Del:R:2	5.92E-05	7.76E-05	1.64E-04	1.47E-04	1.88E-04	8.03E-05	4.01E-04
3:Del:R:3	2.80E-05	1.40E-05	8.57E-05	6.37E-05	8.74E-05	3.17E-05	1.63E-04
3:Del:R:4	2.31E-05	1.31E-05	4.66E-05	1.52E-05	5.58E-05	2.95E-05	1.14E-04
3:Del:R:5	2.60E-05	2.15E-05	1.06E-04	1.02E-05	3.08E-05	2.15E-05	6.12E-05
4:Del:R:0	2.72E-05	8.97E-05	2.29E-04	1.92E-04	2.41E-04	1.96E-04	4.56E-04
4:Del:R:1	1.38E-04	2.77E-04	7.39E-04	6.20E-04	5.09E-04	2.26E-04	1.47E-03
4:Del:R:2	6.76E-05	1.02E-04	1.75E-04	9.15E-05	1.91E-04	5.48E-05	3.62E-04
4:Del:R:3	3.05E-05	7.48E-05	1.22E-04	9.90E-05	1.51E-04	2.35E-05	2.12E-04
4:Del:R:4	1.34E-05	2.88E-05	4.06E-05	9.49E-06	9.09E-05	3.86E-05	1.36E-04
4:Del:R:5	2.18E-05	2.52E-05	8.91E-05	1.74E-05	4.73E-05	1.36E-05	1.15E-04
5:Del:R:0	0.00E+00	9.55E-06	8.96E-04	6.85E-04	1.23E-03	6.96E-04	6.42E-04
5:Del:R:1	2.09E-04	1.99E-04	5.29E-04	1.67E-04	3.13E-04	1.93E-04	8.28E-04
5:Del:R:2	3.12E-05	4.62E-05	1.02E-04	1.18E-05	1.21E-04	6.59E-05	2.29E-04
5:Del:R:3	8.55E-06	3.01E-05	3.37E-05	5.67E-10	7.13E-05	2.59E-05	6.47E-05
5:Del:R:4	3.18E-06	1.41E-06	1.48E-05	1.33E-06	1.61E-06	1.61E-05	1.13E-05
5:Del:R:5	3.88E-06	1.69E-06	1.16E-05	9.24E-06	4.74E-06	2.10E-05	1.16E-05
2:Ins:R:0	1.81E-04	1.31E-04	9.51E-04	2.50E-04	5.46E-04	5.52E-05	2.08E-03
2:Ins:R:1	8.14E-06	1.21E-04	1.76E-04	1.60E-04	2.55E-04	1.19E-04	5.10E-04
2:Ins:R:2	6.02E-05	9.21E-05	1.03E-04	9.94E-05	9.73E-05	7.48E-05	2.96E-04
2:Ins:R:3	2.84E-05	5.12E-05	9.46E-05	7.13E-05	1.53E-04	8.35E-05	1.81E-04
2:Ins:R:4	7.54E-05	1.03E-04	2.72E-04	4.64E-05	1.87E-04	6.45E-05	4.05E-04
2:Ins:R:5	3.25E-04	3.10E-04	8.61E-04	1.21E-04	5.26E-04	3.93E-05	1.58E-03
3:Ins:R:0	1.11E-04	3.77E-05	4.55E-04	4.58E-05	2.83E-04	1.14E-04	9.89E-04
3:Ins:R:1	1.96E-05	8.76E-05	1.80E-04	1.16E-04	1.75E-04	1.01E-04	3.83E-04
3:Ins:R:2	1.47E-05	2.22E-05	6.00E-05	4.76E-05	5.06E-05	5.04E-05	1.34E-04
3:Ins:R:3	5.94E-06	2.83E-06	2.46E-05	2.81E-05	4.92E-05	2.55E-05	8.53E-05
3:Ins:R:4	1.02E-05	9.26E-06	3.58E-05	3.86E-06	3.14E-05	1.02E-09	6.89E-05
3:Ins:R:5	7.33E-05	5.09E-05	1.41E-04	2.90E-05	8.88E-05	1.80E-05	2.87E-04
4:Ins:R:0	1.31E-04	5.29E-05	4.03E-04	3.42E-05	4.43E-04	8.47E-05	9.44E-04
4:Ins:R:1	7.89E-05	9.29E-05	1.99E-04	1.54E-04	1.60E-04	5.93E-05	3.81E-04
4:Ins:R:2	2.67E-05	1.32E-06	9.39E-05	3.92E-05	1.19E-04	4.78E-05	3.03E-04
4:Ins:R:3	1.12E-05	1.64E-05	4.60E-05	4.64E-06	5.49E-05	3.21E-05	8.22E-05
4:Ins:R:4	2.88E-05	3.65E-05	5.37E-05	1.54E-05	6.23E-05	1.13E-05	1.47E-04
4:Ins:R:5	5.37E-05	5.23E-05	1.20E-04	2.21E-05	4.74E-05	1.54E-06	2.75E-04
5:Ins:R:0	1.51E-04	0.00E+00	1.87E-05	2.00E-09	3.24E-03	6.62E-05	1.62E-03
5:Ins:R:1	1.87E-04	1.88E-04	5.00E-04	3.19E-04	3.54E-04	2.88E-04	8.97E-04
5:Ins:R:2	3.57E-05	1.01E-05	9.34E-05	1.87E-06	9.74E-05	9.29E-05	1.95E-04
5:Ins:R:3	1.50E-05	2.61E-05	3.57E-05	4.06E-05	7.58E-05	9.56E-06	1.18E-04
5:Ins:R:4	1.41E-05	2.08E-05	4.16E-05	3.40E-05	3.45E-05	8.24E-06	8.98E-05
5:Ins:R:5	1.33E-05	8.53E-06	3.75E-05	2.30E-05	2.92E-06	4.31E-05	1.00E-04
2:Del:M:1	2.91E-04	3.09E-04	9.36E-04	6.59E-04	5.19E-04	2.32E-04	1.56E-03
3:Del:M:1	1.82E-05	8.13E-05	1.47E-04	2.05E-04	2.43E-04	1.60E-04	3.98E-04
3:Del:M:2	9.40E-05	2.20E-04	5.78E-04	4.00E-04	2.90E-04	1.88E-04	1.04E-03
4:Del:M:1	6.61E-05	6.77E-05	2.57E-04	2.05E-04	2.45E-04	1.19E-04	4.84E-04
4:Del:M:2	6.42E-05	1.28E-04	3.21E-04	2.56E-04	3.17E-04	1.70E-04	6.08E-04
4:Del:M:3	1.00E-04	2.36E-04	4.34E-04	3.56E-04	3.47E-04	1.69E-04	1.01E-03
5:Del:M:1	1.20E-04	1.22E-04	1.23E-03	7.66E-04	7.47E-04	7.11E-04	1.14E-03
5:Del:M:2	9.74E-05	1.69E-04	7.21E-04	4.94E-04	4.54E-04	8.64E-04	9.26E-04
5:Del:M:3	1.55E-04	9.53E-05	4.95E-04	2.83E-04	2.29E-04	7.26E-04	8.08E-04
5:Del:M:4	7.73E-05	1.01E-04	2.43E-04	4.40E-05	2.31E-04	5.58E-04	4.86E-04
5:Del:M:5	1.23E-04	1.95E-04	3.89E-04	1.08E-04	3.84E-04	5.31E-04	3.78E-04
