MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
4:Ins:R:1	4.64E-06	5.57E-05	1.10E-04	2.21E-05	1.06E-04	3.46E-04	2.76E-05
4:Ins:R:2	5.84E-06	1.30E-05	3.15E-05	1.86E-05	4.93E-05	1.35E-04	6.82E-10
4:Ins:R:3	5.53E-06	1.16E-05	3.29E-05	1.52E-05	4.11E-05	6.65E-05	7.04E-10
4:Ins:R:4	6.30E-06	1.81E-05	3.32E-05	2.85E-06	4.82E-05	1.07E-04	6.25E-10
4:Ins:R:5	6.10E-06	2.15E-05	4.59E-05	2.24E-05	4.49E-05	2.41E-04	6.31E-10
5:Ins:R:0	8.67E-11	0.00E+00	2.08E-10	2.29E-09	2.95E-03	3.56E-09	3.04E-05
5:Ins:R:1	0.00E+00	9.35E-05	3.06E-04	9.30E-05	3.04E-04	1.14E-03	5.06E-05
5:Ins:R:2	2.72E-06	2.15E-05	3.33E-05	2.32E-05	5.34E-05	8.73E-05	2.57E-05
5:Ins:R:3	1.25E-06	1.00E-05	2.93E-05	7.52E-06	3.31E-05	1.01E-04	6.33E-10
5:Ins:R:4	3.03E-06	9.83E-06	2.47E-05	6.22E-06	1.11E-05	1.40E-04	6.95E-10
5:Ins:R:5	5.49E-07	3.02E-06	2.32E-05	6.10E-06	4.05E-05	1.10E-04	6.18E-10
2:Del:M:1	3.58E-05	6.17E-05	2.80E-04	8.73E-05	3.61E-04	1.21E-03	2.86E-05
3:Del:M:1	8.83E-06	5.09E-06	1.24E-04	5.36E-05	1.00E-04	3.57E-04	1.81E-05
3:Del:M:2	2.55E-05	4.79E-05	2.35E-04	6.31E-05	1.75E-04	8.73E-04	2.48E-05
4:Del:M:1	1.16E-05	2.20E-06	1.21E-04	4.89E-05	1.56E-04	3.31E-04	5.31E-10
4:Del:M:2	1.17E-05	2.41E-05	1.73E-04	6.41E-05	1.51E-04	6.78E-04	5.37E-10
4:Del:M:3	2.03E-05	7.51E-06	2.24E-04	6.14E-05	1.76E-04	8.90E-04	3.86E-05
5:Del:M:1	1.65E-05	8.42E-05	2.47E-04	3.35E-04	5.82E-04	8.63E-04	3.37E-05
5:Del:M:2	3.75E-06	9.78E-05	2.53E-04	6.21E-04	3.35E-04	4.76E-04	3.24E-05
5:Del:M:3	1.57E-05	4.19E-05	8.12E-05	4.91E-04	2.88E-04	5.05E-04	4.41E-05
5:Del:M:4	4.26E-06	2.49E-05	2.95E-05	2.85E-04	1.60E-04	2.69E-04	2.18E-05
5:Del:M:5	1.08E-05	6.18E-05	1.58E-04	2.80E-04	2.62E-04	8.09E-04	3.91E-05
