MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
3:Del:R:5	0.00080069	0.00007387	0.00000395	0.00173419	0.00003260
4:Del:R:0	0.00010639	0.00002888	0.00008723	0.00752774	0.00503919
4:Del:R:1	0.00121064	0.00021242	0.00062912	0.02158383	0.00306130
4:Del:R:2	0.00049825	0.00000373	0.00022851	0.00637811	0.00147748
4:Del:R:3	0.00052049	0.00000005	0.00000495	0.00294664	0.00065752
4:Del:R:4	0.00026634	0.00000663	0.00000733	0.00167487	0.00027759
4:Del:R:5	0.00051290	0.00000034	0.00000633	0.00023265	0.00036958
5:Del:R:0	0.00000460	0.00010143	0.00072863	0.04781836	0.08740719
5:Del:R:1	0.00022359	0.00002519	0.00021609	0.01020402	0.00446067
5:Del:R:2	0.00013543	0.00000613	0.00014870	0.00230648	0.00079297
5:Del:R:3	0.00012495	0.00000086	0.00007790	0.00061953	0.00040452
5:Del:R:4	0.00006627	0.00000087	0.00005571	0.00006121	0.00000620
5:Del:R:5	0.00004376	0.00000067	0.00000000	0.00000175	0.00006062
2:Ins:R:0	0.00062133	0.00005664	0.00365204	0.01742595	0.00493115
2:Ins:R:1	0.00001533	0.00006297	0.00113029	0.00937258	0.00093486
2:Ins:R:2	0.00014993	0.00004838	0.00133191	0.00545270	0.00091137
2:Ins:R:3	0.00028231	0.00085954	0.00322813	0.00086857	0.00004808
2:Ins:R:4	0.00207378	0.00388016	0.01026383	0.00000000	0.00015879
2:Ins:R:5	0.01337238	0.00135597	0.04285775	0.00612126	0.00148348
3:Ins:R:0	0.00009144	0.00000091	0.00028888	0.00674049	0.00614359
3:Ins:R:1	0.00001614	0.00003821	0.00025882	0.00697290	0.00058532
3:Ins:R:2	0.00000159	0.00006910	0.00041399	0.00104454	0.00107041
3:Ins:R:3	0.00003851	0.00002561	0.00046268	0.00010848	0.00000666
3:Ins:R:4	0.00022259	0.00000204	0.00037303	0.00001503	0.00001368
3:Ins:R:5	0.00104005	0.00002973	0.00439431	0.00008285	0.00016415
4:Ins:R:0	0.00026128	0.00000383	0.00097062	0.01202250	0.00495429
4:Ins:R:1	0.00000392	0.00001025	0.00066073	0.00721756	0.00086935
4:Ins:R:2	0.00002523	0.00002244	0.00043131	0.00086750	0.00019478
4:Ins:R:3	0.00015121	0.00000526	0.00069905	0.00001296	0.00033758
4:Ins:R:4	0.00015723	0.00001016	0.00126618	0.00026023	0.00061728
4:Ins:R:5	0.00029617	0.00001715	0.00243310	0.00142744	0.00074222
5:Ins:R:0	0.00063204	0.00000000	0.00197673	0.07060948	0.03170581
5:Ins:R:1	0.00000250	0.00002851	0.00083366	0.02436504	0.00786559
5:Ins:R:2	0.00002605	0.00000088	0.00017099	0.00141686	0.00175311
5:Ins:R:3	0.00000661	0.00000035	0.00024824	0.00047253	0.00002581
5:Ins:R:4	0.00003301	0.00000116	0.00025917	0.00033968	0.00004757
5:Ins:R:5	0.00000042	0.00000786	0.00037651	0.00029652	0.00000293
2:Del:M:1	0.00225446	0.00008552	0.00209303	0.03414817	0.00718877
3:Del:M:1	0.00010547	0.00003300	0.00003102	0.00933345	0.00188783
3:Del:M:2	0.00154933	0.00000284	0.00101199	0.01672856	0.00723788
4:Del:M:1	0.00049127	0.00000000	0.00007517	0.00874870	0.00514031
4:Del:M:2	0.00039777	0.00010096	0.00020305	0.01106212	0.00668822
4:Del:M:3	0.00076608	0.00002183	0.00055086	0.01447759	0.00537518
5:Del:M:1	0.00031335	0.00000826	0.00033825	0.03128070	0.11125040
5:Del:M:2	0.00003613	0.00010255	0.00020414	0.00789662	0.15574652
5:Del:M:3	0.00018960	0.00002329	0.00011949	0.00491120	0.11577475
5:Del:M:4	0.00008008	0.00000238	0.00009826	0.00170623	0.06990623
5:Del:M:5	0.00011039	0.00001390	0.00025145	0.00472384	0.05478425
