Samples	ID83A	ID83B
CPCT02140040T	1.18E+00	1.18E+00
CPCT02070082T	1.53E+00	1.53E+00
DRUP01070008T	6.97E+00	6.97E+00
CPCT02070091T	1.17E+00	1.17E+00
CPCT02070075T	1.24E+00	1.24E+00
CPCT02070100T	9.62E-01	9.62E-01
DRUP01140002T	2.11E+00	2.11E+00
CPCT02020476T	4.56E+00	4.56E+00
CPCT02070117T	2.10E+00	2.10E+00
CPCT02140041T	1.84E+00	1.84E+00
CPCT02070101T	1.58E+00	1.58E+00
CPCT02070127T	1.06E+00	1.06E+00
CPCT02020494T	1.15E+00	1.15E+00
CPCT02020502T	1.27E+00	1.27E+00
CPCT02020500T	2.38E+00	2.38E+00
CPCT02040107T	1.44E+00	1.44E+00
CPCT02020313T	1.07E+00	1.07E+00
CPCT02070131T	3.82E+00	3.82E+00
CPCT02070135T	1.56E+00	1.56E+00
CPCT02140025T	1.21E+00	1.21E+00
CPCT02070134T	1.33E+00	1.33E+00
CPCT02020501T	1.46E+00	1.46E+00
CPCT02070085TII	1.11E+00	1.11E+00
DRUP01070026T	3.05E+00	3.05E+00
CPCT02070245T	1.59E+00	1.59E+00
CPCT02070241T	1.41E+00	1.41E+00
CPCT02070253T	1.13E+00	1.13E+00
CPCT02070250T	2.22E+00	2.22E+00
CPCT02070252T	8.75E-01	8.75E-01
CPCT02070220T	1.38E+00	1.38E+00
CPCT02120074T	1.38E+00	1.38E+00
CPCT02220030T	1.10E+01	1.10E+01
CPCT02010692T	1.53E+00	1.53E+00
CPCT02010695T	1.11E+00	1.11E+00
CPCT02010711T	1.38E+00	1.38E+00
CPCT02070266T	3.28E+00	3.28E+00
CPCT02070023TII	8.37E+00	8.37E+00
WIDE01010628T	1.92E+00	1.92E+00
CPCT02020938TII	9.25E-01	9.25E-01
WIDE01010484T	1.43E+00	1.43E+00
CPCT02070444T	5.88E-01	5.88E-01
CPCT02070444TII	1.05E+00	1.05E+00
WIDE01010585T	3.23E+00	3.23E+00
WIDE01010642T	1.04E+00	1.04E+00
WIDE01010668T	1.02E+00	1.02E+00
WIDE01010537T	2.01E+00	2.01E+00
