MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
4:Ins:R:4	2.68E-05	7.15E-05	4.66E-05	9.38E-05	1.48E-04	6.81E-05	2.59E-05	7.88E-05	9.01E-06	6.88E-06	1.11E-04	3.45E-05	8.87E-05
4:Ins:R:5	4.14E-05	6.62E-05	9.46E-05	3.55E-05	2.24E-04	1.33E-04	3.07E-05	1.59E-04	5.43E-05	2.98E-05	2.85E-04	7.32E-05	8.05E-05
5:Ins:R:0	2.96E-05	2.59E-03	1.95E-05	6.03E-05	5.33E-03	3.66E-05	2.08E-04	0.00E+00	1.74E-05	0.00E+00	1.54E-03	0.00E+00	3.17E-03
5:Ins:R:1	1.56E-04	1.32E-04	6.28E-04	1.59E-04	1.08E-03	2.97E-04	3.18E-04	1.68E-03	1.75E-04	3.24E-04	5.07E-03	3.73E-04	5.74E-04
5:Ins:R:2	1.63E-05	5.06E-05	4.51E-05	2.57E-05	1.21E-04	3.97E-05	1.62E-05	7.02E-05	5.34E-05	1.21E-05	1.63E-04	4.53E-05	7.01E-05
5:Ins:R:3	1.67E-05	3.53E-05	1.66E-05	1.52E-05	8.07E-05	2.56E-05	1.24E-05	4.82E-05	6.32E-06	7.47E-06	7.18E-05	2.22E-05	0.00E+00
5:Ins:R:4	5.93E-06	2.70E-05	1.50E-05	9.11E-06	6.94E-05	1.76E-05	2.06E-06	3.08E-05	2.33E-05	2.28E-05	6.00E-05	1.36E-05	2.03E-05
5:Ins:R:5	2.29E-06	1.94E-05	1.23E-05	1.29E-06	4.05E-05	1.36E-05	1.86E-07	3.03E-05	2.21E-06	1.96E-06	4.00E-05	1.31E-05	2.76E-05
2:Del:M:1	9.29E-04	2.70E-04	1.19E-04	3.87E-04	3.35E-04	9.29E-05	1.43E-04	1.40E-03	4.61E-04	1.06E-03	5.07E-04	2.25E-04	4.35E-04
3:Del:M:1	7.65E-05	5.08E-05	2.69E-05	1.70E-04	1.00E-04	1.65E-05	2.67E-05	1.40E-04	1.84E-04	1.31E-04	2.34E-04	1.98E-04	1.58E-04
3:Del:M:2	5.38E-04	1.12E-04	1.05E-04	2.49E-04	1.51E-04	4.40E-05	5.69E-05	7.71E-04	2.91E-04	1.82E-04	3.78E-04	2.01E-04	1.95E-04
4:Del:M:1	1.35E-04	1.44E-04	2.29E-05	2.69E-04	1.70E-04	3.69E-05	1.95E-05	2.13E-04	2.20E-04	8.35E-05	1.94E-04	1.99E-04	2.13E-04
4:Del:M:2	2.71E-04	2.64E-05	2.54E-05	9.13E-05	7.22E-05	8.98E-06	4.20E-05	4.13E-04	1.78E-04	8.41E-05	1.65E-04	1.59E-04	1.82E-04
4:Del:M:3	4.75E-04	5.23E-05	3.14E-05	1.29E-04	1.38E-04	1.64E-05	5.17E-05	7.19E-04	1.50E-04	9.65E-05	2.19E-04	1.46E-04	2.44E-04
5:Del:M:1	1.23E-04	2.20E-04	1.21E-04	5.29E-04	3.38E-04	4.71E-05	1.19E-04	4.38E-04	6.94E-04	2.16E-04	8.35E-04	1.12E-03	6.22E-04
5:Del:M:2	5.65E-05	1.93E-05	2.42E-05	1.18E-04	1.38E-04	1.77E-05	1.66E-04	2.71E-04	3.39E-04	2.45E-04	6.22E-04	1.18E-03	4.07E-04
5:Del:M:3	5.44E-05	5.63E-05	1.64E-05	1.18E-04	1.72E-04	2.57E-05	1.13E-04	2.04E-04	2.37E-04	1.88E-04	3.85E-04	8.20E-04	9.60E-05
5:Del:M:4	5.21E-05	4.69E-05	4.46E-06	3.20E-05	1.40E-04	6.04E-06	8.47E-05	1.46E-04	8.54E-05	1.34E-04	7.71E-05	5.28E-04	4.58E-05
5:Del:M:5	7.97E-05	2.07E-04	6.59E-05	5.95E-05	5.27E-04	7.36E-05	8.50E-05	2.22E-04	1.60E-04	1.71E-04	4.86E-04	5.33E-04	2.59E-04
