MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
4:Ins:R:3	8.47E-06	1.26E-05	5.24E-06	9.89E-07	1.42E-08	4.76E-05
4:Ins:R:4	1.70E-05	1.95E-05	2.37E-05	1.71E-05	5.34E-05	6.95E-05
4:Ins:R:5	2.94E-05	1.98E-05	2.26E-05	2.79E-05	8.45E-05	7.50E-05
5:Ins:R:0	7.22E-06	7.96E-07	1.26E-09	1.25E-05	2.85E-06	1.80E-03
5:Ins:R:1	2.14E-05	2.13E-05	9.00E-05	2.14E-04	2.36E-04	3.12E-04
5:Ins:R:2	8.51E-06	9.90E-06	5.06E-07	1.58E-05	3.87E-05	5.66E-05
5:Ins:R:3	9.77E-06	6.61E-06	1.81E-05	1.05E-05	3.81E-05	3.67E-05
5:Ins:R:4	1.58E-05	5.63E-07	5.12E-09	4.32E-06	4.04E-05	1.80E-09
5:Ins:R:5	7.21E-06	2.62E-06	1.19E-05	9.80E-06	3.53E-05	9.50E-06
2:Del:M:1	7.63E-06	5.22E-05	4.65E-04	2.33E-04	3.64E-04	2.92E-04
3:Del:M:1	1.21E-06	1.73E-05	1.18E-04	1.45E-04	1.56E-04	4.17E-05
3:Del:M:2	6.30E-06	3.24E-05	3.12E-04	1.44E-04	6.94E-05	7.42E-05
4:Del:M:1	3.33E-06	2.85E-05	1.42E-04	1.52E-04	4.15E-05	2.41E-04
4:Del:M:2	2.36E-06	6.43E-06	2.99E-04	1.50E-04	3.80E-04	2.41E-04
4:Del:M:3	3.14E-07	3.01E-10	4.03E-04	1.75E-04	4.38E-04	3.17E-04
5:Del:M:1	4.33E-06	4.54E-05	8.80E-05	6.51E-04	4.48E-06	6.33E-04
5:Del:M:2	4.62E-06	2.32E-05	1.53E-04	3.69E-04	3.44E-04	3.10E-04
5:Del:M:3	4.69E-06	2.49E-05	1.85E-04	2.14E-04	2.81E-04	2.83E-04
5:Del:M:4	1.83E-06	4.14E-06	1.93E-04	1.55E-04	2.81E-04	1.90E-04
5:Del:M:5	4.82E-06	1.73E-05	7.23E-05	1.28E-04	1.46E-04	2.04E-04
