Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
DRUP01010038T	33	65	200	28	63	175	49
CPCT02050412T	43	296	546	11	101	116	115
DRUP01020006T	183	27	356	21	267	202	143
CPCT02010954T	2134	410	316	429	933	252	198
DRUP01010104T	231	141	457	211	431	147	59
CPCT02070399T	19	58	312	57	179	80	81
DRUP01050038T	10	39	284	39	86	135	56
CPCT02390006T	483	123	254	160	520	206	49
CPCT02120172T	17	52	95	10	87	111	65
CPCT02010655T	8	30	129	0	79	134	30
CPCT02010869T	32	32	93	1	75	142	38
CPCT02040298T	11	11	14	39	29	70	23
CPCT02040299T	464	293	213	164	313	122	121
CPCT02010981T	21	63	175	13	120	114	37
CPCT02010979T	571	189	139	287	194	187	68
CPCT02010977T	692	156	106	111	87	111	157
CPCT02010982T	49	27	323	0	31	358	73
CPCT02040173T	1130	360	203	106	78	139	56
CPCT02010926T	77	404	433	58	254	148	123
CPCT02010965T	34	172	429	191	137	114	208
CPCT02070404T	221	9	126	217	4	162	55
CPCT02010986T	1026	1405	0	0	0	97	2199
CPCT02270041T	10	70	242	42	63	71	64
CPCT02010980T	970	176	457	67	148	153	34
CPCT02040174T	824	51	682	365	103	174	26
CPCT02010972T	2786	137	194	1103	353	219	88
CPCT02010990T	38	10	123	29	46	55	80
CPCT02010976T	905	162	323	270	48	115	56
CPCT02080156T	132	101	190	53	78	294	38
CPCT02010985T	626	56	131	345	123	157	19
CPCT02010984T	951	15	19	410	83	49	0
DRUP01060026T	28	33	116	21	166	38	38
CPCT02270043T	234	37	136	164	109	143	72
CPCT02010989T	46	84	56	40	230	136	67
CPCT02040301T	1487	68	66	225	97	184	13
DRUP01010111T	441	131	368	296	143	93	102
DRUP01010110T	29	10	112	20	43	50	29
CPCT02011001T	27	48	159	32	55	98	93
CPCT02040305T	2223	105	169	301	189	135	16
CPCT02011004T	1334	0	25	552	38	44	51
DRUP01090005T	917	246	324	192	116	406	67
CPCT02020872T	3776	74	7	0	0	130	0
CPCT02011009T	15	209	365	62	203	147	101
CPCT02120070T	878	93	254	134	150	191	69
CPCT02040309T	316	70	154	59	107	85	48
CPCT02040115TII	211	31	51	301	96	220	48
CPCT02190020T	4019	414	281	1690	349	600	185
CPCT02040172T	1016	58	132	0	22	320	0
CPCT02020630T	2228	650	201	0	1015	376	1740
CPCT02010667T	1287	73	42	423	44	120	47
CPCT02010676T	1046	154	238	199	363	185	65
CPCT02230060T	1457	72	113	866	123	320	99
CPCT02010660T	1342	78	81	125	7	398	4
CPCT02040186T	1436	282	307	276	328	283	54
CPCT02020458T	249	63	152	42	360	107	93
CPCT02110017T	420	76	60	178	107	124	79
CPCT02010567T	12	4	54	30	39	64	32
CPCT02080092T	1435	119	168	360	377	109	52
CPCT02390002T	1904	111	83	96	97	126	18
DRUP01010024T	6	15	54	17	30	50	37
CPCT02040113T	1881	151	142	153	165	120	32
CPCT02080114T	754	120	449	59	89	108	104
CPCT02300015T	1023	869	653	111	911	103	108
CPCT02010531T	888	94	192	265	545	121	47
CPCT02010478TII	0	159	68	56	55	56	40
CPCT02020535T	1159	21	67	851	132	129	0
DRUP01010023T	1882	227	201	809	103	130	112
CPCT02040121T	666	300	344	215	180	197	74
CPCT02010603T	741	110	270	175	177	111	35
CPCT02010606T	1954	179	105	303	350	182	41
CPCT02010609T	1038	62	149	380	201	176	21
CPCT02010450TII	1368	277	745	438	501	160	232
CPCT02020555T	1459	47	176	680	144	143	102
CPCT02040117T	1261	292	210	459	250	284	25
CPCT02040136T	1295	125	197	181	150	222	75
DRUP01010034T	3088	119	55	1363	0	232	15
CPCT02010612T	2252	46	25	848	80	253	16
CPCT02040115T	286	66	86	66	149	177	54
CPCT02010621T	103	16	26	50	74	113	35
CPCT02010618T	534	185	114	56	103	247	44
CPCT02010507T	57	99	430	253	60	242	50
CPCT02120040T	1556	430	108	1058	382	309	111
CPCT02080138T	2706	57	96	431	369	416	28
CPCT02040157T	18	112	286	64	91	116	79
CPCT02040149T	1183	62	77	147	78	238	0
CPCT02180002T	2197	242	471	327	172	285	80
CPCT02020417T	245	152	135	152	236	156	28
CPCT02010455T	603	10	40	114	66	82	23
DRUP01010010T	238	46	190	48	92	80	16
CPCT02010452T	23	138	591	37	19	63	83
CPCT02010451T	68	69	744	60	97	107	110
CPCT02010450T	1145	139	365	321	332	157	84
CPCT02010453T	2845	102	200	233	87	237	0
CPCT02010407T	1858	106	64	892	53	118	53
CPCT02020429T	541	157	117	76	158	61	58
CPCT02010477T	24	58	354	37	95	48	49
CPCT02010478T	6	212	90	47	34	54	37
CPCT02010484T	235	278	105	91	425	134	152
CPCT02020452T	738	75	191	193	240	128	65
CPCT02190006T	864	198	242	132	153	151	134
CPCT02010481T	46	29	92	66	94	87	69
CPCT02110015T	995	68	94	206	127	113	48
DRUP01010016T	344	16	18	139	50	56	32
DRUP01010017T	2020	148	308	480	133	172	66
CPCT02080088T	449	19	297	175	257	71	84
CPCT02020482T	752	61	117	196	69	101	17
CPCT02010524T	1602	30	112	323	208	110	23
CPCT02010530T	629	60	148	489	863	171	146
CPCT02010536T	2465	56	122	787	15	140	68
CPCT02040093T	44	176	785	36	80	184	62
CPCT02020485T	5	149	382	187	281	107	105
CPCT02040092T	594	169	159	177	237	90	103
CPCT02080089T	1142	152	453	386	97	135	113
CPCT02040077T	681	109	168	100	65	170	63
CPCT02010498T	1547	386	218	354	260	236	109
CPCT02190013T	864	67	107	157	113	190	57
CPCT02060086T	22	8	59	20	40	73	34
CPCT02040106T	865	69	260	158	74	86	24
CPCT02040104T	1904	396	289	702	654	125	2872
CPCT02230013T	30	67	316	29	62	108	35
CPCT02230017T	266	111	189	0	88	104	51
CPCT02180023T	991	76	141	482	153	143	60
DRUP01010054T	0	67	447	141	53	165	49
DRUP01010058T	1007	71	160	348	226	295	18
CPCT02010690T	4	28	85	0	74	432	11
CPCT02020639T	1302	147	143	222	208	218	19
CPCT02040194T	1293	65	90	34	89	151	1
CPCT02010670T	1348	145	28	725	181	165	69
CPCT02040198T	1888	37	82	667	153	200	55
CPCT02050283T	34	48	314	1	50	180	56
CPCT02010702T	433	37	71	154	156	176	28
DRUP01010024TII	0	28	90	0	21	303	35
DRUP01070030T	155	159	109	119	124	141	50
CPCT02050294T	2856	128	453	808	2	191	15
CPCT02120097T	145	444	355	177	158	245	121
CPCT02170019T	765	125	80	331	52	88	42
CPCT02010706T	1077	26	73	356	65	169	15
CPCT02040202T	101	79	342	64	179	112	68
CPCT02040201T	162	168	281	51	96	201	53
WIDE01010634T	131	7	69	111	94	54	43
WIDE01010610T	1153	219	699	632	590	110	117
WIDE01010630T	654	552	770	145	182	220	167
WIDE01010491T	7	16	115	21	34	30	27
WIDE01010495T	2	32	354	54	65	75	42
WIDE01010485T	375	97	231	219	139	170	61
WIDE01010474T	68	139	409	69	215	111	99
WIDE01010513T	1626	110	453	521	236	171	98
WIDE01010523T	1435	618	482	305	967	139	203
WIDE01010528T	146	34	78	22	119	55	32
WIDE01010457T	778	410	352	289	370	154	97
WIDE01010427T	0	12	39	73	5	62	34
WIDE01010472T	236	219	221	60	470	151	148
WIDE01010501T	532	173	403	92	619	115	179
WIDE01010480T	45	84	401	37	89	70	59
WIDE01010557T	5707	309	530	1265	4	496	0
WIDE01010589T	94	39	201	81	106	116	60
WIDE01010549T	30	8	57	24	35	36	31
WIDE01010593T	82	44	270	53	82	74	50
WIDE01010558T	1	50	352	40	71	59	57
WIDE01010657T	1304	245	413	145	188	142	41
WIDE01010667T	354	17	87	113	78	46	35
WIDE01010675T	40	93	131	49	79	76	96
WIDE01010646T	1246	64	89	633	37	138	32
WIDE01010666T	27	2	32	42	66	50	44
WIDE01010648T	2449	430	820	1264	84	221	67
WIDE01010677T	714	38	191	449	104	84	31
WIDE01010671T	248	22	43	83	109	44	39
WIDE01010679T	0	23	125	46	58	89	29
WIDE01010685T	265	90	221	54	55	74	39
WIDE01010689T	291	21	88	116	140	48	49
WIDE01010707T	916	51	132	88	144	124	21
WIDE01010708T	44	26	207	71	189	66	80
