Sample Names	MutationType	ID1	ID2	ID3	ID4	ID6	ID8	ID9	ID13	ID14	ID15	ID16	ID19	ID23	ID24
SP116536	5:Ins:R:0	1.9140092757472834e-15	1.562798160432867e-15	0.0	0.0	0.0	0.1356334110725234	0.0959005384729861	0.0	0.0	0.0	0.0	0.0	0.768466050454487	0.0
SP116536	5:Ins:R:1	0.1015917775207389	0.006534155554780283	0.0	0.0	0.0	0.5063235498857479	0.0882775881273683	0.0	0.0	0.0	0.0	0.0	0.29727292891136475	0.0
SP116536	5:Ins:R:2	0.3076591679872326	0.004568049287911076	0.0	0.0	0.0	0.08998478863097743	0.12416979723236833	0.0	0.0	0.0	0.0	0.0	0.4736181968615106	0.0
SP116536	5:Ins:R:3	0.5364691986390616	0.15125904907469503	0.0	0.0	0.0	0.11821095355605249	0.181472749374081	0.0	0.0	0.0	0.0	0.0	0.012588049356109961	0.0
SP116536	5:Ins:R:4	0.6362859749894335	0.003574399625551267	0.0	0.0	0.0	0.01206727544425823	0.12270613383600862	0.0	0.0	0.0	0.0	0.0	0.22536621610474847	0.0
SP116536	5:Ins:R:5	0.3384815644406492	0.223466015088944	0.0	0.0	0.0	0.39658896921452846	0.02793516591549995	0.0	0.0	0.0	0.0	0.0	0.013528285340378348	0.0
SP116536	2:Del:M:1	0.014667422256762135	0.0014708285605451205	0.0	0.0	0.0	0.04433478892699601	0.04776798047762458	0.0	0.0	0.0	0.0	0.0	0.8917589797780722	0.0
SP116536	3:Del:M:1	0.005925172891221792	2.7027104416099404e-05	0.0	0.0	0.0	0.4952483395655851	0.2178588404417233	0.0	0.0	0.0	0.0	0.0	0.2809406199970538	0.0
SP116536	3:Del:M:2	0.0901785756216264	0.12277161078629195	0.0	0.0	0.0	0.19323059805457865	0.09406152645626686	0.0	0.0	0.0	0.0	0.0	0.499757689081236	0.0
SP116536	4:Del:M:1	0.006674093653303294	0.008010693874858725	0.0	0.0	0.0	0.34093004924443243	0.15352971946825156	0.0	0.0	0.0	0.0	0.0	0.490855443759154	0.0
SP116536	4:Del:M:2	0.014566375300444885	0.03772143355319834	0.0	0.0	0.0	0.11742376632197175	0.330163563825029	0.0	0.0	0.0	0.0	0.0	0.500124860999356	0.0
SP116536	4:Del:M:3	0.02223623502596461	0.06566987168218896	0.0	0.0	0.0	0.1119955191269272	0.35206205078676794	0.0	0.0	0.0	0.0	0.0	0.44803632337815136	0.0
SP116536	5:Del:M:1	3.612870224072916e-06	0.001893242568370399	0.0	0.0	0.0	0.9158336224074207	0.00015673481119139857	0.0	0.0	0.0	0.0	0.0	0.0821127873427933	0.0
SP116536	5:Del:M:2	2.2317852343824445e-09	0.0007552159869068896	0.0	0.0	0.0	0.8540908253963071	0.002074585034091742	0.0	0.0	0.0	0.0	0.0	0.14307937135090903	0.0
SP116536	5:Del:M:3	5.710786191947449e-11	0.0009508517059147199	0.0	0.0	0.0	0.8331087776133339	0.013992823229554257	0.0	0.0	0.0	0.0	0.0	0.15194754739408908	0.0
SP116536	5:Del:M:4	0.0023099353427414506	0.018853440342874117	0.0	0.0	0.0	0.7179900208537153	0.026689754990560165	0.0	0.0	0.0	0.0	0.0	0.23415684847010898	0.0
SP116536	5:Del:M:5	0.05074276520011893	0.12357290886656136	0.0	0.0	0.0	0.7203868575283922	4.127375671802263e-16	0.0	0.0	0.0	0.0	0.0	0.10529746840492714	0.0
