MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
2:Del:M:1	9.99E-05	1.83E-04	2.38E-04	8.61E-04	3.51E-04	4.14E-04	1.59E-04
3:Del:M:1	7.73E-06	1.35E-05	2.38E-05	1.71E-04	1.41E-04	1.96E-04	9.03E-05
3:Del:M:2	6.82E-05	1.28E-04	1.85E-04	5.25E-04	2.36E-04	2.87E-04	1.56E-04
4:Del:M:1	2.12E-05	3.84E-05	4.56E-05	1.60E-04	1.32E-04	2.58E-04	1.34E-04
4:Del:M:2	2.01E-05	3.38E-05	7.24E-05	3.23E-04	1.77E-04	1.80E-04	1.13E-04
4:Del:M:3	3.14E-05	5.43E-05	9.78E-05	4.83E-04	3.36E-04	2.76E-04	1.08E-04
5:Del:M:1	1.76E-05	1.89E-05	6.68E-05	8.42E-04	8.09E-04	8.34E-04	6.39E-04
5:Del:M:2	3.59E-06	5.87E-06	7.06E-05	4.39E-04	5.61E-04	3.62E-04	7.48E-04
5:Del:M:3	8.84E-06	4.25E-06	1.86E-05	2.81E-04	2.95E-04	2.84E-04	6.11E-04
5:Del:M:4	5.60E-06	7.56E-06	1.94E-05	1.42E-04	9.81E-05	2.11E-04	4.38E-04
5:Del:M:5	6.01E-06	1.10E-05	1.91E-05	2.38E-04	1.79E-04	2.57E-04	3.29E-04
