Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
CPCT02130029T	1	0	19	0	5	56	0	15	12	8	2	25	5	2
CPCT02340010TII	227	31	6	24	22	176	2020	31	6	89	12	111	15	6
DRUP01020022T	7	22	20	13	58	30	9	14	19	6	27	19	7	14
CPCT02120103T	28	250	4	10	21	70	20	47	14	69	17	59	7	6
CPCT02300030T	60	250	20	36	64	82	8	53	16	22	18	0	6	6
CPCT02150044T	12	51	14	14	35	16	11	48	17	10	11	20	12	5
CPCT02020920T	9	8	24	3	80	30	9	40	35	37	9	26	15	20
CPCT02080192T	13	174	25	12	21	132	20	28	32	19	12	18	9	17
CPCT02130170T	83	0	73	26	30	13	1071	130	64	28	7	0	22	0
CPCT02260014T	880	679	36	20	69	72	43	169	33	9	29	108	156	26
CPCT02020922T	2	20	4	0	51	10	7	36	0	9	73	18	7	6
CPCT02011072T	10	28	16	11	42	11	11	11	6	8	2	4	12	1
CPCT02010758T	1	24	23	1	94	109	19	46	20	70	18	0	9	8
WIDE01010006T	0	9	1	9	13	25	5	1	11	0	10	23	13	13
CPCT02040220T	13	123	12	1	99	68	22	13	2	53	14	0	15	15
CPCT02100157T	221	387	14	39	70	96	53	14	38	15	12	92	9	18
CPCT02230088T	174	3	5764	19	173	111	132	436	711	46	880	0	171	35
CPCT02130178T	11	24	16	1	80	15	27	8	29	25	41	40	7	1
WIDE01010017T	60	116	35	22	27	35	25	7	56	52	27	71	10	30
WIDE01010025T	8	17	5	13	0	31	12	49	35	11	12	14	8	2
WIDE01010028T	192	128	36	83	212	33	79	68	125	143	37	128	25	68
WIDE01010012T	69	103	0	1	145	58	5	29	29	627	23	0	14	9
WIDE01010031T	531	613	145	3	11	47	38	184	0	44	27	0	536	64
CPCT02020956T	4	17	16	0	32	15	0	7	0	0	16	19	12	14
CPCT02010774T	1	27	19	25	63	34	3	45	15	33	12	0	1	1
CPCT02010756T	11	0	14	0	22	80	0	24	19	14	10	43	7	13
WIDE01010045T	15	53	0	0	191	27	12	0	31	40	9	0	13	15
CPCT02080204T	7	10	24	0	47	44	6	12	5	0	29	34	4	14
WIDE01010037T	656	991	39	40	0	43	63	77	89	24	43	136	69	55
WIDE01010056T	175	394	3	55	50	49	37	40	40	26	30	34	23	61
CPCT02070298T	200	319	26	16	4	28	25	40	36	26	17	29	14	22
WIDE01010594T	11	79	13	7	55	25	28	54	23	6	17	3	10	12
WIDE01010078T	7	7	44	1	335	14	26	20	89	129	25	26	13	19
CPCT02130054T	37	127	40	15	37	100	27	38	21	9	21	48	1	16
CPCT02040228T	13	75	3	33	45	68	10	21	14	13	11	31	15	5
WIDE01010051T	11	32	25	13	4	39	51	73	49	15	13	53	40	20
CPCT02050319T	9	0	0	0	5	104	46	18	32	8	22	29	0	16
CPCT02020689T	6	87	10	4	145	103	5	14	0	58	22	25	5	17
WIDE01010043T	23	38	10	28	50	14	13	46	29	42	18	17	4	7
WIDE01010112T	232	226	43	21	238	29	40	44	48	94	12	53	15	31
WIDE01010092T	16	69	7	17	12	28	6	35	13	17	20	21	14	3
WIDE01010119T	103	144	28	0	37	14	59	43	28	30	24	100	24	4
CPCT02170022T	7	67	6	0	33	109	16	15	24	21	17	15	2	1
WIDE01010120T	1	24	23	17	29	23	6	6	11	21	7	21	3	14
WIDE01010127T	265	250	3640	233	108	2	76	0	264	135	617	1	90	15
CPCT02300036T	71	395	69	14	88	50	18	75	45	73	45	49	7	9
WIDE01010146T	10	16	29	0	125	2	1	13	18	31	20	26	7	0
CPCT02070309T	13	28	23	0	53	70	9	61	25	36	9	11	6	10
WIDE01010157T	93	136	1578	48	135	14	32	93	130	70	331	34	43	39
WIDE01010170T	69	83	13	1	3	23	7	22	23	27	27	39	8	6
CPCT02020696T	8	31	41	0	120	79	3	8	0	2	19	12	5	0
CPCT02030471T	7	55	8	0	65	227	18	7	11	9	9	36	2	8
CPCT02130032T	7	13	20	0	101	118	18	28	21	0	10	16	3	12
CPCT02070310T	503	511	0	29	81	97	11	47	80	50	19	23	682	35
WIDE01010164T	65	104	41	45	70	27	0	104	97	115	54	2	55	17
WIDE01010190T	9	29	30	15	15	18	0	60	33	2	13	7	5	12
WIDE01010182T	321	320	74	38	316	32	54	86	96	93	34	24	66	21
DRUP01050040TII	628	533	0	21	0	79	9	19	368	11	53	17	75	26
WIDE01010225T	108	140	18	23	0	53	19	129	78	16	4	0	8	4
CPCT02050348T	36	40	27	4	38	35	0	43	116	40	20	23	3	3
WIDE01010275T	33	105	46	2	307	20	22	0	35	74	12	38	14	30
CPCT02010810T	14	51	20	21	3	53	10	42	7	15	9	21	7	6
CPCT02060206T	58	94	3170	67	103	172	10	52	256	62	436	0	88	20
WIDE01010284T	13	64	13	5	0	22	5	31	23	1	16	12	3	13
WIDE01010330T	8	46	8	12	30	8	9	34	24	11	16	19	2	3
WIDE01010312T	108	46	3083	98	143	34	45	0	62	81	574	11	82	21
WIDE01010317T	234	228	43	44	80	63	16	60	92	737	59	33	51	9
WIDE01010337T	46	294	321	18	82	47	7	113	19	62	69	56	32	0
CPCT02220043T	450	497	34	0	42	111	23	239	183	66	479	14	194	27
CPCT02130094T	68	404	37	32	406	46	38	21	29	126	24	29	22	27
WIDE01010329T	253	268	1734	151	54	70	21	157	0	269	151	64	61	39
WIDE01010331T	13	54	3	5	62	22	8	14	7	0	17	29	14	7
CPCT02010828T	59	167	797	82	39	70	18	100	24	56	50	14	16	22
WIDE01010101T	84	338	1632	31	110	22	49	22	169	56	346	3	58	12
WIDE01010349T	1	24	26	9	50	21	0	39	42	25	19	10	7	6
WIDE01010342T	16	170	36	3	52	26	16	32	5	15	20	14	15	9
WIDE01010359T	3	9	19	20	11	25	9	17	7	7	14	25	8	7
WIDE01010370T	11	0	17	0	88	14	16	37	28	26	26	0	2	2
WIDE01010369T	9	272	16	12	42	24	20	42	0	24	22	25	5	5
CPCT02340084T	97	168	287	68	122	28	8	81	29	24	64	24	14	3
DRUP01030015T	54	238	73	36	33	12	30	0	51	26	454	5	12	9
CPCT02060236T	9	56	13	4	40	90	13	2	25	6	19	34	5	4
CPCT02120125T	44	81	1397	23	64	24	17	45	141	6	293	54	40	15
CPCT02230098T	2128	184	0	93	0	98	33	0	59	0	6	21	24	36
DRUP01090015T	0	0	16	5	38	60	23	0	10	3	14	13	11	8
WIDE01010401T	40	43	22	19	85	25	51	81	60	38	9	48	2	4
CPCT02230105T	9	5	35	4	39	64	3	21	16	12	2	12	7	3
CPCT02080223T	37	50	20	6	56	118	13	56	44	520	10	18	12	29
CPCT02020730T	17	40	84	0	322	83	15	113	71	23	6	0	4	17
CPCT02010831T	228	73	1113	85	87	50	21	210	127	160	171	8	78	25
WIDE01010428T	21	51	2	19	22	24	10	40	23	1	11	12	5	14
CPCT02290039T	1194	853	12	0	0	161	26	130	155	80	5	96	47	93
CPCT02010843T	35	23	5	0	68	106	9	14	17	9	10	32	4	3
CPCT02130103T	47	272	36	15	183	108	9	29	31	62	7	53	0	49
CPCT02070337T	52	15	39	32	0	104	10	57	50	365	0	68	27	15
WIDE01010440T	2	37	29	22	103	17	5	32	3	0	12	5	15	8
WIDE01010404T	180	233	19	25	0	71	17	28	87	24	32	39	16	15
CPCT02080229T	33	65	253	0	43	79	37	42	23	31	35	12	19	8
CPCT02050363T	67	208	46	19	0	116	34	122	41	22	13	16	14	13
CPCT02040250T	32	104	0	6	41	72	4	62	13	30	8	10	8	9
CPCT02040251T	30	45	163	0	71	79	20	37	39	2	19	15	5	1
CPCT02260022T	377	423	0	0	3	28	33	151	36	18	27	7	31	21
CPCT02340090T	120	219	26	32	17	29	23	24	15	23	30	45	17	23
CPCT02450013T	26	69	19	12	44	68	26	5	6	32	10	56	3	6
CPCT02070347T	84	305	33	1	264	73	52	67	78	56	13	21	20	21
CPCT02060140T	5	26	37	3	14	44	1	34	13	8	19	88	3	3
CPCT02020720T	1	28	16	3	35	49	8	11	3	0	3	10	0	11
CPCT02230109T	400	606	21	6	0	115	42	111	30	30	24	58	65	10
DRUP01090019T	289	280	77	4	90	41	55	40	62	61	102	70	13	24
CPCT02120144T	13	1	2	6	113	13	0	64	13	39	25	13	2	8
CPCT02080240T	45	280	225	16	87	17	9	87	40	29	19	18	11	0
CPCT02130125T	41	82	22	10	43	42	38	40	43	58	9	48	13	19
CPCT02070355T	8	12	10	5	33	49	10	10	15	11	10	16	5	6
CPCT02010872T	7	8	10	4	17	44	18	25	9	1	31	24	3	6
CPCT02010878T	24	155	40	0	0	99	14	4	145	25	0	38	13	26
CPCT02090054T	744	926	256	0	97	49	156	361	319	38	51	149	292	44
CPCT02330117T	282	281	22	0	185	29	51	16	46	54	17	70	13	15
CPCT02170031T	332	770	43	33	0	75	37	48	14	15	22	72	44	55
CPCT02020765T	11	64	11	0	54	83	7	51	26	373	10	0	14	6
CPCT02010851T	3	10	22	3	25	97	0	34	13	10	1	26	2	5
CPCT02020756T	14	10	50	8	143	67	18	45	39	33	16	6	4	3
DRUP01170001T	58	486	13	9	10	72	0	0	235	4	66	14	10	7
WIDE01010617T	165	165	59	0	33	22	33	38	44	38	18	75	16	6
WIDE01010627T	6	28	18	4	36	13	25	69	8	24	4	4	3	9
CPCT02030502T	30	34	66	10	40	21	10	61	42	13	26	47	14	5
CPCT02030507T	218	114	13	0	23	61	17	45	16	23	7	34	10	8
WIDE01010595T	91	603	0	27	2	30	29	49	42	32	99	54	9	47
CPCT02040273T	5	110	18	10	68	34	27	40	12	33	49	2	16	16
CPCT02030520T	53	199	41	2	139	53	39	24	9	29	8	33	9	7
CPCT02110075T	761	723	12	21	25	96	39	183	44	42	16	53	55	22
CPCT02290050T	140	153	53	0	49	88	22	60	30	34	18	47	11	5
CPCT02290053T	3	48	1	11	26	62	0	20	14	13	8	26	4	12
CPCT02080257T	32	64	28	20	29	39	4	19	11	22	6	33	2	7
CPCT02290054T	13	130	42	7	69	41	11	19	3	18	27	35	3	4
CPCT02080256T	35	153	13	18	72	91	9	24	2	36	12	35	3	6
CPCT02030497T	109	13	1495	80	87	96	20	144	34	102	166	35	66	17
DRUP01290001T	1194	827	4	0	2	145	30	140	168	95	7	82	54	90
CPCT02070372T	6	20	29	16	64	60	11	0	6	0	2	31	9	5
CPCT02290051T	5	23	17	3	0	118	15	26	28	9	7	21	4	10
CPCT02020815T	107	36	5338	133	36	0	39	107	439	0	1015	0	97	6
CPCT02040271T	14	19	26	6	88	129	8	24	33	35	7	0	11	2
CPCT02130154T	5	44	12	16	16	25	0	11	27	9	3	42	3	7
CPCT02120164T	234	532	1231	136	13	121	47	161	55	70	148	82	90	52
CPCT02020797T	5	20	0	0	15	61	4	18	6	16	5	18	9	5
DRUP01010099T	162	370	24	12	16	63	48	58	15	47	22	100	12	10
CPCT02340104T	5	10	20	10	71	55	20	32	8	8	10	44	1	2
CPCT02380018T	164	230	44	0	0	154	36	255	47	417	4	14	117	6
CPCT02340010TIII	234	54	0	30	76	201	2055	0	12	92	4	145	18	4
CPCT02060033TII	86	93	15	8	113	236	70	6	39	52	24	55	19	31
CPCT02020582T	3	57	14	0	24	51	19	36	23	38	14	41	8	6
DRUP01050040T	437	414	3	10	27	38	14	31	136	9	15	10	12	9
CPCT02180041T	111	155	42	7	40	104	28	51	19	45	37	37	21	13
CPCT02060137T	2	9	16	7	7	36	7	27	19	9	0	13	4	5
CPCT02070403T	1	5	6	4	27	21	1	0	5	6	7	16	1	13
CPCT02050264T	105	246	13	5	41	92	6	59	24	35	26	28	4	16
CPCT02060143T	473	384	968	102	159	45	42	112	55	113	265	30	35	0
CPCT02010988T	11	49	5	5	37	54	9	22	24	6	21	39	15	6
CPCT02010993T	63	64	34	33	266	22	51	10	37	89	21	32	21	37
CPCT02450003T	33	207	67	32	43	55	16	36	0	18	21	52	10	18
CPCT02230049T	14	133	251	6	158	141	22	10	48	714	58	64	43	22
CPCT02010995T	30	130	54	12	61	50	45	37	43	26	13	20	18	8
CPCT02010878TII	24	141	33	2	0	60	27	8	145	17	5	43	90	40
CPCT02010656T	1	10	3	7	7	81	0	5	4	8	0	0	4	15
CPCT02010645T	11	53	9	0	25	72	6	25	18	3	10	5	9	8
DRUP01330016T	483	720	85	44	475	62	40	70	118	174	133	39	238	67
DRUP01080005T	20	18	2761	124	156	383	55	0	220	49	376	0	72	0
CPCT02020879T	63	79	20	13	132	20	12	0	21	18	11	33	10	10
DRUP01090004T	17	0	29	35	162	75	206	92	60	66	29	3	13	30
CPCT02020613T	22	117	47	0	88	52	12	88	61	57	32	18	20	7
DRUP01110006T	118	347	38	12	35	28	12	61	32	23	20	63	21	17
CPCT02010993TII	68	82	40	7	290	24	41	4	26	88	19	22	7	38
CPCT02060125T	71	215	38	9	104	162	36	21	19	53	16	49	14	21
CPCT02010647T	63	238	0	19	53	115	28	147	12	18	5	0	13	20
CPCT02170013T	995	253	5	0	54	111	52	157	46	37	15	31	30	2
CPCT02170009T	16	30	18	22	55	141	1	32	27	3	22	13	5	5
CPCT02170012T	47	221	10	0	69	131	0	0	118	0	31	0	10	3
CPCT02020608T	4	20	7	0	49	135	9	0	3	10	0	27	1	0
CPCT02010653T	6	18	18	12	33	112	3	40	16	13	7	3	6	4
CPCT02230061T	305	372	40	41	65	99	55	38	25	17	16	96	4	21
CPCT02050282T	249	366	39	13	29	107	30	123	78	90	36	70	39	13
CPCT02010560T	9	12	3	9	12	19	5	16	16	6	6	12	3	11
CPCT02380007T	14	71	15	2	2	31	14	29	6	13	5	10	2	6
CPCT02380006T	97	59	892	43	76	24	31	94	39	40	124	33	36	27
CPCT02080105T	179	223	2068	190	66	7	75	140	169	55	452	13	48	31
CPCT02340010T	233	43	5	42	37	34	2059	7	16	101	13	164	16	10
CPCT02010574T	17	74	23	5	11	31	11	20	23	17	15	40	8	8
CPCT02180026T	439	460	74	0	372	18	55	108	64	145	39	39	139	22
CPCT02100074T	8	181	24	14	28	56	34	33	26	16	7	57	5	21
CPCT02120018T	17	124	22	20	13	54	20	38	48	3	13	33	7	25
CPCT02380008T	1	379	46	0	28	20	6	26	12	23	25	40	2	14
CPCT02170003T	12	59	23	0	35	159	6	8	24	9	10	12	0	5
CPCT02020523T	66	69	0	5	69	39	10	36	34	67	12	54	18	26
CPCT02060081T	124	164	28	25	15	26	29	19	29	28	0	56	9	15
CPCT02110035T	6	10	7	22	19	43	14	20	13	25	11	39	6	12
CPCT02080118T	8	98	32	4	26	11	17	0	17	20	25	45	7	18
CPCT02010589T	1	11	6	0	20	30	7	29	6	7	2	50	0	7
CPCT02030349T	44405	1776	343	9248	1	0	73	112	0	6	0	0	0	0
CPCT02110039T	69	199	14	13	0	90	6	13	16	2	14	52	8	23
CPCT02030353T	283	333	44	20	206	67	29	138	131	962	12	74	44	25
CPCT02020540T	115	109	619	92	76	60	18	120	29	64	94	51	49	12
CPCT02010611T	0	5	2	1	22	31	9	3	10	1	7	11	0	0
CPCT02010608T	32	14	20	18	21	20	8	37	34	11	0	32	11	6
CPCT02330041T	660	570	275	0	107	0	171	98	639	0	27	0	604	57
CPCT02380013T	12	9	1	11	18	25	9	9	6	8	3	30	9	11
CPCT02010613T	5	4	6	15	35	33	6	25	23	7	6	52	5	9
CPCT02010577T	3	21	6	12	8	84	15	36	11	30	15	47	10	15
CPCT02050202T	27	66	11	21	11	83	13	10	34	18	25	53	12	9
CPCT02020559T	95	111	26	10	108	87	516	34	58	28	23	0	8	10
CPCT02050213T	10	73	30	12	70	105	2	46	16	10	2	37	5	3
CPCT02020568T	12	107	36	1	64	26	7	28	21	20	3	8	2	6
CPCT02030364T	5	23	31	6	21	80	2	27	2	20	20	42	6	16
CPCT02050192T	8	9	4	0	41	166	12	16	8	18	15	22	5	7
CPCT02010596T	0	4	0	26	35	79	7	30	13	4	7	0	6	10
CPCT02030365T	8	11	0	9	27	84	4	1	14	13	13	9	6	11
DRUP01010036T	7	27	18	20	116	140	23	23	12	23	17	18	3	4
CPCT02230043T	134	222	26	17	7	38	48	58	50	34	20	55	19	17
CPCT02080135T	172	114	77	13	294	145	37	83	61	95	20	13	40	35
CPCT02050229T	1	64	6	9	30	65	4	3	8	5	4	9	7	5
CPCT02010632T	7	14	10	7	21	62	11	27	3	18	5	2	2	8
CPCT02020579T	31	40	22	9	48	71	4	29	22	12	1	6	5	3
CPCT02020587T	23	11	100	13	524	148	37	81	46	72	0	12	13	14
CPCT02070040T	549	488	9	0	0	169	55	22	67	33	23	96	123	31
CPCT02070050T	360	605	29	0	43	49	21	116	48	18	24	83	84	28
CPCT02300004T	26	120	35	13	18	53	24	42	28	25	8	34	5	9
CPCT02020424T	3	16	17	10	3	27	2	28	33	13	13	16	3	5
CPCT02020433T	3	5	29	12	2	23	3	48	11	6	9	31	8	16
CPCT02010466T	13	10	4	10	2	33	15	44	15	13	15	30	0	8
CPCT02010454T	10	15	15	12	14	21	3	25	5	3	4	38	7	7
CPCT02140036T	206	296	32	0	6	13	35	174	38	17	4	21	57	7
CPCT02010350T	10	89	19	8	19	26	11	17	6	13	11	27	4	1
CPCT02100039T	552	558	14	0	54	40	34	92	129	58	50	91	536	39
CPCT02050106T	211	300	83	0	262	15	20	59	17	130	20	75	14	33
CPCT02020415T	10	58	8	4	28	30	3	19	23	13	0	4	3	2
CPCT02180014T	50	206	49	19	54	19	18	55	15	32	13	48	13	16
CPCT02090006T	12	34	22	0	5	38	9	52	15	20	11	33	2	12
CPCT02020444T	6	5	66	29	368	70	10	99	48	54	21	29	6	27
CPCT02030314T	18	15	31	2	5	18	17	28	32	13	12	19	13	8
CPCT02190010T	58	88	18	29	13	32	14	29	24	2	6	31	5	15
DRUP01010013T	18	117	35	3	20	23	2	44	14	14	13	32	3	16
CPCT02080086T	9	26	2760	137	60	18	73	18	208	15	379	0	69	0
CPCT02010438T	1	0	23	8	27	23	11	29	4	2	19	25	7	0
CPCT02190012T	46	197	106	14	143	27	21	120	90	99	22	34	17	19
CPCT02010486T	1	49	15	10	0	45	17	28	7	6	5	33	6	15
CPCT02060077T	42	129	18	28	8	27	15	84	39	31	10	56	12	31
CPCT02020491T	195	881	4265	294	0	30	105	76	0	38	848	114	93	63
CPCT02010538T	15	0	13	1	68	45	11	40	34	23	6	0	7	0
CPCT02170001T	16	180	29	27	85	15	46	5	16	25	27	34	17	14
CPCT02170002T	48	92	13	10	34	33	11	33	34	11	9	17	10	0
CPCT02050142T	7	112	9	13	56	36	16	38	7	22	17	26	17	14
CPCT02080071T	457	555	174	2	48	33	54	16	141	13	27	29	575	31
CPCT02020499T	10	111	10	0	73	49	9	12	12	31	24	20	7	0
CPCT02340008T	61	270	15	10	38	30	17	38	25	15	16	22	11	7
CPCT02020505T	29	37	68	19	404	16	37	26	43	58	21	14	10	14
CPCT02080158T	16	69	68	6	23	95	11	76	39	15	24	41	22	8
CPCT02010571T	5	1	27	33	39	157	10	11	20	20	0	21	13	0
CPCT02380010T	376	564	25	15	10	59	32	41	42	18	9	57	55	37
CPCT02110047T	1046	902	37	56	29	103	60	10	46	5	10	81	70	49
CPCT02030425T	117	284	212	50	48	62	40	43	51	51	36	35	33	6
CPCT02080168T	0	24	9	0	49	26	4	35	5	21	20	18	2	5
CPCT02020641T	10	25	18	3	59	101	13	35	10	32	11	11	6	4
CPCT02230065T	24	68	9	26	14	85	23	63	60	14	9	20	13	14
CPCT02330074T	481	684	58	0	452	132	66	82	41	229	15	0	10	47
CPCT02010697T	20	25	18	12	11	97	5	22	6	4	4	26	3	0
CPCT02090028T	540	366	27	14	474	124	40	25	93	105	99	124	851	21
CPCT02450008T	148	195	30	46	49	97	38	78	15	19	22	84	17	33
CPCT02010688T	2	18	4	17	32	35	4	6	13	18	17	14	3	5
CPCT02020646T	10	54	32	12	82	36	5	16	3	35	17	25	18	5
CPCT02010704T	14	10	16	0	2	132	8	24	26	20	0	31	10	2
CPCT02010705T	7	55	0	22	0	91	8	47	43	6	8	16	2	9
CPCT02250003T	0	0	0	0	151	47	64	0	33	223	205	0	69	3635
CPCT02010698T	8	92	7	17	106	42	10	7	12	29	10	10	8	7
WIDE01010622T	59	208	148	37	54	38	4	87	54	95	20	72	35	18
WIDE01010631T	179	312	11	20	5	17	85	72	32	29	20	90	45	26
WIDE01010635T	146	145	7	106	35	41	95	15	43	0	34	187	77	32
WIDE01010636T	96	283	461	70	70	23	29	46	74	34	42	29	16	5
WIDE01010658T	17	52	455	45	89	15	12	27	76	20	109	25	22	23
WIDE01010504T	15	56	7	4	4	22	10	31	35	10	3	16	5	26
WIDE01010493T	6	166	11	8	12	33	0	31	9	18	4	13	4	23
WIDE01010304T	3	20	9	1	12	19	8	21	15	0	19	9	11	5
WIDE01010568T	24	35	19	1	134	16	31	20	4	61	26	6	14	2
WIDE01010464T	65	372	42	59	0	64	20	29	321	68	32	81	19	24
WIDE01010467T	6	10	24	4	0	13	2	30	8	0	5	18	5	10
WIDE01010486T	14	11	29	0	18	12	6	27	11	5	12	17	3	11
WIDE01010516T	257	483	29	39	40	26	22	97	7	10	1	49	13	25
WIDE01010510T	204	275	25	23	53	11	20	324	10	8	3	42	4	22
WIDE01010583T	15	59	4	5	88	15	4	28	52	43	16	3	16	6
WIDE01010566T	542	267	28	14	41	27	114	20	17	24	0	184	19	15
WIDE01010578T	19087	787	20	2914	0	0	333	75	0	0	0	916	16	0
WIDE01010599T	117	445	39	24	22	39	19	30	43	43	17	24	9	34
WIDE01010604T	111	387	5	2	13	42	40	57	66	56	115	99	13	24
WIDE01010614T	444	602	17	31	0	32	37	14	27	19	50	18	156	40
WIDE01010662T	54	267	8	44	0	76	18	96	59	9	16	27	15	15
WIDE01010672T	146	130	3	23	0	31	23	31	5	32	9	42	6	21
WIDE01010686T	0	2	2	17	15	29	3	9	23	5	5	8	12	7
WIDE01010532T	241	288	43	2	109	17	16	26	55	52	18	59	12	41
WIDE01010703T	9	5	23	15	0	33	9	21	35	28	0	16	9	5
WIDE01010712T	45	12	11	4	79	20	3	66	30	0	3	22	16	0
WIDE01010721T	42	115	31	0	53	28	26	86	42	23	14	52	9	25
WIDE01010663T	49	101	7	6	49	24	3	23	20	35	15	45	12	15
