Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
SP102973	23	127	41	36	305	49	42	377	0	81	0	16	57	2	54	0	7	0
SP103515	0	121	124	191	57	0	9	104	10	14	106	1	37	32	14	0	11	12
SP102747	5	84	46	0	27	0	3	9	0	0	0	2	31	0	1	0	1	0
SP103730	11	94	178	0	79	73	62	41	7	123	0	3	0	34	8	0	0	3
SP103535	23	56	176	133	501	88	45	0	0	0	215	10	0	51	74	0	0	13
SP102718	20	93	208	138	88	0	19	76	0	74	0	2	0	10	19	15	12	6
SP103483	11	116	66	10	39	121	10	0	0	0	11	4	15	0	2	0	14	2
SP103428	15	278	111	86	83	0	12	239	0	0	194	12	8	14	48	22	0	0
SP102755	32	361	372	273	177	176	7	238	0	0	72	0	33	102	46	0	3	24
SP103694	32	412	293	302	211	19	12	47	0	53	0	13	20	59	33	0	31	15
SP103595	9	6	55	60	35	87	14	63	0	0	86	7	82	32	0	0	15	0
SP103396	0	34	34	39	9	0	3	74	0	0	92	1	15	15	0	0	0	0
SP102716	7	4	33	71	13	53	4	49	0	34	54	1	0	3	5	3	0	2
SP102733	13	21	0	0	63	0	20	48	1	81	0	10	122	9	20	30	19	1
SP102989	19	47	80	161	45	0	35	123	0	115	111	3	36	45	8	34	12	0
SP103603	29	16	141	84	23	0	29	69	0	195	67	5	0	1	18	11	14	0
SP102921	12	20	63	42	87	114	19	0	0	120	0	10	66	29	3	0	0	0
SP103742	28	163	134	23	113	160	59	0	7	95	53	5	76	23	15	0	5	3
SP103555	6	0	4	0	7	3	5	0	1	0	51	0	0	0	0	0	9	1
SP103523	4	64	67	6	67	76	7	0	0	56	12	3	5	32	13	0	5	0
SP103575	11	205	29	0	59	4	65	81	8	38	32	1	48	32	15	0	7	13
SP103045	15	0	115	29	55	327	1	0	11	5	80	9	80	6	32	0	12	0
SP103455	29	75	134	164	141	148	19	0	13	120	3	11	5	42	34	18	27	9
SP103856	3	0	0	0	29	33	1	0	0	68	9	1	14	2	0	1	6	2
CPCT02020340T	3	54	266	32	84	157	19	43	22	76	0	38	0	51	32	60	22	0
CPCT02140010T	28	96	131	125	150	15	39	4	0	45	0	42	67	36	3	20	4	11
CPCT02110007T	33	238	8	162	158	88	55	11	3	0	128	80	8	46	8	91	14	14
CPCT02140015T	33	43	134	73	97	28	49	0	29	0	75	95	34	6	39	0	42	19
CPCT02020376T	20	0	110	0	0	19	108	0	16	80	27	43	4	41	0	22	21	2
CPCT02050051T	25	0	16	130	91	140	64	2	10	102	0	46	0	54	27	29	5	10
CPCT02140017T	64	0	292	344	204	271	161	0	57	27	1	92	138	32	35	19	29	29
CPCT02040048T	36	39	177	297	37	186	116	372	2	78	135	56	131	50	35	82	0	16
CPCT02060029T	29	0	10	151	76	20	235	70	76	18	0	33	34	70	32	13	23	24
CPCT02060039T	27	15	78	112	78	79	23	110	0	0	58	22	0	33	19	71	1	9
CPCT02050077T	42	184	93	134	100	0	107	0	30	30	0	74	0	43	27	57	14	22
CPCT02060050T	33	78	18	187	79	208	105	0	9	118	177	58	40	36	35	50	19	8
CPCT02020866T	21	96	66	0	60	0	14	90	23	91	14	37	0	42	10	51	9	12
CPCT02120177T	31	144	53	97	96	131	8	19	19	96	0	42	0	3	19	0	21	15
CPCT02140095T	40	294	114	278	214	26	12	0	0	57	37	54	74	2	2	55	0	321
CPCT02120176T	137	203	177	68	135	79	292	12	38	0	0	21	215	0	14	12	0	42
CPCT02120085T	29	0	46	87	44	0	95	147	0	2	64	148	11	40	36	41	35	12
CPCT02100138T	46	52	32	32	63	84	209	0	10	11	76	54	0	37	35	75	0	13
CPCT02080177T	30	165	35	34	51	34	256	81	0	80	16	53	42	19	25	2	4	17
CPCT02230079T	63	258	99	192	104	5	144	56	38	34	88	65	0	63	20	86	1	20
CPCT02340107T	132	40	0	115	109	225	222	0	9	134	49	49	0	13	39	21	0	34
CPCT02120096T	30	82	157	70	42	175	34	0	1	14	228	132	0	12	22	3	0	11
CPCT02120102T	7	99	0	0	5	0	8	0	0	0	0	21	23	7	0	11	5	5
CPCT02440023T	37	354	40	120	163	71	97	0	13	0	2	64	211	91	0	28	0	64
CPCT02160060T	22	71	171	100	77	225	39	52	16	5	0	32	0	0	16	25	1	26
CPCT02180055T	18	0	0	37	34	41	61	0	36	80	80	61	6	16	21	0	31	5
CPCT02140104T	37	0	49	32	20	0	103	0	23	0	48	18	23	6	14	39	15	22
CPCT02140105T	29	152	21	128	94	132	70	91	14	93	0	52	89	18	16	16	0	47
CPCT02190055T	62	0	0	90	20	13	121	353	7	122	223	54	20	49	23	64	33	26
CPCT02030551TII	14	0	0	33	32	45	270	53	175	0	0	125	31	3	43	126	43	263
CPCT02050317T	2	1	34	1	17	0	18	2	19	29	15	100	0	27	10	25	15	4
CPCT02180078T	14	109	122	120	94	26	21	23	0	68	59	31	13	18	12	19	30	14
CPCT02220075T	21	251	37	44	61	43	53	0	16	0	67	29	51	35	36	0	26	6
CPCT02230085T	35	228	152	174	24	0	209	194	24	0	66	73	35	88	88	97	9	22
CPCT02120195T	12	213	191	0	101	78	76	0	28	25	99	24	19	27	19	4	0	2
CPCT02080302T	28	193	121	185	178	51	72	0	56	155	0	54	126	32	32	17	15	16
CPCT02070470T	19	74	0	0	0	26	12	56	0	15	0	27	31	17	11	7	0	14
CPCT02300034T	14	245	125	217	99	0	92	20	0	3	82	88	0	39	37	24	23	20
CPCT02020955T	22	103	30	24	68	76	41	62	0	16	49	32	33	14	18	23	1	8
CPCT02020965T	26	69	86	63	71	189	40	53	15	8	0	30	47	51	18	58	20	17
CPCT02140094TII	52	0	326	0	31	252	31	0	0	38	174	91	0	123	0	141	9	253
CPCT02210083T	0	0	0	0	32	73	45	0	15	0	0	24	60	0	14	21	11	14
CPCT02100200T	41	230	91	11	120	345	64	36	41	122	0	22	4	13	6	18	12	33
CPCT02140106T	16	52	0	15	61	115	27	0	15	0	37	30	23	6	14	30	28	20
CPCT02140059T	31	0	50	267	46	178	45	239	29	251	0	51	0	21	43	0	0	22
WIDE01010156T	7	5	0	0	3	0	30	67	2	0	23	15	45	12	17	19	20	3
CPCT02100174T	79	95	38	29	61	0	36	34	5	132	54	75	0	19	42	28	36	17
CPCT02120200T	11	69	88	34	37	0	10	0	7	0	0	20	0	16	28	25	23	14
CPCT02140070T	42	18	89	0	38	3	135	30	37	0	7	85	0	17	7	27	23	16
CPCT02040248T	14	87	171	0	0	47	43	83	35	0	7	49	39	0	14	103	5	8
CPCT02060149T	21	23	14	0	20	119	49	33	7	97	0	73	0	39	5	28	1	2
CPCT02020718T	30	56	68	0	74	147	95	0	3	67	77	70	1	24	12	0	0	8
CPCT02230096T	103	50	166	224	29	36	272	130	2	97	105	61	40	32	40	59	14	25
CPCT02180064T	19	79	4	54	51	5	24	123	17	85	0	73	77	23	16	0	29	16
CPCT02020764T	19	65	143	127	64	0	305	32	20	45	0	210	5	32	66	37	8	7
CPCT02440012T	14	60	237	130	59	55	74	62	5	65	0	78	0	38	14	57	58	10
CPCT02020752T	13	106	69	9	26	67	79	16	24	74	0	42	0	13	7	0	2	3
CPCT02140071T	19	187	76	32	123	59	45	7	9	0	0	118	32	41	16	7	17	11
CPCT02140074T	29	114	31	191	64	33	66	132	6	81	39	52	0	45	42	56	19	7
CPCT02140017TII	52	0	312	340	201	269	145	0	43	2	20	130	135	28	29	6	26	15
CPCT02120143T	11	100	86	111	89	0	61	14	42	93	32	52	4	23	10	8	29	15
CPCT02030431T	21	87	0	21	64	64	82	46	8	50	0	53	58	0	8	17	0	11
CPCT02180067T	3	29	0	43	44	96	63	34	9	19	42	75	0	21	16	13	5	13
CPCT02160052T	28	100	112	126	87	245	24	0	9	0	106	63	28	9	32	60	40	17
CPCT02140080T	10	2	23	0	12	23	84	0	15	74	22	41	14	14	2	1	0	2
CPCT02170036T	240	0	2	0	0	0	374	16	74	0	0	112	33	10	3	0	7	34
CPCT02290045T	12	15	20	0	2	0	36	102	18	103	68	57	3	11	0	0	6	15
CPCT02060269T	31	0	81	43	11	9	41	164	0	0	148	48	43	5	23	35	0	15
CPCT02230113T	8	6	0	0	15	0	55	1	12	44	0	43	14	0	6	43	8	5
CPCT02050407T	22	118	121	23	84	0	100	14	0	0	0	84	39	2	29	9	22	12
CPCT02030543T	28	115	0	1	90	200	116	0	47	0	68	110	19	208	22	20	29	28
CPCT02190050T	24	0	19	175	89	52	105	202	6	158	0	70	0	28	5	40	14	21
CPCT02140087T	12	208	91	0	93	144	33	0	0	0	9	58	7	58	25	38	17	15
CPCT02100190T	28	101	87	66	52	94	212	90	30	0	0	121	0	55	29	82	5	9
CPCT02140094T	20	0	104	0	6	165	15	0	0	0	60	253	0	50	0	0	12	1
CPCT02130164T	18	211	43	30	82	0	17	39	7	24	0	39	87	33	7	4	2	23
CPCT02140093T	31	444	0	51	113	125	82	209	0	15	0	34	60	3	8	0	31	11
CPCT02020592T	9	0	123	0	0	0	15	17	0	0	0	150	15	0	2	0	14	0
CPCT02180076T	13	0	31	44	30	33	24	0	0	48	37	20	0	11	12	40	16	28
CPCT02020865T	25	172	194	302	165	48	15	148	15	0	199	37	0	68	28	21	16	32
CPCT02230059T	16	0	78	5	15	82	46	92	7	50	16	97	73	0	5	10	31	10
CPCT02180022T	69	0	81	122	103	20	221	0	65	3	16	28	9	21	25	51	10	23
CPCT02120014T	53	31	0	243	66	33	54	173	27	81	86	79	0	104	3	91	22	24
CPCT02180033T	12154	0	0	0	30	0	1229	0	2018	0	0	91	0	0	139	33	183	13
CPCT02140046T	65	125	21	52	51	0	95	0	0	0	38	38	38	36	14	36	34	11
CPCT02080111T	28	0	45	0	0	11	224	0	37	7	13	53	3	81	459	32	45	36
CPCT02120027T	82	232	53	0	53	75	138	0	26	48	14	52	74	12	7	64	19	38
CPCT02140042TII	19	0	0	25	44	0	26	46	17	57	0	17	0	27	6	5	5	20
CPCT02070169T	12	19	60	0	31	0	7	49	9	62	0	36	0	9	0	30	0	23
CPCT02160024T	43	131	154	97	114	149	103	0	0	52	50	26	0	58	40	62	23	4
CPCT02020566T	0	0	0	0	0	0	1	0	0	13	3	116	0	0	14	0	0	3
CPCT02230033T	12	0	8	106	68	54	75	0	18	33	0	47	41	30	20	43	10	2
CPCT02030356T	38	92	152	0	0	77	18	133	9	22	124	52	0	42	3	3	13	5
CPCT02090021T	26	234	126	98	147	65	51	0	0	0	9	152	36	56	12	9	2	21
CPCT02330047T	11	0	84	150	38	0	42	108	22	28	167	184	2	3	2	0	26	30
CPCT02100107T	40	86	137	249	118	0	121	0	0	29	27	176	74	58	23	103	24	25
CPCT02020580T	28	48	18	0	31	56	86	0	9	73	0	157	25	27	8	26	14	6
CPCT02180003T	7	0	0	0	0	0	4	40	1	0	0	155	8	32	8	34	6	3
CPCT02020414T	63	146	0	159	124	85	71	0	14	0	33	87	13	47	15	79	10	27
CPCT02050087T	19	0	85	39	20	27	67	55	27	18	47	33	0	11	24	61	17	0
CPCT02010458T	14	23	0	0	10	0	43	0	20	15	0	55	17	29	15	105	15	17
CPCT02020447T	31	27	53	36	7	151	126	0	51	0	54	23	13	15	26	51	21	13
CPCT02060067T	23	79	94	78	49	0	25	11	17	0	28	72	37	204	11	82	0	17
CPCT02020480T	36	211	103	0	7	158	26	18	14	55	62	39	0	0	15	14	10	10
CPCT02140042T	63	0	34	112	60	37	86	37	0	200	0	26	0	55	16	51	30	16
CPCT02120002T	16	141	115	105	94	0	39	51	0	19	0	32	7	1	26	68	35	17
CPCT02030332T	27	146	8	25	73	20	73	12	20	0	58	50	0	0	38	116	58	11
CPCT02230015T	39	121	41	28	60	0	43	112	0	16	87	35	0	26	27	35	30	4
CPCT02060138T	25	90	354	62	91	195	83	132	0	93	0	177	4	59	45	21	10	19
CPCT02360007T	33118	0	0	0	0	0	2430	0	6672	0	0	260	0	0	0	0	0	0
CPCT02040181T	32	79	242	133	83	12	51	227	27	49	47	96	0	56	46	15	0	18
CPCT02300027T	40	58	70	109	89	292	43	0	48	118	3	54	0	44	32	7	4	0
CPCT02120090T	13	0	62	151	63	102	38	0	0	61	41	71	8	21	9	33	7	4
WIDE01010520T	64	121	185	93	134	107	44	156	0	51	0	59	0	116	19	69	62	24
WIDE01010600T	7	0	48	25	10	97	2	14	8	30	0	17	42	0	13	24	18	1
WIDE01010710T	235	90	21	49	118	0	284	0	91	174	22	61	0	67	0	54	20	35
WIDE01010727T	9	0	0	0	29	0	29	86	5	70	0	30	40	3	4	25	0	13
