MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
4:Del:R:4	2.24E-06	8.32E-07	1.83E-05	1.96E-05	5.81E-06	1.75E-05
4:Del:R:5	5.61E-06	1.87E-07	2.44E-05	9.43E-06	2.77E-06	8.73E-06
5:Del:R:0	5.34E-07	6.80E-06	1.40E-03	3.85E-04	1.05E-04	5.04E-04
5:Del:R:1	3.86E-06	2.89E-05	1.99E-04	2.44E-04	6.44E-05	8.88E-05
5:Del:R:2	2.97E-06	6.13E-06	7.18E-05	6.29E-05	1.36E-05	3.38E-05
5:Del:R:3	1.86E-06	1.10E-06	2.13E-05	1.88E-05	2.98E-06	1.53E-06
5:Del:R:4	9.16E-07	6.99E-07	7.53E-06	3.69E-06	1.23E-06	1.03E-05
5:Del:R:5	8.10E-07	6.47E-07	5.58E-06	3.55E-06	2.48E-06	6.71E-06
2:Ins:R:0	2.23E-05	1.93E-04	4.01E-04	5.88E-04	1.18E-04	1.10E-04
2:Ins:R:1	1.90E-06	4.19E-05	1.12E-04	1.77E-04	5.39E-05	1.07E-04
2:Ins:R:2	2.25E-06	1.58E-05	1.00E-04	6.56E-05	1.83E-05	6.04E-05
2:Ins:R:3	3.75E-06	1.27E-05	4.28E-05	3.73E-05	2.39E-05	4.82E-05
2:Ins:R:4	1.86E-05	5.68E-05	1.35E-04	1.29E-04	3.06E-05	3.33E-05
2:Ins:R:5	1.55E-05	8.36E-04	1.00E-03	1.69E-03	7.75E-05	9.56E-05
3:Ins:R:0	5.21E-06	6.46E-05	2.75E-04	2.87E-04	7.35E-05	6.49E-05
3:Ins:R:1	0.00E+00	4.76E-05	1.06E-04	1.56E-04	4.21E-05	5.41E-05
3:Ins:R:2	1.41E-06	1.38E-05	3.59E-05	4.47E-05	1.56E-05	2.81E-05
3:Ins:R:3	9.36E-07	8.00E-06	1.02E-05	1.14E-05	1.13E-05	3.80E-06
3:Ins:R:4	1.06E-06	1.02E-05	1.71E-05	2.14E-05	1.59E-05	1.21E-05
3:Ins:R:5	5.22E-06	7.20E-05	9.38E-05	1.33E-04	3.69E-05	1.18E-05
4:Ins:R:0	1.21E-05	1.82E-04	4.26E-04	5.13E-04	1.40E-04	7.83E-05
4:Ins:R:1	3.42E-08	5.89E-05	1.45E-04	1.97E-04	3.82E-05	7.10E-05
4:Ins:R:2	1.21E-06	1.36E-05	3.01E-05	3.79E-05	3.06E-06	5.94E-06
4:Ins:R:3	1.31E-06	1.61E-05	2.34E-05	3.48E-05	1.34E-05	1.80E-05
4:Ins:R:4	2.05E-06	3.25E-05	5.96E-05	7.07E-05	2.59E-05	3.52E-06
4:Ins:R:5	2.03E-06	6.47E-05	9.40E-05	1.30E-04	3.19E-05	4.99E-06
5:Ins:R:0	5.11E-05	2.12E-04	1.79E-03	1.99E-03	3.57E-04	4.02E-04
5:Ins:R:1	0.00E+00	1.64E-04	4.86E-04	6.31E-04	1.53E-04	1.36E-04
5:Ins:R:2	1.65E-06	1.75E-05	4.61E-05	5.48E-05	2.04E-05	1.05E-05
5:Ins:R:3	1.17E-06	1.84E-05	2.40E-05	3.30E-05	1.49E-05	1.10E-05
5:Ins:R:4	6.73E-07	1.13E-05	1.75E-05	2.39E-05	5.77E-06	1.74E-05
5:Ins:R:5	1.84E-07	8.75E-06	1.71E-05	1.79E-05	1.42E-06	2.12E-06
2:Del:M:1	1.01E-05	9.27E-05	3.21E-04	4.92E-04	9.40E-05	2.92E-04
3:Del:M:1	3.24E-06	4.47E-07	1.26E-04	4.68E-05	1.68E-05	7.40E-05
3:Del:M:2	4.80E-06	5.63E-05	1.62E-04	3.06E-04	3.12E-05	1.32E-04
4:Del:M:1	8.06E-06	3.80E-07	9.35E-05	7.90E-05	1.22E-05	7.82E-05
4:Del:M:2	1.91E-06	1.43E-05	9.87E-05	1.25E-04	3.12E-05	8.63E-05
4:Del:M:3	5.85E-06	3.08E-05	1.78E-04	2.47E-04	5.06E-05	8.59E-05
5:Del:M:1	1.37E-05	0.00E+00	1.29E-03	2.83E-04	6.79E-05	4.67E-04
5:Del:M:2	0.00E+00	1.52E-05	1.24E-03	9.43E-05	7.45E-05	3.78E-04
5:Del:M:3	4.31E-06	9.85E-07	7.43E-04	1.33E-04	5.71E-05	2.53E-04
5:Del:M:4	1.47E-06	2.29E-06	4.34E-04	7.00E-05	3.92E-05	1.52E-04
5:Del:M:5	2.96E-06	9.87E-06	2.54E-04	2.66E-04	5.26E-05	1.67E-04
