Samples	ID83A	ID83B	ID83C
CPCT02020555T	3.33E+00	1.46E+00	3.09E+00
CPCT02040117T	4.11E+00	2.33E+00	3.98E+00
CPCT02040136T	3.14E+00	1.81E+00	3.17E+00
DRUP01010034T	4.07E+00	2.46E+00	3.54E+00
CPCT02010612T	3.26E+00	1.56E+00	2.78E+00
CPCT02040115T	2.16E+00	1.09E+00	2.11E+00
CPCT02010621T	1.50E+00	5.75E-01	1.47E+00
CPCT02010618T	2.51E+00	1.92E+00	2.34E+00
CPCT02010507T	2.29E+00	1.72E+00	2.76E+00
CPCT02120040T	4.48E+00	2.72E+00	4.05E+00
CPCT02080138T	4.53E+00	1.90E+00	4.42E+00
CPCT02040157T	1.46E+00	1.51E+00	2.03E+00
CPCT02040149T	2.53E+00	1.26E+00	2.45E+00
CPCT02180002T	4.10E+00	2.42E+00	4.29E+00
CPCT02020417T	2.40E+00	1.43E+00	2.63E+00
CPCT02010455T	2.11E+00	6.27E-01	1.93E+00
DRUP01010010T	1.97E+00	1.10E+00	1.95E+00
CPCT02010452T	9.89E-01	2.08E+00	2.22E+00
CPCT02010451T	1.63E+00	1.95E+00	2.29E+00
CPCT02010450T	3.09E+00	1.87E+00	3.11E+00
CPCT02010453T	4.10E+00	1.74E+00	3.91E+00
CPCT02010407T	3.00E+00	1.77E+00	2.98E+00
CPCT02020429T	2.24E+00	1.55E+00	2.34E+00
CPCT02010477T	9.98E-01	1.41E+00	1.49E+00
CPCT02010478T	1.07E+00	1.30E+00	1.58E+00
CPCT02010484T	2.58E+00	2.00E+00	2.92E+00
CPCT02020452T	2.80E+00	1.56E+00	2.71E+00
CPCT02190006T	2.89E+00	2.25E+00	3.26E+00
CPCT02010481T	1.33E+00	9.03E-01	1.55E+00
CPCT02110015T	2.40E+00	1.41E+00	2.41E+00
DRUP01010016T	1.55E+00	7.42E-01	1.45E+00
DRUP01010017T	3.36E+00	2.02E+00	3.24E+00
CPCT02080088T	2.44E+00	1.26E+00	2.45E+00
CPCT02020482T	2.10E+00	1.38E+00	2.31E+00
CPCT02010524T	3.08E+00	1.25E+00	2.96E+00
CPCT02010530T	3.92E+00	1.51E+00	3.80E+00
CPCT02010536T	3.46E+00	1.81E+00	3.22E+00
CPCT02040093T	1.36E+00	2.30E+00	2.53E+00
CPCT02020485T	1.66E+00	1.59E+00	2.41E+00
CPCT02040092T	2.86E+00	1.60E+00	2.75E+00
CPCT02080089T	3.45E+00	2.19E+00	3.44E+00
CPCT02040077T	2.41E+00	1.50E+00	2.43E+00
CPCT02010498T	4.08E+00	2.55E+00	4.08E+00
CPCT02190013T	2.70E+00	1.39E+00	2.55E+00
CPCT02060086T	1.06E+00	4.89E-01	1.11E+00
CPCT02040106T	2.55E+00	1.35E+00	2.34E+00
CPCT02040104T	7.36E+00	3.33E+00	7.86E+00
CPCT02230013T	9.46E-01	1.40E+00	1.57E+00
CPCT02230017T	1.84E+00	1.66E+00	2.18E+00
CPCT02180023T	2.80E+00	1.39E+00	2.65E+00
DRUP01010054T	1.57E+00	1.29E+00	1.79E+00
DRUP01010058T	3.40E+00	1.48E+00	3.37E+00
CPCT02010690T	1.15E+00	7.19E-01	1.38E+00
CPCT02020639T	2.76E+00	1.77E+00	2.74E+00
CPCT02040194T	2.59E+00	1.36E+00	2.58E+00
CPCT02010670T	3.07E+00	1.87E+00	2.84E+00
CPCT02040198T	2.79E+00	1.55E+00	3.06E+00
CPCT02050283T	1.01E+00	1.23E+00	1.53E+00
CPCT02010702T	2.43E+00	9.69E-01	2.30E+00
DRUP01010024TII	8.83E-01	7.06E-01	1.19E+00
DRUP01070030T	2.14E+00	1.47E+00	2.56E+00
CPCT02050294T	4.15E+00	2.26E+00	3.91E+00
CPCT02120097T	2.44E+00	2.41E+00	3.01E+00
CPCT02170019T	2.24E+00	1.69E+00	2.07E+00
CPCT02010706T	2.52E+00	1.14E+00	2.24E+00
CPCT02040202T	1.72E+00	1.56E+00	2.23E+00
CPCT02040201T	1.88E+00	1.81E+00	2.35E+00
WIDE01010634T	1.51E+00	6.28E-01	1.48E+00
WIDE01010610T	4.24E+00	2.31E+00	4.36E+00
WIDE01010630T	3.04E+00	3.27E+00	4.40E+00
WIDE01010491T	7.22E-01	6.72E-01	9.03E-01
WIDE01010495T	9.77E-01	8.46E-01	1.30E+00
WIDE01010485T	2.68E+00	1.49E+00	2.71E+00
WIDE01010474T	1.44E+00	1.58E+00	1.97E+00
WIDE01010513T	3.57E+00	1.86E+00	3.57E+00
WIDE01010523T	4.60E+00	3.40E+00	4.60E+00
WIDE01010528T	1.39E+00	9.03E-01	1.59E+00
WIDE01010457T	3.02E+00	2.66E+00	3.60E+00
WIDE01010427T	9.00E-01	4.42E-01	1.01E+00
WIDE01010472T	2.80E+00	2.04E+00	3.05E+00
WIDE01010501T	2.46E+00	1.99E+00	2.66E+00
WIDE01010480T	1.22E+00	1.50E+00	1.94E+00
WIDE01010557T	4.91E+00	3.26E+00	4.92E+00
WIDE01010589T	1.81E+00	1.08E+00	1.87E+00
WIDE01010549T	9.80E-01	4.56E-01	1.06E+00
WIDE01010593T	1.44E+00	1.04E+00	1.64E+00
WIDE01010558T	9.60E-01	1.20E+00	1.53E+00
WIDE01010657T	3.59E+00	2.21E+00	3.55E+00
WIDE01010667T	1.74E+00	7.42E-01	1.84E+00
WIDE01010675T	1.17E+00	1.45E+00	1.74E+00
WIDE01010646T	2.93E+00	1.63E+00	2.85E+00
WIDE01010666T	1.20E+00	3.84E-01	1.15E+00
WIDE01010648T	5.23E+00	3.53E+00	4.93E+00
WIDE01010677T	2.66E+00	1.09E+00	2.62E+00
WIDE01010671T	1.63E+00	8.01E-01	1.71E+00
WIDE01010679T	9.52E-01	8.26E-01	1.17E+00
WIDE01010685T	1.86E+00	1.41E+00	2.17E+00
WIDE01010689T	1.82E+00	8.48E-01	1.81E+00
WIDE01010707T	2.46E+00	1.24E+00	2.30E+00
WIDE01010708T	1.80E+00	8.42E-01	1.88E+00
